Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
419,Gian Marco Ferrari,it,DF,Sampdoria,25,1992,30,"2,645",88,77.3,29.4,29,,1,,8,1.43,41,48,-7,-0.24,-0.59,37.4,51.4,-14.1,-0.48,-0.59,/en/players/8650af85/matchlogs/2017-2018/summary/Gian-Marco-Ferrari-Match-Logs
420,Andrea Marcucci,it,MF,Roma,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/2fec6b88/matchlogs/2017-2018/summary/Andrea-Marcucci-Match-Logs
421,João Mário,pt,"MF,FW",Inter,24,1993,14,554,40,16.2,6.2,5,,9,,5,2.21,14,2,+12,+1.95,+1.20,9.9,6.2,+3.7,+0.61,+1.20,/en/players/f0021247/matchlogs/2017-2018/summary/Joao-Mario-Match-Logs
422,Luka Marković,rs,FW,Crotone,17,2000,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/c76c6709/matchlogs/2017-2018/summary/Luka-Markovic-Match-Logs
423,Leonardo Marson,it,GK,Sassuolo,19,1998,0,,,,,0,,0,,24,,,,,,,,,,,,/en/players/72c938a0/matchlogs/2017-2018/summary/Leonardo-Marson-Match-Logs
424,Bruno Martella,it,DF,Crotone,24,1992,30,"2,616",87,76.5,29.1,30,,0,,5,0.97,32,42,-10,-0.34,+1.45,29.0,40.3,-11.3,-0.39,+1.45,/en/players/1e12c53b/matchlogs/2017-2018/summary/Bruno-Martella-Match-Logs
425,Adam Marušić,me,"DF,MF",Lazio,24,1992,32,"2,523",79,73.8,28.0,28,,4,,3,1.91,70,35,+35,+1.25,+0.75,50.7,32.9,+17.8,+0.63,+0.75,/en/players/d4535821/matchlogs/2017-2018/summary/Adam-Marusic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Andrea Masiello,it,DF,Atalanta,31,1986,31,"2,707",87,79.2,30.1,30,,1,,5,1.65,47,31,+16,+0.53,+0.28,55.8,29.5,+26.3,+0.87,+0.28,/en/players/e0314d87/matchlogs/2017-2018/summary/Andrea-Masiello-Match-Logs
427,Adam Masina,it,DF,Bologna,23,1994,34,"2,830",83,82.7,31.4,33,,1,,2,0.97,31,43,-12,-0.38,-0.38,29.0,42.3,-13.3,-0.42,-0.38,/en/players/de0f152c/matchlogs/2017-2018/summary/Adam-Masina-Match-Logs
428,Ryder Matos,br,MF,Udinese,24,1993,4,170,43,5.0,1.9,1,,3,,14,1.50,3,1,+2,+1.06,+1.53,1.2,2.3,-1.1,-0.60,+1.53,/en/players/7280b54f/matchlogs/2017-2018/summary/Ryder-Matos-Match-Logs
429,Ryder Matos,br,"FW,MF",Hellas Verona,24,1993,14,978,70,28.6,10.9,11,,3,,1,0.64,9,23,-14,-1.29,-0.04,8.0,22.6,-14.6,-1.34,-0.04,/en/players/7280b54f/matchlogs/2017-2018/summary/Ryder-Matos-Match-Logs
430,Alessandro Matri,it,FW,Sassuolo,32,1984,23,914,40,26.7,10.2,7,,16,,13,0.91,7,20,-13,-1.28,-0.67,16.1,16.2,-0.1,-0.01,-0.67,/en/players/58d97e77/matchlogs/2017-2018/summary/Alessandro-Matri-Match-Logs
431,Federico Mattiello,it,DF,SPAL,22,1995,29,"2,204",76,64.4,24.5,24,,5,,2,1.17,31,40,-9,-0.37,+0.45,28.4,34.3,-5.9,-0.25,+0.45,/en/players/fba81826/matchlogs/2017-2018/summary/Federico-Mattiello-Match-Logs
432,Blaise Matuidi,fr,MF,Juventus,30,1987,32,"2,354",74,68.8,26.2,27,,5,,2,2.41,49,15,+34,+1.30,-1.06,39.4,17.7,+21.7,+0.83,-1.06,/en/players/c0cddebe/matchlogs/2017-2018/summary/Blaise-Matuidi-Match-Logs
433,José Mauri,it,MF,Milan,21,1996,1,13,13,0.4,0.1,0,,1,,26,3.00,0,0,0,0.00,-0.37,0.3,0.2,+0.1,+0.76,-0.37,/en/players/644faf10/matchlogs/2017-2018/summary/Jose-Mauri-Match-Logs
434,Maurício,br,DF,Lazio,28,1988,1,5,5,0.1,0.1,0,,1,,5,3.00,0,0,0,0.00,-1.05,0.1,0.0,+0.1,+2.73,-1.05,/en/players/d5bd1abc/matchlogs/2017-2018/summary/Mauricio-Match-Logs
435,Luca Mazzitelli,it,MF,Sassuolo,21,1995,20,"1,017",51,29.7,11.3,10,,10,,18,0.90,11,23,-12,-1.06,-0.39,14.2,14.8,-0.7,-0.06,-0.39,/en/players/dc61b402/matchlogs/2017-2018/summary/Luca-Mazzitelli-Match-Logs
436,Ibrahima Mbaye,sn,DF,Bologna,22,1994,25,"1,760",70,51.5,19.6,18,,7,,8,1.40,26,25,+1,+0.05,+0.76,21.3,26.5,-5.2,-0.27,+0.76,/en/players/cfbf9881/matchlogs/2017-2018/summary/Ibrahima-Mbaye-Match-Logs
437,Iuri Medeiros,pt,"FW,MF",Genoa,23,1994,11,641,58,18.7,7.1,7,,4,,5,1.18,10,10,0,0.00,+0.32,9.5,9.9,-0.3,-0.05,+0.32,/en/players/97e2aa67/matchlogs/2017-2018/summary/Iuri-Medeiros-Match-Logs
438,Riccardo Meggiorini,it,FW,Chievo,31,1985,15,786,52,23.0,8.7,10,,5,,9,0.60,4,13,-9,-1.03,-0.55,5.7,16.7,-11.0,-1.26,-0.55,/en/players/2ec0f902/matchlogs/2017-2018/summary/Riccardo-Meggiorini-Match-Logs
439,Federico Melchiorri,it,FW,Cagliari,30,1987,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/87e5d68c/matchlogs/2017-2018/summary/Federico-Melchiorri-Match-Logs
440,Filippo Melegoni,it,MF,Atalanta,18,1999,0,,,,,0,,0,,17,,,,,,,,,,,,/en/players/6604165d/matchlogs/2017-2018/summary/Filippo-Melegoni-Match-Logs
441,Ledian Memushaj,al,MF,Benevento,30,1986,17,"1,258",74,36.8,14.0,15,,2,,9,0.41,7,31,-24,-1.72,-0.59,13.9,24.0,-10.1,-0.72,-0.59,/en/players/8011fcf6/matchlogs/2017-2018/summary/Ledian-Memushaj-Match-Logs
442,Alex Meret,it,GK,SPAL,20,1997,13,"1,158",89,33.9,12.9,13,,0,,6,1.00,8,16,-8,-0.62,-0.14,7.6,22.0,-14.5,-1.12,-0.14,/en/players/9413b19f/matchlogs/2017-2018/summary/Alex-Meret-Match-Logs
443,Dries Mertens,be,FW,Napoli,30,1987,38,"3,002",79,87.8,33.4,35,,3,,0,2.39,62,23,+39,+1.17,-0.77,58.1,21.0,+37.1,+1.11,-0.77,/en/players/89b2c8a9/matchlogs/2017-2018/summary/Dries-Mertens-Match-Logs
444,Senna Miangue,be,"MF,DF",Cagliari,20,1997,11,805,73,23.5,8.9,8,,3,,21,1.18,9,16,-7,-0.78,-0.06,11.3,13.9,-2.6,-0.29,-0.06,/en/players/42591ed0/matchlogs/2017-2018/summary/Senna-Miangue-Match-Logs
445,Alessio Miceli,it,MF,Lazio,17,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/3a8b9635/matchlogs/2017-2018/summary/Alessio-Miceli-Match-Logs
446,Kingsley Michael,ng,MF,Bologna,17,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/e63e122d/matchlogs/2017-2018/summary/Kingsley-Michael-Match-Logs
447,Francesco Migliore,it,DF,Genoa,29,1988,6,329,55,9.6,3.7,4,,2,,23,0.67,1,6,-5,-1.37,-1.22,2.4,4.0,-1.6,-0.44,-1.22,/en/players/1a584cb2/matchlogs/2017-2018/summary/Francesco-Migliore-Match-Logs
448,Nikola Milenković,rs,DF,Fiorentina,19,1997,16,"1,254",78,36.7,13.9,14,,2,,21,1.63,19,18,+1,+0.07,-0.22,21.2,13.5,+7.7,+0.56,-0.22,/en/players/bee704fc/matchlogs/2017-2018/summary/Nikola-Milenkovic-Match-Logs
449,Hrvoje Milić,hr,"DF,FW",Napoli,28,1989,0,,,,,0,,0,,13,,,,,,,,,,,,/en/players/1b625237/matchlogs/2017-2018/summary/Hrvoje-Milic-Match-Logs
450,Arkadiusz Milik,pl,"FW,MF",Napoli,23,1994,15,448,30,13.1,5.0,3,,12,,3,2.07,18,8,+10,+2.01,+0.86,10.9,4.9,+5.9,+1.22,+0.86,/en/players/85613cf0/matchlogs/2017-2018/summary/Arkadiusz-Milik-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Sergej Milinković-Savić,rs,MF,Lazio,22,1995,35,"2,844",81,83.2,31.6,33,,2,,1,1.94,71,42,+29,+0.92,-0.80,53.6,37.6,+16.0,+0.50,-0.80,/en/players/4e6dbac4/matchlogs/2017-2018/summary/Sergej-Milinkovic-Savic-Match-Logs
452,Vanja Milinković-Savić,rs,GK,Torino,20,1997,1,90,90,2.6,1.0,1,,0,,32,3.00,2,1,+1,+1.00,+0.81,1.5,1.6,-0.1,-0.13,+0.81,/en/players/9fa26bc2/matchlogs/2017-2018/summary/Vanja-Milinkovic-Savic-Match-Logs
453,Vincenzo Millico,it,FW,Torino,16,2000,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/6817095b/matchlogs/2017-2018/summary/Vincenzo-Millico-Match-Logs
454,Miranda,br,DF,Inter,32,1984,31,"2,726",88,79.7,30.3,31,,0,,2,1.97,51,25,+26,+0.86,-0.44,49.2,28.2,+21.0,+0.69,-0.44,/en/players/314f2124/matchlogs/2017-2018/summary/Miranda-Match-Logs
455,Antonio Mirante,it,GK,Bologna,34,1983,33,"2,970",90,86.8,33.0,33,,0,,0,1.06,36,46,-10,-0.30,+0.10,31.6,46.6,-15.0,-0.45,+0.10,/en/players/30223b33/matchlogs/2017-2018/summary/Antonio-Mirante-Match-Logs
456,Simone Missiroli,it,MF,Sassuolo,31,1986,35,"2,918",83,85.3,32.4,33,,2,,2,1.14,25,44,-19,-0.59,+1.39,43.7,40.3,+3.4,+0.11,+1.39,/en/players/331c0a43/matchlogs/2017-2018/summary/Simone-Missiroli-Match-Logs
457,Alexander Molberg,dk,DF,Cagliari,18,1999,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/d700e621/matchlogs/2017-2018/summary/Alexander-Molberg-Match-Logs
458,Cristian Molinaro,it,DF,Torino,34,1983,20,"1,564",78,45.7,17.4,17,,3,,14,1.40,25,18,+7,+0.40,+0.35,18.5,23.7,-5.2,-0.30,+0.35,/en/players/1c8c5aed/matchlogs/2017-2018/summary/Cristian-Molinaro-Match-Logs
459,Riccardo Montolivo,it,MF,Milan,32,1985,18,"1,087",60,31.8,12.1,12,,6,,17,1.61,13,16,-3,-0.25,-0.90,15.3,14.9,+0.4,+0.03,-0.90,/en/players/b746d309/matchlogs/2017-2018/summary/Riccardo-Montolivo-Match-Logs
460,Luca Mora,it,MF,SPAL,29,1988,17,934,55,27.3,10.4,10,,7,,3,0.76,7,18,-11,-1.06,-0.73,8.6,18.0,-9.4,-0.91,-0.73,/en/players/42fff925/matchlogs/2017-2018/summary/Luca-Mora-Match-Logs
461,Héctor Moreno,mx,DF,Roma,29,1988,5,230,46,6.7,2.6,2,,3,,17,3.00,2,1,+1,+0.39,-0.51,5.9,1.6,+4.3,+1.69,-0.51,/en/players/5d311e8d/matchlogs/2017-2018/summary/Hector-Moreno-Match-Logs
462,Emiliano Moretti,it,DF,Torino,36,1981,22,"1,782",81,52.1,19.8,19,,3,,15,1.64,30,20,+10,+0.51,+0.61,26.4,24.2,+2.2,+0.11,+0.61,/en/players/55667895/matchlogs/2017-2018/summary/Emiliano-Moretti-Match-Logs
463,Alessandro Murgia,it,MF,Lazio,20,1996,16,777,49,22.7,8.6,9,,7,,21,2.00,12,12,0,0.00,-1.36,14.3,12.2,+2.1,+0.25,-1.36,/en/players/fb2c533b/matchlogs/2017-2018/summary/Alessandro-Murgia-Match-Logs
464,Nicola Murru,it,DF,Sampdoria,22,1994,20,"1,449",72,42.4,16.1,16,,4,,12,1.20,19,28,-9,-0.56,-0.79,21.8,25.2,-3.4,-0.21,-0.79,/en/players/d183e9d6/matchlogs/2017-2018/summary/Nicola-Murru-Match-Logs
465,Mateo Musacchio,ar,DF,Milan,26,1990,15,"1,202",80,35.1,13.4,12,,3,,23,1.60,21,21,0,0.00,-0.57,18.7,15.4,+3.3,+0.25,-0.57,/en/players/91899ca8/matchlogs/2017-2018/summary/Mateo-Musacchio-Match-Logs
466,Cristian Mutton,it,FW,Bologna,18,1999,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/a70d34b1/matchlogs/2017-2018/summary/Cristian-Mutton-Match-Logs
467,Yuto Nagatomo,jp,DF,Inter,30,1986,11,790,72,23.1,8.8,9,,2,,11,2.27,16,9,+7,+0.80,-0.19,15.2,8.1,+7.2,+0.81,-0.19,/en/players/4b6960d2/matchlogs/2017-2018/summary/Yuto-Nagatomo-Match-Logs
468,Ádám Nagy,hu,MF,Bologna,22,1995,12,711,59,20.8,7.9,8,,4,,25,0.83,10,13,-3,-0.38,-0.08,8.3,11.6,-3.4,-0.42,-0.08,/en/players/788b31e2/matchlogs/2017-2018/summary/Adam-Nagy-Match-Logs
469,Radja Nainggolan,be,MF,Roma,29,1988,31,"2,613",84,76.4,29.0,31,,0,,2,1.90,42,20,+22,+0.76,-0.47,51.0,31.9,+19.2,+0.66,-0.47,/en/players/1f9328da/matchlogs/2017-2018/summary/Radja-Nainggolan-Match-Logs
470,Andrea Nalini,it,"FW,MF",Crotone,27,1990,23,"1,638",71,47.9,18.2,19,,4,,2,1.04,23,32,-9,-0.49,+0.36,17.7,28.0,-10.3,-0.56,+0.36,/en/players/65c75ea8/matchlogs/2017-2018/summary/Andrea-Nalini-Match-Logs
471,Nani,pt,"MF,FW",Lazio,30,1986,18,387,22,11.3,4.3,2,,16,,11,1.72,15,3,+12,+2.79,+1.96,9.2,3.9,+5.3,+1.28,+1.96,/en/players/15e9c7e6/matchlogs/2017-2018/summary/Nani-Match-Logs
472,Michel Ndary Adopo,fr,MF,Torino,17,2000,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/599d91d0/matchlogs/2017-2018/summary/Michel-Ndary-Adopo-Match-Logs
473,Luis Ndreu,al,MF,Udinese,18,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/a171b175/matchlogs/2017-2018/summary/Luis-Ndreu-Match-Logs
474,Pedro Neto,pt,FW,Lazio,17,2000,0,,,,,0,,0,,11,,,,,,,,,,,,/en/players/7ba2eaa9/matchlogs/2017-2018/summary/Pedro-Neto-Match-Logs
475,M'Baye Niang,sn,FW,Torino,22,1994,26,"1,532",59,44.8,17.0,18,,8,,4,1.00,23,23,0,0.00,-0.38,19.0,21.3,-2.3,-0.14,-0.38,/en/players/2054d037/matchlogs/2017-2018/summary/MBaye-Niang-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Nicolas Nkoulou,cm,DF,Torino,27,1990,37,"3,258",88,95.3,36.2,37,,0,,1,1.38,46,45,+1,+0.03,-3.86,43.1,50.4,-7.4,-0.20,-3.86,/en/players/93cf32a8/matchlogs/2017-2018/summary/Nicolas-Nkoulou-Match-Logs
477,Bram Nuytinck,nl,DF,Udinese,27,1990,27,"2,362",87,69.1,26.2,26,,1,,10,1.22,36,43,-7,-0.27,+0.41,30.9,36.1,-5.2,-0.20,+0.41,/en/players/e33f36d5/matchlogs/2017-2018/summary/Bram-Nuytinck-Match-Logs
478,Simeon Nwankwo,ng,FW,Crotone,25,1992,23,"1,219",53,35.6,13.5,11,,12,,13,1.26,20,21,-1,-0.07,+0.95,12.9,21.8,-8.8,-0.66,+0.95,/en/players/80dbbd10/matchlogs/2017-2018/summary/Simeon-Nwankwo-Match-Logs
479,Joel Obi,ng,MF,Torino,26,1991,22,"1,247",57,36.5,13.9,16,,6,,5,1.82,19,9,+10,+0.72,+0.80,17.8,14.4,+3.5,+0.26,+0.80,/en/players/614c38fb/matchlogs/2017-2018/summary/Joel-Obi-Match-Logs
480,Marios Oikonomou,gr,DF,SPAL,24,1992,4,170,43,5.0,1.9,2,,2,,9,0.50,1,5,-4,-2.12,-1.67,1.8,3.9,-2.1,-1.09,-1.67,/en/players/3b9858f5/matchlogs/2017-2018/summary/Marios-Oikonomou-Match-Logs
481,Orji Okwonkwo,ng,"MF,FW",Bologna,19,1998,10,265,27,7.7,2.9,1,,9,,9,1.10,5,5,0,0.00,+0.34,2.6,2.4,+0.2,+0.08,+0.34,/en/players/905a4f61/matchlogs/2017-2018/summary/Orji-Okwonkwo-Match-Logs
482,Maximiliano Olivera,uy,DF,Fiorentina,25,1992,7,412,59,12.0,4.6,4,,3,,31,0.71,2,10,-8,-1.75,-2.23,2.8,7.3,-4.5,-0.99,-2.23,/en/players/32a33c68/matchlogs/2017-2018/summary/Maximiliano-Olivera-Match-Logs
483,Stephane Omeonga,be,"MF,DF",Genoa,21,1996,19,797,42,23.3,8.9,6,,13,,17,0.95,4,9,-5,-0.56,-0.39,10.3,9.7,+0.7,+0.08,-0.39,/en/players/72c803a0/matchlogs/2017-2018/summary/Stephane-Omeonga-Match-Logs
484,Raul Oprut,ro,DF,Genoa,19,1998,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/ae3f56c2/matchlogs/2017-2018/summary/Raul-Oprut-Match-Logs
485,Riccardo Orsolini,it,"FW,DF",Bologna,20,1997,8,341,43,10.0,3.8,4,,4,,5,0.25,2,8,-6,-1.58,-1.41,3.0,6.4,-3.4,-0.89,-1.41,/en/players/e14ec482/matchlogs/2017-2018/summary/Riccardo-Orsolini-Match-Logs
486,Riccardo Orsolini,it,"FW,MF",Atalanta,20,1997,8,125,16,3.7,1.4,0,,8,,14,1.00,3,0,+3,+2.16,+1.75,3.1,1.0,+2.0,+1.57,+1.75,/en/players/e14ec482/matchlogs/2017-2018/summary/Riccardo-Orsolini-Match-Logs
487,Adam Ounas,dz,"FW,MF",Napoli,20,1996,7,96,14,2.8,1.1,0,,7,,28,1.43,1,0,+1,+0.94,-0.34,1.5,0.2,+1.3,+1.29,-0.34,/en/players/ed90babd/matchlogs/2017-2018/summary/Adam-Ounas-Match-Logs
488,Daniele Padelli,it,GK,Inter,31,1985,0,,,,,0,,0,,38,,,,,,,,,,,,/en/players/cf1c23d8/matchlogs/2017-2018/summary/Daniele-Padelli-Match-Logs
489,Simone Padoin,it,"DF,MF",Cagliari,33,1984,37,"3,103",84,90.7,34.5,37,,0,,1,1.05,32,51,-19,-0.55,+2.00,36.2,53.2,-16.9,-0.49,+2.00,/en/players/5eb72339/matchlogs/2017-2018/summary/Simone-Padoin-Match-Logs
490,Rodrigo Palacio,ar,"FW,MF",Bologna,35,1982,28,"2,065",74,60.4,22.9,23,,5,,2,0.96,26,32,-6,-0.26,+0.14,22.3,29.8,-7.5,-0.33,+0.14,/en/players/8d8178ac/matchlogs/2017-2018/summary/Rodrigo-Palacio-Match-Logs
491,Gabriel Paletta,it,DF,Milan,31,1986,0,,,,,0,,0,,14,,,,,,,,,,,,/en/players/cc3477f4/matchlogs/2017-2018/summary/Gabriel-Paletta-Match-Logs
492,Raffaele Palladino,it,"FW,MF",Genoa,33,1984,4,231,58,6.8,2.6,2,,2,,9,0.50,1,3,-2,-0.78,-0.55,3.3,1.6,+1.7,+0.65,-0.55,/en/players/961a4174/matchlogs/2017-2018/summary/Raffaele-Palladino-Match-Logs
493,Emerson Palmieri,it,DF,Roma,22,1994,1,16,16,0.5,0.2,0,,1,,11,3.00,0,0,0,0.00,-0.87,0.8,0.0,+0.8,+4.88,-0.87,/en/players/e0bc6fdc/matchlogs/2017-2018/summary/Emerson-Palmieri-Match-Logs
494,Simone Palombi,it,FW,Lazio,21,1996,1,66,66,1.9,0.7,1,,0,,11,1.00,0,0,0,0.00,-1.07,0.9,0.7,+0.2,+0.32,-1.07,/en/players/d0e6399c/matchlogs/2017-2018/summary/Simone-Palombi-Match-Logs
495,Alberto Paloschi,it,FW,SPAL,27,1990,36,"2,184",61,63.9,24.3,25,,11,,2,0.94,28,42,-14,-0.58,-0.14,27.5,39.7,-12.1,-0.50,-0.14,/en/players/b5cae4e6/matchlogs/2017-2018/summary/Alberto-Paloschi-Match-Logs
496,Goran Pandev,mk,"FW,MF",Genoa,34,1983,32,"1,803",56,52.7,20.0,22,,10,,3,1.03,17,18,-1,-0.05,+0.45,24.6,21.3,+3.3,+0.17,+0.45,/en/players/d711d04f/matchlogs/2017-2018/summary/Goran-Pandev-Match-Logs
497,Vittorio Parigini,it,"FW,MF",Torino,21,1996,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/75efed2e/matchlogs/2017-2018/summary/Vittorio-Parigini-Match-Logs
498,Vittorio Parigini,it,"FW,MF",Benevento,21,1996,21,857,41,25.1,9.5,10,,11,,9,0.71,8,19,-11,-1.16,+0.25,10.9,21.1,-10.2,-1.07,+0.25,/en/players/75efed2e/matchlogs/2017-2018/summary/Vittorio-Parigini-Match-Logs
499,Marco Parolo,it,MF,Lazio,32,1985,31,"2,612",84,76.4,29.0,30,,1,,1,1.87,63,36,+27,+0.93,-0.52,43.9,33.6,+10.2,+0.35,-0.52,/en/players/ed5886d2/matchlogs/2017-2018/summary/Marco-Parolo-Match-Logs
500,Patric,es,"DF,MF",Lazio,24,1993,11,592,54,17.3,6.6,4,,7,,21,2.08,24,8,+16,+2.43,+1.67,15.6,4.6,+11.0,+2.01,+1.67,/en/players/f7223718/matchlogs/2017-2018/summary/Patric-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Daniel Pavlović,ba,DF,Sampdoria,29,1988,1,90,90,2.6,1.0,1,,0,,0,3.00,2,1,+1,+1.00,+1.14,2.1,1.3,+0.9,+0.85,+1.14,/en/players/47146acb/matchlogs/2017-2018/summary/Daniel-Pavlovic-Match-Logs
502,Daniel Pavlović,ba,"DF,MF",Crotone,29,1988,10,758,76,22.2,8.4,8,,2,,23,0.80,8,25,-17,-2.02,-1.71,7.0,18.6,-11.6,-1.38,-1.71,/en/players/47146acb/matchlogs/2017-2018/summary/Daniel-Pavlovic-Match-Logs
503,Leonardo Pavoletti,it,FW,Cagliari,28,1988,33,"2,719",82,79.5,30.2,31,,2,,1,1.15,30,44,-14,-0.46,+1.33,34.0,45.0,-11.1,-0.37,+1.33,/en/players/d37b0350/matchlogs/2017-2018/summary/Leonardo-Pavoletti-Match-Logs
504,Filippo Pavoni,it,GK,Chievo,17,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/a9d81384/matchlogs/2017-2018/summary/Filippo-Pavoni-Match-Logs
505,Giampaolo Pazzini,it,FW,Hellas Verona,32,1984,19,992,52,29.0,11.0,7,,12,,1,0.53,10,24,-14,-1.27,-0.01,13.0,21.0,-8.0,-0.77,-0.01,/en/players/6ca663b4/matchlogs/2017-2018/summary/Giampaolo-Pazzini-Match-Logs
506,João Pedro,br,"MF,FW",Cagliari,25,1992,22,"1,656",75,48.4,18.4,19,,3,,1,0.95,15,27,-12,-0.65,+0.16,16.4,29.6,-13.2,-0.72,+0.16,/en/players/81255c03/matchlogs/2017-2018/summary/Joao-Pedro-Match-Logs
507,Gianluca Pegolo,it,GK,Sassuolo,36,1981,2,104,52,3.0,1.2,1,,1,,34,0.50,0,1,-1,-0.87,-0.08,0.9,1.4,-0.4,-0.36,-0.08,/en/players/f058ed1f/matchlogs/2017-2018/summary/Gianluca-Pegolo-Match-Logs
508,Pietro Pellegri,it,FW,Genoa,16,2001,6,282,47,8.2,3.1,3,,3,,7,0.17,3,3,0,0.00,+0.29,1.9,4.3,-2.4,-0.77,+0.29,/en/players/a44d3a3c/matchlogs/2017-2018/summary/Pietro-Pellegri-Match-Logs
509,Lorenzo Pellegrini,it,MF,Roma,21,1996,28,"1,797",64,52.5,20.0,22,,6,,8,2.18,32,13,+19,+0.95,+0.18,39.6,19.2,+20.4,+1.02,+0.18,/en/players/4a5a45c7/matchlogs/2017-2018/summary/Lorenzo-Pellegrini-Match-Logs
510,Luca Pellegrini,it,DF,Roma,18,1999,0,,,,,0,,0,,8,,,,,,,,,,,,/en/players/3b61c9ec/matchlogs/2017-2018/summary/Luca-Pellegrini-Match-Logs
511,Sergio Pellissier,it,FW,Chievo,38,1979,19,560,29,16.4,6.2,2,,17,,19,0.68,6,14,-8,-1.29,-0.81,6.8,8.5,-1.8,-0.29,-0.81,/en/players/878ee034/matchlogs/2017-2018/summary/Sergio-Pellissier-Match-Logs
512,Federico Peluso,it,DF,Sassuolo,33,1984,31,"2,594",84,75.8,28.8,28,,3,,4,1.10,22,41,-19,-0.66,+0.54,39.9,35.4,+4.5,+0.16,+0.54,/en/players/4f2908e5/matchlogs/2017-2018/summary/Federico-Peluso-Match-Logs
513,Pedro Pereira,pt,DF,Genoa,19,1998,6,381,64,11.1,4.2,4,,2,,6,2.17,3,3,0,0.00,+0.30,3.4,3.8,-0.4,-0.09,+0.30,/en/players/c77be0cf/matchlogs/2017-2018/summary/Pedro-Pereira-Match-Logs
514,Bruno Peres,br,DF,Roma,27,1990,18,"1,155",64,33.8,12.8,13,,5,,15,2.00,18,8,+10,+0.78,-0.13,19.3,14.6,+4.7,+0.37,-0.13,/en/players/852351df/matchlogs/2017-2018/summary/Bruno-Peres-Match-Logs
515,Stipe Perica,hr,"FW,MF",Udinese,22,1995,22,943,43,27.6,10.5,9,,13,,11,0.77,8,21,-13,-1.24,-1.17,11.3,14.9,-3.5,-0.34,-1.17,/en/players/269b4638/matchlogs/2017-2018/summary/Stipe-Perica-Match-Logs
516,Mattia Perin,it,GK,Genoa,24,1992,37,"3,330",90,97.4,37.0,37,,0,,0,1.11,33,42,-9,-0.24,+0.76,41.8,44.1,-2.3,-0.06,+0.76,/en/players/4c62d0c8/matchlogs/2017-2018/summary/Mattia-Perin-Match-Logs
517,Ivan Perišić,hr,FW,Inter,28,1989,37,"3,313",90,96.9,36.8,37,,0,,0,1.95,66,27,+39,+1.06,+3.58,60.0,33.9,+26.1,+0.71,+3.58,/en/players/6fe90922/matchlogs/2017-2018/summary/Ivan-Perisic-Match-Logs
518,Diego Perotti,ar,"FW,MF",Roma,29,1988,25,"1,609",64,47.0,17.9,17,,8,,3,1.96,28,17,+11,+0.62,-0.48,30.4,20.1,+10.3,+0.57,-0.48,/en/players/a40d5a0c/matchlogs/2017-2018/summary/Diego-Perotti-Match-Logs
519,Andrea Petagna,it,FW,Atalanta,22,1995,29,"1,618",56,47.3,18.0,22,,7,,5,1.62,30,19,+11,+0.61,+0.26,27.3,17.2,+10.1,+0.56,+0.26,/en/players/03f946ed/matchlogs/2017-2018/summary/Andrea-Petagna-Match-Logs
520,Bruno Petković,hr,FW,Bologna,22,1994,9,329,37,9.6,3.7,3,,6,,10,0.89,2,5,-3,-0.82,-0.56,3.2,5.5,-2.3,-0.63,-0.56,/en/players/24228180/matchlogs/2017-2018/summary/Bruno-Petkovic-Match-Logs
521,Bruno Petković,hr,"FW,MF",Hellas Verona,22,1994,16,922,58,27.0,10.2,10,,6,,2,0.56,9,25,-16,-1.56,-0.41,8.0,21.5,-13.5,-1.31,-0.41,/en/players/24228180/matchlogs/2017-2018/summary/Bruno-Petkovic-Match-Logs
522,Germán Pezzella,ar,DF,Fiorentina,26,1991,34,"2,979",88,87.1,33.1,34,,0,,1,1.50,51,37,+14,+0.42,+1.65,53.0,36.5,+16.5,+0.50,+1.65,/en/players/8c725b43/matchlogs/2017-2018/summary/German-Pezzella-Match-Logs
523,Giuseppe Pezzella,it,DF,Udinese,19,1997,15,903,60,26.4,10.0,10,,5,,21,0.87,13,21,-8,-0.80,-0.55,10.6,14.4,-3.8,-0.38,-0.55,/en/players/149c5f5d/matchlogs/2017-2018/summary/Giuseppe-Pezzella-Match-Logs
