Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
445,Daniele Rugani,it,DF,Juventus,23,1994,21.5,1667,155,804,926,39,13,1648,1,2,50.0,1,0,1251,6299,3154,1270,1263,99.4,3,1,/en/players/14b8fcdf/matchlogs/2017-2018/possession/Daniele-Rugani-Match-Logs
446,Mário Rui,pt,DF,Napoli,26,1991,23.2,2363,49,561,1284,671,15,2108,18,30,60.0,19,2,1626,6933,4362,1765,1703,96.5,13,21,/en/players/0b5a292a/matchlogs/2017-2018/possession/Mario-Rui-Match-Logs
447,Umar Sadiq,ng,FW,Torino,20,1997,2.5,109,2,7,42,68,27,105,4,9,44.4,4,0,72,617,294,136,80,58.8,17,8,/en/players/686cbe7d/matchlogs/2017-2018/possession/Umar-Sadiq-Match-Logs
448,Bacary Sagna,fr,DF,Benevento,34,1983,10.6,862,44,287,457,163,9,780,2,3,66.7,2,0,548,2572,1303,605,584,96.5,4,7,/en/players/6ef56efd/matchlogs/2017-2018/possession/Bacary-Sagna-Match-Logs
449,Jacopo Sala,it,DF,Sampdoria,25,1991,11.0,850,38,237,492,179,4,754,6,10,60.0,7,1,580,3205,1749,574,557,97.0,9,10,/en/players/da5a981b/matchlogs/2017-2018/possession/Jacopo-Sala-Match-Logs
450,Bartosz Salamon,pl,DF,SPAL,26,1991,19.2,1125,159,577,545,76,16,1087,5,6,83.3,5,0,630,3760,2577,647,627,96.9,2,5,/en/players/9b30df1e/matchlogs/2017-2018/possession/Bartosz-Salamon-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,0.4,13,0,0,5,9,2,13,0,1,0.0,0,0,9,32,16,18,11,61.1,2,0,/en/players/0489bb30/matchlogs/2017-2018/possession/Eddy-Salcedo-Match-Logs
452,Mario Sampirisi,it,DF,Crotone,24,1992,24.4,1339,131,577,674,170,5,1136,9,16,56.3,11,0,693,3652,1904,706,667,94.5,4,8,/en/players/cda2ec29/matchlogs/2017-2018/possession/Mario-Sampirisi-Match-Logs
453,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,4.1,296,15,74,201,39,3,290,2,2,100.0,2,0,198,924,366,198,190,96.0,2,6,/en/players/50b51fac/matchlogs/2017-2018/possession/Carlos-Sanchez-Match-Logs
454,Sandro,br,MF,Benevento,28,1989,12.8,843,84,304,475,103,8,836,7,7,100.0,7,0,524,2196,806,604,574,95.0,3,5,/en/players/c1c2c925/matchlogs/2017-2018/possession/Sandro-Match-Logs
455,Alex Sandro,br,DF,Juventus,26,1991,23.5,1950,64,489,956,656,55,1768,35,62,56.5,37,5,1380,8176,4885,1467,1357,92.5,29,31,/en/players/0d82903c/matchlogs/2017-2018/possession/Alex-Sandro-Match-Logs
456,Siriki Sanogo,ci,MF,Benevento,15,2001,0.4,20,0,2,14,6,2,20,2,2,100.0,2,0,16,80,32,16,16,100.0,1,0,/en/players/ff120e44/matchlogs/2017-2018/possession/Siriki-Sanogo-Match-Logs
457,Davide Santon,it,DF,Inter,26,1991,9.3,652,36,185,376,140,4,586,16,26,61.5,17,0,426,2947,1695,419,395,94.3,6,8,/en/players/88c89891/matchlogs/2017-2018/possession/Davide-Santon-Match-Logs
458,Samir Santos,br,DF,Udinese,22,1994,28.5,1738,160,791,902,152,11,1598,14,26,53.8,16,1,1026,5331,2838,1002,972,97.0,12,12,/en/players/92b4758e/matchlogs/2017-2018/possession/Samir-Santos-Match-Logs
459,Antonio Santurro,it,GK,Bologna,25,1992,1.0,50,48,50,0,0,0,33,0,0,,0,0,20,159,110,9,9,100.0,0,0,/en/players/61228681/matchlogs/2017-2018/possession/Antonio-Santurro-Match-Logs
460,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,10.0,542,11,53,282,252,45,527,18,29,62.1,20,6,474,2691,1568,515,430,83.5,17,21,/en/players/3bb7af3b/matchlogs/2017-2018/possession/Riccardo-Saponara-Match-Logs
461,Marco Sau,it,"FW,MF",Cagliari,29,1987,14.6,561,3,64,266,263,80,542,18,34,52.9,21,1,434,2558,1096,640,397,62.0,39,38,/en/players/1ad1f50d/matchlogs/2017-2018/possession/Marco-Sau-Match-Logs
462,Gianluca Scamacca,it,FW,Sassuolo,18,1999,0.3,23,0,1,10,13,1,23,0,0,,0,0,16,95,56,23,18,78.3,1,0,/en/players/8790f988/matchlogs/2017-2018/possession/Gianluca-Scamacca-Match-Logs
463,Pasquale Schiattarella,it,MF,SPAL,30,1987,22.1,1397,36,290,778,437,31,1330,36,46,78.3,39,1,1031,5244,2746,1086,990,91.2,23,30,/en/players/bd84fc61/matchlogs/2017-2018/possession/Pasquale-Schiattarella-Match-Logs
464,Eros Schiavon,it,"MF,DF",SPAL,34,1983,4.3,172,8,43,97,47,1,155,6,8,75.0,6,0,112,749,345,109,96,88.1,2,9,/en/players/c4f97172/matchlogs/2017-2018/possession/Eros-Schiavon-Match-Logs
465,Patrik Schick,cz,FW,Roma,21,1996,11.0,479,17,43,186,280,86,467,20,38,52.6,22,0,346,2078,841,536,359,67.0,43,22,/en/players/5d4f7d61/matchlogs/2017-2018/possession/Patrik-Schick-Match-Logs
466,Simone Scuffet,it,GK,Udinese,21,1996,6.0,169,158,168,1,0,0,125,0,0,,0,0,87,435,239,71,71,100.0,0,0,/en/players/41bd99ea/matchlogs/2017-2018/possession/Simone-Scuffet-Match-Logs
467,Stefano Sensi,it,MF,Sassuolo,21,1995,11.6,683,16,115,410,201,11,631,14,17,82.4,14,1,465,2648,1479,461,413,89.6,15,13,/en/players/b70bde8f/matchlogs/2017-2018/possession/Stefano-Sensi-Match-Logs
468,Luigi Sepe,it,GK,Napoli,26,1991,1.0,20,19,20,0,0,0,14,0,0,,0,0,9,32,19,10,9,90.0,0,0,/en/players/343f753a/matchlogs/2017-2018/possession/Luigi-Sepe-Match-Logs
469,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,4.0,221,2,18,126,93,16,214,10,19,52.6,11,0,176,1210,659,200,162,81.0,13,2,/en/players/0f22b650/matchlogs/2017-2018/possession/Lee-Seung-woo-Match-Logs
470,Stephan El Shaarawy,it,FW,Roma,24,1992,23.9,1319,16,129,530,774,132,1280,39,79,49.4,42,3,1056,6779,3580,1311,1025,78.2,57,40,/en/players/d3aaad90/matchlogs/2017-2018/possession/Stephan-El-Shaarawy-Match-Logs
471,André Silva,pt,FW,Milan,21,1995,10.4,445,8,29,195,254,73,434,15,29,51.7,17,0,325,1835,1012,492,340,69.1,37,20,/en/players/3effaa34/matchlogs/2017-2018/possession/Andre-Silva-Match-Logs
472,Jonathan Silva,ar,DF,Roma,23,1994,1.2,101,5,26,54,27,0,81,0,2,0.0,0,0,66,252,151,64,61,95.3,0,3,/en/players/f2308b33/matchlogs/2017-2018/possession/Jonathan-Silva-Match-Logs
473,Matías Silvestre,ar,DF,Sampdoria,32,1984,34.0,2504,244,1128,1526,54,21,2404,7,10,70.0,7,0,1762,9396,5859,1816,1801,99.2,4,6,/en/players/b6ca47a2/matchlogs/2017-2018/possession/Matias-Silvestre-Match-Logs
474,Marco Silvestri,it,GK,Hellas Verona,26,1991,2.0,65,62,65,0,0,0,44,0,0,,0,0,24,87,64,16,16,100.0,0,0,/en/players/0d422df7/matchlogs/2017-2018/possession/Marco-Silvestri-Match-Logs
475,Giovanni Simeone,ar,FW,Fiorentina,22,1995,33.3,1076,34,91,479,575,182,1045,40,82,48.8,42,2,752,4987,2431,1442,766,53.1,114,77,/en/players/343c0d52/matchlogs/2017-2018/possession/Giovanni-Simeone-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Lorenco Šimić,hr,DF,SPAL,21,1996,3.5,161,27,91,73,5,3,159,1,2,50.0,2,0,91,478,286,87,85,97.7,1,1,/en/players/65e4dede/matchlogs/2017-2018/possession/Lorenco-Simic-Match-Logs
477,Stefan Simić,cz,DF,Crotone,22,1995,6.2,286,50,171,121,5,4,272,0,2,0.0,0,0,137,803,320,130,127,97.7,0,0,/en/players/b5365398/matchlogs/2017-2018/possession/Stefan-Simic-Match-Logs
478,Salvatore Sirigu,it,GK,Torino,30,1987,37.0,1368,1183,1363,7,1,0,999,1,1,100.0,1,0,663,2570,1356,552,552,100.0,1,1,/en/players/10dc46f0/matchlogs/2017-2018/possession/Salvatore-Sirigu-Match-Logs
479,Łukasz Skorupski,pl,GK,Roma,26,1991,1.0,38,37,38,0,0,0,31,0,0,,0,0,21,72,47,18,18,100.0,0,0,/en/players/ab4449d6/matchlogs/2017-2018/possession/Lukasz-Skorupski-Match-Logs
480,Milan Škriniar,sk,DF,Inter,22,1995,38.0,2738,329,1428,1433,81,29,2683,10,11,90.9,10,0,1865,11561,6984,1849,1838,99.4,7,13,/en/players/30f5ffa9/matchlogs/2017-2018/possession/Milan-Skriniar-Match-Logs
481,Stefano Sorrentino,it,GK,Chievo,38,1979,38.0,1270,1137,1253,19,0,0,779,0,0,,0,0,480,2598,1406,372,371,99.7,0,0,/en/players/048877f5/matchlogs/2017-2018/possession/Stefano-Sorrentino-Match-Logs
482,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,17.6,1001,86,438,487,139,6,884,10,13,76.9,10,1,595,2963,1485,587,545,92.8,10,12,/en/players/f7c9fcd6/matchlogs/2017-2018/possession/Samuel-Souprayen-Match-Logs
483,Luca Sparandeo,it,DF,Benevento,17,1999,0.4,18,0,9,10,0,0,18,0,0,,0,0,12,62,49,12,12,100.0,0,0,/en/players/dfbb3234/matchlogs/2017-2018/possession/Luca-Sparandeo-Match-Logs
484,Leonardo Spinazzola,it,DF,Atalanta,24,1993,16.7,1171,60,311,605,403,41,1053,38,54,70.4,41,3,863,7264,4531,831,765,92.1,30,30,/en/players/3626daea/matchlogs/2017-2018/possession/Leonardo-Spinazzola-Match-Logs
485,Nicolás Spolli,ar,DF,Genoa,34,1983,20.0,845,125,482,374,25,12,823,0,0,,0,0,410,1877,733,416,409,98.3,3,0,/en/players/9a560ebe/matchlogs/2017-2018/possession/Nicolas-Spolli-Match-Logs
486,Marco Sportiello,it,GK,Fiorentina,25,1992,35.6,1093,990,1088,7,0,0,793,0,0,,0,0,544,2344,1251,421,421,100.0,1,0,/en/players/ac4003af/matchlogs/2017-2018/possession/Marco-Sportiello-Match-Logs
487,Mariusz Stępiński,pl,FW,Chievo,22,1995,7.9,253,6,26,138,105,34,247,4,9,44.4,4,1,168,901,395,317,168,53.0,21,11,/en/players/7b536033/matchlogs/2017-2018/possession/Mariusz-Stepinski-Match-Logs
488,Ognjen Stijepović,me,MF,Sampdoria,17,1999,0.1,2,0,0,1,1,0,2,0,0,,0,0,1,6,0,3,1,33.3,0,0,/en/players/80ad4216/matchlogs/2017-2018/possession/Ognjen-Stijepovic-Match-Logs
489,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,23.7,1317,31,265,736,452,31,1286,40,70,57.1,45,2,1022,6670,4061,1120,950,84.8,51,46,/en/players/4468b31a/matchlogs/2017-2018/possession/Adrian-Stoian-Match-Logs
490,Thomas Strakosha,al,GK,Lazio,22,1995,38.0,1218,1102,1213,9,2,0,910,0,1,0.0,0,0,625,2984,1594,539,538,99.8,0,0,/en/players/339fe0e8/matchlogs/2017-2018/possession/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,13.9,982,68,298,521,235,5,870,11,22,50.0,12,0,601,3550,2212,595,577,97.0,12,11,/en/players/52e2ef8f/matchlogs/2017-2018/possession/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,25.1,1711,34,230,1083,496,50,1668,18,32,56.3,21,0,1245,5875,3007,1383,1235,89.3,23,25,/en/players/ef2e5e1a/matchlogs/2017-2018/possession/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,28.1,1568,128,597,804,263,28,1371,8,17,47.1,10,2,935,4652,2438,999,935,93.6,18,12,/en/players/f91e81c9/matchlogs/2017-2018/possession/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,6.8,371,15,87,201,112,11,356,3,4,75.0,3,0,241,1259,697,299,256,85.6,10,8,/en/players/2334478a/matchlogs/2017-2018/possession/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,31.4,2028,10,180,786,1203,142,1891,81,120,67.5,86,8,1719,10432,6052,1829,1579,86.3,51,83,/en/players/4e219ad2/matchlogs/2017-2018/possession/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17.0,467,430,467,0,0,0,353,1,1,100.0,1,0,265,1060,516,233,232,99.6,0,0,/en/players/01b8a2b2/matchlogs/2017-2018/possession/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,17.9,975,8,80,457,532,67,937,58,81,71.6,62,9,823,5502,3194,995,763,76.7,47,49,/en/players/47dc80f5/matchlogs/2017-2018/possession/Adel-Taarabt-Match-Logs
498,Saphir Taïder,dz,MF,Bologna,25,1992,4.3,250,12,66,143,66,6,247,2,4,50.0,2,0,199,1092,427,221,197,89.1,3,3,/en/players/a12d0c05/matchlogs/2017-2018/possession/Saphir-Taider-Match-Logs
499,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,12.4,688,15,61,366,327,58,678,19,41,46.3,20,1,497,3901,2138,725,550,75.9,26,37,/en/players/4d3ab428/matchlogs/2017-2018/possession/Cyril-Thereau-Match-Logs
500,Cyril Théréau,fr,FW,Udinese,34,1983,2.0,96,2,5,51,48,8,92,3,8,37.5,3,0,80,604,336,112,81,72.3,6,3,/en/players/4d3ab428/matchlogs/2017-2018/possession/Cyril-Thereau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Rafael Tolói,br,DF,Atalanta,26,1990,27.2,2002,160,891,1012,234,37,1877,13,22,59.1,14,0,1248,7723,4241,1178,1158,98.3,10,14,/en/players/c56dc39e/matchlogs/2017-2018/possession/Rafael-Toloi-Match-Logs
502,Nenad Tomović,rs,DF,Fiorentina,29,1987,1.5,105,5,36,54,20,0,95,0,0,,0,0,71,320,153,74,68,91.9,0,0,/en/players/6aafdc27/matchlogs/2017-2018/possession/Nenad-Tomovic-Match-Logs
503,Nenad Tomović,rs,DF,Chievo,29,1987,25.6,1341,199,702,607,108,24,1266,4,6,66.7,4,0,699,4402,2149,734,704,95.9,6,10,/en/players/6aafdc27/matchlogs/2017-2018/possession/Nenad-Tomovic-Match-Logs
504,Lorenzo Tonelli,it,DF,Napoli,27,1990,3.9,248,17,96,161,6,4,244,0,1,0.0,0,0,160,623,360,161,158,98.1,0,0,/en/players/8cc29864/matchlogs/2017-2018/possession/Lorenzo-Tonelli-Match-Logs
505,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,4.5,159,4,33,75,65,7,156,4,7,57.1,4,0,123,1180,595,180,115,63.9,10,8,/en/players/c15d1af9/matchlogs/2017-2018/possession/Aleksandar-Tonev-Match-Logs
506,Vasilis Torosidis,gr,DF,Bologna,32,1985,9.1,501,39,176,222,117,3,429,9,13,69.2,9,0,296,1219,510,314,285,90.8,7,2,/en/players/8ea2c099/matchlogs/2017-2018/possession/Vasilis-Torosidis-Match-Logs
507,Emanuele Torrasi,it,MF,Milan,18,1999,0.1,,,,,,,,,,,,,,,,,,,,,/en/players/16bc48f8/matchlogs/2017-2018/possession/Emanuele-Torrasi-Match-Logs
508,Lucas Torreira,uy,MF,Sampdoria,21,1996,35.3,2690,93,534,1798,482,18,2489,37,55,67.3,42,1,1690,6811,3363,1745,1676,96.0,16,37,/en/players/52611641/matchlogs/2017-2018/possession/Lucas-Torreira-Match-Logs
509,Alin Toșca,ro,DF,Benevento,25,1992,13.0,818,82,438,429,32,7,801,3,6,50.0,4,1,586,4262,2893,580,569,98.1,0,0,/en/players/322ba2df/matchlogs/2017-2018/possession/Alin-Tosca-Match-Logs
510,Marcello Trotta,it,FW,Crotone,24,1992,25.1,1094,37,168,492,504,113,1061,32,57,56.1,34,2,752,4651,2149,1078,717,66.5,72,40,/en/players/acdad0aa/matchlogs/2017-2018/possession/Marcello-Trotta-Match-Logs
511,Marco Tumminello,it,FW,Roma,18,1998,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,/en/players/5bdd44d8/matchlogs/2017-2018/possession/Marco-Tumminello-Match-Logs
512,Marco Tumminello,it,FW,Crotone,18,1998,2.3,107,2,9,56,45,9,101,1,1,100.0,1,0,73,255,119,116,82,70.7,9,2,/en/players/5bdd44d8/matchlogs/2017-2018/possession/Marco-Tumminello-Match-Logs
513,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,0.4,18,1,5,13,3,0,18,0,1,0.0,0,0,15,143,98,21,13,61.9,1,1,/en/players/b02af64f/matchlogs/2017-2018/possession/Lubomir-Tupta-Match-Logs
514,Cengiz Ünder,tr,FW,Roma,20,1997,13.9,636,10,60,250,390,77,607,17,37,45.9,19,2,480,3901,2358,631,460,72.9,29,37,/en/players/1880614f/matchlogs/2017-2018/possession/Cengiz-Under-Match-Logs
515,Sauli Väisänen,fi,DF,SPAL,23,1994,6.0,331,40,186,144,20,7,323,1,1,100.0,1,0,220,998,661,222,220,99.1,3,0,/en/players/23214a49/matchlogs/2017-2018/possession/Sauli-Vaisanen-Match-Logs
516,Mirko Valdifiori,it,MF,Torino,31,1986,6.9,438,9,105,281,64,1,403,3,3,100.0,3,0,255,670,295,293,286,97.6,1,6,/en/players/c710f7d5/matchlogs/2017-2018/possession/Mirko-Valdifiori-Match-Logs
517,Borja Valero,es,MF,Inter,32,1985,28.5,2292,60,408,1506,517,34,2239,24,36,66.7,25,2,1758,8875,4707,1953,1806,92.5,25,33,/en/players/0e21fc3c/matchlogs/2017-2018/possession/Borja-Valero-Match-Logs
518,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,17.5,842,43,196,477,209,42,828,24,31,77.4,25,0,495,2555,1312,600,492,82.0,19,23,/en/players/c414df9d/matchlogs/2017-2018/possession/Mattia-Valoti-Match-Logs
519,Matías Vecino,uy,MF,Inter,25,1991,23.7,1876,39,379,1278,356,54,1858,20,31,64.5,22,1,1394,7380,4196,1545,1444,93.5,26,38,/en/players/44ac04e9/matchlogs/2017-2018/possession/Matias-Vecino-Match-Logs
520,Miguel Veloso,pt,MF,Genoa,31,1986,19.3,1284,45,297,759,301,5,1139,16,18,88.9,17,0,784,4163,2055,770,735,95.5,5,10,/en/players/ab1ca213/matchlogs/2017-2018/possession/Miguel-Veloso-Match-Logs
521,Lorenzo Venuti,it,DF,Benevento,22,1995,26.6,1488,147,640,653,278,16,1307,18,30,60.0,21,1,883,4777,2838,894,833,93.2,19,19,/en/players/983ff2c7/matchlogs/2017-2018/possession/Lorenzo-Venuti-Match-Logs
522,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,21.7,862,26,196,374,372,29,767,29,47,61.7,32,5,606,4727,2668,731,542,74.1,31,12,/en/players/d3298c99/matchlogs/2017-2018/possession/Daniele-Verde-Match-Logs
523,Simone Verdi,it,"FW,MF",Bologna,25,1992,31.4,1755,12,255,864,786,76,1495,84,135,62.2,90,3,1268,9308,4545,1453,1196,82.3,80,78,/en/players/0375723e/matchlogs/2017-2018/possession/Simone-Verdi-Match-Logs
524,Jordan Veretout,fr,MF,Fiorentina,24,1993,35.7,2515,65,508,1574,604,39,2363,39,60,65.0,41,1,1799,10142,4926,1840,1721,93.5,22,35,/en/players/4a56052c/matchlogs/2017-2018/possession/Jordan-Veretout-Match-Logs
525,Valerio Verre,it,MF,Sampdoria,23,1994,4.0,350,12,43,216,117,7,347,8,10,80.0,8,1,254,1478,822,282,267,94.7,4,2,/en/players/33ecf462/matchlogs/2017-2018/possession/Valerio-Verre-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Francesco Vicari,it,DF,SPAL,22,1994,31.7,1505,251,915,696,26,10,1469,6,8,75.0,6,0,877,5130,3651,893,886,99.2,4,2,/en/players/de045b15/matchlogs/2017-2018/possession/Francesco-Vicari-Match-Logs
527,Luca Vido,it,"FW,MF",Atalanta,20,1997,0.8,50,0,4,21,28,9,49,2,3,66.7,2,0,42,209,75,57,42,73.7,3,1,/en/players/eb0d77a4/matchlogs/2017-2018/possession/Luca-Vido-Match-Logs
528,Nicolas Viola,it,MF,Benevento,27,1989,20.6,1502,44,395,896,317,8,1391,40,56,71.4,43,2,1095,5857,3017,1087,1031,94.8,8,33,/en/players/45392b06/matchlogs/2017-2018/possession/Nicolas-Viola-Match-Logs
529,Mattia Vitale,it,MF,SPAL,19,1997,1.1,40,1,10,19,14,2,40,1,3,33.3,1,0,28,167,101,25,20,80.0,1,5,/en/players/8e4b894b/matchlogs/2017-2018/possession/Mattia-Vitale-Match-Logs
530,Federico Viviani,it,MF,SPAL,25,1992,27.6,2043,71,493,1191,442,15,1800,29,33,87.9,29,0,1344,5273,2289,1300,1256,96.6,14,30,/en/players/2258c078/matchlogs/2017-2018/possession/Federico-Viviani-Match-Logs
531,Emiliano Viviano,it,GK,Sampdoria,31,1985,27.0,887,794,884,4,1,0,629,0,0,,0,0,401,2030,1094,325,325,100.0,1,0,/en/players/03760df0/matchlogs/2017-2018/possession/Emiliano-Viviano-Match-Logs
532,Giovanni Volpicelli,it,FW,Benevento,17,1999,0.0,3,1,2,0,1,0,3,0,0,,0,0,2,3,3,2,2,100.0,0,0,/en/players/844a87c2/matchlogs/2017-2018/possession/Giovanni-Volpicelli-Match-Logs
533,Stefan de Vrij,nl,DF,Lazio,25,1992,33.7,1862,255,1130,873,32,21,1831,4,5,80.0,4,0,1125,8749,4941,1093,1082,99.0,0,2,/en/players/d0d8dd44/matchlogs/2017-2018/possession/Stefan-de-Vrij-Match-Logs
534,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,14.8,700,165,429,284,20,8,678,9,10,90.0,9,0,356,2135,894,346,337,97.4,4,3,/en/players/ba06950a/matchlogs/2017-2018/possession/Jagos-Vukovic-Match-Logs
535,Molla Wagué,ml,DF,Udinese,26,1991,0.6,41,4,15,22,5,0,36,0,0,,0,0,24,74,23,22,22,100.0,0,0,/en/players/a440d8ca/matchlogs/2017-2018/possession/Molla-Wague-Match-Logs
536,Wallace,br,DF,Lazio,22,1994,11.1,684,59,323,379,34,8,668,5,5,100.0,5,0,462,2660,1545,461,449,97.4,3,1,/en/players/d61b3354/matchlogs/2017-2018/possession/Wallace-Match-Logs
537,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,18.1,1163,66,342,560,331,30,1004,10,22,45.5,10,0,659,3536,1967,765,675,88.2,13,16,/en/players/f68b64fc/matchlogs/2017-2018/possession/Silvan-Widmer-Match-Logs
538,Jawad El Yamiq,ma,DF,Genoa,25,1992,4.0,218,33,129,91,9,3,211,1,2,50.0,2,0,128,599,291,128,122,95.3,1,1,/en/players/f6f6b6e8/matchlogs/2017-2018/possession/Jawad-El-Yamiq-Match-Logs
539,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,1.7,87,3,31,38,26,3,85,4,4,100.0,4,0,69,435,196,69,59,85.5,3,7,/en/players/d85c238b/matchlogs/2017-2018/possession/Mattia-Zaccagni-Match-Logs
540,Francesco Zampano,it,"DF,MF",Udinese,23,1993,4.6,238,9,63,100,85,6,197,5,16,31.3,6,0,141,885,443,157,131,83.4,6,13,/en/players/8e45910b/matchlogs/2017-2018/possession/Francesco-Zampano-Match-Logs
541,Niccolò Zanellato,it,MF,Crotone,19,1998,0.8,48,0,1,33,14,5,48,1,2,50.0,2,0,27,75,39,33,29,87.9,0,0,/en/players/741e058f/matchlogs/2017-2018/possession/Niccolo-Zanellato-Match-Logs
542,Cristián Zapata,co,DF,Milan,30,1986,11.0,783,54,346,452,45,7,756,7,7,100.0,7,1,541,3373,1838,531,517,97.4,0,1,/en/players/b1deecf8/matchlogs/2017-2018/possession/Cristian-Zapata-Match-Logs
543,Duván Zapata,co,FW,Sampdoria,26,1991,23.4,957,25,67,407,556,143,935,34,56,60.7,39,1,631,4409,2279,1185,734,61.9,89,79,/en/players/d3de9af0/matchlogs/2017-2018/possession/Duvan-Zapata-Match-Logs
544,Davide Zappacosta,it,DF,Torino,25,1992,1.1,57,1,16,21,24,1,44,0,2,0.0,0,0,33,219,124,43,34,79.1,1,1,/en/players/7fe90ccd/matchlogs/2017-2018/possession/Davide-Zappacosta-Match-Logs
545,Rafik Zekhnini,no,MF,Fiorentina,19,1998,0.1,5,0,0,4,2,0,5,0,0,,0,0,4,52,49,6,5,83.3,0,0,/en/players/1b62a7df/matchlogs/2017-2018/possession/Rafik-Zekhnini-Match-Logs
546,Piotr Zieliński,pl,"MF,FW",Napoli,23,1994,18.5,1534,24,144,914,583,59,1527,50,68,73.5,50,2,1093,6228,3550,1383,1229,88.9,26,27,/en/players/a5296e55/matchlogs/2017-2018/possession/Piotr-Zielinski-Match-Logs
547,Bruno Zuculini,ar,MF,Hellas Verona,24,1993,13.5,810,49,271,496,80,5,794,5,7,71.4,5,0,453,1830,794,480,439,91.5,7,9,/en/players/17cddb4d/matchlogs/2017-2018/possession/Bruno-Zuculini-Match-Logs
548,Franco Zuculini,ar,MF,Hellas Verona,26,1990,3.7,214,8,54,115,64,3,209,7,8,87.5,7,1,154,864,466,159,136,85.5,3,6,/en/players/9c31bb89/matchlogs/2017-2018/possession/Franco-Zuculini-Match-Logs
549,Ervin Zukanović,ba,DF,Genoa,30,1987,31.9,1954,241,904,930,254,28,1856,8,12,66.7,8,0,1177,6208,3545,1156,1132,97.9,4,8,/en/players/1253a12e/matchlogs/2017-2018/possession/Ervin-Zukanovic-Match-Logs
550,Filip Đuričić,rs,FW,Sampdoria,25,1992,0.1,11,0,1,4,7,1,11,0,1,0.0,0,0,10,56,27,10,10,100.0,1,0,/en/players/eccbe56a/matchlogs/2017-2018/possession/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Filip Đuričić,rs,"FW,MF",Benevento,25,1992,10.8,516,9,87,282,220,35,502,36,52,69.2,39,5,447,3847,2421,453,386,85.2,20,27,/en/players/eccbe56a/matchlogs/2017-2018/possession/Filip-Djuricic-Match-Logs
552,Christian Rutjens,,,Benevento,,,0.0,,,,,,,,,,,,,,,,,,,,,
