Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
498,Saphir Taïder,dz,MF,Bologna,25,1992,4.3,0,0,0,5,10,0,4,0,4,0,0,0,33,4,1,80.0,/en/players/a12d0c05/matchlogs/2017-2018/misc/Saphir-Taider-Match-Logs
499,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,12.4,2,0,0,9,20,9,15,9,8,0,0,0,76,36,43,45.6,/en/players/4d3ab428/matchlogs/2017-2018/misc/Cyril-Thereau-Match-Logs
500,Cyril Théréau,fr,FW,Udinese,34,1983,2.0,0,0,0,1,1,2,3,0,1,0,0,0,4,2,3,40.0,/en/players/4d3ab428/matchlogs/2017-2018/misc/Cyril-Thereau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
501,Rafael Tolói,br,DF,Atalanta,26,1990,27.2,7,2,1,29,21,3,16,64,40,0,0,0,379,42,42,50.0,/en/players/c56dc39e/matchlogs/2017-2018/misc/Rafael-Toloi-Match-Logs
502,Nenad Tomović,rs,DF,Fiorentina,29,1987,1.5,1,0,0,2,0,1,7,2,3,0,1,0,12,4,2,66.7,/en/players/6aafdc27/matchlogs/2017-2018/misc/Nenad-Tomovic-Match-Logs
503,Nenad Tomović,rs,DF,Chievo,29,1987,25.6,4,0,0,34,19,0,13,52,25,0,2,1,271,61,26,70.1,/en/players/6aafdc27/matchlogs/2017-2018/misc/Nenad-Tomovic-Match-Logs
504,Lorenzo Tonelli,it,DF,Napoli,27,1990,3.9,0,0,0,3,7,0,0,9,5,0,0,0,49,6,6,50.0,/en/players/8cc29864/matchlogs/2017-2018/misc/Lorenzo-Tonelli-Match-Logs
505,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,4.5,0,0,0,4,2,4,17,1,1,0,0,0,24,1,8,11.1,/en/players/c15d1af9/matchlogs/2017-2018/misc/Aleksandar-Tonev-Match-Logs
506,Vasilis Torosidis,gr,DF,Bologna,32,1985,9.1,3,2,1,10,16,1,25,18,5,0,0,0,79,9,8,52.9,/en/players/8ea2c099/matchlogs/2017-2018/misc/Vasilis-Torosidis-Match-Logs
507,Emanuele Torrasi,it,MF,Milan,18,1999,0.1,0,0,,0,,,,,,,,,,,,,/en/players/16bc48f8/matchlogs/2017-2018/misc/Emanuele-Torrasi-Match-Logs
508,Lucas Torreira,uy,MF,Sampdoria,21,1996,35.3,6,0,0,43,84,1,122,72,73,1,1,0,490,20,31,39.2,/en/players/52611641/matchlogs/2017-2018/misc/Lucas-Torreira-Match-Logs
509,Alin Toșca,ro,DF,Benevento,25,1992,13.0,1,0,0,6,13,0,3,15,6,0,0,0,121,15,6,71.4,/en/players/322ba2df/matchlogs/2017-2018/misc/Alin-Tosca-Match-Logs
510,Marcello Trotta,it,FW,Crotone,24,1992,25.1,2,0,0,26,43,12,17,13,25,0,0,0,207,16,38,29.6,/en/players/acdad0aa/matchlogs/2017-2018/misc/Marcello-Trotta-Match-Logs
511,Marco Tumminello,it,FW,Roma,18,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/players/5bdd44d8/matchlogs/2017-2018/misc/Marco-Tumminello-Match-Logs
512,Marco Tumminello,it,FW,Crotone,18,1998,2.3,1,0,0,6,2,2,5,0,0,0,0,0,10,9,16,36.0,/en/players/5bdd44d8/matchlogs/2017-2018/misc/Marco-Tumminello-Match-Logs
513,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,0.4,0,0,0,2,2,0,1,0,1,0,0,0,3,0,1,0.0,/en/players/b02af64f/matchlogs/2017-2018/misc/Lubomir-Tupta-Match-Logs
514,Cengiz Ünder,tr,FW,Roma,20,1997,13.9,0,0,0,2,20,10,59,12,8,0,0,0,98,4,10,28.6,/en/players/1880614f/matchlogs/2017-2018/misc/Cengiz-Under-Match-Logs
515,Sauli Väisänen,fi,DF,SPAL,23,1994,6.0,1,0,0,11,2,0,1,9,6,0,2,0,44,11,6,64.7,/en/players/23214a49/matchlogs/2017-2018/misc/Sauli-Vaisanen-Match-Logs
516,Mirko Valdifiori,it,MF,Torino,31,1986,6.9,1,0,0,11,9,0,11,9,6,0,0,0,84,5,10,33.3,/en/players/c710f7d5/matchlogs/2017-2018/misc/Mirko-Valdifiori-Match-Logs
517,Borja Valero,es,MF,Inter,32,1985,28.5,3,0,0,28,40,0,26,19,29,0,0,0,274,9,30,23.1,/en/players/0e21fc3c/matchlogs/2017-2018/misc/Borja-Valero-Match-Logs
518,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,17.5,9,0,0,40,40,0,16,42,40,0,1,0,150,52,25,67.5,/en/players/c414df9d/matchlogs/2017-2018/misc/Mattia-Valoti-Match-Logs
519,Matías Vecino,uy,MF,Inter,25,1991,23.7,7,1,0,41,18,1,17,22,26,0,0,0,251,37,42,46.8,/en/players/44ac04e9/matchlogs/2017-2018/misc/Matias-Vecino-Match-Logs
520,Miguel Veloso,pt,MF,Genoa,31,1986,19.3,4,0,0,31,7,0,109,12,30,0,1,0,256,20,17,54.1,/en/players/ab1ca213/matchlogs/2017-2018/misc/Miguel-Veloso-Match-Logs
521,Lorenzo Venuti,it,DF,Benevento,22,1995,26.6,4,0,0,18,50,2,46,42,21,0,0,1,218,20,25,44.4,/en/players/983ff2c7/matchlogs/2017-2018/misc/Lorenzo-Venuti-Match-Logs
522,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,21.7,0,0,0,2,12,7,110,34,10,0,0,0,131,0,2,0.0,/en/players/d3298c99/matchlogs/2017-2018/misc/Daniele-Verde-Match-Logs
523,Simone Verdi,it,"FW,MF",Bologna,25,1992,31.4,2,0,0,23,61,5,233,35,22,1,0,0,181,6,25,19.4,/en/players/0375723e/matchlogs/2017-2018/misc/Simone-Verdi-Match-Logs
524,Jordan Veretout,fr,MF,Fiorentina,24,1993,35.7,10,1,0,41,30,0,120,44,48,0,0,0,387,34,43,44.2,/en/players/4a56052c/matchlogs/2017-2018/misc/Jordan-Veretout-Match-Logs
525,Valerio Verre,it,MF,Sampdoria,23,1994,4.0,2,0,0,12,2,0,2,8,6,0,0,0,45,7,9,43.8,/en/players/33ecf462/matchlogs/2017-2018/misc/Valerio-Verre-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
526,Francesco Vicari,it,DF,SPAL,22,1994,31.7,10,1,0,22,26,0,3,50,24,0,1,2,255,51,34,60.0,/en/players/de045b15/matchlogs/2017-2018/misc/Francesco-Vicari-Match-Logs
527,Luca Vido,it,"FW,MF",Atalanta,20,1997,0.8,0,0,0,2,5,0,4,0,3,0,0,0,2,1,1,50.0,/en/players/eb0d77a4/matchlogs/2017-2018/misc/Luca-Vido-Match-Logs
528,Nicolas Viola,it,MF,Benevento,27,1989,20.6,2,2,1,38,40,1,97,21,25,0,1,0,217,12,12,50.0,/en/players/45392b06/matchlogs/2017-2018/misc/Nicolas-Viola-Match-Logs
529,Mattia Vitale,it,MF,SPAL,19,1997,1.1,1,0,0,2,0,0,1,3,1,0,0,0,15,0,0,,/en/players/8e4b894b/matchlogs/2017-2018/misc/Mattia-Vitale-Match-Logs
530,Federico Viviani,it,MF,SPAL,25,1992,27.6,9,0,0,24,63,3,168,56,45,0,1,0,331,18,10,64.3,/en/players/2258c078/matchlogs/2017-2018/misc/Federico-Viviani-Match-Logs
531,Emiliano Viviano,it,GK,Sampdoria,31,1985,27.0,2,0,0,2,1,0,0,2,0,0,0,0,139,0,0,,/en/players/03760df0/matchlogs/2017-2018/misc/Emiliano-Viviano-Match-Logs
532,Giovanni Volpicelli,it,FW,Benevento,17,1999,0.0,0,0,,0,,,,,0,0,0,,0,0,0,,/en/players/844a87c2/matchlogs/2017-2018/misc/Giovanni-Volpicelli-Match-Logs
533,Stefan de Vrij,nl,DF,Lazio,25,1992,33.7,3,0,0,15,11,1,0,83,20,0,2,0,448,43,16,72.9,/en/players/d0d8dd44/matchlogs/2017-2018/misc/Stefan-de-Vrij-Match-Logs
534,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,14.8,1,0,0,4,7,1,1,24,5,0,0,0,180,25,15,62.5,/en/players/ba06950a/matchlogs/2017-2018/misc/Jagos-Vukovic-Match-Logs
535,Molla Wagué,ml,DF,Udinese,26,1991,0.6,0,0,0,1,0,0,2,2,1,0,0,0,8,1,0,100.0,/en/players/a440d8ca/matchlogs/2017-2018/misc/Molla-Wague-Match-Logs
536,Wallace,br,DF,Lazio,22,1994,11.1,5,0,0,12,7,2,1,32,4,0,0,1,122,14,9,60.9,/en/players/d61b3354/matchlogs/2017-2018/misc/Wallace-Match-Logs
537,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,18.1,2,0,0,11,17,2,75,28,28,0,0,0,150,33,22,60.0,/en/players/f68b64fc/matchlogs/2017-2018/misc/Silvan-Widmer-Match-Logs
538,Jawad El Yamiq,ma,DF,Genoa,25,1992,4.0,0,0,0,4,2,0,0,5,4,0,0,0,38,10,7,58.8,/en/players/f6f6b6e8/matchlogs/2017-2018/misc/Jawad-El-Yamiq-Match-Logs
539,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,1.7,1,0,0,4,5,1,3,6,4,0,0,0,15,2,1,66.7,/en/players/d85c238b/matchlogs/2017-2018/misc/Mattia-Zaccagni-Match-Logs
540,Francesco Zampano,it,"DF,MF",Udinese,23,1993,4.6,0,0,0,10,3,1,15,6,7,0,0,0,37,5,5,50.0,/en/players/8e45910b/matchlogs/2017-2018/misc/Francesco-Zampano-Match-Logs
541,Niccolò Zanellato,it,MF,Crotone,19,1998,0.8,0,0,0,1,0,0,2,0,0,0,0,0,12,2,3,40.0,/en/players/741e058f/matchlogs/2017-2018/misc/Niccolo-Zanellato-Match-Logs
542,Cristián Zapata,co,DF,Milan,30,1986,11.0,2,0,0,10,6,0,6,17,18,0,0,0,124,27,9,75.0,/en/players/b1deecf8/matchlogs/2017-2018/misc/Cristian-Zapata-Match-Logs
543,Duván Zapata,co,FW,Sampdoria,26,1991,23.4,1,0,0,27,51,3,42,10,7,2,0,0,105,62,84,42.5,/en/players/d3de9af0/matchlogs/2017-2018/misc/Duvan-Zapata-Match-Logs
544,Davide Zappacosta,it,DF,Torino,25,1992,1.1,0,0,0,1,0,2,8,2,0,0,0,0,4,1,2,33.3,/en/players/7fe90ccd/matchlogs/2017-2018/misc/Davide-Zappacosta-Match-Logs
545,Rafik Zekhnini,no,MF,Fiorentina,19,1998,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100.0,/en/players/1b62a7df/matchlogs/2017-2018/misc/Rafik-Zekhnini-Match-Logs
546,Piotr Zieliński,pl,"MF,FW",Napoli,23,1994,18.5,3,0,0,12,27,2,14,12,19,1,0,0,176,7,23,23.3,/en/players/a5296e55/matchlogs/2017-2018/misc/Piotr-Zielinski-Match-Logs
547,Bruno Zuculini,ar,MF,Hellas Verona,24,1993,13.5,6,5,2,34,9,0,3,47,43,0,1,0,177,24,30,44.4,/en/players/17cddb4d/matchlogs/2017-2018/misc/Bruno-Zuculini-Match-Logs
548,Franco Zuculini,ar,MF,Hellas Verona,26,1990,3.7,1,0,0,17,8,1,2,5,10,0,0,0,43,3,8,27.3,/en/players/9c31bb89/matchlogs/2017-2018/misc/Franco-Zuculini-Match-Logs
549,Ervin Zukanović,ba,DF,Genoa,30,1987,31.9,5,1,0,29,16,1,40,45,35,0,1,2,365,64,33,66.0,/en/players/1253a12e/matchlogs/2017-2018/misc/Ervin-Zukanovic-Match-Logs
550,Filip Đuričić,rs,FW,Sampdoria,25,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/eccbe56a/matchlogs/2017-2018/misc/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
551,Filip Đuričić,rs,"FW,MF",Benevento,25,1992,10.8,1,0,0,6,18,0,10,11,12,0,0,0,65,1,16,5.9,/en/players/eccbe56a/matchlogs/2017-2018/misc/Filip-Djuricic-Match-Logs
552,Christian Rutjens,,,Benevento,,,0.0,0,0,,0,,,,,,,,,,,,,
