Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
374,Simone Palombi,it,FW,Lazio,21,1996,0.7,2,2.69,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/d0e6399c/matchlogs/2017-2018/gca/Simone-Palombi-Match-Logs
375,Alberto Paloschi,it,FW,SPAL,27,1990,24.3,35,1.44,26,0,5,0,4,5,0.21,26,0,5,0,4,0,/en/players/b5cae4e6/matchlogs/2017-2018/gca/Alberto-Paloschi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
376,Goran Pandev,mk,"FW,MF",Genoa,34,1983,20.0,72,3.57,55,0,8,6,3,6,0.30,55,0,8,6,3,0,/en/players/d711d04f/matchlogs/2017-2018/gca/Goran-Pandev-Match-Logs
377,Vittorio Parigini,it,"FW,MF",Benevento,21,1996,9.5,29,3.05,24,0,4,0,1,0,0.00,24,0,4,0,1,0,/en/players/75efed2e/matchlogs/2017-2018/gca/Vittorio-Parigini-Match-Logs
378,Marco Parolo,it,MF,Lazio,32,1985,29.0,68,2.34,56,1,0,9,1,9,0.31,56,1,0,9,1,1,/en/players/ed5886d2/matchlogs/2017-2018/gca/Marco-Parolo-Match-Logs
379,Patric,es,"DF,MF",Lazio,24,1993,6.6,9,1.64,9,0,0,0,0,2,0.36,9,0,0,0,0,0,/en/players/f7223718/matchlogs/2017-2018/gca/Patric-Match-Logs
380,Daniel Pavlović,ba,DF,Sampdoria,29,1988,1.0,2,2.00,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/47146acb/matchlogs/2017-2018/gca/Daniel-Pavlovic-Match-Logs
381,Daniel Pavlović,ba,"DF,MF",Crotone,29,1988,8.4,14,1.67,4,10,0,0,0,0,0.00,4,10,0,0,0,0,/en/players/47146acb/matchlogs/2017-2018/gca/Daniel-Pavlovic-Match-Logs
382,Leonardo Pavoletti,it,FW,Cagliari,28,1988,30.2,43,1.42,36,0,0,5,2,4,0.13,36,0,0,5,2,0,/en/players/d37b0350/matchlogs/2017-2018/gca/Leonardo-Pavoletti-Match-Logs
383,Giampaolo Pazzini,it,FW,Hellas Verona,32,1984,11.0,16,1.55,11,0,0,4,1,0,0.00,11,0,0,4,1,0,/en/players/6ca663b4/matchlogs/2017-2018/gca/Giampaolo-Pazzini-Match-Logs
384,João Pedro,br,"MF,FW",Cagliari,25,1992,18.4,39,2.11,25,4,4,2,4,2,0.11,25,4,4,2,4,0,/en/players/81255c03/matchlogs/2017-2018/gca/Joao-Pedro-Match-Logs
385,Gianluca Pegolo,it,GK,Sassuolo,36,1981,1.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/f058ed1f/matchlogs/2017-2018/gca/Gianluca-Pegolo-Match-Logs
386,Pietro Pellegri,it,FW,Genoa,16,2001,3.1,5,1.61,4,0,0,1,0,0,0.00,4,0,0,1,0,0,/en/players/a44d3a3c/matchlogs/2017-2018/gca/Pietro-Pellegri-Match-Logs
387,Lorenzo Pellegrini,it,MF,Roma,21,1996,20.0,78,3.88,55,16,2,1,4,6,0.30,55,16,2,1,4,0,/en/players/4a5a45c7/matchlogs/2017-2018/gca/Lorenzo-Pellegrini-Match-Logs
388,Sergio Pellissier,it,FW,Chievo,38,1979,6.2,19,3.15,14,0,0,2,3,2,0.33,14,0,0,2,3,0,/en/players/878ee034/matchlogs/2017-2018/gca/Sergio-Pellissier-Match-Logs
389,Federico Peluso,it,DF,Sassuolo,33,1984,28.8,27,0.94,19,4,0,3,1,2,0.07,19,4,0,3,1,0,/en/players/4f2908e5/matchlogs/2017-2018/gca/Federico-Peluso-Match-Logs
390,Pedro Pereira,pt,DF,Genoa,19,1998,4.2,6,1.41,4,1,0,1,0,0,0.00,4,1,0,1,0,0,/en/players/c77be0cf/matchlogs/2017-2018/gca/Pedro-Pereira-Match-Logs
391,Bruno Peres,br,DF,Roma,27,1990,12.8,26,2.03,19,2,2,0,2,1,0.08,19,2,2,0,2,1,/en/players/852351df/matchlogs/2017-2018/gca/Bruno-Peres-Match-Logs
392,Stipe Perica,hr,"FW,MF",Udinese,22,1995,10.5,26,2.50,15,0,4,4,3,2,0.19,15,0,4,4,3,0,/en/players/269b4638/matchlogs/2017-2018/gca/Stipe-Perica-Match-Logs
393,Mattia Perin,it,GK,Genoa,24,1992,37.0,4,0.11,3,0,0,0,1,0,0.00,3,0,0,0,1,0,/en/players/4c62d0c8/matchlogs/2017-2018/gca/Mattia-Perin-Match-Logs
394,Ivan Perišić,hr,FW,Inter,28,1989,36.8,128,3.47,105,4,6,12,1,14,0.38,105,4,6,12,1,0,/en/players/6fe90922/matchlogs/2017-2018/gca/Ivan-Perisic-Match-Logs
395,Diego Perotti,ar,"FW,MF",Roma,29,1988,17.9,85,4.76,56,13,7,3,6,7,0.39,56,13,7,3,6,0,/en/players/a40d5a0c/matchlogs/2017-2018/gca/Diego-Perotti-Match-Logs
396,Andrea Petagna,it,FW,Atalanta,22,1995,18.0,53,2.93,42,0,2,7,2,11,0.61,42,0,2,7,2,0,/en/players/03f946ed/matchlogs/2017-2018/gca/Andrea-Petagna-Match-Logs
397,Bruno Petković,hr,FW,Bologna,22,1994,3.7,11,3.04,6,0,2,0,3,1,0.28,6,0,2,0,3,0,/en/players/24228180/matchlogs/2017-2018/gca/Bruno-Petkovic-Match-Logs
398,Bruno Petković,hr,"FW,MF",Hellas Verona,22,1994,10.2,22,2.15,12,0,6,2,2,4,0.39,12,0,6,2,2,0,/en/players/24228180/matchlogs/2017-2018/gca/Bruno-Petkovic-Match-Logs
399,Germán Pezzella,ar,DF,Fiorentina,26,1991,33.1,21,0.63,18,0,1,1,1,1,0.03,18,0,1,1,1,0,/en/players/8c725b43/matchlogs/2017-2018/gca/German-Pezzella-Match-Logs
400,Giuseppe Pezzella,it,DF,Udinese,19,1997,10.0,19,1.89,16,1,1,0,0,2,0.20,16,1,1,0,0,1,/en/players/149c5f5d/matchlogs/2017-2018/gca/Giuseppe-Pezzella-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
401,Nicholas Pierini,it,"FW,MF",Sassuolo,18,1998,0.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/7cc89a5f/matchlogs/2017-2018/gca/Nicholas-Pierini-Match-Logs
402,Andrea Pinamonti,it,FW,Inter,18,1999,0.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/08aa9cd1/matchlogs/2017-2018/gca/Andrea-Pinamonti-Match-Logs
403,Carlo Pinsoglio,it,GK,Juventus,27,1990,0.3,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/f6a06749/matchlogs/2017-2018/gca/Carlo-Pinsoglio-Match-Logs
404,Fabio Pisacane,it,DF,Cagliari,31,1986,21.4,10,0.47,10,0,0,0,0,0,0.00,10,0,0,0,0,0,/en/players/56400c01/matchlogs/2017-2018/gca/Fabio-Pisacane-Match-Logs
405,Miralem Pjanić,ba,MF,Juventus,27,1990,27.6,110,3.98,69,34,3,2,2,16,0.58,69,34,3,2,2,0,/en/players/ad6df2d5/matchlogs/2017-2018/gca/Miralem-Pjanic-Match-Logs
406,Andrea Poli,it,MF,Bologna,27,1989,28.3,40,1.41,29,0,3,2,6,2,0.07,29,0,3,2,6,0,/en/players/b3fd7075/matchlogs/2017-2018/gca/Andrea-Poli-Match-Logs
407,Matteo Politano,it,FW,Sassuolo,23,1993,31.2,131,4.16,80,22,11,10,8,11,0.35,80,22,11,10,8,0,/en/players/5e861944/matchlogs/2017-2018/gca/Matteo-Politano-Match-Logs
408,Simone Pontisso,it,MF,Udinese,20,1997,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/8a2d3fdb/matchlogs/2017-2018/gca/Simone-Pontisso-Match-Logs
409,Dennis Praet,be,MF,Sampdoria,23,1994,29.5,75,2.53,57,2,7,4,5,9,0.30,57,2,7,4,5,0,/en/players/86695068/matchlogs/2017-2018/gca/Dennis-Praet-Match-Logs
410,Manuel Pucciarelli,it,FW,Chievo,26,1991,15.3,30,1.95,27,0,1,1,1,1,0.06,27,0,1,1,1,0,/en/players/a1c7b425/matchlogs/2017-2018/gca/Manuel-Pucciarelli-Match-Logs
411,Christian Puggioni,it,GK,Benevento,36,1981,13.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/b39dfab0/matchlogs/2017-2018/gca/Christian-Puggioni-Match-Logs
412,Christian Puggioni,it,GK,Sampdoria,36,1981,9.0,1,0.11,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/b39dfab0/matchlogs/2017-2018/gca/Christian-Puggioni-Match-Logs
413,Erick Pulgar,cl,MF,Bologna,23,1994,30.8,43,1.40,28,8,1,2,4,2,0.06,28,8,1,2,4,0,/en/players/4611e028/matchlogs/2017-2018/gca/Erick-Pulgar-Match-Logs
414,George Pușcaș,ro,"FW,MF",Benevento,21,1996,7.8,17,2.18,13,0,1,1,2,0,0.00,13,0,1,1,2,0,/en/players/c23c8e0d/matchlogs/2017-2018/gca/George-Puscas-Match-Logs
415,Fabio Quagliarella,it,FW,Sampdoria,34,1983,30.2,74,2.44,56,0,8,6,4,12,0.40,56,0,8,6,4,0,/en/players/ee4f2f3b/matchlogs/2017-2018/gca/Fabio-Quagliarella-Match-Logs
416,Ivan Radovanović,rs,MF,Chievo,28,1988,34.9,38,1.09,35,1,0,2,0,5,0.14,35,1,0,2,0,0,/en/players/023937a9/matchlogs/2017-2018/gca/Ivan-Radovanovic-Match-Logs
417,Ștefan Radu,ro,DF,Lazio,30,1986,28.8,20,0.69,20,0,0,0,0,3,0.10,20,0,0,0,0,0,/en/players/53de807a/matchlogs/2017-2018/gca/Stefan-Radu-Match-Logs
418,Rafael,br,GK,Cagliari,35,1982,8.8,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/dd06d56c/matchlogs/2017-2018/gca/Rafael-Match-Logs
419,Rafinha,br,"MF,FW",Inter,24,1993,11.6,54,4.64,44,0,4,2,4,8,0.69,44,0,4,2,4,0,/en/players/0c2ac3cb/matchlogs/2017-2018/gca/Rafinha-Match-Logs
420,Antonino Ragusa,it,"FW,MF",Sassuolo,27,1990,9.2,30,3.34,18,0,5,2,5,2,0.22,18,0,5,2,5,0,/en/players/e967e202/matchlogs/2017-2018/gca/Antonino-Ragusa-Match-Logs
421,Gastón Ramírez,uy,"MF,FW",Sampdoria,26,1990,24.6,94,3.80,55,11,10,5,13,13,0.53,55,11,10,5,13,0,/en/players/2c851997/matchlogs/2017-2018/gca/Gaston-Ramirez-Match-Logs
422,Andrea Ranocchia,it,DF,Inter,29,1988,7.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/539230cf/matchlogs/2017-2018/gca/Andrea-Ranocchia-Match-Logs
423,Vasco Regini,it,DF,Sampdoria,26,1990,12.0,6,0.50,4,1,0,1,0,0,0.00,4,1,0,1,0,0,/en/players/339c6ed4/matchlogs/2017-2018/gca/Vasco-Regini-Match-Logs
424,Pepe Reina,es,GK,Napoli,34,1982,37.0,5,0.14,4,1,0,0,0,0,0.00,4,1,0,0,0,0,/en/players/e358587b/matchlogs/2017-2018/gca/Pepe-Reina-Match-Logs
425,Federico Ricci,it,"FW,MF",Crotone,23,1994,10.2,22,2.15,10,6,4,1,1,2,0.20,10,6,4,1,1,0,/en/players/524eb8c5/matchlogs/2017-2018/gca/Federico-Ricci-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
426,Federico Ricci,it,"FW,MF",Genoa,23,1994,2.4,8,3.36,7,1,0,0,0,0,0.00,7,1,0,0,0,0,/en/players/524eb8c5/matchlogs/2017-2018/gca/Federico-Ricci-Match-Logs
427,Luca Rigoni,it,"MF,FW",Genoa,32,1984,17.5,24,1.37,20,0,2,2,0,2,0.11,20,0,2,2,0,0,/en/players/4dba2a97/matchlogs/2017-2018/gca/Luca-Rigoni-Match-Logs
428,Nicola Rigoni,it,MF,Chievo,26,1990,10.4,12,1.16,10,0,0,1,1,0,0.00,10,0,0,1,1,0,/en/players/e327bd76/matchlogs/2017-2018/gca/Nicola-Rigoni-Match-Logs
429,Tomás Rincón,ve,MF,Torino,29,1988,33.3,46,1.38,44,0,1,0,1,3,0.09,44,0,1,0,1,0,/en/players/f1cfc209/matchlogs/2017-2018/gca/Tomas-Rincon-Match-Logs
430,Luca Rizzo,it,MF,SPAL,25,1992,5.4,13,2.42,6,3,4,0,0,0,0.00,6,3,4,0,0,0,/en/players/a3e4b724/matchlogs/2017-2018/gca/Luca-Rizzo-Match-Logs
431,Ricardo Rodríguez,ch,DF,Milan,24,1992,33.4,49,1.47,41,4,1,1,2,2,0.06,41,4,1,1,2,0,/en/players/7f78ad23/matchlogs/2017-2018/gca/Ricardo-Rodriguez-Match-Logs
432,Marko Rog,hr,"FW,MF",Napoli,22,1995,3.2,12,4.22,11,0,1,0,0,0,0.00,11,0,1,0,0,0,/en/players/b6b2b820/matchlogs/2017-2018/gca/Marko-Rog-Match-Logs
433,Rogério,br,"DF,MF",Sassuolo,19,1998,10.1,11,1.09,10,0,1,0,0,0,0.00,10,0,1,0,0,0,/en/players/10e7f486/matchlogs/2017-2018/gca/Rogerio-Match-Logs
434,Marcus Rohdén,se,MF,Crotone,26,1991,18.1,21,1.16,18,0,1,2,0,0,0.00,18,0,1,2,0,0,/en/players/b5b27493/matchlogs/2017-2018/gca/Marcus-Rohden-Match-Logs
435,Filippo Romagna,it,DF,Cagliari,20,1997,21.0,10,0.48,8,0,1,1,0,1,0.05,8,0,1,1,0,0,/en/players/84594618/matchlogs/2017-2018/gca/Filippo-Romagna-Match-Logs
436,Alessio Romagnoli,it,DF,Milan,22,1995,26.1,19,0.73,15,0,1,3,0,2,0.08,15,0,1,3,0,0,/en/players/3ead85f9/matchlogs/2017-2018/gca/Alessio-Romagnoli-Match-Logs
437,Simone Romagnoli,it,DF,Bologna,27,1990,6.2,3,0.49,3,0,0,0,0,0,0.00,3,0,0,0,0,0,/en/players/09899de8/matchlogs/2017-2018/gca/Simone-Romagnoli-Match-Logs
438,Aristóteles Romero,ve,MF,Crotone,21,1995,1.0,3,3.38,2,0,0,1,0,0,0.00,2,0,0,1,0,0,/en/players/9f069180/matchlogs/2017-2018/gca/Aristoteles-Romero-Match-Logs
439,Rômulo,it,"MF,DF",Hellas Verona,30,1987,35.2,76,2.16,48,16,5,2,5,8,0.23,48,16,5,2,5,0,/en/players/07abb358/matchlogs/2017-2018/gca/Romulo-Match-Logs
440,Marten de Roon,nl,MF,Atalanta,26,1991,28.6,53,1.86,47,0,1,3,2,7,0.25,47,0,1,3,2,0,/en/players/2a1beb34/matchlogs/2017-2018/gca/Marten-de-Roon-Match-Logs
441,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,18.9,17,0.90,15,1,0,1,0,0,0.00,15,1,0,1,0,0,/en/players/1b729ba2/matchlogs/2017-2018/gca/Aleandro-Rosi-Match-Logs
442,Luca Rossettini,it,DF,Genoa,32,1985,22.5,8,0.36,7,0,0,1,0,0,0.00,7,0,0,1,0,0,/en/players/47a500ae/matchlogs/2017-2018/gca/Luca-Rossettini-Match-Logs
443,Francesco Rossi,it,GK,Atalanta,26,1991,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2017-2018/gca/Francesco-Rossi-Match-Logs
444,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,2.9,7,2.49,3,0,2,1,1,0,0.00,3,0,2,1,1,0,/en/players/fe48a073/matchlogs/2017-2018/gca/Giuseppe-Rossi-Match-Logs
445,Daniele Rugani,it,DF,Juventus,23,1994,21.5,9,0.42,7,0,0,1,1,3,0.14,7,0,0,1,1,0,/en/players/14b8fcdf/matchlogs/2017-2018/gca/Daniele-Rugani-Match-Logs
446,Mário Rui,pt,DF,Napoli,26,1991,23.2,55,2.37,41,7,4,1,1,7,0.30,41,7,4,1,1,1,/en/players/0b5a292a/matchlogs/2017-2018/gca/Mario-Rui-Match-Logs
447,Umar Sadiq,ng,FW,Torino,20,1997,2.5,5,2.00,3,0,0,1,1,0,0.00,3,0,0,1,1,0,/en/players/686cbe7d/matchlogs/2017-2018/gca/Umar-Sadiq-Match-Logs
448,Bacary Sagna,fr,DF,Benevento,34,1983,10.6,16,1.51,12,2,0,1,1,0,0.00,12,2,0,1,1,0,/en/players/6ef56efd/matchlogs/2017-2018/gca/Bacary-Sagna-Match-Logs
449,Jacopo Sala,it,DF,Sampdoria,25,1991,11.0,13,1.18,11,2,0,0,0,1,0.09,11,2,0,0,0,0,/en/players/da5a981b/matchlogs/2017-2018/gca/Jacopo-Sala-Match-Logs
450,Bartosz Salamon,pl,DF,SPAL,26,1991,19.2,10,0.52,9,0,1,0,0,1,0.05,9,0,1,0,0,0,/en/players/9b30df1e/matchlogs/2017-2018/gca/Bartosz-Salamon-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
451,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,0.4,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/0489bb30/matchlogs/2017-2018/gca/Eddy-Salcedo-Match-Logs
452,Mario Sampirisi,it,DF,Crotone,24,1992,24.4,19,0.78,18,1,0,0,0,2,0.08,18,1,0,0,0,0,/en/players/cda2ec29/matchlogs/2017-2018/gca/Mario-Sampirisi-Match-Logs
453,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,4.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/50b51fac/matchlogs/2017-2018/gca/Carlos-Sanchez-Match-Logs
454,Sandro,br,MF,Benevento,28,1989,12.8,15,1.17,14,0,1,0,0,1,0.08,14,0,1,0,0,0,/en/players/c1c2c925/matchlogs/2017-2018/gca/Sandro-Match-Logs
455,Alex Sandro,br,DF,Juventus,26,1991,23.5,60,2.55,51,1,2,2,4,6,0.26,51,1,2,2,4,0,/en/players/0d82903c/matchlogs/2017-2018/gca/Alex-Sandro-Match-Logs
456,Siriki Sanogo,ci,MF,Benevento,15,2001,0.4,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/ff120e44/matchlogs/2017-2018/gca/Siriki-Sanogo-Match-Logs
457,Davide Santon,it,DF,Inter,26,1991,9.3,8,0.86,7,0,0,1,0,1,0.11,7,0,0,1,0,0,/en/players/88c89891/matchlogs/2017-2018/gca/Davide-Santon-Match-Logs
458,Samir Santos,br,DF,Udinese,22,1994,28.5,13,0.46,10,0,1,1,1,1,0.04,10,0,1,1,1,0,/en/players/92b4758e/matchlogs/2017-2018/gca/Samir-Santos-Match-Logs
459,Antonio Santurro,it,GK,Bologna,25,1992,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/61228681/matchlogs/2017-2018/gca/Antonio-Santurro-Match-Logs
460,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,10.0,62,6.20,48,6,3,3,2,5,0.50,48,6,3,3,2,0,/en/players/3bb7af3b/matchlogs/2017-2018/gca/Riccardo-Saponara-Match-Logs
461,Marco Sau,it,"FW,MF",Cagliari,29,1987,14.6,38,2.61,28,0,2,4,4,2,0.14,28,0,2,4,4,0,/en/players/1ad1f50d/matchlogs/2017-2018/gca/Marco-Sau-Match-Logs
462,Gianluca Scamacca,it,FW,Sassuolo,18,1999,0.3,1,4.50,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/8790f988/matchlogs/2017-2018/gca/Gianluca-Scamacca-Match-Logs
463,Pasquale Schiattarella,it,MF,SPAL,30,1987,22.1,70,3.17,53,9,5,1,2,6,0.27,53,9,5,1,2,0,/en/players/bd84fc61/matchlogs/2017-2018/gca/Pasquale-Schiattarella-Match-Logs
464,Eros Schiavon,it,"MF,DF",SPAL,34,1983,4.3,2,0.49,1,1,0,0,0,0,0.00,1,1,0,0,0,0,/en/players/c4f97172/matchlogs/2017-2018/gca/Eros-Schiavon-Match-Logs
465,Patrik Schick,cz,FW,Roma,21,1996,11.0,34,3.11,18,0,4,6,6,0,0.00,18,0,4,6,6,0,/en/players/5d4f7d61/matchlogs/2017-2018/gca/Patrik-Schick-Match-Logs
466,Simone Scuffet,it,GK,Udinese,21,1996,6.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/41bd99ea/matchlogs/2017-2018/gca/Simone-Scuffet-Match-Logs
467,Stefano Sensi,it,MF,Sassuolo,21,1995,11.6,38,3.30,29,6,0,1,2,2,0.17,29,6,0,1,2,0,/en/players/b70bde8f/matchlogs/2017-2018/gca/Stefano-Sensi-Match-Logs
468,Luigi Sepe,it,GK,Napoli,26,1991,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/343f753a/matchlogs/2017-2018/gca/Luigi-Sepe-Match-Logs
469,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,4.0,9,2.35,7,1,0,0,1,0,0.00,7,1,0,0,1,0,/en/players/0f22b650/matchlogs/2017-2018/gca/Lee-Seung-woo-Match-Logs
470,Stephan El Shaarawy,it,FW,Roma,24,1992,23.9,79,3.29,60,2,7,7,3,7,0.29,60,2,7,7,3,0,/en/players/d3aaad90/matchlogs/2017-2018/gca/Stephan-El-Shaarawy-Match-Logs
471,André Silva,pt,FW,Milan,21,1995,10.4,40,3.90,35,0,3,0,2,1,0.10,35,0,3,0,2,0,/en/players/3effaa34/matchlogs/2017-2018/gca/Andre-Silva-Match-Logs
472,Jonathan Silva,ar,DF,Roma,23,1994,1.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/f2308b33/matchlogs/2017-2018/gca/Jonathan-Silva-Match-Logs
473,Matías Silvestre,ar,DF,Sampdoria,32,1984,34.0,13,0.38,10,3,0,0,0,0,0.00,10,3,0,0,0,0,/en/players/b6ca47a2/matchlogs/2017-2018/gca/Matias-Silvestre-Match-Logs
474,Marco Silvestri,it,GK,Hellas Verona,26,1991,2.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/0d422df7/matchlogs/2017-2018/gca/Marco-Silvestri-Match-Logs
475,Giovanni Simeone,ar,FW,Fiorentina,22,1995,33.3,75,2.24,57,0,9,3,6,9,0.27,57,0,9,3,6,0,/en/players/343c0d52/matchlogs/2017-2018/gca/Giovanni-Simeone-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
476,Lorenco Šimić,hr,DF,SPAL,21,1996,3.5,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/65e4dede/matchlogs/2017-2018/gca/Lorenco-Simic-Match-Logs
477,Stefan Simić,cz,DF,Crotone,22,1995,6.2,1,0.16,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/b5365398/matchlogs/2017-2018/gca/Stefan-Simic-Match-Logs
478,Salvatore Sirigu,it,GK,Torino,30,1987,37.0,2,0.05,2,0,0,0,0,1,0.03,2,0,0,0,0,0,/en/players/10dc46f0/matchlogs/2017-2018/gca/Salvatore-Sirigu-Match-Logs
479,Łukasz Skorupski,pl,GK,Roma,26,1991,1.0,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/ab4449d6/matchlogs/2017-2018/gca/Lukasz-Skorupski-Match-Logs
480,Milan Škriniar,sk,DF,Inter,22,1995,38.0,27,0.71,24,0,1,1,1,6,0.16,24,0,1,1,1,0,/en/players/30f5ffa9/matchlogs/2017-2018/gca/Milan-Skriniar-Match-Logs
481,Stefano Sorrentino,it,GK,Chievo,38,1979,38.0,3,0.08,1,2,0,0,0,0,0.00,1,2,0,0,0,0,/en/players/048877f5/matchlogs/2017-2018/gca/Stefano-Sorrentino-Match-Logs
482,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,17.6,11,0.63,10,1,0,0,0,0,0.00,10,1,0,0,0,0,/en/players/f7c9fcd6/matchlogs/2017-2018/gca/Samuel-Souprayen-Match-Logs
483,Luca Sparandeo,it,DF,Benevento,17,1999,0.4,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/dfbb3234/matchlogs/2017-2018/gca/Luca-Sparandeo-Match-Logs
484,Leonardo Spinazzola,it,DF,Atalanta,24,1993,16.7,30,1.79,25,1,2,0,2,2,0.12,25,1,2,0,2,0,/en/players/3626daea/matchlogs/2017-2018/gca/Leonardo-Spinazzola-Match-Logs
485,Nicolás Spolli,ar,DF,Genoa,34,1983,20.0,6,0.30,6,0,0,0,0,0,0.00,6,0,0,0,0,0,/en/players/9a560ebe/matchlogs/2017-2018/gca/Nicolas-Spolli-Match-Logs
486,Marco Sportiello,it,GK,Fiorentina,25,1992,35.6,3,0.08,2,1,0,0,0,0,0.00,2,1,0,0,0,0,/en/players/ac4003af/matchlogs/2017-2018/gca/Marco-Sportiello-Match-Logs
487,Mariusz Stępiński,pl,FW,Chievo,22,1995,7.9,9,1.16,6,0,1,1,1,2,0.26,6,0,1,1,1,0,/en/players/7b536033/matchlogs/2017-2018/gca/Mariusz-Stepinski-Match-Logs
488,Ognjen Stijepović,me,MF,Sampdoria,17,1999,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/80ad4216/matchlogs/2017-2018/gca/Ognjen-Stijepovic-Match-Logs
489,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,23.7,49,2.05,37,3,1,0,8,7,0.29,37,3,1,0,8,0,/en/players/4468b31a/matchlogs/2017-2018/gca/Adrian-Stoian-Match-Logs
490,Thomas Strakosha,al,GK,Lazio,22,1995,38.0,4,0.11,4,0,0,0,0,0,0.00,4,0,0,0,0,0,/en/players/339fe0e8/matchlogs/2017-2018/gca/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,13.9,17,1.22,16,1,0,0,0,2,0.14,16,1,0,0,0,0,/en/players/52e2ef8f/matchlogs/2017-2018/gca/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,25.1,68,2.71,63,1,0,1,3,5,0.20,63,1,0,1,3,0,/en/players/ef2e5e1a/matchlogs/2017-2018/gca/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,28.1,22,0.78,18,3,1,0,0,5,0.18,18,3,1,0,0,0,/en/players/f91e81c9/matchlogs/2017-2018/gca/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,6.8,14,2.05,13,0,0,0,0,2,0.29,13,0,0,0,0,1,/en/players/2334478a/matchlogs/2017-2018/gca/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,31.4,164,5.19,120,13,13,7,11,18,0.57,120,13,13,7,11,0,/en/players/4e219ad2/matchlogs/2017-2018/gca/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17.0,1,0.06,0,1,0,0,0,0,0.00,0,1,0,0,0,0,/en/players/01b8a2b2/matchlogs/2017-2018/gca/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,17.9,74,4.12,60,1,8,3,2,7,0.39,60,1,8,3,2,0,/en/players/47dc80f5/matchlogs/2017-2018/gca/Adel-Taarabt-Match-Logs
498,Saphir Taïder,dz,MF,Bologna,25,1992,4.3,7,1.66,7,0,0,0,0,0,0.00,7,0,0,0,0,0,/en/players/a12d0c05/matchlogs/2017-2018/gca/Saphir-Taider-Match-Logs
