Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
490,Thomas Strakosha,al,GK,Lazio,22,1995,38,38,"3,420",0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.00,0.0,0.00,/en/players/339fe0e8/matchlogs/2017-2018/summary/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,17,16,"1,251",0,2,0,0,2,0,0,2,0.14,0.00,0.14,0.0,0.0,0.9,0.0,0.9,0.06,0.0,0.06,/en/players/52e2ef8f/matchlogs/2017-2018/summary/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,32,26,"2,258",1,1,0,0,4,0,1,1,0.08,0.04,0.08,2.9,2.9,1.5,2.9,1.5,0.17,2.9,0.17,/en/players/ef2e5e1a/matchlogs/2017-2018/summary/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,30,28,"2,531",1,1,0,0,5,0,1,1,0.07,0.04,0.07,1.4,1.4,0.7,1.4,0.7,0.08,1.4,0.08,/en/players/f91e81c9/matchlogs/2017-2018/summary/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,12,7,613,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.2,0.2,0.3,0.2,0.3,0.07,0.2,0.07,/en/players/2334478a/matchlogs/2017-2018/summary/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,35,33,"2,830",6,6,0,0,2,1,6,6,0.38,0.19,0.38,3.8,3.8,8.2,3.8,8.2,0.38,3.8,0.38,/en/players/4e219ad2/matchlogs/2017-2018/summary/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17,17,"1,530",0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.01,0.0,0.01,/en/players/01b8a2b2/matchlogs/2017-2018/summary/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,22,18,"1,615",2,2,0,0,4,1,2,2,0.22,0.11,0.22,1.4,1.4,3.9,1.4,3.9,0.29,1.4,0.29,/en/players/47dc80f5/matchlogs/2017-2018/summary/Adel-Taarabt-Match-Logs
498,Saphir Taïder,dz,MF,Bologna,25,1992,9,3,384,0,1,0,0,0,0,0,1,0.23,0.00,0.23,0.2,0.2,0.2,0.2,0.2,0.10,0.2,0.10,/en/players/a12d0c05/matchlogs/2017-2018/summary/Saphir-Taider-Match-Logs
499,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,20,16,"1,112",5,2,3,3,2,0,5,2,0.57,0.16,0.32,5.6,3.3,2.2,5.6,2.2,0.62,3.3,0.44,/en/players/4d3ab428/matchlogs/2017-2018/summary/Cyril-Thereau-Match-Logs
500,Cyril Théréau,fr,FW,Udinese,34,1983,2,2,180,2,0,1,1,0,0,2,0,1.00,0.50,0.50,1.0,0.3,0.1,1.0,0.1,0.55,0.3,0.17,/en/players/4d3ab428/matchlogs/2017-2018/summary/Cyril-Thereau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Rafael Tolói,br,DF,Atalanta,26,1990,31,29,"2,445",1,2,0,0,7,2,1,2,0.11,0.04,0.11,1.8,1.8,1.3,1.8,1.3,0.11,1.8,0.11,/en/players/c56dc39e/matchlogs/2017-2018/summary/Rafael-Toloi-Match-Logs
502,Nenad Tomović,rs,DF,Fiorentina,29,1987,2,2,135,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,/en/players/6aafdc27/matchlogs/2017-2018/summary/Nenad-Tomovic-Match-Logs
503,Nenad Tomović,rs,DF,Chievo,29,1987,27,26,"2,301",0,0,0,0,4,0,0,0,0.00,0.00,0.00,2.1,2.1,0.3,2.1,0.3,0.09,2.1,0.09,/en/players/6aafdc27/matchlogs/2017-2018/summary/Nenad-Tomovic-Match-Logs
504,Lorenzo Tonelli,it,DF,Napoli,27,1990,4,3,351,1,0,0,0,0,0,1,0,0.26,0.26,0.26,0.1,0.1,0.0,0.1,0.0,0.03,0.1,0.03,/en/players/8cc29864/matchlogs/2017-2018/summary/Lorenzo-Tonelli-Match-Logs
505,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,8,5,401,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.6,0.6,0.2,0.6,0.2,0.19,0.6,0.19,/en/players/c15d1af9/matchlogs/2017-2018/summary/Aleksandar-Tonev-Match-Logs
506,Vasilis Torosidis,gr,DF,Bologna,32,1985,16,10,819,0,0,0,0,3,2,0,0,0.00,0.00,0.00,0.0,0.0,0.2,0.0,0.2,0.03,0.0,0.03,/en/players/8ea2c099/matchlogs/2017-2018/summary/Vasilis-Torosidis-Match-Logs
507,Emanuele Torrasi,it,MF,Milan,18,1999,1,0,6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,,,,,,,/en/players/16bc48f8/matchlogs/2017-2018/summary/Emanuele-Torrasi-Match-Logs
508,Lucas Torreira,uy,MF,Sampdoria,21,1996,36,36,"3,180",4,1,0,0,6,0,4,1,0.14,0.11,0.14,1.6,1.6,1.9,1.6,1.9,0.10,1.6,0.10,/en/players/52611641/matchlogs/2017-2018/summary/Lucas-Torreira-Match-Logs
509,Alin Toșca,ro,DF,Benevento,25,1992,13,13,"1,170",0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.2,0.2,0.1,0.2,0.1,0.02,0.2,0.02,/en/players/322ba2df/matchlogs/2017-2018/summary/Alin-Tosca-Match-Logs
510,Marcello Trotta,it,FW,Crotone,24,1992,34,27,"2,258",7,2,2,3,2,0,7,2,0.36,0.20,0.28,7.9,5.6,2.0,7.9,2.0,0.39,5.6,0.30,/en/players/acdad0aa/matchlogs/2017-2018/summary/Marcello-Trotta-Match-Logs
511,Marco Tumminello,it,FW,Roma,18,1998,1,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,,0.0,,/en/players/5bdd44d8/matchlogs/2017-2018/summary/Marco-Tumminello-Match-Logs
512,Marco Tumminello,it,FW,Crotone,18,1998,9,2,203,3,1,0,0,1,0,3,1,1.77,1.33,1.77,1.0,1.0,0.7,1.0,0.7,0.76,1.0,0.76,/en/players/5bdd44d8/matchlogs/2017-2018/summary/Marco-Tumminello-Match-Logs
513,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,2,0,32,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,/en/players/b02af64f/matchlogs/2017-2018/summary/Lubomir-Tupta-Match-Logs
514,Cengiz Ünder,tr,FW,Roma,20,1997,26,15,"1,249",7,2,0,0,0,0,7,2,0.65,0.50,0.65,4.6,4.6,2.0,4.6,2.0,0.47,4.6,0.47,/en/players/1880614f/matchlogs/2017-2018/summary/Cengiz-Under-Match-Logs
515,Sauli Väisänen,fi,DF,SPAL,23,1994,7,6,541,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.5,0.5,0.3,0.5,0.3,0.14,0.5,0.14,/en/players/23214a49/matchlogs/2017-2018/summary/Sauli-Vaisanen-Match-Logs
516,Mirko Valdifiori,it,MF,Torino,31,1986,13,7,618,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.1,0.1,0.3,0.1,0.3,0.06,0.1,0.06,/en/players/c710f7d5/matchlogs/2017-2018/summary/Mirko-Valdifiori-Match-Logs
517,Borja Valero,es,MF,Inter,32,1985,36,29,"2,564",2,0,0,0,3,0,2,0,0.07,0.07,0.07,2.1,2.1,1.9,2.1,1.9,0.14,2.1,0.14,/en/players/0e21fc3c/matchlogs/2017-2018/summary/Borja-Valero-Match-Logs
518,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,26,18,"1,577",3,0,0,0,9,0,3,0,0.17,0.17,0.17,3.3,3.3,0.8,3.3,0.8,0.23,3.3,0.23,/en/players/c414df9d/matchlogs/2017-2018/summary/Mattia-Valoti-Match-Logs
519,Matías Vecino,uy,MF,Inter,25,1991,29,25,"2,137",3,2,0,0,7,1,3,2,0.21,0.13,0.21,2.8,2.8,3.4,2.8,3.4,0.26,2.8,0.26,/en/players/44ac04e9/matchlogs/2017-2018/summary/Matias-Vecino-Match-Logs
520,Miguel Veloso,pt,MF,Genoa,31,1986,22,21,"1,734",1,0,0,0,4,0,1,0,0.05,0.05,0.05,1.1,1.1,1.9,1.1,1.9,0.15,1.1,0.15,/en/players/ab1ca213/matchlogs/2017-2018/summary/Miguel-Veloso-Match-Logs
521,Lorenzo Venuti,it,DF,Benevento,22,1995,31,25,"2,390",0,1,0,0,4,0,0,1,0.04,0.00,0.04,0.3,0.3,2.2,0.3,2.2,0.10,0.3,0.10,/en/players/983ff2c7/matchlogs/2017-2018/summary/Lorenzo-Venuti-Match-Logs
522,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,30,22,"1,954",2,2,0,0,0,0,2,2,0.18,0.09,0.18,1.9,1.9,1.8,1.9,1.8,0.17,1.9,0.17,/en/players/d3298c99/matchlogs/2017-2018/summary/Daniele-Verde-Match-Logs
523,Simone Verdi,it,"FW,MF",Bologna,25,1992,34,34,"2,827",10,8,2,2,2,0,10,8,0.57,0.25,0.51,8.1,6.5,5.6,8.1,5.6,0.43,6.5,0.39,/en/players/0375723e/matchlogs/2017-2018/summary/Simone-Verdi-Match-Logs
524,Jordan Veretout,fr,MF,Fiorentina,24,1993,36,36,"3,209",8,1,2,3,10,1,8,1,0.25,0.17,0.20,5.4,3.1,3.8,5.4,3.8,0.26,3.1,0.19,/en/players/4a56052c/matchlogs/2017-2018/summary/Jordan-Veretout-Match-Logs
525,Valerio Verre,it,MF,Sampdoria,23,1994,18,2,360,0,1,0,0,2,0,0,1,0.25,0.00,0.25,0.2,0.2,0.2,0.2,0.2,0.09,0.2,0.09,/en/players/33ecf462/matchlogs/2017-2018/summary/Valerio-Verre-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Francesco Vicari,it,DF,SPAL,22,1994,34,34,"2,850",0,0,0,0,10,1,0,0,0.00,0.00,0.00,0.3,0.3,0.4,0.3,0.4,0.02,0.3,0.02,/en/players/de045b15/matchlogs/2017-2018/summary/Francesco-Vicari-Match-Logs
527,Luca Vido,it,"FW,MF",Atalanta,20,1997,4,0,74,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.3,0.3,0.1,0.3,0.1,0.57,0.3,0.57,/en/players/eb0d77a4/matchlogs/2017-2018/summary/Luca-Vido-Match-Logs
528,Nicolas Viola,it,MF,Benevento,27,1989,24,20,"1,850",2,6,0,1,2,2,2,6,0.39,0.10,0.39,2.0,1.3,3.2,2.0,3.2,0.26,1.3,0.22,/en/players/45392b06/matchlogs/2017-2018/summary/Nicolas-Viola-Match-Logs
529,Mattia Vitale,it,MF,SPAL,19,1997,2,1,98,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.0,0.13,0.1,0.13,/en/players/8e4b894b/matchlogs/2017-2018/summary/Mattia-Vitale-Match-Logs
530,Federico Viviani,it,MF,SPAL,25,1992,29,29,"2,480",3,3,0,1,9,0,3,3,0.22,0.11,0.22,3.3,2.5,4.4,3.3,4.4,0.28,2.5,0.25,/en/players/2258c078/matchlogs/2017-2018/summary/Federico-Viviani-Match-Logs
531,Emiliano Viviano,it,GK,Sampdoria,31,1985,27,27,"2,430",0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/03760df0/matchlogs/2017-2018/summary/Emiliano-Viviano-Match-Logs
532,Giovanni Volpicelli,it,FW,Benevento,17,1999,1,0,4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.93,/en/players/844a87c2/matchlogs/2017-2018/summary/Giovanni-Volpicelli-Match-Logs
533,Stefan de Vrij,nl,DF,Lazio,25,1992,36,36,"3,034",6,0,0,0,3,0,6,0,0.18,0.18,0.18,1.5,1.5,0.3,1.5,0.3,0.05,1.5,0.05,/en/players/d0d8dd44/matchlogs/2017-2018/summary/Stefan-de-Vrij-Match-Logs
534,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,15,15,"1,333",1,1,0,0,1,0,1,1,0.14,0.07,0.14,0.3,0.3,0.0,0.3,0.0,0.02,0.3,0.02,/en/players/ba06950a/matchlogs/2017-2018/summary/Jagos-Vukovic-Match-Logs
535,Molla Wagué,ml,DF,Udinese,26,1991,1,1,57,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/a440d8ca/matchlogs/2017-2018/summary/Molla-Wague-Match-Logs
536,Wallace,br,DF,Lazio,22,1994,13,12,996,0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.1,0.07,0.6,0.07,/en/players/d61b3354/matchlogs/2017-2018/summary/Wallace-Match-Logs
537,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,24,18,"1,625",3,2,0,0,2,0,3,2,0.28,0.17,0.28,0.7,0.7,2.0,0.7,2.0,0.15,0.7,0.15,/en/players/f68b64fc/matchlogs/2017-2018/summary/Silvan-Widmer-Match-Logs
538,Jawad El Yamiq,ma,DF,Genoa,25,1992,4,4,360,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/f6f6b6e8/matchlogs/2017-2018/summary/Jawad-El-Yamiq-Match-Logs
539,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,6,2,152,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.6,0.6,0.1,0.6,0.1,0.38,0.6,0.38,/en/players/d85c238b/matchlogs/2017-2018/summary/Mattia-Zaccagni-Match-Logs
540,Francesco Zampano,it,"DF,MF",Udinese,23,1993,6,4,412,0,1,0,0,0,0,0,1,0.22,0.00,0.22,0.1,0.1,0.7,0.1,0.7,0.18,0.1,0.18,/en/players/8e45910b/matchlogs/2017-2018/summary/Francesco-Zampano-Match-Logs
541,Niccolò Zanellato,it,MF,Crotone,19,1998,1,0,75,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.1,0.1,0.4,0.1,0.4,0.63,0.1,0.63,/en/players/741e058f/matchlogs/2017-2018/summary/Niccolo-Zanellato-Match-Logs
542,Cristián Zapata,co,DF,Milan,30,1986,12,11,994,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.1,0.1,0.5,0.1,0.5,0.06,0.1,0.06,/en/players/b1deecf8/matchlogs/2017-2018/summary/Cristian-Zapata-Match-Logs
543,Duván Zapata,co,FW,Sampdoria,26,1991,31,24,"2,108",11,3,0,0,1,0,11,3,0.60,0.47,0.60,8.8,8.8,3.6,8.8,3.6,0.53,8.8,0.53,/en/players/d3de9af0/matchlogs/2017-2018/summary/Duvan-Zapata-Match-Logs
544,Davide Zappacosta,it,DF,Torino,25,1992,2,1,96,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.07,0.0,0.07,/en/players/7fe90ccd/matchlogs/2017-2018/summary/Davide-Zappacosta-Match-Logs
545,Rafik Zekhnini,no,MF,Fiorentina,19,1998,1,0,11,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.24,/en/players/1b62a7df/matchlogs/2017-2018/summary/Rafik-Zekhnini-Match-Logs
546,Piotr Zieliński,pl,"MF,FW",Napoli,23,1994,36,14,"1,667",4,1,0,0,3,0,4,1,0.27,0.22,0.27,3.4,3.4,3.1,3.4,3.1,0.35,3.4,0.35,/en/players/a5296e55/matchlogs/2017-2018/summary/Piotr-Zielinski-Match-Logs
547,Bruno Zuculini,ar,MF,Hellas Verona,24,1993,16,15,"1,216",2,0,0,0,6,5,2,0,0.15,0.15,0.15,0.9,0.9,0.0,0.9,0.0,0.07,0.9,0.07,/en/players/17cddb4d/matchlogs/2017-2018/summary/Bruno-Zuculini-Match-Logs
548,Franco Zuculini,ar,MF,Hellas Verona,26,1990,11,3,329,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.1,0.1,0.1,0.1,0.1,0.08,0.1,0.08,/en/players/9c31bb89/matchlogs/2017-2018/summary/Franco-Zuculini-Match-Logs
549,Ervin Zukanović,ba,DF,Genoa,30,1987,31,31,"2,873",0,1,0,0,5,1,0,1,0.03,0.00,0.03,1.5,1.5,1.2,1.5,1.2,0.09,1.5,0.09,/en/players/1253a12e/matchlogs/2017-2018/summary/Ervin-Zukanovic-Match-Logs
550,Filip Đuričić,rs,FW,Sampdoria,25,1992,1,0,7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.70,0.0,0.70,/en/players/eccbe56a/matchlogs/2017-2018/summary/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Filip Đuričić,rs,"FW,MF",Benevento,25,1992,15,13,971,0,1,0,0,1,0,0,1,0.09,0.00,0.09,0.6,0.6,1.6,0.6,1.6,0.21,0.6,0.21,/en/players/eccbe56a/matchlogs/2017-2018/summary/Filip-Djuricic-Match-Logs
552,Christian Rutjens,,,Benevento,,,1,0,1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,,,,,,,,,,
