Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
433,Rogério,br,"DF,MF",Sassuolo,19,1998,10.1,22,14,15,4,3,22,17,52.9,8,176,53,30.1,15,4,3,18,1,0,17,13,35,17,0,/en/players/10e7f486/matchlogs/2017-2018/defense/Rogerio-Match-Logs
434,Marcus Rohdén,se,MF,Crotone,26,1991,18.1,33,14,22,10,1,33,67,23.9,51,460,105,22.8,22,10,1,20,1,0,19,19,52,16,0,/en/players/b5b27493/matchlogs/2017-2018/defense/Marcus-Rohden-Match-Logs
435,Filippo Romagna,it,DF,Cagliari,20,1997,21.0,39,25,28,9,2,39,24,50.0,12,209,72,34.4,28,9,2,33,9,0,24,35,74,90,1,/en/players/84594618/matchlogs/2017-2018/defense/Filippo-Romagna-Match-Logs
436,Alessio Romagnoli,it,DF,Milan,22,1995,26.1,26,18,18,6,2,26,15,46.7,8,151,42,27.8,18,6,2,37,17,2,20,24,50,119,1,/en/players/3ead85f9/matchlogs/2017-2018/defense/Alessio-Romagnoli-Match-Logs
437,Simone Romagnoli,it,DF,Bologna,27,1990,6.2,14,9,8,6,0,14,6,33.3,4,62,28,45.2,8,6,0,15,7,1,8,7,21,30,1,/en/players/09899de8/matchlogs/2017-2018/defense/Simone-Romagnoli-Match-Logs
438,Aristóteles Romero,ve,MF,Crotone,21,1995,1.0,7,4,4,3,0,7,5,20.0,4,41,10,24.4,4,3,0,2,0,0,2,5,12,0,0,/en/players/9f069180/matchlogs/2017-2018/defense/Aristoteles-Romero-Match-Logs
439,Rômulo,it,"MF,DF",Hellas Verona,30,1987,35.2,62,40,28,25,9,62,64,25.0,48,491,117,23.8,28,25,9,42,4,0,38,48,110,37,0,/en/players/07abb358/matchlogs/2017-2018/defense/Romulo-Match-Logs
440,Marten de Roon,nl,MF,Atalanta,26,1991,28.6,75,53,26,42,7,75,98,22.4,76,661,198,30.0,26,42,7,48,6,0,42,47,122,52,1,/en/players/2a1beb34/matchlogs/2017-2018/defense/Marten-de-Roon-Match-Logs
441,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,18.9,36,22,12,17,7,36,27,33.3,18,298,86,28.9,12,17,7,35,5,1,30,19,55,54,1,/en/players/1b729ba2/matchlogs/2017-2018/defense/Aleandro-Rosi-Match-Logs
442,Luca Rossettini,it,DF,Genoa,32,1985,22.5,18,12,13,5,0,18,19,10.5,17,206,68,33.0,13,5,0,32,19,0,13,29,47,145,2,/en/players/47a500ae/matchlogs/2017-2018/defense/Luca-Rossettini-Match-Logs
443,Francesco Rossi,it,GK,Atalanta,26,1991,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2017-2018/defense/Francesco-Rossi-Match-Logs
444,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,2.9,3,3,0,3,0,3,4,25.0,3,55,16,29.1,0,3,0,1,0,0,1,1,4,1,0,/en/players/fe48a073/matchlogs/2017-2018/defense/Giuseppe-Rossi-Match-Logs
445,Daniele Rugani,it,DF,Juventus,23,1994,21.5,19,8,12,5,2,19,9,44.4,5,121,32,26.4,12,5,2,30,15,1,15,19,38,75,0,/en/players/14b8fcdf/matchlogs/2017-2018/defense/Daniele-Rugani-Match-Logs
446,Mário Rui,pt,DF,Napoli,26,1991,23.2,64,34,20,35,9,64,57,50.9,28,334,109,32.6,20,35,9,47,4,0,43,18,82,28,1,/en/players/0b5a292a/matchlogs/2017-2018/defense/Mario-Rui-Match-Logs
447,Umar Sadiq,ng,FW,Torino,20,1997,2.5,0,0,0,0,0,0,0,,0,52,23,44.2,0,0,0,2,0,0,2,1,1,3,0,/en/players/686cbe7d/matchlogs/2017-2018/defense/Umar-Sadiq-Match-Logs
448,Bacary Sagna,fr,DF,Benevento,34,1983,10.6,8,2,4,3,1,8,8,12.5,7,86,19,22.1,4,3,1,15,2,0,13,22,30,35,0,/en/players/6ef56efd/matchlogs/2017-2018/defense/Bacary-Sagna-Match-Logs
449,Jacopo Sala,it,DF,Sampdoria,25,1991,11.0,23,10,11,9,3,23,16,43.8,9,87,25,28.7,11,9,3,14,1,0,13,9,32,28,1,/en/players/da5a981b/matchlogs/2017-2018/defense/Jacopo-Sala-Match-Logs
450,Bartosz Salamon,pl,DF,SPAL,26,1991,19.2,43,27,28,14,1,43,25,48.0,13,187,69,36.9,28,14,1,36,17,1,19,57,100,122,0,/en/players/9b30df1e/matchlogs/2017-2018/defense/Bartosz-Salamon-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,0.4,0,0,0,0,0,0,1,0.0,1,5,1,20.0,0,0,0,0,0,0,0,1,1,0,0,/en/players/0489bb30/matchlogs/2017-2018/defense/Eddy-Salcedo-Match-Logs
452,Mario Sampirisi,it,DF,Crotone,24,1992,24.4,47,25,32,13,2,47,31,51.6,15,233,78,33.5,32,13,2,51,15,1,36,46,93,101,1,/en/players/cda2ec29/matchlogs/2017-2018/defense/Mario-Sampirisi-Match-Logs
453,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,4.1,7,4,2,5,0,7,6,50.0,3,64,18,28.1,2,5,0,5,1,0,4,10,17,8,0,/en/players/50b51fac/matchlogs/2017-2018/defense/Carlos-Sanchez-Match-Logs
454,Sandro,br,MF,Benevento,28,1989,12.8,30,20,13,14,3,30,19,42.1,11,173,51,29.5,13,14,3,31,16,0,15,15,45,52,0,/en/players/c1c2c925/matchlogs/2017-2018/defense/Sandro-Match-Logs
455,Alex Sandro,br,DF,Juventus,26,1991,23.5,61,35,36,13,12,61,48,41.7,28,308,90,29.2,36,13,12,30,2,0,28,30,91,37,0,/en/players/0d82903c/matchlogs/2017-2018/defense/Alex-Sandro-Match-Logs
456,Siriki Sanogo,ci,MF,Benevento,15,2001,0.4,1,1,0,1,0,1,0,,0,2,1,50.0,0,1,0,0,0,0,0,1,2,0,0,/en/players/ff120e44/matchlogs/2017-2018/defense/Siriki-Sanogo-Match-Logs
457,Davide Santon,it,DF,Inter,26,1991,9.3,25,14,16,9,0,25,17,41.2,10,117,43,36.8,16,9,0,19,3,0,16,23,48,26,1,/en/players/88c89891/matchlogs/2017-2018/defense/Davide-Santon-Match-Logs
458,Samir Santos,br,DF,Udinese,22,1994,28.5,67,41,41,22,4,67,38,42.1,22,372,129,34.7,41,22,4,60,14,0,46,69,136,156,2,/en/players/92b4758e/matchlogs/2017-2018/defense/Samir-Santos-Match-Logs
459,Antonio Santurro,it,GK,Bologna,25,1992,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/61228681/matchlogs/2017-2018/defense/Antonio-Santurro-Match-Logs
460,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,10.0,9,9,4,4,1,9,12,8.3,11,184,53,28.8,4,4,1,6,1,0,5,3,12,4,0,/en/players/3bb7af3b/matchlogs/2017-2018/defense/Riccardo-Saponara-Match-Logs
461,Marco Sau,it,"FW,MF",Cagliari,29,1987,14.6,16,13,4,5,7,16,11,18.2,9,238,66,27.7,4,5,7,12,0,0,12,5,21,2,0,/en/players/1ad1f50d/matchlogs/2017-2018/defense/Marco-Sau-Match-Logs
462,Gianluca Scamacca,it,FW,Sassuolo,18,1999,0.3,0,0,0,0,0,0,1,0.0,1,5,1,20.0,0,0,0,1,0,0,1,0,0,0,0,/en/players/8790f988/matchlogs/2017-2018/defense/Gianluca-Scamacca-Match-Logs
463,Pasquale Schiattarella,it,MF,SPAL,30,1987,22.1,43,29,20,16,7,43,52,32.7,35,364,83,22.8,20,16,7,11,2,0,9,25,68,28,0,/en/players/bd84fc61/matchlogs/2017-2018/defense/Pasquale-Schiattarella-Match-Logs
464,Eros Schiavon,it,"MF,DF",SPAL,34,1983,4.3,12,8,5,6,1,12,8,37.5,5,82,23,28.0,5,6,1,9,2,0,7,2,14,4,0,/en/players/c4f97172/matchlogs/2017-2018/defense/Eros-Schiavon-Match-Logs
465,Patrik Schick,cz,FW,Roma,21,1996,11.0,9,7,1,4,4,9,12,8.3,11,215,60,27.9,1,4,4,20,2,0,18,2,11,8,0,/en/players/5d4f7d61/matchlogs/2017-2018/defense/Patrik-Schick-Match-Logs
466,Simone Scuffet,it,GK,Udinese,21,1996,6.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,1,/en/players/41bd99ea/matchlogs/2017-2018/defense/Simone-Scuffet-Match-Logs
467,Stefano Sensi,it,MF,Sassuolo,21,1995,11.6,25,21,11,12,2,25,30,30.0,21,239,78,32.6,11,12,2,20,2,0,18,20,45,10,0,/en/players/b70bde8f/matchlogs/2017-2018/defense/Stefano-Sensi-Match-Logs
468,Luigi Sepe,it,GK,Napoli,26,1991,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/343f753a/matchlogs/2017-2018/defense/Luigi-Sepe-Match-Logs
469,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,4.0,5,3,0,3,2,5,9,11.1,8,104,24,23.1,0,3,2,1,0,0,1,2,7,0,0,/en/players/0f22b650/matchlogs/2017-2018/defense/Lee-Seung-woo-Match-Logs
470,Stephan El Shaarawy,it,FW,Roma,24,1992,23.9,27,15,9,10,8,27,20,20.0,16,363,101,27.8,9,10,8,23,1,0,22,27,54,5,1,/en/players/d3aaad90/matchlogs/2017-2018/defense/Stephan-El-Shaarawy-Match-Logs
471,André Silva,pt,FW,Milan,21,1995,10.4,8,5,0,5,3,8,4,25.0,3,219,51,23.3,0,5,3,7,0,0,7,4,12,7,0,/en/players/3effaa34/matchlogs/2017-2018/defense/Andre-Silva-Match-Logs
472,Jonathan Silva,ar,DF,Roma,23,1994,1.2,0,0,0,0,0,0,1,0.0,1,13,7,53.8,0,0,0,2,1,0,1,3,3,4,0,/en/players/f2308b33/matchlogs/2017-2018/defense/Jonathan-Silva-Match-Logs
473,Matías Silvestre,ar,DF,Sampdoria,32,1984,34.0,17,9,16,1,0,17,14,50.0,7,130,28,21.5,16,1,0,44,23,1,21,15,32,151,2,/en/players/b6ca47a2/matchlogs/2017-2018/defense/Matias-Silvestre-Match-Logs
474,Marco Silvestri,it,GK,Hellas Verona,26,1991,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,/en/players/0d422df7/matchlogs/2017-2018/defense/Marco-Silvestri-Match-Logs
475,Giovanni Simeone,ar,FW,Fiorentina,22,1995,33.3,45,35,11,20,14,45,35,11.4,31,719,199,27.7,11,20,14,33,6,0,27,13,58,31,0,/en/players/343c0d52/matchlogs/2017-2018/defense/Giovanni-Simeone-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Lorenco Šimić,hr,DF,SPAL,21,1996,3.5,7,2,5,2,0,7,4,0.0,4,33,9,27.3,5,2,0,7,3,0,4,8,15,16,0,/en/players/65e4dede/matchlogs/2017-2018/defense/Lorenco-Simic-Match-Logs
477,Stefan Simić,cz,DF,Crotone,22,1995,6.2,11,5,8,3,0,11,6,66.7,2,60,18,30.0,8,3,0,9,3,0,6,10,21,43,0,/en/players/b5365398/matchlogs/2017-2018/defense/Stefan-Simic-Match-Logs
478,Salvatore Sirigu,it,GK,Torino,30,1987,37.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,0,0,0,0,0,1,1,1,2,/en/players/10dc46f0/matchlogs/2017-2018/defense/Salvatore-Sirigu-Match-Logs
479,Łukasz Skorupski,pl,GK,Roma,26,1991,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/ab4449d6/matchlogs/2017-2018/defense/Lukasz-Skorupski-Match-Logs
480,Milan Škriniar,sk,DF,Inter,22,1995,38.0,106,67,82,20,4,106,73,61.6,28,299,113,37.8,82,20,4,69,29,0,40,37,143,182,0,/en/players/30f5ffa9/matchlogs/2017-2018/defense/Milan-Skriniar-Match-Logs
481,Stefano Sorrentino,it,GK,Chievo,38,1979,38.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,0,0,0,0,0,0,0,1,1,3,0,/en/players/048877f5/matchlogs/2017-2018/defense/Stefano-Sorrentino-Match-Logs
482,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,17.6,32,19,24,7,1,32,23,60.9,9,218,73,33.5,24,7,1,29,7,0,22,22,54,62,1,/en/players/f7c9fcd6/matchlogs/2017-2018/defense/Samuel-Souprayen-Match-Logs
483,Luca Sparandeo,it,DF,Benevento,17,1999,0.4,0,0,0,0,0,0,1,0.0,1,6,0,0.0,0,0,0,1,0,0,1,0,0,1,0,/en/players/dfbb3234/matchlogs/2017-2018/defense/Luca-Sparandeo-Match-Logs
484,Leonardo Spinazzola,it,DF,Atalanta,24,1993,16.7,17,8,9,7,1,17,16,37.5,10,165,54,32.7,9,7,1,35,4,0,31,18,35,37,0,/en/players/3626daea/matchlogs/2017-2018/defense/Leonardo-Spinazzola-Match-Logs
485,Nicolás Spolli,ar,DF,Genoa,34,1983,20.0,27,17,22,3,2,27,23,43.5,13,200,59,29.5,22,3,2,31,17,0,14,33,60,111,1,/en/players/9a560ebe/matchlogs/2017-2018/defense/Nicolas-Spolli-Match-Logs
486,Marco Sportiello,it,GK,Fiorentina,25,1992,35.6,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,2,2,1,1,/en/players/ac4003af/matchlogs/2017-2018/defense/Marco-Sportiello-Match-Logs
487,Mariusz Stępiński,pl,FW,Chievo,22,1995,7.9,14,6,4,8,2,14,7,14.3,6,241,43,17.8,4,8,2,5,0,0,5,4,18,6,0,/en/players/7b536033/matchlogs/2017-2018/defense/Mariusz-Stepinski-Match-Logs
488,Ognjen Stijepović,me,MF,Sampdoria,17,1999,0.1,0,0,0,0,0,0,0,,0,3,2,66.7,0,0,0,0,0,0,0,,,0,0,/en/players/80ad4216/matchlogs/2017-2018/defense/Ognjen-Stijepovic-Match-Logs
489,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,23.7,28,21,12,14,2,28,54,18.5,44,414,82,19.8,12,14,2,39,0,0,39,23,51,23,0,/en/players/4468b31a/matchlogs/2017-2018/defense/Adrian-Stoian-Match-Logs
490,Thomas Strakosha,al,GK,Lazio,22,1995,38.0,0,0,0,0,0,0,0,,0,2,2,100.0,0,0,0,0,0,0,0,2,2,1,1,/en/players/339fe0e8/matchlogs/2017-2018/defense/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,13.9,34,25,19,13,2,34,40,30.0,28,188,66,35.1,19,13,2,22,2,0,20,28,62,36,0,/en/players/52e2ef8f/matchlogs/2017-2018/defense/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,25.1,57,37,18,25,14,57,46,39.1,28,553,160,28.9,18,25,14,42,3,0,39,27,84,13,0,/en/players/ef2e5e1a/matchlogs/2017-2018/defense/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,28.1,37,29,25,12,0,37,44,43.2,25,380,110,28.9,25,12,0,57,16,0,41,37,74,77,2,/en/players/f91e81c9/matchlogs/2017-2018/defense/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,6.8,19,4,6,6,7,19,21,42.9,12,160,33,20.6,6,6,7,19,3,0,16,5,24,7,1,/en/players/2334478a/matchlogs/2017-2018/defense/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,31.4,15,10,4,4,7,15,31,19.4,25,437,100,22.9,4,4,7,38,1,0,37,18,33,3,0,/en/players/4e219ad2/matchlogs/2017-2018/defense/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,/en/players/01b8a2b2/matchlogs/2017-2018/defense/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,17.9,17,11,7,8,2,17,22,31.8,15,234,61,26.1,7,8,2,15,3,0,12,12,29,2,0,/en/players/47dc80f5/matchlogs/2017-2018/defense/Adel-Taarabt-Match-Logs
498,Saphir Taïder,dz,MF,Bologna,25,1992,4.3,6,4,5,1,0,6,6,16.7,5,120,24,20.0,5,1,0,3,2,0,1,0,6,3,0,/en/players/a12d0c05/matchlogs/2017-2018/defense/Saphir-Taider-Match-Logs
499,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,12.4,12,8,5,5,2,12,22,22.7,17,221,69,31.2,5,5,2,17,1,0,16,9,21,9,0,/en/players/4d3ab428/matchlogs/2017-2018/defense/Cyril-Thereau-Match-Logs
500,Cyril Théréau,fr,FW,Udinese,34,1983,2.0,1,1,1,0,0,1,1,100.0,0,25,7,28.0,1,0,0,1,0,0,1,0,1,0,0,/en/players/4d3ab428/matchlogs/2017-2018/defense/Cyril-Thereau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Rafael Tolói,br,DF,Atalanta,26,1990,27.2,62,40,33,28,1,62,80,33.8,53,374,139,37.2,33,28,1,55,16,0,39,64,126,127,0,/en/players/c56dc39e/matchlogs/2017-2018/defense/Rafael-Toloi-Match-Logs
502,Nenad Tomović,rs,DF,Fiorentina,29,1987,1.5,3,3,3,0,0,3,6,33.3,4,13,2,15.4,3,0,0,3,1,0,2,2,5,2,0,/en/players/6aafdc27/matchlogs/2017-2018/defense/Nenad-Tomovic-Match-Logs
503,Nenad Tomović,rs,DF,Chievo,29,1987,25.6,42,25,31,10,1,42,27,59.3,11,237,74,31.2,31,10,1,55,26,1,29,52,94,142,0,/en/players/6aafdc27/matchlogs/2017-2018/defense/Nenad-Tomovic-Match-Logs
504,Lorenzo Tonelli,it,DF,Napoli,27,1990,3.9,7,5,3,4,0,7,4,25.0,3,35,14,40.0,3,4,0,3,1,0,2,9,16,9,0,/en/players/8cc29864/matchlogs/2017-2018/defense/Lorenzo-Tonelli-Match-Logs
505,Aleksandar Tonev,bg,"FW,MF",Crotone,27,1990,4.5,3,1,1,1,1,3,4,25.0,3,91,14,15.4,1,1,1,7,1,0,6,1,4,2,0,/en/players/c15d1af9/matchlogs/2017-2018/defense/Aleksandar-Tonev-Match-Logs
506,Vasilis Torosidis,gr,DF,Bologna,32,1985,9.1,10,5,6,3,1,10,10,50.0,5,79,21,26.6,6,3,1,16,3,0,13,18,28,23,0,/en/players/8ea2c099/matchlogs/2017-2018/defense/Vasilis-Torosidis-Match-Logs
507,Emanuele Torrasi,it,MF,Milan,18,1999,0.1,,,,,,,,,,,,,,,,,,,,,0,,,/en/players/16bc48f8/matchlogs/2017-2018/defense/Emanuele-Torrasi-Match-Logs
508,Lucas Torreira,uy,MF,Sampdoria,21,1996,35.3,105,73,39,53,13,105,88,33.0,59,658,194,29.5,39,53,13,59,17,0,42,72,177,43,0,/en/players/52611641/matchlogs/2017-2018/defense/Lucas-Torreira-Match-Logs
509,Alin Toșca,ro,DF,Benevento,25,1992,13.0,11,6,6,5,0,11,13,38.5,8,74,26,35.1,6,5,0,23,6,0,17,15,26,50,0,/en/players/322ba2df/matchlogs/2017-2018/defense/Alin-Tosca-Match-Logs
510,Marcello Trotta,it,FW,Crotone,24,1992,25.1,39,25,11,17,11,39,46,19.6,37,450,112,24.9,11,17,11,29,2,0,27,13,52,17,0,/en/players/acdad0aa/matchlogs/2017-2018/defense/Marcello-Trotta-Match-Logs
511,Marco Tumminello,it,FW,Roma,18,1998,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/5bdd44d8/matchlogs/2017-2018/defense/Marco-Tumminello-Match-Logs
512,Marco Tumminello,it,FW,Crotone,18,1998,2.3,0,0,0,0,0,0,2,0.0,2,57,10,17.5,0,0,0,3,0,0,3,0,0,1,0,/en/players/5bdd44d8/matchlogs/2017-2018/defense/Marco-Tumminello-Match-Logs
513,Ľubomír Tupta,sk,"FW,MF",Hellas Verona,19,1998,0.4,1,1,1,0,0,1,3,33.3,2,17,2,11.8,1,0,0,1,0,0,1,0,1,0,0,/en/players/b02af64f/matchlogs/2017-2018/defense/Lubomir-Tupta-Match-Logs
514,Cengiz Ünder,tr,FW,Roma,20,1997,13.9,10,8,3,4,3,10,18,16.7,15,199,53,26.6,3,4,3,9,2,0,7,12,22,5,0,/en/players/1880614f/matchlogs/2017-2018/defense/Cengiz-Under-Match-Logs
515,Sauli Väisänen,fi,DF,SPAL,23,1994,6.0,11,6,6,4,1,11,5,80.0,1,66,20,30.3,6,4,1,11,5,0,6,9,20,28,0,/en/players/23214a49/matchlogs/2017-2018/defense/Sauli-Vaisanen-Match-Logs
516,Mirko Valdifiori,it,MF,Torino,31,1986,6.9,12,6,5,6,1,12,18,27.8,13,121,28,23.1,5,6,1,7,1,0,6,9,21,8,0,/en/players/c710f7d5/matchlogs/2017-2018/defense/Mirko-Valdifiori-Match-Logs
517,Borja Valero,es,MF,Inter,32,1985,28.5,49,29,17,26,6,49,63,34.9,41,489,126,25.8,17,26,6,22,3,0,19,19,68,30,1,/en/players/0e21fc3c/matchlogs/2017-2018/defense/Borja-Valero-Match-Logs
518,Mattia Valoti,it,"MF,FW",Hellas Verona,23,1993,17.5,61,40,19,35,7,61,54,16.7,45,387,107,27.6,19,35,7,30,2,0,28,42,103,31,0,/en/players/c414df9d/matchlogs/2017-2018/defense/Mattia-Valoti-Match-Logs
519,Matías Vecino,uy,MF,Inter,25,1991,23.7,52,26,14,28,10,52,54,35.2,35,410,116,28.3,14,28,10,41,6,0,35,22,74,27,0,/en/players/44ac04e9/matchlogs/2017-2018/defense/Matias-Vecino-Match-Logs
520,Miguel Veloso,pt,MF,Genoa,31,1986,19.3,42,30,19,20,3,42,47,23.4,36,449,128,28.5,19,20,3,37,2,0,35,12,54,28,0,/en/players/ab1ca213/matchlogs/2017-2018/defense/Miguel-Veloso-Match-Logs
521,Lorenzo Venuti,it,DF,Benevento,22,1995,26.6,49,21,32,11,6,49,43,32.6,29,340,98,28.8,32,11,6,69,19,2,50,42,91,76,1,/en/players/983ff2c7/matchlogs/2017-2018/defense/Lorenzo-Venuti-Match-Logs
522,Daniele Verde,it,"FW,MF",Hellas Verona,21,1996,21.7,14,10,10,3,1,14,27,14.8,23,287,65,22.6,10,3,1,16,0,0,16,34,48,18,0,/en/players/d3298c99/matchlogs/2017-2018/defense/Daniele-Verde-Match-Logs
523,Simone Verdi,it,"FW,MF",Bologna,25,1992,31.4,35,22,15,15,5,35,52,26.9,38,480,124,25.8,15,15,5,24,1,0,23,35,70,5,0,/en/players/0375723e/matchlogs/2017-2018/defense/Simone-Verdi-Match-Logs
524,Jordan Veretout,fr,MF,Fiorentina,24,1993,35.7,71,48,33,26,12,71,69,27.5,50,654,162,24.8,33,26,12,55,5,0,50,44,115,57,0,/en/players/4a56052c/matchlogs/2017-2018/defense/Jordan-Veretout-Match-Logs
525,Valerio Verre,it,MF,Sampdoria,23,1994,4.0,8,6,3,2,3,8,7,14.3,6,91,27,29.7,3,2,3,11,0,0,11,8,16,7,1,/en/players/33ecf462/matchlogs/2017-2018/defense/Valerio-Verre-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Francesco Vicari,it,DF,SPAL,22,1994,31.7,42,24,27,13,2,42,44,47.7,23,206,70,34.0,27,13,2,59,36,0,23,50,92,183,2,/en/players/de045b15/matchlogs/2017-2018/defense/Francesco-Vicari-Match-Logs
527,Luca Vido,it,"FW,MF",Atalanta,20,1997,0.8,5,3,2,3,0,5,1,100.0,0,13,5,38.5,2,3,0,0,0,0,0,0,5,0,0,/en/players/eb0d77a4/matchlogs/2017-2018/defense/Luca-Vido-Match-Logs
528,Nicolas Viola,it,MF,Benevento,27,1989,20.6,38,25,20,16,2,38,47,31.9,32,288,77,26.7,20,16,2,36,7,0,29,21,59,15,1,/en/players/45392b06/matchlogs/2017-2018/defense/Nicolas-Viola-Match-Logs
529,Mattia Vitale,it,MF,SPAL,19,1997,1.1,1,1,1,0,0,1,1,0.0,1,51,9,17.6,1,0,0,1,0,0,1,3,4,0,0,/en/players/8e4b894b/matchlogs/2017-2018/defense/Mattia-Vitale-Match-Logs
530,Federico Viviani,it,MF,SPAL,25,1992,27.6,69,45,32,30,7,69,75,33.3,50,484,140,28.9,32,30,7,51,10,0,41,56,125,24,0,/en/players/2258c078/matchlogs/2017-2018/defense/Federico-Viviani-Match-Logs
531,Emiliano Viviano,it,GK,Sampdoria,31,1985,27.0,0,0,0,0,0,0,0,,0,3,1,33.3,0,0,0,1,0,0,1,2,2,1,2,/en/players/03760df0/matchlogs/2017-2018/defense/Emiliano-Viviano-Match-Logs
532,Giovanni Volpicelli,it,FW,Benevento,17,1999,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,1,0,0,,,0,0,/en/players/844a87c2/matchlogs/2017-2018/defense/Giovanni-Volpicelli-Match-Logs
533,Stefan de Vrij,nl,DF,Lazio,25,1992,33.7,34,20,14,19,1,34,22,40.9,13,229,76,33.2,14,19,1,56,24,2,32,83,117,130,1,/en/players/d0d8dd44/matchlogs/2017-2018/defense/Stefan-de-Vrij-Match-Logs
534,Jagoš Vuković,rs,DF,Hellas Verona,29,1988,14.8,6,5,5,1,0,6,9,11.1,8,38,14,36.8,5,1,0,30,19,1,11,24,30,95,1,/en/players/ba06950a/matchlogs/2017-2018/defense/Jagos-Vukovic-Match-Logs
535,Molla Wagué,ml,DF,Udinese,26,1991,0.6,1,1,0,1,0,1,1,0.0,1,4,0,0.0,0,1,0,0,0,0,0,2,3,3,0,/en/players/a440d8ca/matchlogs/2017-2018/defense/Molla-Wague-Match-Logs
536,Wallace,br,DF,Lazio,22,1994,11.1,18,4,12,6,0,18,13,30.8,9,114,40,35.1,12,6,0,23,6,0,17,32,50,30,3,/en/players/d61b3354/matchlogs/2017-2018/defense/Wallace-Match-Logs
537,Silvan Widmer,ch,"DF,MF",Udinese,24,1993,18.1,48,28,29,17,2,48,43,44.2,24,298,92,30.9,29,17,2,31,4,0,27,28,76,54,0,/en/players/f68b64fc/matchlogs/2017-2018/defense/Silvan-Widmer-Match-Logs
538,Jawad El Yamiq,ma,DF,Genoa,25,1992,4.0,7,4,7,0,0,7,4,50.0,2,33,13,39.4,7,0,0,12,5,0,7,5,12,26,0,/en/players/f6f6b6e8/matchlogs/2017-2018/defense/Jawad-El-Yamiq-Match-Logs
539,Mattia Zaccagni,it,"MF,FW",Hellas Verona,22,1995,1.7,5,4,2,0,3,5,3,33.3,2,44,13,29.5,2,0,3,1,0,0,1,6,11,1,0,/en/players/d85c238b/matchlogs/2017-2018/defense/Mattia-Zaccagni-Match-Logs
540,Francesco Zampano,it,"DF,MF",Udinese,23,1993,4.6,10,7,6,2,2,10,12,50.0,6,67,17,25.4,6,2,2,5,0,0,5,6,16,8,0,/en/players/8e45910b/matchlogs/2017-2018/defense/Francesco-Zampano-Match-Logs
541,Niccolò Zanellato,it,MF,Crotone,19,1998,0.8,2,0,0,2,0,2,2,50.0,1,24,4,16.7,0,2,0,1,0,0,1,0,2,0,0,/en/players/741e058f/matchlogs/2017-2018/defense/Niccolo-Zanellato-Match-Logs
