Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
318,Bruno Martella,it,DF,Crotone,24,1992,29.1,1396,1079,317,12,0,190,32,118,8,3,0,1,556,327,513,924,91,61,297,3,969,8,0,32,65,/en/players/1e12c53b/matchlogs/2017-2018/passing_types/Bruno-Martella-Match-Logs
319,Adam Marušić,me,"DF,MF",Lazio,24,1992,28.0,1195,993,202,5,0,215,21,101,0,0,0,0,707,242,246,122,800,54,197,5,925,1,0,23,69,/en/players/d4535821/matchlogs/2017-2018/passing_types/Adam-Marusic-Match-Logs
320,Andrea Masiello,it,DF,Atalanta,31,1986,30.1,1924,1817,107,37,1,235,125,6,2,0,0,0,1217,256,451,382,1338,96,68,9,1624,4,0,21,23,/en/players/e0314d87/matchlogs/2017-2018/passing_types/Andrea-Masiello-Match-Logs
321,Adam Masina,it,DF,Bologna,23,1994,31.4,1677,1392,285,19,0,298,18,44,1,0,0,0,869,351,457,1053,154,113,265,3,1286,7,0,34,42,/en/players/de0f152c/matchlogs/2017-2018/passing_types/Adam-Masina-Match-Logs
322,Ryder Matos,br,MF,Udinese,24,1993,1.9,51,51,0,0,0,9,1,3,0,0,0,0,36,9,6,6,41,3,0,1,40,0,0,0,1,/en/players/7280b54f/matchlogs/2017-2018/passing_types/Ryder-Matos-Match-Logs
323,Ryder Matos,br,"FW,MF",Hellas Verona,24,1993,10.9,275,259,16,4,0,62,2,19,1,0,0,0,208,34,33,46,209,5,6,1,216,0,0,3,22,/en/players/7280b54f/matchlogs/2017-2018/passing_types/Ryder-Matos-Match-Logs
324,Alessandro Matri,it,FW,Sassuolo,32,1984,10.2,198,178,20,0,1,56,3,6,0,0,0,0,129,41,28,29,152,6,0,6,143,1,0,8,8,/en/players/58d97e77/matchlogs/2017-2018/passing_types/Alessandro-Matri-Match-Logs
325,Federico Mattiello,it,DF,SPAL,22,1995,24.5,894,722,172,7,0,121,9,53,2,0,1,0,496,159,239,411,269,36,163,3,679,6,1,11,40,/en/players/fba81826/matchlogs/2017-2018/passing_types/Federico-Mattiello-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,Blaise Matuidi,fr,MF,Juventus,30,1987,26.2,1393,1370,23,17,1,200,21,23,0,0,0,0,1138,133,122,1155,162,42,6,3,1239,5,0,16,27,/en/players/c0cddebe/matchlogs/2017-2018/passing_types/Blaise-Matuidi-Match-Logs
327,José Mauri,it,MF,Milan,21,1996,0.1,12,12,0,0,0,0,0,0,0,0,0,0,9,3,0,1,10,1,0,0,11,0,0,0,0,/en/players/644faf10/matchlogs/2017-2018/passing_types/Jose-Mauri-Match-Logs
328,Maurício,br,DF,Lazio,28,1988,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,/en/players/d5bd1abc/matchlogs/2017-2018/passing_types/Mauricio-Match-Logs
329,Luca Mazzitelli,it,MF,Sassuolo,21,1995,11.3,441,429,12,4,0,86,12,16,3,0,0,0,251,83,107,106,287,32,4,0,300,5,0,14,20,/en/players/dc61b402/matchlogs/2017-2018/passing_types/Luca-Mazzitelli-Match-Logs
330,Ibrahima Mbaye,sn,DF,Bologna,22,1994,19.6,1036,849,187,22,0,138,13,16,0,0,0,0,610,224,202,89,697,58,165,5,823,2,0,18,34,/en/players/cfbf9881/matchlogs/2017-2018/passing_types/Ibrahima-Mbaye-Match-Logs
331,Iuri Medeiros,pt,"FW,MF",Genoa,23,1994,7.1,291,253,38,7,3,56,22,33,23,5,0,4,177,36,78,258,21,6,3,1,200,0,0,10,13,/en/players/97e2aa67/matchlogs/2017-2018/passing_types/Iuri-Medeiros-Match-Logs
332,Riccardo Meggiorini,it,FW,Chievo,31,1985,8.7,213,211,2,0,0,63,4,12,0,0,0,0,87,50,76,119,20,40,0,7,123,3,0,1,6,/en/players/2ec0f902/matchlogs/2017-2018/passing_types/Riccardo-Meggiorini-Match-Logs
333,Ledian Memushaj,al,MF,Benevento,30,1986,14.0,671,626,45,22,1,132,15,30,15,4,7,2,460,101,110,146,489,20,8,3,544,6,7,9,20,/en/players/8011fcf6/matchlogs/2017-2018/passing_types/Ledian-Memushaj-Match-Logs
334,Alex Meret,it,GK,SPAL,20,1997,12.9,357,206,151,44,0,38,3,0,0,0,0,0,109,16,232,262,51,1,0,27,207,2,0,1,1,/en/players/9413b19f/matchlogs/2017-2018/passing_types/Alex-Meret-Match-Logs
335,Dries Mertens,be,FW,Napoli,30,1987,33.4,999,969,30,2,13,203,14,32,0,0,0,0,708,189,102,89,869,22,2,15,739,8,0,34,32,/en/players/89b2c8a9/matchlogs/2017-2018/passing_types/Dries-Mertens-Match-Logs
336,Senna Miangue,be,"MF,DF",Cagliari,20,1997,8.9,407,307,100,3,0,57,7,44,0,0,0,0,174,51,182,251,32,19,96,4,266,1,0,10,18,/en/players/42591ed0/matchlogs/2017-2018/passing_types/Senna-Miangue-Match-Logs
337,Francesco Migliore,it,DF,Genoa,29,1988,3.7,164,141,23,0,0,23,3,9,0,0,0,0,95,24,45,102,28,9,23,0,122,0,0,3,9,/en/players/1a584cb2/matchlogs/2017-2018/passing_types/Francesco-Migliore-Match-Logs
338,Nikola Milenković,rs,DF,Fiorentina,19,1997,13.9,804,730,74,14,0,100,16,2,0,0,0,0,532,130,142,75,575,69,60,1,666,1,0,5,12,/en/players/bee704fc/matchlogs/2017-2018/passing_types/Nikola-Milenkovic-Match-Logs
339,Arkadiusz Milik,pl,"FW,MF",Napoli,23,1994,5.0,141,135,6,1,1,26,0,2,0,0,0,0,102,27,12,114,21,2,0,2,110,0,0,4,5,/en/players/85613cf0/matchlogs/2017-2018/passing_types/Arkadiusz-Milik-Match-Logs
340,Sergej Milinković-Savić,rs,MF,Lazio,22,1995,31.6,1819,1784,35,17,11,393,64,38,0,0,0,0,1208,302,309,197,1466,44,16,38,1424,6,0,36,47,/en/players/4e6dbac4/matchlogs/2017-2018/passing_types/Sergej-Milinkovic-Savic-Match-Logs
341,Vanja Milinković-Savić,rs,GK,Torino,20,1997,1.0,49,37,12,4,0,9,3,0,0,0,0,0,23,3,23,6,35,0,0,6,32,0,0,0,0,/en/players/9fa26bc2/matchlogs/2017-2018/passing_types/Vanja-Milinkovic-Savic-Match-Logs
342,Miranda,br,DF,Inter,32,1984,30.3,1706,1641,65,62,1,198,35,4,0,0,0,0,1302,157,247,274,1304,92,3,6,1490,1,0,4,17,/en/players/314f2124/matchlogs/2017-2018/passing_types/Miranda-Match-Logs
343,Antonio Mirante,it,GK,Bologna,34,1983,33.0,1211,775,436,144,0,74,38,0,0,0,0,0,399,105,707,51,940,0,3,140,842,3,0,0,1,/en/players/30223b33/matchlogs/2017-2018/passing_types/Antonio-Mirante-Match-Logs
344,Simone Missiroli,it,MF,Sassuolo,31,1986,32.4,1263,1244,19,11,1,262,11,20,0,0,0,0,720,221,322,198,831,120,8,7,950,4,0,28,39,/en/players/331c0a43/matchlogs/2017-2018/passing_types/Simone-Missiroli-Match-Logs
345,Cristian Molinaro,it,DF,Torino,34,1983,17.4,1008,831,177,13,0,146,15,34,0,0,0,0,495,223,290,686,101,36,164,6,797,2,0,16,28,/en/players/1c8c5aed/matchlogs/2017-2018/passing_types/Cristian-Molinaro-Match-Logs
346,Riccardo Montolivo,it,MF,Milan,32,1985,12.1,722,699,23,18,1,157,24,4,0,0,0,0,512,81,129,104,585,19,5,1,597,3,0,18,7,/en/players/b746d309/matchlogs/2017-2018/passing_types/Riccardo-Montolivo-Match-Logs
347,Luca Mora,it,MF,SPAL,29,1988,10.4,367,357,10,6,1,92,6,24,0,0,0,0,195,80,92,177,132,29,4,1,254,5,0,1,21,/en/players/42fff925/matchlogs/2017-2018/passing_types/Luca-Mora-Match-Logs
348,Héctor Moreno,mx,DF,Roma,29,1988,2.6,204,200,4,4,0,19,0,1,0,0,0,0,174,7,23,150,44,7,0,1,187,0,0,0,1,/en/players/5d311e8d/matchlogs/2017-2018/passing_types/Hector-Moreno-Match-Logs
349,Emiliano Moretti,it,DF,Torino,36,1981,19.8,1052,1024,28,24,0,173,28,0,0,0,0,0,727,111,214,827,125,67,4,2,887,6,0,8,19,/en/players/55667895/matchlogs/2017-2018/passing_types/Emiliano-Moretti-Match-Logs
350,Alessandro Murgia,it,MF,Lazio,20,1996,8.6,382,364,18,5,1,70,8,8,1,0,0,0,276,55,51,47,310,10,6,3,313,2,0,7,9,/en/players/fb2c533b/matchlogs/2017-2018/passing_types/Alessandro-Murgia-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,22,1994,16.1,843,667,176,21,1,110,26,53,1,0,0,0,427,149,267,594,44,40,154,1,626,3,0,14,20,/en/players/d183e9d6/matchlogs/2017-2018/passing_types/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,26,1990,13.4,962,931,31,22,1,114,11,1,0,0,0,0,748,84,130,95,806,33,9,6,853,3,0,6,5,/en/players/91899ca8/matchlogs/2017-2018/passing_types/Mateo-Musacchio-Match-Logs
353,Yuto Nagatomo,jp,DF,Inter,30,1986,8.8,375,306,69,4,0,42,6,10,0,0,0,0,210,70,95,121,165,18,65,1,298,3,0,6,7,/en/players/4b6960d2/matchlogs/2017-2018/passing_types/Yuto-Nagatomo-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,22,1995,7.9,240,239,1,0,1,52,0,5,0,0,0,0,196,17,27,55,167,9,1,2,201,0,0,3,10,/en/players/788b31e2/matchlogs/2017-2018/passing_types/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Roma,29,1988,29.0,1321,1303,18,4,7,209,55,81,3,0,0,0,884,227,210,154,1102,43,8,4,1051,1,0,33,52,/en/players/1f9328da/matchlogs/2017-2018/passing_types/Radja-Nainggolan-Match-Logs
356,Andrea Nalini,it,"FW,MF",Crotone,27,1990,18.2,550,541,9,0,0,157,29,48,2,2,0,0,247,136,167,115,330,49,3,6,348,2,0,5,30,/en/players/65c75ea8/matchlogs/2017-2018/passing_types/Andrea-Nalini-Match-Logs
357,Nani,pt,"MF,FW",Lazio,30,1986,4.3,207,190,17,2,2,39,4,16,10,4,2,0,150,25,32,21,170,5,4,2,160,1,2,6,6,/en/players/15e9c7e6/matchlogs/2017-2018/passing_types/Nani-Match-Logs
358,M'Baye Niang,sn,FW,Torino,22,1994,17.0,512,487,25,5,0,137,19,37,11,2,2,0,327,106,79,92,368,12,6,8,366,0,2,12,37,/en/players/2054d037/matchlogs/2017-2018/passing_types/MBaye-Niang-Match-Logs
359,Nicolas Nkoulou,cm,DF,Torino,27,1990,36.2,1672,1591,81,78,0,185,59,2,0,0,0,0,1269,147,256,145,1423,68,3,2,1483,5,0,8,16,/en/players/93cf32a8/matchlogs/2017-2018/passing_types/Nicolas-Nkoulou-Match-Logs
360,Bram Nuytinck,nl,DF,Udinese,27,1990,26.2,1231,1165,66,42,1,113,43,5,0,0,0,0,878,117,236,835,288,57,24,4,1054,1,0,13,11,/en/players/e33f36d5/matchlogs/2017-2018/passing_types/Bram-Nuytinck-Match-Logs
361,Simeon Nwankwo,ng,FW,Crotone,25,1992,13.5,311,302,9,0,0,97,1,3,0,0,0,0,173,77,61,40,186,34,0,14,211,0,0,8,21,/en/players/80dbbd10/matchlogs/2017-2018/passing_types/Simeon-Nwankwo-Match-Logs
362,Joel Obi,ng,MF,Torino,26,1991,13.9,606,574,32,12,0,100,12,17,3,2,0,0,398,103,105,405,120,35,17,5,479,0,0,12,18,/en/players/614c38fb/matchlogs/2017-2018/passing_types/Joel-Obi-Match-Logs
363,Marios Oikonomou,gr,DF,SPAL,24,1992,1.9,69,62,7,4,0,9,3,0,0,0,0,0,47,6,16,3,60,2,3,1,56,0,0,1,2,/en/players/3b9858f5/matchlogs/2017-2018/passing_types/Marios-Oikonomou-Match-Logs
364,Orji Okwonkwo,ng,"MF,FW",Bologna,19,1998,2.9,79,79,0,0,0,14,4,5,0,0,0,0,52,14,13,9,62,3,0,4,61,0,0,0,3,/en/players/905a4f61/matchlogs/2017-2018/passing_types/Orji-Okwonkwo-Match-Logs
365,Maximiliano Olivera,uy,DF,Fiorentina,25,1992,4.6,278,236,42,8,0,36,14,19,4,0,4,0,156,41,81,204,29,11,30,2,220,1,4,5,4,/en/players/32a33c68/matchlogs/2017-2018/passing_types/Maximiliano-Olivera-Match-Logs
366,Stephane Omeonga,be,"MF,DF",Genoa,21,1996,8.9,354,341,13,4,1,72,10,15,0,0,0,0,271,45,38,45,290,2,9,0,288,1,0,9,16,/en/players/72c803a0/matchlogs/2017-2018/passing_types/Stephane-Omeonga-Match-Logs
367,Riccardo Orsolini,it,"FW,DF",Bologna,20,1997,3.8,116,109,7,0,0,22,5,10,0,0,0,0,65,19,32,78,14,9,7,4,79,1,0,4,2,/en/players/e14ec482/matchlogs/2017-2018/passing_types/Riccardo-Orsolini-Match-Logs
368,Riccardo Orsolini,it,"FW,MF",Atalanta,20,1997,1.4,52,47,5,2,0,14,3,8,2,1,1,0,32,8,12,39,9,1,1,0,38,0,1,0,3,/en/players/e14ec482/matchlogs/2017-2018/passing_types/Riccardo-Orsolini-Match-Logs
369,Adam Ounas,dz,"FW,MF",Napoli,20,1996,1.1,55,54,1,0,0,9,2,7,1,0,0,0,38,10,7,44,10,1,0,0,42,0,0,2,2,/en/players/ed90babd/matchlogs/2017-2018/passing_types/Adam-Ounas-Match-Logs
370,Simone Padoin,it,"DF,MF",Cagliari,33,1984,34.5,1343,1126,217,15,1,183,30,102,5,0,1,0,657,250,436,299,772,66,192,6,987,3,1,23,47,/en/players/5eb72339/matchlogs/2017-2018/passing_types/Simone-Padoin-Match-Logs
371,Rodrigo Palacio,ar,"FW,MF",Bologna,35,1982,22.9,706,684,22,0,1,224,25,57,0,0,0,0,361,183,162,97,463,68,10,10,499,2,0,18,38,/en/players/8d8178ac/matchlogs/2017-2018/passing_types/Rodrigo-Palacio-Match-Logs
372,Raffaele Palladino,it,"FW,MF",Genoa,33,1984,2.6,91,89,2,0,0,17,4,15,2,0,0,0,63,15,13,17,73,1,0,0,68,1,0,0,6,/en/players/961a4174/matchlogs/2017-2018/passing_types/Raffaele-Palladino-Match-Logs
373,Emerson Palmieri,it,DF,Roma,22,1994,0.2,17,16,1,0,0,7,1,1,0,0,0,0,14,1,2,14,2,0,1,0,15,0,0,0,0,/en/players/e0bc6fdc/matchlogs/2017-2018/passing_types/Emerson-Palmieri-Match-Logs
374,Simone Palombi,it,FW,Lazio,21,1996,0.7,15,15,0,0,0,5,1,1,0,0,0,0,12,1,2,2,11,1,0,1,14,0,0,0,1,/en/players/d0e6399c/matchlogs/2017-2018/passing_types/Simone-Palombi-Match-Logs
375,Alberto Paloschi,it,FW,SPAL,27,1990,24.3,407,367,40,0,1,123,7,9,0,0,0,0,247,83,77,60,281,29,0,20,292,5,0,12,15,/en/players/b5cae4e6/matchlogs/2017-2018/passing_types/Alberto-Paloschi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Goran Pandev,mk,"FW,MF",Genoa,34,1983,20.0,610,596,14,1,2,137,15,21,0,0,0,0,408,111,91,436,109,37,4,9,445,6,0,16,29,/en/players/d711d04f/matchlogs/2017-2018/passing_types/Goran-Pandev-Match-Logs
377,Vittorio Parigini,it,"FW,MF",Benevento,21,1996,9.5,334,313,21,2,0,88,10,44,3,1,0,0,221,61,52,61,246,9,15,2,235,3,0,6,24,/en/players/75efed2e/matchlogs/2017-2018/passing_types/Vittorio-Parigini-Match-Logs
378,Marco Parolo,it,MF,Lazio,32,1985,29.0,1237,1191,46,9,0,204,40,28,1,0,0,0,813,201,223,309,816,64,11,3,995,8,0,15,26,/en/players/ed5886d2/matchlogs/2017-2018/passing_types/Marco-Parolo-Match-Logs
379,Patric,es,"DF,MF",Lazio,24,1993,6.6,359,340,19,3,0,36,12,12,0,0,0,0,250,39,70,61,259,21,16,0,300,3,0,3,4,/en/players/f7223718/matchlogs/2017-2018/passing_types/Patric-Match-Logs
380,Daniel Pavlović,ba,DF,Sampdoria,29,1988,1.0,63,56,7,1,0,17,1,4,0,0,0,0,45,2,16,50,5,2,6,0,48,1,0,1,3,/en/players/47146acb/matchlogs/2017-2018/passing_types/Daniel-Pavlovic-Match-Logs
381,Daniel Pavlović,ba,"DF,MF",Crotone,29,1988,8.4,348,266,82,17,0,35,12,36,13,4,2,4,137,60,151,232,29,30,51,2,220,5,2,7,12,/en/players/47146acb/matchlogs/2017-2018/passing_types/Daniel-Pavlovic-Match-Logs
382,Leonardo Pavoletti,it,FW,Cagliari,28,1988,30.2,797,784,13,2,0,251,18,3,0,0,0,0,301,230,266,96,373,124,1,48,534,3,0,12,16,/en/players/d37b0350/matchlogs/2017-2018/passing_types/Leonardo-Pavoletti-Match-Logs
383,Giampaolo Pazzini,it,FW,Hellas Verona,32,1984,11.0,165,141,24,1,0,50,4,3,0,0,0,0,89,45,31,10,121,10,2,7,119,1,0,3,6,/en/players/6ca663b4/matchlogs/2017-2018/passing_types/Giampaolo-Pazzini-Match-Logs
384,João Pedro,br,"MF,FW",Cagliari,25,1992,18.4,518,495,23,11,1,98,25,24,8,2,4,2,269,112,137,59,372,49,2,13,364,5,4,7,15,/en/players/81255c03/matchlogs/2017-2018/passing_types/Joao-Pedro-Match-Logs
385,Gianluca Pegolo,it,GK,Sassuolo,36,1981,1.2,38,22,16,5,0,3,1,0,0,0,0,0,10,2,26,24,5,0,0,7,16,0,0,1,0,/en/players/f058ed1f/matchlogs/2017-2018/passing_types/Gianluca-Pegolo-Match-Logs
386,Pietro Pellegri,it,FW,Genoa,16,2001,3.1,45,39,6,0,0,14,1,1,0,0,0,0,28,6,11,1,30,4,0,0,33,0,0,0,0,/en/players/a44d3a3c/matchlogs/2017-2018/passing_types/Pietro-Pellegri-Match-Logs
387,Lorenzo Pellegrini,it,MF,Roma,21,1996,20.0,1018,958,60,10,3,145,30,77,42,10,5,2,713,124,181,96,868,27,7,6,798,3,5,25,33,/en/players/4a5a45c7/matchlogs/2017-2018/passing_types/Lorenzo-Pellegrini-Match-Logs
388,Sergio Pellissier,it,FW,Chievo,38,1979,6.2,123,117,6,1,0,33,0,4,0,0,0,0,72,30,21,13,86,8,2,4,89,0,0,2,2,/en/players/878ee034/matchlogs/2017-2018/passing_types/Sergio-Pellissier-Match-Logs
389,Federico Peluso,it,DF,Sassuolo,33,1984,28.8,1143,921,222,20,0,130,31,57,3,1,0,1,499,207,437,779,67,64,199,0,813,8,0,18,28,/en/players/4f2908e5/matchlogs/2017-2018/passing_types/Federico-Peluso-Match-Logs
390,Pedro Pereira,pt,DF,Genoa,19,1998,4.2,205,167,38,0,0,22,5,16,0,0,0,0,100,38,67,14,143,7,38,2,146,1,0,1,7,/en/players/c77be0cf/matchlogs/2017-2018/passing_types/Pedro-Pereira-Match-Logs
391,Bruno Peres,br,DF,Roma,27,1990,12.8,806,676,130,6,1,123,18,57,7,0,3,0,513,176,117,72,598,12,117,2,661,1,3,18,24,/en/players/852351df/matchlogs/2017-2018/passing_types/Bruno-Peres-Match-Logs
392,Stipe Perica,hr,"FW,MF",Udinese,22,1995,10.5,201,189,12,0,0,50,2,4,0,0,0,0,126,39,36,26,130,23,1,4,147,0,0,1,6,/en/players/269b4638/matchlogs/2017-2018/passing_types/Stipe-Perica-Match-Logs
393,Mattia Perin,it,GK,Genoa,24,1992,37.0,1193,752,441,122,0,105,57,1,0,0,0,0,338,53,802,106,880,0,0,114,699,7,0,6,4,/en/players/4c62d0c8/matchlogs/2017-2018/passing_types/Mattia-Perin-Match-Logs
394,Ivan Perišić,hr,FW,Inter,28,1989,36.8,1631,1587,44,4,2,325,50,199,9,0,0,0,962,342,327,569,854,115,31,21,1109,5,0,38,107,/en/players/6fe90922/matchlogs/2017-2018/passing_types/Ivan-Perisic-Match-Logs
395,Diego Perotti,ar,"FW,MF",Roma,29,1988,17.9,920,851,69,7,3,190,29,123,51,8,3,1,667,105,148,126,745,27,11,5,708,2,3,19,40,/en/players/a40d5a0c/matchlogs/2017-2018/passing_types/Diego-Perotti-Match-Logs
396,Andrea Petagna,it,FW,Atalanta,22,1995,18.0,524,483,41,2,4,120,30,21,0,0,0,0,324,91,109,298,170,29,7,6,385,1,0,9,30,/en/players/03f946ed/matchlogs/2017-2018/passing_types/Andrea-Petagna-Match-Logs
397,Bruno Petković,hr,FW,Bologna,22,1994,3.7,113,110,3,0,1,39,2,3,0,0,0,0,79,23,11,24,76,0,0,5,83,0,0,3,7,/en/players/24228180/matchlogs/2017-2018/passing_types/Bruno-Petkovic-Match-Logs
398,Bruno Petković,hr,"FW,MF",Hellas Verona,22,1994,10.2,262,246,16,0,1,56,4,8,0,0,0,0,150,64,48,47,147,30,2,7,166,2,0,10,14,/en/players/24228180/matchlogs/2017-2018/passing_types/Bruno-Petkovic-Match-Logs
399,Germán Pezzella,ar,DF,Fiorentina,26,1991,33.1,1896,1851,45,37,0,212,32,2,0,0,0,0,1312,209,375,428,1274,117,8,7,1580,5,0,21,17,/en/players/8c725b43/matchlogs/2017-2018/passing_types/German-Pezzella-Match-Logs
400,Giuseppe Pezzella,it,DF,Udinese,19,1997,10.0,455,353,102,2,0,54,3,45,0,0,0,0,224,81,150,279,55,18,100,0,315,1,0,11,20,/en/players/149c5f5d/matchlogs/2017-2018/passing_types/Giuseppe-Pezzella-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Nicholas Pierini,it,"FW,MF",Sassuolo,18,1998,0.5,19,18,1,1,0,3,0,1,0,0,0,0,13,5,1,2,17,0,0,0,16,0,0,0,0,/en/players/7cc89a5f/matchlogs/2017-2018/passing_types/Nicholas-Pierini-Match-Logs
402,Andrea Pinamonti,it,FW,Inter,18,1999,0.2,4,3,1,0,0,2,0,0,0,0,0,0,1,2,1,0,3,0,1,0,4,0,0,0,0,/en/players/08aa9cd1/matchlogs/2017-2018/passing_types/Andrea-Pinamonti-Match-Logs
403,Carlo Pinsoglio,it,GK,Juventus,27,1990,0.3,6,5,1,1,0,1,0,0,0,0,0,0,1,3,2,1,2,0,0,3,5,0,0,0,0,/en/players/f6a06749/matchlogs/2017-2018/passing_types/Carlo-Pinsoglio-Match-Logs
404,Fabio Pisacane,it,DF,Cagliari,31,1986,21.4,1034,997,37,27,0,117,53,12,0,0,0,0,685,116,233,320,622,49,10,10,840,3,0,7,21,/en/players/56400c01/matchlogs/2017-2018/passing_types/Fabio-Pisacane-Match-Logs
405,Miralem Pjanić,ba,MF,Juventus,27,1990,27.6,2152,1941,211,119,4,279,122,113,84,14,21,5,1481,266,405,189,1896,49,2,7,1866,11,21,20,29,/en/players/ad6df2d5/matchlogs/2017-2018/passing_types/Miralem-Pjanic-Match-Logs
406,Andrea Poli,it,MF,Bologna,27,1989,28.3,1273,1237,36,14,1,258,9,14,2,1,0,0,998,184,91,212,986,37,15,10,1126,5,0,11,29,/en/players/b3fd7075/matchlogs/2017-2018/passing_types/Andrea-Poli-Match-Logs
407,Matteo Politano,it,FW,Sassuolo,23,1993,31.2,1092,978,114,20,3,217,45,180,59,15,11,4,615,161,316,847,144,56,28,6,706,6,11,16,67,/en/players/5e861944/matchlogs/2017-2018/passing_types/Matteo-Politano-Match-Logs
408,Simone Pontisso,it,MF,Udinese,20,1997,0.1,15,13,2,2,0,0,1,0,0,0,0,0,14,0,1,1,14,0,0,0,14,0,0,0,0,/en/players/8a2d3fdb/matchlogs/2017-2018/passing_types/Simone-Pontisso-Match-Logs
409,Dennis Praet,be,MF,Sampdoria,23,1994,29.5,1511,1466,45,12,4,265,27,74,9,1,3,2,1062,229,220,180,1227,60,24,6,1236,4,3,22,50,/en/players/86695068/matchlogs/2017-2018/passing_types/Dennis-Praet-Match-Logs
410,Manuel Pucciarelli,it,FW,Chievo,26,1991,15.3,394,383,11,0,1,87,2,13,0,0,0,0,256,78,60,76,278,23,0,5,299,1,0,6,15,/en/players/a1c7b425/matchlogs/2017-2018/passing_types/Manuel-Pucciarelli-Match-Logs
411,Christian Puggioni,it,GK,Benevento,36,1981,13.1,433,291,142,35,0,45,12,0,0,0,0,0,192,42,199,41,301,1,0,71,315,1,0,0,1,/en/players/b39dfab0/matchlogs/2017-2018/passing_types/Christian-Puggioni-Match-Logs
412,Christian Puggioni,it,GK,Sampdoria,36,1981,9.0,281,187,94,30,0,25,10,0,0,0,0,0,136,19,126,7,216,0,0,46,203,2,0,3,0,/en/players/b39dfab0/matchlogs/2017-2018/passing_types/Christian-Puggioni-Match-Logs
413,Erick Pulgar,cl,MF,Bologna,23,1994,30.8,1748,1654,94,65,4,301,84,34,20,9,4,1,1127,255,366,159,1488,65,6,9,1430,4,4,24,45,/en/players/4611e028/matchlogs/2017-2018/passing_types/Erick-Pulgar-Match-Logs
414,George Pușcaș,ro,"FW,MF",Benevento,21,1996,7.8,149,137,12,1,0,40,1,4,0,0,0,0,97,27,25,4,113,12,0,5,116,0,0,1,5,/en/players/c23c8e0d/matchlogs/2017-2018/passing_types/George-Puscas-Match-Logs
415,Fabio Quagliarella,it,FW,Sampdoria,34,1983,30.2,637,589,48,3,3,141,18,48,1,0,0,0,339,137,161,126,437,47,4,10,415,2,0,17,44,/en/players/ee4f2f3b/matchlogs/2017-2018/passing_types/Fabio-Quagliarella-Match-Logs
416,Ivan Radovanović,rs,MF,Chievo,28,1988,34.9,1807,1678,129,108,1,261,122,33,15,3,0,5,1108,216,483,198,1452,98,6,12,1454,12,0,18,22,/en/players/023937a9/matchlogs/2017-2018/passing_types/Ivan-Radovanovic-Match-Logs
417,Ștefan Radu,ro,DF,Lazio,30,1986,28.8,1672,1614,58,26,1,190,18,20,0,0,0,0,1197,180,295,1329,190,90,32,8,1426,7,0,20,26,/en/players/53de807a/matchlogs/2017-2018/passing_types/Stefan-Radu-Match-Logs
418,Rafael,br,GK,Cagliari,35,1982,8.8,247,126,121,30,0,16,5,0,0,0,0,0,61,8,178,150,48,1,0,25,142,0,0,4,0,/en/players/dd06d56c/matchlogs/2017-2018/passing_types/Rafael-Match-Logs
419,Rafinha,br,"MF,FW",Inter,24,1993,11.6,740,720,20,5,1,211,15,18,1,0,1,0,593,79,68,590,120,12,4,10,652,2,1,11,9,/en/players/0c2ac3cb/matchlogs/2017-2018/passing_types/Rafinha-Match-Logs
420,Antonino Ragusa,it,"FW,MF",Sassuolo,27,1990,9.2,267,247,20,3,0,50,3,22,3,1,0,0,167,53,47,49,192,11,9,1,184,0,0,6,12,/en/players/e967e202/matchlogs/2017-2018/passing_types/Antonino-Ragusa-Match-Logs
421,Gastón Ramírez,uy,"MF,FW",Sampdoria,26,1990,24.6,1101,1000,101,26,5,214,43,123,64,25,7,5,661,184,256,904,129,35,4,7,780,4,7,27,33,/en/players/2c851997/matchlogs/2017-2018/passing_types/Gaston-Ramirez-Match-Logs
422,Andrea Ranocchia,it,DF,Inter,29,1988,7.0,316,312,4,3,0,38,4,1,0,0,0,0,243,35,38,31,258,15,1,1,286,1,0,3,2,/en/players/539230cf/matchlogs/2017-2018/passing_types/Andrea-Ranocchia-Match-Logs
423,Vasco Regini,it,DF,Sampdoria,26,1990,12.0,679,613,66,15,0,79,14,15,0,0,0,0,483,71,125,498,98,23,51,0,584,0,0,6,9,/en/players/339c6ed4/matchlogs/2017-2018/passing_types/Vasco-Regini-Match-Logs
