Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
401,Nicholas Pierini,it,"FW,MF",Sassuolo,18,1998,0.5,16,19,84.2,213,18,16,19,84.2,16,19,84.2,16,19,84.2,0,0.0,0.0,0,1,0,0,0,/en/players/7cc89a5f/matchlogs/2017-2018/passing/Nicholas-Pierini-Match-Logs
402,Andrea Pinamonti,it,FW,Inter,18,1999,0.2,4,4,100.0,52,0,4,4,100.0,4,4,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/08aa9cd1/matchlogs/2017-2018/passing/Andrea-Pinamonti-Match-Logs
403,Carlo Pinsoglio,it,GK,Juventus,27,1990,0.3,5,6,83.3,129,103,5,6,83.3,5,6,83.3,5,6,83.3,0,0.0,0.0,0,0,0,0,0,/en/players/f6a06749/matchlogs/2017-2018/passing/Carlo-Pinsoglio-Match-Logs
404,Fabio Pisacane,it,DF,Cagliari,31,1986,21.4,840,1034,81.2,18576,6739,840,1034,81.2,840,1034,81.2,840,1034,81.2,0,0.1,-0.1,4,85,8,4,68,/en/players/56400c01/matchlogs/2017-2018/passing/Fabio-Pisacane-Match-Logs
405,Miralem Pjanić,ba,MF,Juventus,27,1990,27.6,1866,2152,86.7,38454,10571,1866,2152,86.7,1866,2152,86.7,1866,2152,86.7,5,5.1,-0.1,63,172,35,6,234,/en/players/ad6df2d5/matchlogs/2017-2018/passing/Miralem-Pjanic-Match-Logs
406,Andrea Poli,it,MF,Bologna,27,1989,28.3,1126,1273,88.5,18762,4020,1126,1273,88.5,1126,1273,88.5,1126,1273,88.5,0,1.1,-1.1,15,84,18,3,91,/en/players/b3fd7075/matchlogs/2017-2018/passing/Andrea-Poli-Match-Logs
407,Matteo Politano,it,FW,Sassuolo,23,1993,31.2,706,1092,64.7,12079,3847,706,1092,64.7,706,1092,64.7,706,1092,64.7,4,6.5,-2.5,62,49,45,13,145,/en/players/5e861944/matchlogs/2017-2018/passing/Matteo-Politano-Match-Logs
408,Simone Pontisso,it,MF,Udinese,20,1997,0.1,14,15,93.3,275,86,14,15,93.3,14,15,93.3,14,15,93.3,0,0.0,0.0,0,1,0,0,5,/en/players/8a2d3fdb/matchlogs/2017-2018/passing/Simone-Pontisso-Match-Logs
409,Dennis Praet,be,MF,Sampdoria,23,1994,29.5,1236,1511,81.8,20814,5847,1236,1511,81.8,1236,1511,81.8,1236,1511,81.8,3,3.0,0.0,35,116,46,8,157,/en/players/86695068/matchlogs/2017-2018/passing/Dennis-Praet-Match-Logs
410,Manuel Pucciarelli,it,FW,Chievo,26,1991,15.3,299,394,75.9,4152,784,299,394,75.9,299,394,75.9,299,394,75.9,0,0.9,-0.9,18,22,8,1,26,/en/players/a1c7b425/matchlogs/2017-2018/passing/Manuel-Pucciarelli-Match-Logs
411,Christian Puggioni,it,GK,Benevento,36,1981,13.1,315,433,72.7,9693,5863,315,433,72.7,315,433,72.7,315,433,72.7,0,0.0,0.0,0,4,0,0,0,/en/players/b39dfab0/matchlogs/2017-2018/passing/Christian-Puggioni-Match-Logs
412,Christian Puggioni,it,GK,Sampdoria,36,1981,9.0,203,281,72.2,6046,3994,203,281,72.2,203,281,72.2,203,281,72.2,0,0.0,0.0,0,1,0,0,0,/en/players/b39dfab0/matchlogs/2017-2018/passing/Christian-Puggioni-Match-Logs
413,Erick Pulgar,cl,MF,Bologna,23,1994,30.8,1430,1748,81.8,29216,8150,1430,1748,81.8,1430,1748,81.8,1430,1748,81.8,0,2.6,-2.6,23,139,19,1,162,/en/players/4611e028/matchlogs/2017-2018/passing/Erick-Pulgar-Match-Logs
414,George Pușcaș,ro,"FW,MF",Benevento,21,1996,7.8,116,149,77.9,1617,258,116,149,77.9,116,149,77.9,116,149,77.9,0,0.3,-0.3,7,8,3,1,8,/en/players/c23c8e0d/matchlogs/2017-2018/passing/George-Puscas-Match-Logs
415,Fabio Quagliarella,it,FW,Sampdoria,34,1983,30.2,415,637,65.1,6786,1710,415,637,65.1,415,637,65.1,415,637,65.1,5,5.5,-0.5,36,26,31,4,66,/en/players/ee4f2f3b/matchlogs/2017-2018/passing/Fabio-Quagliarella-Match-Logs
416,Ivan Radovanović,rs,MF,Chievo,28,1988,34.9,1454,1807,80.5,32860,9241,1454,1807,80.5,1454,1807,80.5,1454,1807,80.5,1,0.6,+0.4,15,145,21,4,164,/en/players/023937a9/matchlogs/2017-2018/passing/Ivan-Radovanovic-Match-Logs
417,Ștefan Radu,ro,DF,Lazio,30,1986,28.8,1426,1672,85.3,25453,11877,1426,1672,85.3,1426,1672,85.3,1426,1672,85.3,1,0.7,+0.3,9,170,10,3,154,/en/players/53de807a/matchlogs/2017-2018/passing/Stefan-Radu-Match-Logs
418,Rafael,br,GK,Cagliari,35,1982,8.8,142,247,57.5,5602,4233,142,247,57.5,142,247,57.5,142,247,57.5,0,0.0,0.0,0,2,0,0,0,/en/players/dd06d56c/matchlogs/2017-2018/passing/Rafael-Match-Logs
419,Rafinha,br,"MF,FW",Inter,24,1993,11.6,652,740,88.1,11186,2213,652,740,88.1,652,740,88.1,652,740,88.1,2,3.0,-1.0,25,58,19,2,71,/en/players/0c2ac3cb/matchlogs/2017-2018/passing/Rafinha-Match-Logs
420,Antonino Ragusa,it,"FW,MF",Sassuolo,27,1990,9.2,184,267,68.9,2859,947,184,267,68.9,184,267,68.9,184,267,68.9,1,0.8,+0.2,12,9,10,4,36,/en/players/e967e202/matchlogs/2017-2018/passing/Antonino-Ragusa-Match-Logs
421,Gastón Ramírez,uy,"MF,FW",Sampdoria,26,1990,24.6,780,1101,70.8,13159,3299,780,1101,70.8,780,1101,70.8,780,1101,70.8,6,5.1,+0.9,46,65,39,5,104,/en/players/2c851997/matchlogs/2017-2018/passing/Gaston-Ramirez-Match-Logs
422,Andrea Ranocchia,it,DF,Inter,29,1988,7.0,286,316,90.5,6106,1899,286,316,90.5,286,316,90.5,286,316,90.5,0,0.0,0.0,0,9,1,0,12,/en/players/539230cf/matchlogs/2017-2018/passing/Andrea-Ranocchia-Match-Logs
423,Vasco Regini,it,DF,Sampdoria,26,1990,12.0,584,679,86.0,10428,3479,584,679,86.0,584,679,86.0,584,679,86.0,0,0.1,-0.1,3,37,3,2,57,/en/players/339c6ed4/matchlogs/2017-2018/passing/Vasco-Regini-Match-Logs
424,Pepe Reina,es,GK,Napoli,34,1982,37.0,871,1076,80.9,25570,13721,871,1076,80.9,871,1076,80.9,871,1076,80.9,0,0.3,-0.3,1,4,0,0,0,/en/players/e358587b/matchlogs/2017-2018/passing/Pepe-Reina-Match-Logs
425,Federico Ricci,it,"FW,MF",Crotone,23,1994,10.2,239,376,63.6,4460,1294,239,376,63.6,239,376,63.6,239,376,63.6,1,1.6,-0.6,11,17,14,2,49,/en/players/524eb8c5/matchlogs/2017-2018/passing/Federico-Ricci-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Federico Ricci,it,"FW,MF",Genoa,23,1994,2.4,49,77,63.6,842,294,49,77,63.6,49,77,63.6,49,77,63.6,0,0.3,-0.3,4,6,2,2,12,/en/players/524eb8c5/matchlogs/2017-2018/passing/Federico-Ricci-Match-Logs
427,Luca Rigoni,it,"MF,FW",Genoa,32,1984,17.5,440,554,79.4,8006,2333,440,554,79.4,440,554,79.4,440,554,79.4,2,2.0,0.0,12,47,10,2,59,/en/players/4dba2a97/matchlogs/2017-2018/passing/Luca-Rigoni-Match-Logs
428,Nicola Rigoni,it,MF,Chievo,26,1990,10.4,344,422,81.5,6679,2649,344,422,81.5,344,422,81.5,344,422,81.5,0,0.2,-0.2,4,49,8,1,69,/en/players/e327bd76/matchlogs/2017-2018/passing/Nicola-Rigoni-Match-Logs
429,Tomás Rincón,ve,MF,Torino,29,1988,33.3,1256,1520,82.6,24211,6333,1256,1520,82.6,1256,1520,82.6,1256,1520,82.6,0,1.7,-1.7,23,107,30,3,128,/en/players/f1cfc209/matchlogs/2017-2018/passing/Tomas-Rincon-Match-Logs
430,Luca Rizzo,it,MF,SPAL,25,1992,5.4,143,207,69.1,2324,741,143,207,69.1,143,207,69.1,143,207,69.1,0,0.9,-0.9,5,8,6,3,27,/en/players/a3e4b724/matchlogs/2017-2018/passing/Luca-Rizzo-Match-Logs
431,Ricardo Rodríguez,ch,DF,Milan,24,1992,33.4,1737,2093,83.0,32279,10193,1737,2093,83.0,1737,2093,83.0,1737,2093,83.0,0,1.7,-1.7,22,139,31,20,175,/en/players/7f78ad23/matchlogs/2017-2018/passing/Ricardo-Rodriguez-Match-Logs
432,Marko Rog,hr,"FW,MF",Napoli,22,1995,3.2,247,282,87.6,3181,601,247,282,87.6,247,282,87.6,247,282,87.6,0,0.6,-0.6,7,20,1,0,14,/en/players/b6b2b820/matchlogs/2017-2018/passing/Marko-Rog-Match-Logs
433,Rogério,br,"DF,MF",Sassuolo,19,1998,10.1,299,427,70.0,6160,3211,299,427,70.0,299,427,70.0,299,427,70.0,0,0.4,-0.4,8,37,7,7,59,/en/players/10e7f486/matchlogs/2017-2018/passing/Rogerio-Match-Logs
434,Marcus Rohdén,se,MF,Crotone,26,1991,18.1,360,537,67.0,5751,2059,360,537,67.0,360,537,67.0,360,537,67.0,0,1.0,-1.0,8,28,6,1,46,/en/players/b5b27493/matchlogs/2017-2018/passing/Marcus-Rohden-Match-Logs
435,Filippo Romagna,it,DF,Cagliari,20,1997,21.0,670,897,74.7,14700,5521,670,897,74.7,670,897,74.7,670,897,74.7,0,0.1,-0.1,3,74,10,3,79,/en/players/84594618/matchlogs/2017-2018/passing/Filippo-Romagna-Match-Logs
436,Alessio Romagnoli,it,DF,Milan,22,1995,26.1,1354,1502,90.1,28192,8525,1354,1502,90.1,1354,1502,90.1,1354,1502,90.1,0,0.1,-0.1,4,70,0,0,79,/en/players/3ead85f9/matchlogs/2017-2018/passing/Alessio-Romagnoli-Match-Logs
437,Simone Romagnoli,it,DF,Bologna,27,1990,6.2,232,287,80.8,5331,1738,232,287,80.8,232,287,80.8,232,287,80.8,0,0.0,0.0,1,16,2,0,14,/en/players/09899de8/matchlogs/2017-2018/passing/Simone-Romagnoli-Match-Logs
438,Aristóteles Romero,ve,MF,Crotone,21,1995,1.0,36,49,73.5,883,127,36,49,73.5,36,49,73.5,36,49,73.5,0,0.0,0.0,1,6,0,0,1,/en/players/9f069180/matchlogs/2017-2018/passing/Aristoteles-Romero-Match-Logs
439,Rômulo,it,"MF,DF",Hellas Verona,30,1987,35.2,1155,1583,73.0,19672,6661,1155,1583,73.0,1155,1583,73.0,1155,1583,73.0,5,4.1,+0.9,48,78,33,14,174,/en/players/07abb358/matchlogs/2017-2018/passing/Romulo-Match-Logs
440,Marten de Roon,nl,MF,Atalanta,26,1991,28.6,1426,1685,84.6,29208,7826,1426,1685,84.6,1426,1685,84.6,1426,1685,84.6,3,2.0,+1.0,21,174,23,3,169,/en/players/2a1beb34/matchlogs/2017-2018/passing/Marten-de-Roon-Match-Logs
441,Aleandro Rosi,it,"DF,MF",Genoa,30,1987,18.9,566,813,69.6,9264,3881,566,813,69.6,566,813,69.6,566,813,69.6,1,0.6,+0.4,8,37,6,2,114,/en/players/1b729ba2/matchlogs/2017-2018/passing/Aleandro-Rosi-Match-Logs
442,Luca Rossettini,it,DF,Genoa,32,1985,22.5,845,1030,82.0,18835,5421,845,1030,82.0,845,1030,82.0,845,1030,82.0,0,0.1,-0.1,3,53,1,0,50,/en/players/47a500ae/matchlogs/2017-2018/passing/Luca-Rossettini-Match-Logs
443,Francesco Rossi,it,GK,Atalanta,26,1991,0.1,3,3,100.0,89,79,3,3,100.0,3,3,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2017-2018/passing/Francesco-Rossi-Match-Logs
444,Giuseppe Rossi,it,"FW,MF",Genoa,30,1987,2.9,85,103,82.5,1463,167,85,103,82.5,85,103,82.5,85,103,82.5,0,0.3,-0.3,1,3,6,0,10,/en/players/fe48a073/matchlogs/2017-2018/passing/Giuseppe-Rossi-Match-Logs
445,Daniele Rugani,it,DF,Juventus,23,1994,21.5,1362,1512,90.1,28987,7945,1362,1512,90.1,1362,1512,90.1,1362,1512,90.1,1,0.4,+0.6,2,57,0,0,30,/en/players/14b8fcdf/matchlogs/2017-2018/passing/Daniele-Rugani-Match-Logs
446,Mário Rui,pt,DF,Napoli,26,1991,23.2,1818,2141,84.9,27298,10205,1818,2141,84.9,1818,2141,84.9,1818,2141,84.9,2,1.7,+0.3,27,116,32,7,175,/en/players/0b5a292a/matchlogs/2017-2018/passing/Mario-Rui-Match-Logs
447,Umar Sadiq,ng,FW,Torino,20,1997,2.5,33,55,60.0,329,50,33,55,60.0,33,55,60.0,33,55,60.0,0,0.2,-0.2,3,0,1,0,1,/en/players/686cbe7d/matchlogs/2017-2018/passing/Umar-Sadiq-Match-Logs
448,Bacary Sagna,fr,DF,Benevento,34,1983,10.6,681,773,88.1,11856,4120,681,773,88.1,681,773,88.1,681,773,88.1,0,0.7,-0.7,12,35,5,4,56,/en/players/6ef56efd/matchlogs/2017-2018/passing/Bacary-Sagna-Match-Logs
449,Jacopo Sala,it,DF,Sampdoria,25,1991,11.0,632,753,83.9,11604,3889,632,753,83.9,632,753,83.9,632,753,83.9,0,0.3,-0.3,6,51,10,4,102,/en/players/da5a981b/matchlogs/2017-2018/passing/Jacopo-Sala-Match-Logs
450,Bartosz Salamon,pl,DF,SPAL,26,1991,19.2,709,898,79.0,15847,5715,709,898,79.0,709,898,79.0,709,898,79.0,0,0.2,-0.2,4,59,6,1,63,/en/players/9b30df1e/matchlogs/2017-2018/passing/Bartosz-Salamon-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Eddy Salcedo,it,"MF,FW",Genoa,15,2001,0.4,5,6,83.3,74,11,5,6,83.3,5,6,83.3,5,6,83.3,0,0.0,0.0,0,0,0,0,1,/en/players/0489bb30/matchlogs/2017-2018/passing/Eddy-Salcedo-Match-Logs
452,Mario Sampirisi,it,DF,Crotone,24,1992,24.4,822,1100,74.7,16488,8043,822,1100,74.7,822,1100,74.7,822,1100,74.7,0,0.6,-0.6,8,79,19,8,150,/en/players/cda2ec29/matchlogs/2017-2018/passing/Mario-Sampirisi-Match-Logs
453,Carlos Sánchez,co,"MF,FW",Fiorentina,31,1986,4.1,206,250,82.4,3994,1017,206,250,82.4,206,250,82.4,206,250,82.4,0,0.0,0.0,0,13,0,0,13,/en/players/50b51fac/matchlogs/2017-2018/passing/Carlos-Sanchez-Match-Logs
454,Sandro,br,MF,Benevento,28,1989,12.8,619,694,89.2,10959,2425,619,694,89.2,619,694,89.2,619,694,89.2,0,0.2,-0.2,5,28,4,0,29,/en/players/c1c2c925/matchlogs/2017-2018/passing/Sandro-Match-Logs
455,Alex Sandro,br,DF,Juventus,26,1991,23.5,1423,1680,84.7,28301,8351,1423,1680,84.7,1423,1680,84.7,1423,1680,84.7,3,2.5,+0.5,28,105,45,23,179,/en/players/0d82903c/matchlogs/2017-2018/passing/Alex-Sandro-Match-Logs
456,Siriki Sanogo,ci,MF,Benevento,15,2001,0.4,12,16,75.0,204,27,12,16,75.0,12,16,75.0,12,16,75.0,0,0.0,0.0,0,0,0,0,1,/en/players/ff120e44/matchlogs/2017-2018/passing/Siriki-Sanogo-Match-Logs
457,Davide Santon,it,DF,Inter,26,1991,9.3,439,547,80.3,8153,2437,439,547,80.3,439,547,80.3,439,547,80.3,0,0.1,-0.1,2,26,2,0,45,/en/players/88c89891/matchlogs/2017-2018/passing/Davide-Santon-Match-Logs
458,Samir Santos,br,DF,Udinese,22,1994,28.5,1107,1376,80.5,23085,7474,1107,1376,80.5,1107,1376,80.5,1107,1376,80.5,0,0.2,-0.2,4,72,6,3,112,/en/players/92b4758e/matchlogs/2017-2018/passing/Samir-Santos-Match-Logs
459,Antonio Santurro,it,GK,Bologna,25,1992,1.0,18,42,42.9,863,713,18,42,42.9,18,42,42.9,18,42,42.9,0,0.0,0.0,0,1,0,0,0,/en/players/61228681/matchlogs/2017-2018/passing/Antonio-Santurro-Match-Logs
460,Riccardo Saponara,it,"MF,FW",Fiorentina,25,1991,10.0,342,434,78.8,6340,2193,342,434,78.8,342,434,78.8,342,434,78.8,4,2.9,+1.1,37,50,22,1,78,/en/players/3bb7af3b/matchlogs/2017-2018/passing/Riccardo-Saponara-Match-Logs
461,Marco Sau,it,"FW,MF",Cagliari,29,1987,14.6,290,380,76.3,4252,573,290,380,76.3,290,380,76.3,290,380,76.3,0,1.0,-1.0,13,12,6,1,13,/en/players/1ad1f50d/matchlogs/2017-2018/passing/Marco-Sau-Match-Logs
462,Gianluca Scamacca,it,FW,Sassuolo,18,1999,0.3,12,17,70.6,199,95,12,17,70.6,12,17,70.6,12,17,70.6,0,0.5,-0.5,1,2,3,0,3,/en/players/8790f988/matchlogs/2017-2018/passing/Gianluca-Scamacca-Match-Logs
463,Pasquale Schiattarella,it,MF,SPAL,30,1987,22.1,939,1180,79.6,18036,5183,939,1180,79.6,939,1180,79.6,939,1180,79.6,3,4.0,-1.0,43,96,36,6,167,/en/players/bd84fc61/matchlogs/2017-2018/passing/Pasquale-Schiattarella-Match-Logs
464,Eros Schiavon,it,"MF,DF",SPAL,34,1983,4.3,85,130,65.4,1353,490,85,130,65.4,85,130,65.4,85,130,65.4,0,0.0,0.0,1,3,2,0,12,/en/players/c4f97172/matchlogs/2017-2018/passing/Eros-Schiavon-Match-Logs
465,Patrik Schick,cz,FW,Roma,21,1996,11.0,226,293,77.1,3156,590,226,293,77.1,226,293,77.1,226,293,77.1,0,1.7,-1.7,12,14,8,1,20,/en/players/5d4f7d61/matchlogs/2017-2018/passing/Patrik-Schick-Match-Logs
466,Simone Scuffet,it,GK,Udinese,21,1996,6.0,84,149,56.4,2988,2111,84,149,56.4,84,149,56.4,84,149,56.4,0,0.0,0.0,0,1,0,0,0,/en/players/41bd99ea/matchlogs/2017-2018/passing/Simone-Scuffet-Match-Logs
467,Stefano Sensi,it,MF,Sassuolo,21,1995,11.6,436,552,79.0,9189,2793,436,552,79.0,436,552,79.0,436,552,79.0,0,1.2,-1.2,22,56,12,2,80,/en/players/b70bde8f/matchlogs/2017-2018/passing/Stefano-Sensi-Match-Logs
468,Luigi Sepe,it,GK,Napoli,26,1991,1.0,18,19,94.7,531,307,18,19,94.7,18,19,94.7,18,19,94.7,0,0.0,0.0,0,0,0,0,0,/en/players/343f753a/matchlogs/2017-2018/passing/Luigi-Sepe-Match-Logs
469,Lee Seung-woo,kr,"MF,FW",Hellas Verona,19,1998,4.0,128,162,79.0,2091,447,128,162,79.0,128,162,79.0,128,162,79.0,0,0.1,-0.1,3,9,7,0,22,/en/players/0f22b650/matchlogs/2017-2018/passing/Lee-Seung-woo-Match-Logs
470,Stephan El Shaarawy,it,FW,Roma,24,1992,23.9,819,1006,81.4,13641,3354,819,1006,81.4,819,1006,81.4,819,1006,81.4,5,3.8,+1.2,33,42,47,7,132,/en/players/d3aaad90/matchlogs/2017-2018/passing/Stephan-El-Shaarawy-Match-Logs
471,André Silva,pt,FW,Milan,21,1995,10.4,222,296,75.0,2943,404,222,296,75.0,222,296,75.0,222,296,75.0,1,1.2,-0.2,19,10,3,0,14,/en/players/3effaa34/matchlogs/2017-2018/passing/Andre-Silva-Match-Logs
472,Jonathan Silva,ar,DF,Roma,23,1994,1.2,72,87,82.8,1272,561,72,87,82.8,72,87,82.8,72,87,82.8,0,0.0,0.0,0,3,1,1,16,/en/players/f2308b33/matchlogs/2017-2018/passing/Jonathan-Silva-Match-Logs
473,Matías Silvestre,ar,DF,Sampdoria,32,1984,34.0,1997,2259,88.4,42926,12163,1997,2259,88.4,1997,2259,88.4,1997,2259,88.4,0,0.2,-0.2,2,94,6,0,108,/en/players/b6ca47a2/matchlogs/2017-2018/passing/Matias-Silvestre-Match-Logs
474,Marco Silvestri,it,GK,Hellas Verona,26,1991,2.0,38,49,77.6,1338,938,38,49,77.6,38,49,77.6,38,49,77.6,0,0.0,0.0,0,0,0,0,0,/en/players/0d422df7/matchlogs/2017-2018/passing/Marco-Silvestri-Match-Logs
475,Giovanni Simeone,ar,FW,Fiorentina,22,1995,33.3,387,553,70.0,5371,1005,387,553,70.0,387,553,70.0,387,553,70.0,4,3.4,+0.6,35,21,13,3,31,/en/players/343c0d52/matchlogs/2017-2018/passing/Giovanni-Simeone-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Lorenco Šimić,hr,DF,SPAL,21,1996,3.5,91,119,76.5,1974,765,91,119,76.5,91,119,76.5,91,119,76.5,0,0.0,0.0,0,7,2,0,9,/en/players/65e4dede/matchlogs/2017-2018/passing/Lorenco-Simic-Match-Logs
477,Stefan Simić,cz,DF,Crotone,22,1995,6.2,171,215,79.5,4399,1105,171,215,79.5,171,215,79.5,171,215,79.5,0,0.0,0.0,0,4,0,0,4,/en/players/b5365398/matchlogs/2017-2018/passing/Stefan-Simic-Match-Logs
478,Salvatore Sirigu,it,GK,Torino,30,1987,37.0,856,1213,70.6,28162,16596,856,1213,70.6,856,1213,70.6,856,1213,70.6,0,0.0,0.0,0,7,0,0,1,/en/players/10dc46f0/matchlogs/2017-2018/passing/Salvatore-Sirigu-Match-Logs
479,Łukasz Skorupski,pl,GK,Roma,26,1991,1.0,29,36,80.6,899,536,29,36,80.6,29,36,80.6,29,36,80.6,0,0.0,0.0,0,1,0,0,0,/en/players/ab4449d6/matchlogs/2017-2018/passing/Lukasz-Skorupski-Match-Logs
480,Milan Škriniar,sk,DF,Inter,22,1995,38.0,2145,2346,91.4,41957,15076,2145,2346,91.4,2145,2346,91.4,2145,2346,91.4,0,0.2,-0.2,7,107,3,0,129,/en/players/30f5ffa9/matchlogs/2017-2018/passing/Milan-Skriniar-Match-Logs
481,Stefano Sorrentino,it,GK,Chievo,38,1979,38.0,718,1135,63.3,24388,16932,718,1135,63.3,718,1135,63.3,718,1135,63.3,0,0.0,0.0,0,5,0,0,2,/en/players/048877f5/matchlogs/2017-2018/passing/Stefano-Sorrentino-Match-Logs
482,Samuel Souprayen,fr,DF,Hellas Verona,28,1989,17.6,684,838,81.6,11941,4503,684,838,81.6,684,838,81.6,684,838,81.6,0,0.5,-0.5,7,41,10,3,75,/en/players/f7c9fcd6/matchlogs/2017-2018/passing/Samuel-Souprayen-Match-Logs
483,Luca Sparandeo,it,DF,Benevento,17,1999,0.4,15,16,93.8,350,111,15,16,93.8,15,16,93.8,15,16,93.8,0,0.0,0.0,0,2,1,0,2,/en/players/dfbb3234/matchlogs/2017-2018/passing/Luca-Sparandeo-Match-Logs
484,Leonardo Spinazzola,it,DF,Atalanta,24,1993,16.7,746,972,76.7,13636,4568,746,972,76.7,746,972,76.7,746,972,76.7,3,2.4,+0.6,18,45,39,14,109,/en/players/3626daea/matchlogs/2017-2018/passing/Leonardo-Spinazzola-Match-Logs
485,Nicolás Spolli,ar,DF,Genoa,34,1983,20.0,557,650,85.7,12416,3182,557,650,85.7,557,650,85.7,557,650,85.7,0,0.1,-0.1,2,17,2,0,22,/en/players/9a560ebe/matchlogs/2017-2018/passing/Nicolas-Spolli-Match-Logs
486,Marco Sportiello,it,GK,Fiorentina,25,1992,35.6,726,985,73.7,20884,12055,726,985,73.7,726,985,73.7,726,985,73.7,0,0.0,0.0,0,6,0,0,0,/en/players/ac4003af/matchlogs/2017-2018/passing/Marco-Sportiello-Match-Logs
487,Mariusz Stępiński,pl,FW,Chievo,22,1995,7.9,112,150,74.7,1457,198,112,150,74.7,112,150,74.7,112,150,74.7,0,0.3,-0.3,5,5,1,0,3,/en/players/7b536033/matchlogs/2017-2018/passing/Mariusz-Stepinski-Match-Logs
488,Ognjen Stijepović,me,MF,Sampdoria,17,1999,0.1,1,1,100.0,15,0,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/80ad4216/matchlogs/2017-2018/passing/Ognjen-Stijepovic-Match-Logs
489,Adrian Stoian,ro,"MF,FW",Crotone,26,1991,23.7,628,1025,61.3,12314,5441,628,1025,61.3,628,1025,61.3,628,1025,61.3,4,2.1,+1.9,20,90,37,9,158,/en/players/4468b31a/matchlogs/2017-2018/passing/Adrian-Stoian-Match-Logs
490,Thomas Strakosha,al,GK,Lazio,22,1995,38.0,810,1104,73.4,26568,16790,810,1104,73.4,810,1104,73.4,810,1104,73.4,0,0.1,-0.1,2,15,1,0,0,/en/players/339fe0e8/matchlogs/2017-2018/passing/Thomas-Strakosha-Match-Logs
491,Ivan Strinić,hr,DF,Sampdoria,30,1987,13.9,659,843,78.2,11106,5069,659,843,78.2,659,843,78.2,659,843,78.2,2,0.9,+1.1,6,47,11,4,110,/en/players/52e2ef8f/matchlogs/2017-2018/passing/Ivan-Strinic-Match-Logs
492,Kevin Strootman,nl,MF,Roma,27,1990,25.1,1233,1478,83.4,22159,6540,1233,1478,83.4,1233,1478,83.4,1233,1478,83.4,1,1.5,-0.5,28,200,25,1,165,/en/players/ef2e5e1a/matchlogs/2017-2018/passing/Kevin-Strootman-Match-Logs
493,Jens Stryger Larsen,dk,DF,Udinese,26,1991,28.1,1078,1335,80.7,20060,8910,1078,1335,80.7,1078,1335,80.7,1078,1335,80.7,1,0.7,+0.3,10,86,7,2,158,/en/players/f91e81c9/matchlogs/2017-2018/passing/Jens-Stryger-Larsen-Match-Logs
494,Stefano Sturaro,it,"MF,DF",Juventus,24,1993,6.8,239,296,80.7,4531,1089,239,296,80.7,239,296,80.7,239,296,80.7,0,0.3,-0.3,6,23,8,4,22,/en/players/2334478a/matchlogs/2017-2018/passing/Stefano-Sturaro-Match-Logs
495,Suso,es,FW,Milan,23,1993,31.4,1185,1634,72.5,21555,7070,1185,1634,72.5,1185,1634,72.5,1185,1634,72.5,6,8.2,-2.2,79,103,85,21,238,/en/players/4e219ad2/matchlogs/2017-2018/passing/Suso-Match-Logs
496,Wojciech Szczęsny,pl,GK,Juventus,27,1990,17.0,348,439,79.3,11624,6464,348,439,79.3,348,439,79.3,348,439,79.3,0,0.1,-0.1,1,2,0,0,0,/en/players/01b8a2b2/matchlogs/2017-2018/passing/Wojciech-Szczesny-Match-Logs
497,Adel Taarabt,ma,"FW,MF",Genoa,28,1989,17.9,572,743,77.0,9758,2389,572,743,77.0,572,743,77.0,572,743,77.0,2,3.9,-1.9,35,39,33,3,77,/en/players/47dc80f5/matchlogs/2017-2018/passing/Adel-Taarabt-Match-Logs
498,Saphir Taïder,dz,MF,Bologna,25,1992,4.3,192,217,88.5,3927,837,192,217,88.5,192,217,88.5,192,217,88.5,1,0.2,+0.8,3,17,2,0,16,/en/players/a12d0c05/matchlogs/2017-2018/passing/Saphir-Taider-Match-Logs
499,Cyril Théréau,fr,"FW,MF",Fiorentina,34,1983,12.4,406,512,79.3,5861,1156,406,512,79.3,406,512,79.3,406,512,79.3,2,2.2,-0.2,23,30,10,2,40,/en/players/4d3ab428/matchlogs/2017-2018/passing/Cyril-Thereau-Match-Logs
500,Cyril Théréau,fr,FW,Udinese,34,1983,2.0,56,73,76.7,928,115,56,73,76.7,56,73,76.7,56,73,76.7,0,0.1,-0.1,1,7,1,0,3,/en/players/4d3ab428/matchlogs/2017-2018/passing/Cyril-Thereau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Rafael Tolói,br,DF,Atalanta,26,1990,27.2,1352,1672,80.9,30104,11513,1352,1672,80.9,1352,1672,80.9,1352,1672,80.9,2,1.3,+0.7,13,143,15,3,154,/en/players/c56dc39e/matchlogs/2017-2018/passing/Rafael-Toloi-Match-Logs
