Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
113,Federico Chiesa,it,"FW,DF",Fiorentina,21,1997,29.3,1225,12,147,494,686,173,1164,60,92,65.2,64,5,940,7310,4825,1265,871,68.9,53,59,/en/players/b0f7e36c/matchlogs/2019-2020/possession/Federico-Chiesa-Match-Logs
114,Vlad Chiricheș,ro,DF,Sassuolo,29,1989,7.9,573,98,302,304,11,4,560,2,2,100.0,2,0,399,2167,1271,411,402,97.8,3,5,/en/players/c316607a/matchlogs/2019-2020/possession/Vlad-Chiriches-Match-Logs
115,Luca Cigarini,it,MF,Cagliari,33,1986,17.8,1391,62,405,808,272,6,1234,10,12,83.3,11,0,845,3625,1967,940,891,94.8,11,13,/en/players/ae64d449/matchlogs/2019-2020/possession/Luca-Cigarini-Match-Logs
116,Thiago Cionek,pl,DF,SPAL,33,1986,24.1,1643,153,637,766,347,17,1418,9,14,64.3,9,0,948,5015,2867,967,936,96.8,12,18,/en/players/46f5c54d/matchlogs/2019-2020/possession/Thiago-Cionek-Match-Logs
117,Andrea Cistana,it,DF,Brescia,22,1997,20.4,1049,231,633,443,49,13,1009,4,6,66.7,4,0,569,4092,2339,608,593,97.5,5,2,/en/players/fe6a7685/matchlogs/2019-2020/possession/Andrea-Cistana-Match-Logs
118,Denilho Cleonise,nl,FW,Genoa,17,2001,0.5,11,0,3,6,3,1,11,0,0,,0,0,11,50,31,18,8,44.4,0,2,/en/players/91c9de34/matchlogs/2019-2020/possession/Denilho-Cleonise-Match-Logs
119,Ebrima Colley,gm,FW,Atalanta,19,2000,0.9,68,0,8,23,43,12,68,4,5,80.0,4,0,57,421,223,62,49,79.0,4,5,/en/players/bf356094/matchlogs/2019-2020/possession/Ebrima-Colley-Match-Logs
120,Omar Colley,gm,DF,Sampdoria,26,1992,30.8,1706,267,893,834,89,33,1664,6,6,100.0,6,0,928,5675,3038,959,940,98.0,6,4,/en/players/8b95acda/matchlogs/2019-2020/possession/Omar-Colley-Match-Logs
121,Simone Colombi,it,GK,Parma,28,1991,4.0,113,105,113,0,0,0,66,0,0,,0,0,39,101,53,32,31,96.9,0,0,/en/players/72be9309/matchlogs/2019-2020/possession/Simone-Colombi-Match-Logs
122,Lorenzo Colombo,it,FW,Milan,17,2002,0.1,4,0,0,2,2,1,3,0,0,,0,0,2,6,5,3,3,100.0,2,0,/en/players/04df29a5/matchlogs/2019-2020/possession/Lorenzo-Colombo-Match-Logs
123,Andrea Consigli,it,GK,Sassuolo,32,1987,31.0,1084,911,1080,8,1,0,797,2,3,66.7,2,0,569,3104,1869,487,487,100.0,0,0,/en/players/8cabdc1e/matchlogs/2019-2020/possession/Andrea-Consigli-Match-Logs
124,Andrea Conti,it,DF,Milan,25,1994,19.2,1236,75,406,685,224,15,1067,9,11,81.8,10,0,743,4104,2349,763,740,97.0,9,9,/en/players/8fef5412/matchlogs/2019-2020/possession/Andrea-Conti-Match-Logs
125,Gabriele Corbo,it,DF,Bologna,19,2000,1.4,74,13,46,28,1,0,73,0,0,,0,0,48,219,129,48,47,97.9,0,0,/en/players/091795f2/matchlogs/2019-2020/possession/Gabriele-Corbo-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Andreas Cornelius,dk,FW,Parma,26,1993,16.6,648,28,71,322,292,89,629,18,31,58.1,20,1,384,2256,883,833,487,58.5,60,38,/en/players/c693347d/matchlogs/2019-2020/possession/Andreas-Cornelius-Match-Logs
127,Joaquín Correa,ar,"FW,MF",Lazio,24,1994,22.2,989,11,48,411,621,167,957,53,83,63.9,61,4,814,5947,3838,1128,808,71.6,52,40,/en/players/45b9b619/matchlogs/2019-2020/possession/Joaquin-Correa-Match-Logs
128,Angelo da Costa Júnior,br,GK,Bologna,35,1983,1.0,28,20,27,1,0,0,21,0,0,,0,0,19,60,31,15,15,100.0,0,0,/en/players/18736214/matchlogs/2019-2020/possession/Angelo-da-Costa-Junior-Match-Logs
129,Douglas Costa,br,"FW,MF",Juventus,28,1990,8.9,613,6,61,301,315,43,584,36,58,62.1,39,3,510,3983,2429,572,503,87.9,26,22,/en/players/4fa7cb9b/matchlogs/2019-2020/possession/Douglas-Costa-Match-Logs
130,Alessio Cragno,it,GK,Cagliari,25,1994,16.0,528,481,526,3,0,0,317,0,0,,0,0,169,1117,754,145,144,99.3,0,0,/en/players/f554e29b/matchlogs/2019-2020/possession/Alessio-Cragno-Match-Logs
131,Domenico Criscito,it,DF,Genoa,32,1986,22.8,1522,119,581,695,327,21,1309,9,11,81.8,10,2,812,4045,2458,886,851,96.0,11,5,/en/players/35dd6d80/matchlogs/2019-2020/possession/Domenico-Criscito-Match-Logs
132,Bryan Cristante,it,MF,Roma,24,1995,18.0,1229,44,294,803,227,21,1201,14,17,82.4,14,0,854,5739,3080,985,935,94.9,11,16,/en/players/16657b95/matchlogs/2019-2020/possession/Bryan-Cristante-Match-Logs
133,Sebastián Cristóforo,uy,MF,Fiorentina,25,1993,1.0,62,3,21,23,18,0,53,0,0,,0,0,34,95,42,33,31,93.9,1,1,/en/players/3c05c659/matchlogs/2019-2020/possession/Sebastian-Cristoforo-Match-Logs
134,Juan Cuadrado,co,DF,Juventus,31,1988,29.5,2671,70,651,1448,812,54,2444,51,80,63.8,55,0,1880,10523,7353,2102,1970,93.7,22,30,/en/players/0ab1f153/matchlogs/2019-2020/possession/Juan-Cuadrado-Match-Logs
135,Jaume Cuéllar,bo,"FW,MF",SPAL,17,2001,0.8,24,0,0,13,12,1,23,2,2,100.0,2,0,15,94,41,30,20,66.7,2,1,/en/players/934e264d/matchlogs/2019-2020/possession/Jaume-Cuellar-Match-Logs
136,Felipe Curcio,br,DF,Brescia,26,1993,0.1,12,0,3,7,4,1,11,0,0,,0,0,10,113,102,9,9,100.0,0,0,/en/players/8913a9f9/matchlogs/2019-2020/possession/Felipe-Curcio-Match-Logs
137,Patrick Cutrone,it,FW,Fiorentina,21,1998,9.3,275,10,30,116,143,46,271,7,13,53.8,7,0,182,1112,497,417,204,48.9,33,11,/en/players/a4fe8cda/matchlogs/2019-2020/possession/Patrick-Cutrone-Match-Logs
138,Lennart-Marten Czyborra,de,DF,Atalanta,20,1999,0.2,13,0,1,8,5,0,12,0,0,,0,0,9,32,14,15,10,66.7,0,1,/en/players/7ba1f1ef/matchlogs/2019-2020/possession/Lennart-Marten-Czyborra-Match-Logs
139,Marco D'Alessandro,it,"MF,DF",SPAL,28,1991,8.7,352,9,69,145,177,25,343,19,28,67.9,19,3,263,2620,1709,299,254,84.9,16,7,/en/players/060606ec/matchlogs/2019-2020/possession/Marco-DAlessandro-Match-Logs
140,Danilo D'Ambrosio,it,DF,Inter,30,1988,15.6,1039,67,348,546,203,26,943,12,20,60.0,12,0,676,2992,1764,775,714,92.1,11,7,/en/players/44eb9093/matchlogs/2019-2020/possession/Danilo-DAmbrosio-Match-Logs
141,Felice D'Amico,it,MF,Sampdoria,18,2000,0.0,10,0,2,3,5,1,8,0,0,,0,0,5,39,9,6,5,83.3,1,1,/en/players/0c35d28d/matchlogs/2019-2020/possession/Felice-DAmico-Match-Logs
142,Jacopo Da Riva,it,FW,Atalanta,18,2000,0.0,2,0,0,1,1,0,2,0,0,,0,0,2,7,4,2,2,100.0,0,0,/en/players/9591723b/matchlogs/2019-2020/possession/Jacopo-Da-Riva-Match-Logs
143,Bryan Dabo,bf,MF,SPAL,27,1992,12.5,700,22,151,445,167,12,689,12,23,52.2,14,0,506,3240,1812,590,534,90.5,16,12,/en/players/c53083ad/matchlogs/2019-2020/possession/Bryan-Dabo-Match-Logs
144,Felipe dal Belo,br,DF,SPAL,35,1984,11.1,556,79,275,268,41,7,516,2,4,50.0,2,0,332,1623,838,364,355,97.5,2,0,/en/players/8cea6319/matchlogs/2019-2020/possession/Felipe-dal-Belo-Match-Logs
145,Christian Dalle Mura,it,MF,Fiorentina,17,2002,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,/en/players/f32df091/matchlogs/2019-2020/possession/Christian-Dalle-Mura-Match-Logs
146,Danilo,br,DF,Juventus,28,1991,16.0,1372,62,361,745,344,18,1254,14,22,63.6,15,0,916,3886,2518,1037,984,94.9,7,7,/en/players/94b2001f/matchlogs/2019-2020/possession/Danilo-Match-Logs
147,Andrea Danzi,it,MF,Hellas Verona,20,1999,0.0,1,0,0,1,0,0,1,0,0,,0,0,1,0,0,1,1,100.0,0,0,/en/players/263b855a/matchlogs/2019-2020/possession/Andrea-Danzi-Match-Logs
148,Matteo Darmian,it,DF,Parma,29,1989,29.8,1828,124,682,875,364,33,1540,14,30,46.7,14,0,1022,4754,2915,1101,1017,92.4,9,16,/en/players/96e0490d/matchlogs/2019-2020/possession/Matteo-Darmian-Match-Logs
149,Paweł Dawidowicz,pl,DF,Hellas Verona,24,1995,7.7,506,66,238,262,47,5,487,4,5,80.0,4,0,326,1852,1266,335,325,97.0,5,0,/en/players/16bb656a/matchlogs/2019-2020/possession/Pawel-Dawidowicz-Match-Logs
150,Sebastien De Maio,fr,DF,Udinese,32,1987,16.7,850,136,523,338,43,11,818,2,3,66.7,2,0,465,2759,1423,487,472,96.9,2,3,/en/players/952a03fe/matchlogs/2019-2020/possession/Sebastien-De-Maio-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Rodrigo De Paul,ar,MF,Udinese,25,1994,31.4,2268,26,383,1171,958,96,2062,55,96,57.3,61,5,1649,13610,8597,1808,1617,89.4,49,58,/en/players/162efffd/matchlogs/2019-2020/possession/Rodrigo-De-Paul-Match-Logs
152,Mattia De Sciglio,it,DF,Juventus,26,1992,5.2,400,15,122,223,76,5,350,8,11,72.7,8,0,258,1452,749,272,260,95.6,7,5,/en/players/ae4e2852/matchlogs/2019-2020/possession/Mattia-De-Sciglio-Match-Logs
153,Lorenzo De Silvestri,it,DF,Torino,31,1988,24.9,1196,89,302,532,423,66,1015,6,14,42.9,6,0,619,3700,2084,885,724,81.8,24,17,/en/players/e74f0e59/matchlogs/2019-2020/possession/Lorenzo-De-Silvestri-Match-Logs
154,Grégoire Defrel,mq,"FW,MF",Sassuolo,28,1991,10.9,452,7,42,250,200,33,432,12,17,70.6,14,0,340,2303,1124,462,330,71.4,17,17,/en/players/854ee61a/matchlogs/2019-2020/possession/Gregoire-Defrel-Match-Logs
155,Alessandro Deiola,it,MF,Cagliari,23,1995,0.0,2,1,2,0,0,0,2,0,0,,0,0,1,5,4,0,0,,0,0,/en/players/7f267d66/matchlogs/2019-2020/possession/Alessandro-Deiola-Match-Logs
156,Alessandro Deiola,it,MF,Lecce,23,1995,8.0,383,28,127,208,67,13,373,10,14,71.4,11,0,233,1205,572,268,239,89.2,4,8,/en/players/7f267d66/matchlogs/2019-2020/possession/Alessandro-Deiola-Match-Logs
157,Cristian Dell'Orco,it,DF,Lecce,25,1994,11.2,672,64,293,295,130,7,611,4,11,36.4,5,1,403,2362,1480,439,421,95.9,0,10,/en/players/b0243215/matchlogs/2019-2020/possession/Cristian-DellOrco-Match-Logs
158,Merih Demiral,tr,DF,Juventus,21,1998,4.6,358,51,184,181,11,4,356,0,1,0.0,0,0,237,1259,536,270,266,98.5,0,0,/en/players/e3cceee6/matchlogs/2019-2020/possession/Merih-Demiral-Match-Logs
159,Diego Demme,de,MF,Napoli,27,1991,10.0,850,36,193,524,195,7,835,3,4,75.0,3,0,638,3087,1388,717,695,96.9,4,10,/en/players/dc3fa3b5/matchlogs/2019-2020/possession/Diego-Demme-Match-Logs
160,Stefano Denswil,nl,DF,Bologna,26,1993,24.9,1519,160,692,796,142,17,1400,7,11,63.6,8,0,856,5094,2766,932,915,98.2,5,3,/en/players/5832ebfe/matchlogs/2019-2020/possession/Stefano-Denswil-Match-Logs
161,Fabio Depaoli,it,"MF,DF",Sampdoria,22,1997,20.6,948,57,232,405,377,50,876,22,35,62.9,23,1,581,3604,2215,744,562,75.5,24,25,/en/players/d97f2e8d/matchlogs/2019-2020/possession/Fabio-Depaoli-Match-Logs
162,Kastriot Dermaku,al,DF,Parma,27,1992,11.4,501,141,344,174,9,2,480,2,2,100.0,2,0,259,1696,976,291,282,96.9,0,2,/en/players/2990c466/matchlogs/2019-2020/possession/Kastriot-Dermaku-Match-Logs
163,Daniele Dessena,it,MF,Brescia,32,1987,20.8,875,33,197,535,206,31,851,12,19,63.2,14,0,606,3775,1709,675,589,87.3,19,20,/en/players/02b2937c/matchlogs/2019-2020/possession/Daniele-Dessena-Match-Logs
164,Mattia Destro,it,"FW,MF",Genoa,28,1991,1.7,42,1,4,17,21,8,37,3,3,100.0,3,1,24,135,81,84,26,31.0,2,1,/en/players/d7d32194/matchlogs/2019-2020/possession/Mattia-Destro-Match-Logs
165,Mattia Destro,it,FW,Bologna,28,1991,2.1,39,0,3,22,16,9,39,1,1,100.0,1,0,25,125,47,74,25,33.8,5,3,/en/players/d7d32194/matchlogs/2019-2020/possession/Mattia-Destro-Match-Logs
166,Samuel Di Carmine,it,FW,Hellas Verona,30,1988,14.4,387,12,26,165,205,70,360,5,7,71.4,6,0,221,940,319,610,277,45.4,28,17,/en/players/ef94dc2f/matchlogs/2019-2020/possession/Samuel-Di-Carmine-Match-Logs
167,Federico Di Francesco,it,FW,SPAL,25,1994,12.0,478,7,61,222,243,49,439,16,28,57.1,18,2,355,2643,1453,488,335,68.6,24,25,/en/players/1fca9171/matchlogs/2019-2020/possession/Federico-Di-Francesco-Match-Logs
168,Giovanni Di Lorenzo,it,DF,Napoli,25,1993,33.0,2562,152,780,1291,658,66,2291,27,41,65.9,28,4,1785,9207,5615,1946,1842,94.7,28,20,/en/players/230a2fac/matchlogs/2019-2020/possession/Giovanni-Di-Lorenzo-Match-Logs
169,Amadou Diawara,gn,MF,Roma,22,1997,16.9,1111,35,276,760,161,6,1084,10,10,100.0,10,0,813,4789,2547,834,813,97.5,3,4,/en/players/bf309d24/matchlogs/2019-2020/possession/Amadou-Diawara-Match-Logs
170,Mitchell Dijks,nl,DF,Bologna,26,1993,11.2,650,40,202,306,193,6,547,9,26,34.6,10,5,400,2421,1503,419,371,88.5,8,11,/en/players/0a3065c8/matchlogs/2019-2020/possession/Mitchell-Dijks-Match-Logs
171,Federico Dimarco,it,DF,Hellas Verona,21,1997,5.8,476,17,110,215,198,18,414,4,6,66.7,4,0,298,1639,993,340,312,91.8,3,3,/en/players/970b8574/matchlogs/2019-2020/possession/Federico-Dimarco-Match-Logs
172,Federico Dimarco,it,"DF,MF",Inter,21,1997,0.3,19,1,4,10,6,1,16,0,0,,0,0,9,79,56,13,8,61.5,0,1,/en/players/970b8574/matchlogs/2019-2020/possession/Federico-Dimarco-Match-Logs
173,Koffi Djidji,ci,DF,Torino,26,1992,9.5,531,108,327,217,14,0,517,7,8,87.5,7,0,307,1351,593,293,284,96.9,3,5,/en/players/933d3b51/matchlogs/2019-2020/possession/Koffi-Djidji-Match-Logs
174,Berat Djimsiti,al,DF,Atalanta,26,1993,30.9,2163,147,873,1159,259,42,2062,13,17,76.5,14,2,1333,6508,3079,1448,1394,96.3,13,8,/en/players/6eee05f1/matchlogs/2019-2020/possession/Berat-Djimsiti-Match-Logs
175,Nicolás Domínguez,ar,MF,Bologna,21,1998,7.8,488,17,120,275,114,7,462,6,9,66.7,7,0,286,1238,568,332,291,87.7,2,3,/en/players/20b3a502/matchlogs/2019-2020/possession/Nicolas-Dominguez-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Giulio Donati,it,DF,Lecce,29,1990,19.6,1150,101,412,560,257,17,1004,9,20,45.0,9,0,700,4440,2952,773,735,95.1,4,9,/en/players/22051fbe/matchlogs/2019-2020/possession/Giulio-Donati-Match-Logs
177,Alfredo Donnarumma,it,FW,Brescia,28,1990,18.7,613,3,48,293,310,104,578,14,26,53.8,16,0,432,2378,1229,779,449,57.6,25,28,/en/players/5592007b/matchlogs/2019-2020/possession/Alfredo-Donnarumma-Match-Logs
178,Gianluigi Donnarumma,it,GK,Milan,20,1999,35.6,1245,1112,1241,4,0,0,897,0,0,,0,0,599,2726,1429,558,555,99.5,0,0,/en/players/08f5afaa/matchlogs/2019-2020/possession/Gianluigi-Donnarumma-Match-Logs
179,Bartłomiej Drągowski,pl,GK,Fiorentina,21,1997,31.0,984,901,983,2,0,0,686,0,0,,0,0,405,2283,1285,355,352,99.2,1,0,/en/players/085e71a7/matchlogs/2019-2020/possession/Bartlomiej-Dragowski-Match-Logs
180,Léo Duarte,br,DF,Milan,23,1996,4.5,233,33,131,104,9,6,217,0,0,,0,0,138,658,270,151,151,100.0,1,1,/en/players/73ddc40c/matchlogs/2019-2020/possession/Leo-Duarte-Match-Logs
181,Edgaras Dubickas,lt,DF,Lecce,21,1998,0.0,2,0,0,2,0,0,2,0,0,,0,0,2,8,3,3,2,66.7,0,0,/en/players/c59f90b0/matchlogs/2019-2020/possession/Edgaras-Dubickas-Match-Logs
182,Alfred Duncan,gh,MF,Sassuolo,26,1993,9.4,597,27,119,337,180,18,582,17,32,53.1,20,2,440,2120,1218,509,446,87.6,12,16,/en/players/528492ea/matchlogs/2019-2020/possession/Alfred-Duncan-Match-Logs
183,Alfred Duncan,gh,MF,Fiorentina,26,1993,9.9,515,14,111,298,158,13,504,25,39,64.1,26,4,402,2388,1530,433,391,90.3,12,19,/en/players/528492ea/matchlogs/2019-2020/possession/Alfred-Duncan-Match-Logs
184,Paulo Dybala,ar,"FW,MF",Juventus,25,1993,23.9,1884,3,116,868,1049,124,1737,65,112,58.0,71,6,1371,8016,4163,1739,1521,87.5,50,49,/en/players/e0921a4f/matchlogs/2019-2020/possession/Paulo-Dybala-Match-Logs
185,Edin Džeko,ba,FW,Roma,33,1986,31.7,1223,37,70,575,652,242,1182,40,74,54.1,45,0,743,4921,2340,1558,965,61.9,86,40,/en/players/3bb7f478/matchlogs/2019-2020/possession/Edin-Dzeko-Match-Logs
186,Blerim Džemaili,ch,MF,Bologna,33,1986,7.8,456,12,72,286,134,14,437,7,13,53.8,9,1,308,1972,1189,359,302,84.1,8,21,/en/players/756959aa/matchlogs/2019-2020/possession/Blerim-Dzemaili-Match-Logs
187,Simone Edera,it,"MF,FW",Torino,22,1997,4.4,200,2,27,90,105,17,184,4,14,28.6,5,1,144,792,508,193,134,69.4,9,13,/en/players/8697c095/matchlogs/2019-2020/possession/Simone-Edera-Match-Logs
188,Albin Ekdal,se,MF,Sampdoria,30,1989,26.5,1454,80,396,914,256,27,1393,24,33,72.7,24,2,919,6205,3582,942,866,91.9,12,29,/en/players/f503ea63/matchlogs/2019-2020/possession/Albin-Ekdal-Match-Logs
189,Elif Elmas,mk,MF,Napoli,19,1999,12.6,812,11,119,470,288,28,804,27,33,81.8,28,0,680,3876,2064,776,660,85.1,18,19,/en/players/cf007308/matchlogs/2019-2020/possession/Elif-Elmas-Match-Logs
190,Alan Empereur,br,DF,Hellas Verona,25,1994,9.5,571,77,272,290,32,3,547,3,3,100.0,3,0,346,1409,686,353,344,97.5,1,3,/en/players/825b8997/matchlogs/2019-2020/possession/Alan-Empereur-Match-Logs
191,Christian Eriksen,dk,MF,Inter,27,1992,7.8,537,1,54,278,228,26,472,6,10,60.0,6,0,342,1601,787,456,383,84.0,11,10,/en/players/980522ec/matchlogs/2019-2020/possession/Christian-Eriksen-Match-Logs
192,Espeto,br,"DF,MF",SPAL,22,1997,23.4,1227,22,241,536,535,71,1147,53,87,60.9,55,2,937,5518,3241,966,810,83.9,34,42,/en/players/674cfc5a/matchlogs/2019-2020/possession/Espeto-Match-Logs
193,Sebastiano Esposito,it,FW,Inter,17,2002,2.2,103,0,13,32,64,21,94,1,4,25.0,2,0,63,220,93,112,65,58.0,6,5,/en/players/7ff93107/matchlogs/2019-2020/possession/Sebastiano-Esposito-Match-Logs
194,Valentin Eysseric,fr,MF,Fiorentina,27,1992,0.5,31,0,0,16,18,4,28,1,1,100.0,1,0,25,173,113,27,22,81.5,2,1,/en/players/ae82fa48/matchlogs/2019-2020/possession/Valentin-Eysseric-Match-Logs
195,Valentin Eysseric,fr,"MF,FW",Hellas Verona,27,1992,3.9,178,1,14,74,102,11,158,2,5,40.0,2,0,111,656,331,168,127,75.6,4,7,/en/players/ae82fa48/matchlogs/2019-2020/possession/Valentin-Eysseric-Match-Logs
196,Luca Falbo,it,DF,Lazio,19,2000,0.0,2,0,2,0,0,0,2,0,0,,0,0,1,12,0,1,1,100.0,0,0,/en/players/ca8fa0c0/matchlogs/2019-2020/possession/Luca-Falbo-Match-Logs
197,Filippo Falco,it,"FW,MF",Lecce,27,1992,22.4,1278,4,119,616,675,65,1163,57,79,72.2,58,4,1052,8166,4783,1170,985,84.2,32,45,/en/players/e23f56c1/matchlogs/2019-2020/possession/Filippo-Falco-Match-Logs
198,Wladimiro Falcone,it,GK,Sampdoria,24,1995,2.0,69,62,69,0,0,0,44,0,0,,0,0,28,104,33,21,21,100.0,0,0,/en/players/9f5a610b/matchlogs/2019-2020/possession/Wladimiro-Falcone-Match-Logs
199,Iago Falque,es,"MF,FW",Torino,29,1990,1.1,76,0,3,43,32,5,72,3,4,75.0,3,0,61,433,180,66,59,89.4,1,2,/en/players/440c84ed/matchlogs/2019-2020/possession/Iago-Falque-Match-Logs
200,Iago Falque,es,MF,Genoa,29,1990,5.8,375,4,30,202,174,22,352,14,21,66.7,14,3,294,2300,1109,341,281,82.4,9,8,/en/players/440c84ed/matchlogs/2019-2020/possession/Iago-Falque-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Andri Fannar Baldursson,is,MF,Bologna,17,2002,1.6,77,4,15,39,25,2,76,2,3,66.7,2,0,56,220,89,65,53,81.5,1,5,/en/players/61f2f56a/matchlogs/2019-2020/possession/Andri-Fannar-Baldursson-Match-Logs
202,Paolo Faragò,it,DF,Cagliari,26,1993,14.9,1084,96,368,502,278,20,942,10,15,66.7,11,0,598,3751,2317,698,635,91.0,9,12,/en/players/9085dd7c/matchlogs/2019-2020/possession/Paolo-Farago-Match-Logs
203,Davide Faraoni,it,DF,Hellas Verona,27,1991,35.9,2161,180,577,985,693,71,1851,41,69,59.4,43,6,1203,5461,2950,1343,1179,87.8,33,23,/en/players/aae9d04a/matchlogs/2019-2020/possession/Davide-Faraoni-Match-Logs
204,Mohamed Fares,dz,"DF,MF",SPAL,23,1996,4.7,262,13,89,121,66,3,240,5,8,62.5,5,0,173,828,516,206,184,89.3,12,5,/en/players/b7a5bc86/matchlogs/2019-2020/possession/Mohamed-Fares-Match-Logs
205,Diego Farias,br,"FW,MF",Lecce,29,1990,9.2,477,8,70,197,245,55,452,24,36,66.7,27,2,372,2766,1711,446,362,81.2,19,17,/en/players/157d29b6/matchlogs/2019-2020/possession/Diego-Farias-Match-Logs
206,Andrea Favilli,it,FW,Genoa,22,1997,7.3,293,7,19,149,148,36,279,6,11,54.5,6,0,179,1304,665,387,227,58.7,28,16,/en/players/44510fde/matchlogs/2019-2020/possession/Andrea-Favilli-Match-Logs
207,Federico Fazio,ar,DF,Roma,32,1987,13.5,793,107,370,425,40,11,764,9,12,75.0,10,2,482,2571,1375,530,515,97.2,2,3,/en/players/4e358a2d/matchlogs/2019-2020/possession/Federico-Fazio-Match-Logs
208,Luiz Felipe,br,DF,Lazio,22,1997,22.5,1405,212,698,736,107,17,1363,7,10,70.0,8,1,937,7759,4313,986,968,98.2,9,10,/en/players/15d0c248/matchlogs/2019-2020/possession/Luiz-Felipe-Match-Logs
209,Lucas Felippe,br,"MF,DF",Hellas Verona,19,2000,0.3,25,0,4,15,8,0,25,0,0,,0,0,20,142,74,19,18,94.7,0,1,/en/players/85e51909/matchlogs/2019-2020/possession/Lucas-Felippe-Match-Logs
210,Alex Ferrari,it,DF,Sampdoria,25,1994,11.2,548,68,291,268,20,4,512,7,9,77.8,7,0,303,1783,878,280,274,97.9,3,5,/en/players/d0dbca9f/matchlogs/2019-2020/possession/Alex-Ferrari-Match-Logs
211,Sergio Floccari,it,FW,SPAL,37,1981,10.5,365,3,27,177,188,40,344,14,24,58.3,15,0,261,1814,581,480,269,56.0,21,18,/en/players/df301450/matchlogs/2019-2020/possession/Sergio-Floccari-Match-Logs
212,Alessandro Florenzi,it,"DF,FW",Roma,28,1991,11.1,780,40,224,412,208,28,703,2,11,18.2,4,1,480,3065,1915,558,510,91.4,5,5,/en/players/e288d4b3/matchlogs/2019-2020/possession/Alessandro-Florenzi-Match-Logs
213,Seko Fofana,ci,MF,Udinese,24,1995,25.0,1329,28,255,760,457,68,1319,76,105,72.4,77,0,1092,7774,4084,1166,1007,86.4,29,42,/en/players/5313ed43/matchlogs/2019-2020/possession/Seko-Fofana-Match-Logs
214,Gianluca Frabotta,it,DF,Juventus,20,1999,1.0,72,2,15,42,23,1,67,1,3,33.3,1,0,45,231,166,55,54,98.2,1,0,/en/players/d80b1835/matchlogs/2019-2020/possession/Gianluca-Frabotta-Match-Logs
215,Remo Freuler,ch,MF,Atalanta,27,1992,26.0,1941,54,367,1167,555,47,1849,21,37,56.8,25,2,1366,7955,4059,1439,1353,94.0,24,22,/en/players/98d2c2c4/matchlogs/2019-2020/possession/Remo-Freuler-Match-Logs
216,Daniel Fuzato,br,GK,Roma,22,1997,1.0,45,43,45,0,0,0,34,0,0,,0,0,29,91,44,27,27,100.0,0,0,/en/players/82328faf/matchlogs/2019-2020/possession/Daniel-Fuzato-Match-Logs
217,Matteo Gabbia,it,DF,Milan,19,1999,7.6,505,81,282,235,16,5,495,0,0,,0,0,310,1626,813,339,336,99.1,1,2,/en/players/c235e803/matchlogs/2019-2020/possession/Matteo-Gabbia-Match-Logs
218,Manolo Gabbiadini,it,FW,Sampdoria,27,1991,22.6,839,17,69,331,480,98,754,22,39,56.4,25,1,526,3042,1419,981,588,59.9,36,30,/en/players/8f866fe8/matchlogs/2019-2020/possession/Manolo-Gabbiadini-Match-Logs
219,Gabriel,br,GK,Lecce,26,1992,33.3,1116,1040,1112,5,0,0,700,0,0,,0,0,401,2099,1284,300,300,100.0,0,0,/en/players/f93ed0df/matchlogs/2019-2020/possession/Gabriel-Match-Logs
220,Luca Gagliano,it,FW,Cagliari,19,2000,0.6,17,0,1,12,5,3,15,0,0,,0,0,8,45,32,17,11,64.7,1,1,/en/players/1d00a56c/matchlogs/2019-2020/possession/Luca-Gagliano-Match-Logs
221,Roberto Gagliardini,it,MF,Inter,25,1994,20.0,1172,49,227,661,370,67,1154,9,16,56.3,10,1,756,4907,2917,935,835,89.3,17,21,/en/players/ce30bfc8/matchlogs/2019-2020/possession/Roberto-Gagliardini-Match-Logs
222,Riccardo Gagliolo,se,DF,Parma,29,1990,28.9,1686,160,653,787,329,45,1465,16,23,69.6,16,1,922,4858,3083,998,947,94.9,16,10,/en/players/173061c0/matchlogs/2019-2020/possession/Riccardo-Gagliolo-Match-Logs
223,Daniele Gastaldello,it,DF,Brescia,36,1983,4.3,202,51,127,78,6,3,191,1,1,100.0,1,0,92,598,350,100,97,97.0,1,0,/en/players/13f89eaa/matchlogs/2019-2020/possession/Daniele-Gastaldello-Match-Logs
224,Gervinho,ci,FW,Parma,32,1987,25.2,775,4,75,340,462,129,757,60,104,57.7,67,3,680,6832,4612,967,624,64.5,55,56,/en/players/e468c053/matchlogs/2019-2020/possession/Gervinho-Match-Logs
225,Rachid Ghezzal,dz,"MF,FW",Fiorentina,27,1992,9.2,618,15,100,321,237,28,587,16,32,50.0,16,4,459,2784,1360,517,458,88.6,17,17,/en/players/dc3a9a0d/matchlogs/2019-2020/possession/Rachid-Ghezzal-Match-Logs
