Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
505,Matteo Scozzarella,it,MF,Parma,31,1988,10.2,387,489,79.1,8803,2470,387,489,79.1,387,489,79.1,387,489,79.1,3,1.2,+1.8,13,40,5,1,60,/en/players/ea164f99/matchlogs/2019-2020/passing/Matteo-Scozzarella-Match-Logs
506,Ken Sema,se,"DF,MF",Udinese,25,1993,27.3,775,1070,72.4,12771,5415,775,1070,72.4,775,1070,72.4,775,1070,72.4,1,3.9,-2.9,42,35,44,32,140,/en/players/1770bd68/matchlogs/2019-2020/passing/Ken-Sema-Match-Logs
507,Alessandro Semprini,it,DF,Brescia,21,1998,7.0,274,356,77.0,4949,2432,274,356,77.0,274,356,77.0,274,356,77.0,0,0.4,-0.4,7,18,6,2,60,/en/players/dd29f81d/matchlogs/2019-2020/passing/Alessandro-Semprini-Match-Logs
508,Stefano Sensi,it,"MF,FW",Inter,23,1995,8.0,422,515,81.9,7644,1865,422,515,81.9,422,515,81.9,422,515,81.9,2,1.0,+1.0,15,37,17,2,62,/en/players/b70bde8f/matchlogs/2019-2020/passing/Stefano-Sensi-Match-Logs
509,Luigi Sepe,it,GK,Parma,28,1991,34.0,841,1138,73.9,26634,17424,841,1138,73.9,841,1138,73.9,841,1138,73.9,0,0.4,-0.4,2,21,0,0,0,/en/players/343f753a/matchlogs/2019-2020/passing/Luigi-Sepe-Match-Logs
510,Yevhen Shakhov,ua,"MF,FW",Lecce,28,1990,12.1,334,401,83.3,5496,976,334,401,83.3,334,401,83.3,334,401,83.3,2,2.0,0.0,15,16,7,0,20,/en/players/ff764de3/matchlogs/2019-2020/passing/Yevhen-Shakhov-Match-Logs
511,Luca Siligardi,it,"FW,MF",Parma,31,1988,3.7,104,151,68.9,1915,624,104,151,68.9,104,151,68.9,104,151,68.9,1,0.1,+0.9,3,8,3,1,17,/en/players/1cac99dc/matchlogs/2019-2020/passing/Luca-Siligardi-Match-Logs
512,André Silva,pt,FW,Milan,23,1995,0.7,6,11,54.5,71,15,6,11,54.5,6,11,54.5,6,11,54.5,0,0.0,0.0,0,1,0,0,0,/en/players/3effaa34/matchlogs/2019-2020/passing/Andre-Silva-Match-Logs
513,Marco Silvestri,it,GK,Hellas Verona,28,1991,35.0,450,991,45.4,17400,13123,450,991,45.4,450,991,45.4,450,991,45.4,0,0.0,0.0,1,11,0,0,0,/en/players/0d422df7/matchlogs/2019-2020/passing/Marco-Silvestri-Match-Logs
514,Giovanni Simeone,ar,FW,Cagliari,24,1995,32.5,350,496,70.6,5265,783,350,496,70.6,350,496,70.6,350,496,70.6,3,2.3,+0.7,17,11,13,3,24,/en/players/343c0d52/matchlogs/2019-2020/passing/Giovanni-Simeone-Match-Logs
515,Wilfried Singo,ci,DF,Torino,18,2000,1.5,53,70,75.7,937,282,53,70,75.7,53,70,75.7,53,70,75.7,0,0.1,-0.1,3,1,1,0,2,/en/players/8b609c34/matchlogs/2019-2020/passing/Wilfried-Singo-Match-Logs
516,Salvatore Sirigu,it,GK,Torino,32,1987,36.0,820,1162,70.6,28431,18001,820,1162,70.6,820,1162,70.6,820,1162,70.6,0,0.1,-0.1,2,10,0,0,0,/en/players/10dc46f0/matchlogs/2019-2020/passing/Salvatore-Sirigu-Match-Logs
517,Łukasz Skorupski,pl,GK,Bologna,28,1991,37.0,868,1147,75.7,24707,13674,868,1147,75.7,868,1147,75.7,868,1147,75.7,0,0.0,0.0,1,3,0,0,0,/en/players/ab4449d6/matchlogs/2019-2020/passing/Lukasz-Skorupski-Match-Logs
518,Andreas Skov Olsen,dk,"FW,MF",Bologna,19,1999,8.4,274,378,72.5,4807,1166,274,378,72.5,274,378,72.5,274,378,72.5,0,0.5,-0.5,6,11,11,5,31,/en/players/c50cee19/matchlogs/2019-2020/passing/Andreas-Skov-Olsen-Match-Logs
519,Simon Skrabb,fi,"MF,FW",Brescia,24,1995,2.9,72,98,73.5,1073,302,72,98,73.5,72,98,73.5,72,98,73.5,0,0.4,-0.4,2,3,6,1,8,/en/players/45af5134/matchlogs/2019-2020/passing/Simon-Skrabb-Match-Logs
520,Milan Škriniar,sk,DF,Inter,24,1995,29.2,1843,1997,92.3,36435,12401,1843,1997,92.3,1843,1997,92.3,1843,1997,92.3,0,0.3,-0.3,7,139,14,0,136,/en/players/30f5ffa9/matchlogs/2019-2020/passing/Milan-Skriniar-Match-Logs
521,Chris Smalling,eng,DF,Roma,29,1989,28.5,1306,1440,90.7,27281,7406,1306,1440,90.7,1306,1440,90.7,1306,1440,90.7,2,1.2,+0.8,10,64,2,0,57,/en/players/b6964eb6/matchlogs/2019-2020/passing/Chris-Smalling-Match-Logs
522,Roberto Soriano,it,MF,Bologna,28,1991,27.4,1031,1227,84.0,16658,5019,1031,1227,84.0,1031,1227,84.0,1031,1227,84.0,5,5.3,-0.3,54,104,42,6,158,/en/players/9d4c45d6/matchlogs/2019-2020/passing/Roberto-Soriano-Match-Logs
523,Riccardo Sottil,it,"FW,DF",Fiorentina,20,1999,5.7,160,206,77.7,2518,376,160,206,77.7,160,206,77.7,160,206,77.7,0,0.6,-0.6,5,4,5,1,13,/en/players/94816803/matchlogs/2019-2020/passing/Riccardo-Sottil-Match-Logs
524,Adama Soumaoro,fr,DF,Genoa,27,1992,7.1,295,317,93.1,6676,1181,295,317,93.1,295,317,93.1,295,317,93.1,0,0.0,0.0,0,4,0,0,4,/en/players/7b075c75/matchlogs/2019-2020/passing/Adama-Soumaoro-Match-Logs
525,Nikolas Špalek,sk,"MF,FW",Brescia,22,1997,17.5,304,446,68.2,4164,1077,304,446,68.2,304,446,68.2,304,446,68.2,1,1.8,-0.8,17,17,10,1,28,/en/players/9e90fb5d/matchlogs/2019-2020/passing/Nikolas-Spalek-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Leonardo Spinazzola,it,DF,Roma,26,1993,17.2,813,1018,79.9,15484,4640,813,1018,79.9,813,1018,79.9,813,1018,79.9,2,2.9,-0.9,23,34,24,9,92,/en/players/3626daea/matchlogs/2019-2020/passing/Leonardo-Spinazzola-Match-Logs
527,Marco Sportiello,it,GK,Atalanta,27,1992,5.8,130,152,85.5,3172,1383,130,152,85.5,130,152,85.5,130,152,85.5,0,0.0,0.0,0,0,0,0,0,/en/players/ac4003af/matchlogs/2019-2020/passing/Marco-Sportiello-Match-Logs
528,Mattia Sprocati,it,FW,Parma,26,1992,6.6,145,207,70.0,2162,660,145,207,70.0,145,207,70.0,145,207,70.0,0,0.2,-0.2,5,9,9,0,21,/en/players/bdd0692f/matchlogs/2019-2020/passing/Mattia-Sprocati-Match-Logs
529,Mariusz Stępiński,pl,FW,Hellas Verona,24,1995,7.8,115,171,67.3,1526,128,115,171,67.3,115,171,67.3,115,171,67.3,1,0.1,+0.9,2,5,0,0,1,/en/players/7b536033/matchlogs/2019-2020/passing/Mariusz-Stepinski-Match-Logs
530,Thomas Strakosha,al,GK,Lazio,24,1995,38.0,954,1224,77.9,24572,15782,954,1224,77.9,954,1224,77.9,954,1224,77.9,0,0.2,-0.2,2,18,0,0,1,/en/players/339fe0e8/matchlogs/2019-2020/passing/Thomas-Strakosha-Match-Logs
531,Jens Stryger Larsen,dk,DF,Udinese,28,1991,31.0,1231,1628,75.6,20959,10132,1231,1628,75.6,1231,1628,75.6,1231,1628,75.6,3,1.9,+1.1,25,92,50,28,219,/en/players/f91e81c9/matchlogs/2019-2020/passing/Jens-Stryger-Larsen-Match-Logs
532,Stefano Sturaro,it,MF,Genoa,26,1993,13.9,366,498,73.5,6949,2030,366,498,73.5,366,498,73.5,366,498,73.5,2,1.1,+0.9,11,31,10,3,49,/en/players/2334478a/matchlogs/2019-2020/passing/Stefano-Sturaro-Match-Logs
533,Suso,es,"FW,MF",Milan,25,1993,15.1,579,753,76.9,11104,3203,579,753,76.9,579,753,76.9,579,753,76.9,2,3.8,-1.8,41,45,53,16,112,/en/players/4e219ad2/matchlogs/2019-2020/passing/Suso-Match-Logs
534,Bosko Sutalo,hr,DF,Atalanta,19,2000,3.1,150,172,87.2,2485,936,150,172,87.2,150,172,87.2,150,172,87.2,0,0.1,-0.1,1,12,2,1,11,/en/players/1d0bb7e4/matchlogs/2019-2020/passing/Bosko-Sutalo-Match-Logs
535,Mattias Svanberg,se,MF,Bologna,20,1999,11.7,342,417,82.0,6015,1597,342,417,82.0,342,417,82.0,342,417,82.0,2,1.5,+0.5,19,29,7,0,38,/en/players/92d83c27/matchlogs/2019-2020/passing/Mattias-Svanberg-Match-Logs
536,Wojciech Szczęsny,pl,GK,Juventus,29,1990,28.8,656,761,86.2,17645,8724,656,761,86.2,656,761,86.2,656,761,86.2,0,0.0,0.0,0,1,0,0,0,/en/players/01b8a2b2/matchlogs/2019-2020/passing/Wojciech-Szczesny-Match-Logs
537,Andrea Tabanelli,it,MF,Lecce,29,1990,10.7,281,353,79.6,4862,1237,281,353,79.6,281,353,79.6,281,353,79.6,0,0.1,-0.1,5,28,6,2,29,/en/players/b59e02da/matchlogs/2019-2020/passing/Andrea-Tabanelli-Match-Logs
538,Panagiotis Tachtsidis,gr,MF,Lecce,28,1991,22.3,944,1200,78.7,20306,6687,944,1200,78.7,944,1200,78.7,944,1200,78.7,2,1.3,+0.7,21,102,32,2,149,/en/players/e26bd2f4/matchlogs/2019-2020/passing/Panagiotis-Tachtsidis-Match-Logs
539,Adrien Tameze,cm,MF,Atalanta,25,1994,2.3,179,200,89.5,3279,754,179,200,89.5,179,200,89.5,179,200,89.5,0,0.2,-0.2,3,17,0,0,9,/en/players/8da74c05/matchlogs/2019-2020/passing/Adrien-Tameze-Match-Logs
540,Łukasz Teodorczyk,pl,FW,Udinese,28,1991,2.5,55,74,74.3,884,184,55,74,74.3,55,74,74.3,55,74,74.3,1,0.8,+0.2,5,6,1,0,7,/en/players/7e81a17d/matchlogs/2019-2020/passing/Lukasz-Teodorczyk-Match-Logs
541,Hidde ter Avest,nl,DF,Udinese,22,1997,7.6,264,355,74.4,4410,1906,264,355,74.4,264,355,74.4,264,355,74.4,0,0.6,-0.6,8,23,5,4,41,/en/players/18f9dbd0/matchlogs/2019-2020/passing/Hidde-ter-Avest-Match-Logs
542,Pietro Terracciano,it,GK,Fiorentina,29,1990,6.9,145,210,69.0,3860,1762,145,210,69.0,145,210,69.0,145,210,69.0,0,0.0,0.0,1,0,0,0,0,/en/players/e1b0a70d/matchlogs/2019-2020/passing/Pietro-Terracciano-Match-Logs
543,Aleksa Terzić,rs,DF,Fiorentina,19,1999,0.1,3,6,50.0,72,31,3,6,50.0,3,6,50.0,3,6,50.0,0,0.0,0.0,0,1,0,0,1,/en/players/3ef0a2d7/matchlogs/2019-2020/passing/Aleksa-Terzic-Match-Logs
544,Demba Thiam,sn,GK,SPAL,21,1998,2.0,54,71,76.1,1373,735,54,71,76.1,54,71,76.1,54,71,76.1,0,0.0,0.0,0,0,0,0,0,/en/players/0f47717b/matchlogs/2019-2020/passing/Demba-Thiam-Match-Logs
545,Morten Thorsby,no,"MF,DF",Sampdoria,23,1996,20.7,608,793,76.7,9749,2883,608,793,76.7,608,793,76.7,608,793,76.7,1,1.2,-0.2,19,45,8,3,61,/en/players/d1b49282/matchlogs/2019-2020/passing/Morten-Thorsby-Match-Logs
546,Jeremy Toljan,de,DF,Sassuolo,24,1994,24.3,1267,1493,84.9,20704,6698,1267,1493,84.9,1267,1493,84.9,1267,1493,84.9,2,2.5,-0.5,29,75,24,7,146,/en/players/a96e5dc0/matchlogs/2019-2020/passing/Jeremy-Toljan-Match-Logs
547,Rafael Tolói,br,DF,Atalanta,28,1990,29.0,1363,1654,82.4,27185,10122,1363,1654,82.4,1363,1654,82.4,1363,1654,82.4,6,1.8,+4.2,15,152,16,0,161,/en/players/c56dc39e/matchlogs/2019-2020/passing/Rafael-Toloi-Match-Logs
548,Takehiro Tomiyasu,jp,DF,Bologna,20,1998,28.1,1367,1644,83.2,24691,10130,1367,1644,83.2,1367,1644,83.2,1367,1644,83.2,3,1.1,+1.9,14,139,14,4,215,/en/players/b3af9be1/matchlogs/2019-2020/passing/Takehiro-Tomiyasu-Match-Logs
549,Nenad Tomović,rs,DF,SPAL,31,1987,19.5,788,932,84.5,14529,5899,788,932,84.5,788,932,84.5,788,932,84.5,1,0.3,+0.7,9,52,8,2,61,/en/players/6aafdc27/matchlogs/2019-2020/passing/Nenad-Tomovic-Match-Logs
550,Sandro Tonali,it,MF,Brescia,19,2000,33.5,1137,1582,71.9,25114,8472,1137,1582,71.9,1137,1582,71.9,1137,1582,71.9,7,5.4,+1.6,65,139,26,7,248,/en/players/0db169ae/matchlogs/2019-2020/passing/Sandro-Tonali-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Lorenzo Tonelli,it,DF,Sampdoria,29,1990,7.8,307,368,83.4,7045,2456,307,368,83.4,307,368,83.4,307,368,83.4,0,0.0,0.0,0,26,1,0,27,/en/players/8cc29864/matchlogs/2019-2020/passing/Lorenzo-Tonelli-Match-Logs
552,Ernesto Torregrossa,it,FW,Brescia,27,1992,20.5,332,507,65.5,4961,1110,332,507,65.5,332,507,65.5,332,507,65.5,3,2.7,+0.3,20,16,17,0,39,/en/players/bf39bdec/matchlogs/2019-2020/passing/Ernesto-Torregrossa-Match-Logs
553,Amad Traoré,ci,FW,Atalanta,17,2002,0.3,12,19,63.2,175,40,12,19,63.2,12,19,63.2,12,19,63.2,0,0.1,-0.1,1,2,1,0,2,/en/players/9dc96f10/matchlogs/2019-2020/passing/Amad-Traore-Match-Logs
554,Luca Tremolada,it,MF,Brescia,27,1991,0.2,4,6,66.7,95,16,4,6,66.7,4,6,66.7,4,6,66.7,0,0.0,0.0,0,0,0,0,0,/en/players/ed65da8c/matchlogs/2019-2020/passing/Luca-Tremolada-Match-Logs
555,Alessandro Tripaldelli,it,DF,Sassuolo,20,1999,1.5,57,69,82.6,848,445,57,69,82.6,57,69,82.6,57,69,82.6,0,0.0,0.0,0,3,0,0,5,/en/players/4571fa88/matchlogs/2019-2020/passing/Alessandro-Tripaldelli-Match-Logs
556,William Troost-Ekong,ng,DF,Udinese,25,1993,28.6,859,1046,82.1,20771,7272,859,1046,82.1,859,1046,82.1,859,1046,82.1,0,0.1,-0.1,2,58,3,0,49,/en/players/7ed4921e/matchlogs/2019-2020/passing/William-Troost-Ekong-Match-Logs
557,Georgi Tunjov,ee,MF,SPAL,18,2001,3.2,77,107,72.0,1253,454,77,107,72.0,77,107,72.0,77,107,72.0,0,0.1,-0.1,3,8,0,0,13,/en/players/7aa84ac5/matchlogs/2019-2020/passing/Georgi-Tunjov-Match-Logs
558,Stefano Turati,it,GK,Sassuolo,,,2.0,43,51,84.3,897,529,43,51,84.3,43,51,84.3,43,51,84.3,0,0.0,0.0,0,0,0,0,0,/en/players/bf168004/matchlogs/2019-2020/passing/Stefano-Turati-Match-Logs
559,Gennaro Tutino,it,FW,Hellas Verona,22,1996,2.5,54,74,73.0,746,160,54,74,73.0,54,74,73.0,54,74,73.0,0,0.0,0.0,1,4,3,0,3,/en/players/8b303bcb/matchlogs/2019-2020/passing/Gennaro-Tutino-Match-Logs
560,Samir Ujkani,xk,GK,Torino,31,1988,1.0,44,52,84.6,1265,536,44,52,84.6,44,52,84.6,44,52,84.6,0,0.0,0.0,0,0,0,0,0,/en/players/96640846/matchlogs/2019-2020/passing/Samir-Ujkani-Match-Logs
561,Cengiz Ünder,tr,FW,Roma,22,1997,9.7,241,342,70.5,4746,1480,241,342,70.5,241,342,70.5,241,342,70.5,0,2.6,-2.6,25,21,19,9,47,/en/players/1880614f/matchlogs/2019-2020/passing/Cengiz-Under-Match-Logs
562,Mirko Valdifiori,it,MF,SPAL,33,1986,15.6,741,901,82.2,15349,5175,741,901,82.2,741,901,82.2,741,901,82.2,3,1.9,+1.1,35,83,16,4,127,/en/players/c710f7d5/matchlogs/2019-2020/passing/Mirko-Valdifiori-Match-Logs
563,Borja Valero,es,MF,Inter,34,1985,10.3,479,538,89.0,8591,1904,479,538,89.0,479,538,89.0,479,538,89.0,0,1.3,-1.3,10,44,13,2,56,/en/players/0e21fc3c/matchlogs/2019-2020/passing/Borja-Valero-Match-Logs
564,Mattia Valoti,it,"MF,FW",SPAL,25,1993,17.0,460,580,79.3,7730,1968,460,580,79.3,460,580,79.3,460,580,79.3,1,1.0,0.0,21,46,9,3,63,/en/players/c414df9d/matchlogs/2019-2020/passing/Mattia-Valoti-Match-Logs
565,Denis Vavro,sk,DF,Lazio,23,1996,3.6,188,205,91.7,4163,1442,188,205,91.7,188,205,91.7,188,205,91.7,0,0.0,0.0,0,11,0,0,11,/en/players/08990838/matchlogs/2019-2020/passing/Denis-Vavro-Match-Logs
566,Matías Vecino,uy,MF,Inter,27,1991,14.2,418,542,77.1,6945,1897,418,542,77.1,418,542,77.1,418,542,77.1,2,1.3,+0.7,12,39,9,2,57,/en/players/44ac04e9/matchlogs/2019-2020/passing/Matias-Vecino-Match-Logs
567,Miguel Veloso,pt,MF,Hellas Verona,33,1986,31.2,1288,1683,76.5,25481,7734,1288,1683,76.5,1288,1683,76.5,1288,1683,76.5,4,5.1,-1.1,62,138,27,8,224,/en/players/ab1ca213/matchlogs/2019-2020/passing/Miguel-Veloso-Match-Logs
568,Lorenzo Venuti,it,DF,Fiorentina,24,1995,9.5,400,482,83.0,7424,2696,400,482,83.0,400,482,83.0,400,482,83.0,1,0.7,+0.3,8,38,11,6,55,/en/players/983ff2c7/matchlogs/2019-2020/passing/Lorenzo-Venuti-Match-Logs
569,Brayan Vera,co,"DF,MF",Lecce,20,1999,1.7,58,78,74.4,1102,370,58,78,74.4,58,78,74.4,58,78,74.4,1,0.2,+0.8,3,2,1,1,5,/en/players/80c718dd/matchlogs/2019-2020/passing/Brayan-Vera-Match-Logs
570,Simone Verdi,it,"MF,FW",Torino,27,1992,23.0,639,904,70.7,12872,3928,639,904,70.7,639,904,70.7,639,904,70.7,6,3.2,+2.8,44,74,29,11,126,/en/players/0375723e/matchlogs/2019-2020/passing/Simone-Verdi-Match-Logs
571,Jordan Veretout,fr,MF,Roma,26,1993,29.2,1446,1658,87.2,31160,8342,1446,1658,87.2,1446,1658,87.2,1446,1658,87.2,0,2.7,-2.7,40,186,18,5,182,/en/players/4a56052c/matchlogs/2019-2020/passing/Jordan-Veretout-Match-Logs
572,Valerio Verre,it,"FW,MF",Hellas Verona,25,1994,19.7,524,709,73.9,8302,1984,524,709,73.9,524,709,73.9,524,709,73.9,2,2.9,-0.9,30,46,27,4,69,/en/players/33ecf462/matchlogs/2019-2020/passing/Valerio-Verre-Match-Logs
573,Francesco Vicari,it,DF,SPAL,24,1994,32.2,1101,1264,87.1,25812,8421,1101,1264,87.1,1101,1264,87.1,1101,1264,87.1,0,0.2,-0.2,3,60,1,0,60,/en/players/de045b15/matchlogs/2019-2020/passing/Francesco-Vicari-Match-Logs
574,Ronaldo Vieira,gw,MF,Sampdoria,21,1998,20.2,784,942,83.2,16115,4347,784,942,83.2,784,942,83.2,784,942,83.2,1,1.1,-0.1,24,93,19,5,108,/en/players/75e60d75/matchlogs/2019-2020/passing/Ronaldo-Vieira-Match-Logs
575,Mauro Vigorito,it,GK,Lecce,29,1990,4.7,109,153,71.2,2886,1788,109,153,71.2,109,153,71.2,109,153,71.2,0,0.0,0.0,0,0,0,0,0,/en/players/582a251c/matchlogs/2019-2020/passing/Mauro-Vigorito-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Gonzalo Villar,es,MF,Roma,21,1998,3.3,134,144,93.1,2329,571,134,144,93.1,134,144,93.1,134,144,93.1,0,0.1,-0.1,3,18,2,0,14,/en/players/bdc74a8f/matchlogs/2019-2020/passing/Gonzalo-Villar-Match-Logs
577,Luigi Vitale,it,DF,Hellas Verona,31,1987,0.5,8,13,61.5,137,107,8,13,61.5,8,13,61.5,8,13,61.5,0,0.0,0.0,0,0,0,0,2,/en/players/fe479e17/matchlogs/2019-2020/passing/Luigi-Vitale-Match-Logs
578,Mattia Viviani,it,MF,Brescia,18,2000,3.8,161,190,84.7,3102,930,161,190,84.7,161,190,84.7,161,190,84.7,0,0.4,-0.4,2,12,5,1,18,/en/players/360b2bb1/matchlogs/2019-2020/passing/Mattia-Viviani-Match-Logs
579,Dušan Vlahović,rs,FW,Fiorentina,19,2000,16.7,236,343,68.8,3453,630,236,343,68.8,236,343,68.8,236,343,68.8,0,1.2,-1.2,15,14,3,1,18,/en/players/79443529/matchlogs/2019-2020/passing/Dusan-Vlahovic-Match-Logs
580,Stefan de Vrij,nl,DF,Inter,27,1992,31.4,1525,1645,92.7,35291,8277,1525,1645,92.7,1525,1645,92.7,1525,1645,92.7,3,0.7,+2.3,10,75,6,0,77,/en/players/d0d8dd44/matchlogs/2019-2020/passing/Stefan-de-Vrij-Match-Logs
581,Giacomo Vrioni,al,FW,Juventus,20,1998,0.1,2,2,100.0,52,0,2,2,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/bf4d31d3/matchlogs/2019-2020/passing/Giacomo-Vrioni-Match-Logs
582,Walace,br,MF,Udinese,24,1995,12.7,611,684,89.3,11043,2592,611,684,89.3,611,684,89.3,611,684,89.3,0,0.3,-0.3,8,44,7,0,51,/en/players/26db8853/matchlogs/2019-2020/passing/Walace-Match-Logs
583,Sebastian Walukiewicz,pl,DF,Cagliari,19,2000,12.9,528,606,87.1,11527,3711,528,606,87.1,528,606,87.1,528,606,87.1,0,0.1,-0.1,3,28,1,0,40,/en/players/217875a4/matchlogs/2019-2020/passing/Sebastian-Walukiewicz-Match-Logs
584,Jawad El Yamiq,ma,DF,Genoa,27,1992,2.2,93,110,84.5,1819,792,93,110,84.5,93,110,84.5,93,110,84.5,0,0.0,0.0,2,7,1,0,17,/en/players/f6f6b6e8/matchlogs/2019-2020/passing/Jawad-El-Yamiq-Match-Logs
585,Maya Yoshida,jp,DF,Sampdoria,30,1988,13.2,489,570,85.8,12006,3408,489,570,85.8,489,570,85.8,489,570,85.8,1,0.6,+0.4,5,25,0,0,18,/en/players/caffaf5a/matchlogs/2019-2020/passing/Maya-Yoshida-Match-Logs
586,Amin Younes,de,"FW,MF",Napoli,25,1993,2.0,89,111,80.2,1190,331,89,111,80.2,89,111,80.2,89,111,80.2,0,0.3,-0.3,4,6,4,1,11,/en/players/228f73ae/matchlogs/2019-2020/passing/Amin-Younes-Match-Logs
587,Ashley Young,eng,DF,Inter,34,1985,13.2,506,634,79.8,9081,3222,506,634,79.8,506,634,79.8,506,634,79.8,4,3.0,+1.0,22,19,26,6,90,/en/players/be927d03/matchlogs/2019-2020/passing/Ashley-Young-Match-Logs
588,Mattia Zaccagni,it,"FW,MF",Hellas Verona,24,1995,23.5,572,790,72.4,8789,2535,572,790,72.4,572,790,72.4,572,790,72.4,5,3.0,+2.0,31,53,28,1,87,/en/players/d85c238b/matchlogs/2019-2020/passing/Mattia-Zaccagni-Match-Logs
589,Luca Zanimacchia,it,FW,Juventus,21,1998,1.3,44,58,75.9,669,110,44,58,75.9,44,58,75.9,44,58,75.9,0,0.1,-0.1,2,2,0,0,3,/en/players/5e834dce/matchlogs/2019-2020/passing/Luca-Zanimacchia-Match-Logs
590,Nicolò Zaniolo,it,"FW,MF",Roma,20,1999,16.7,356,447,79.6,6688,1393,356,447,79.6,356,447,79.6,356,447,79.6,2,3.2,-1.2,24,26,18,3,46,/en/players/9907b1c8/matchlogs/2019-2020/passing/Nicolo-Zaniolo-Match-Logs
591,Cristián Zapata,co,DF,Genoa,32,1986,19.1,809,874,92.6,16794,4698,809,874,92.6,809,874,92.6,809,874,92.6,0,0.7,-0.7,4,32,2,1,35,/en/players/b1deecf8/matchlogs/2019-2020/passing/Cristian-Zapata-Match-Logs
592,Duván Zapata,co,FW,Atalanta,28,1991,22.5,458,601,76.2,6597,941,458,601,76.2,458,601,76.2,458,601,76.2,6,4.6,+1.4,36,18,18,4,27,/en/players/d3de9af0/matchlogs/2019-2020/passing/Duvan-Zapata-Match-Logs
593,Davide Zappacosta,it,DF,Roma,27,1992,5.0,200,246,81.3,3586,776,200,246,81.3,200,246,81.3,200,246,81.3,1,0.6,+0.4,6,2,3,3,15,/en/players/7fe90ccd/matchlogs/2019-2020/passing/Davide-Zappacosta-Match-Logs
594,Simone Zaza,it,FW,Torino,28,1991,18.2,213,331,64.4,3525,559,213,331,64.4,213,331,64.4,213,331,64.4,1,1.6,-0.6,10,13,6,1,19,/en/players/9592289a/matchlogs/2019-2020/passing/Simone-Zaza-Match-Logs
595,Marvin Zeegelaar,nl,DF,Udinese,28,1990,6.6,245,303,80.9,4529,1784,245,303,80.9,245,303,80.9,245,303,80.9,1,0.5,+0.5,5,10,3,2,40,/en/players/8abd0c03/matchlogs/2019-2020/passing/Marvin-Zeegelaar-Match-Logs
596,Piotr Zieliński,pl,MF,Napoli,25,1994,32.5,1758,2015,87.2,31856,8652,1758,2015,87.2,1758,2015,87.2,1758,2015,87.2,4,3.8,+0.2,49,261,47,6,243,/en/players/a5296e55/matchlogs/2019-2020/passing/Piotr-Zielinski-Match-Logs
597,Jaromír Zmrhal,cz,MF,Brescia,25,1993,12.5,273,381,71.7,4331,1375,273,381,71.7,273,381,71.7,273,381,71.7,0,0.5,-0.5,10,24,15,2,47,/en/players/cbec1196/matchlogs/2019-2020/passing/Jaromir-Zmrhal-Match-Logs
598,Ervin Zukanović,ba,DF,SPAL,32,1987,2.3,112,126,88.9,2163,631,112,126,88.9,112,126,88.9,112,126,88.9,0,0.0,0.0,0,2,0,0,3,/en/players/1253a12e/matchlogs/2019-2020/passing/Ervin-Zukanovic-Match-Logs
599,Szymon Żurkowski,pl,MF,Fiorentina,21,1997,0.1,4,4,100.0,54,4,4,4,100.0,4,4,100.0,4,4,100.0,0,0.0,0.0,0,1,0,0,0,/en/players/4e1d5e59/matchlogs/2019-2020/passing/Szymon-Zurkowski-Match-Logs
600,Filip Đuričić,rs,"MF,FW",Sassuolo,27,1992,18.1,552,698,79.1,9010,2188,552,698,79.1,552,698,79.1,552,698,79.1,5,4.2,+0.8,39,44,21,1,73,/en/players/eccbe56a/matchlogs/2019-2020/passing/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
