Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
530,Thomas Strakosha,al,GK,Lazio,24,1995,38.0,1224,860,364,72,2,105,15,0,0,0,0,0,683,87,454,61,988,1,0,150,954,4,0,5,3,/en/players/339fe0e8/matchlogs/2019-2020/passing_types/Thomas-Strakosha-Match-Logs
531,Jens Stryger Larsen,dk,DF,Udinese,28,1991,31.0,1628,1355,273,11,1,199,29,119,0,0,0,0,873,335,420,179,1124,53,262,3,1231,8,0,24,51,/en/players/f91e81c9/matchlogs/2019-2020/passing_types/Jens-Stryger-Larsen-Match-Logs
532,Stefano Sturaro,it,MF,Genoa,26,1993,13.9,498,461,37,10,2,120,23,26,10,3,5,0,271,97,130,87,349,23,17,3,366,0,5,7,11,/en/players/2334478a/matchlogs/2019-2020/passing_types/Stefano-Sturaro-Match-Logs
533,Suso,es,"FW,MF",Milan,25,1993,15.1,753,689,64,19,7,152,41,105,33,18,7,0,479,112,162,664,70,8,6,4,579,0,7,16,20,/en/players/4e219ad2/matchlogs/2019-2020/passing_types/Suso-Match-Logs
534,Bosko Sutalo,hr,DF,Atalanta,19,2000,3.1,172,163,9,4,0,15,4,4,1,0,0,0,131,14,27,26,127,6,4,0,150,0,0,2,1,/en/players/1d0bb7e4/matchlogs/2019-2020/passing_types/Bosko-Sutalo-Match-Logs
535,Mattias Svanberg,se,MF,Bologna,20,1999,11.7,417,389,28,13,0,95,14,21,13,3,4,4,323,47,47,55,339,6,1,3,342,3,4,5,12,/en/players/92d83c27/matchlogs/2019-2020/passing_types/Mattias-Svanberg-Match-Logs
536,Wojciech Szczęsny,pl,GK,Juventus,29,1990,28.8,761,518,243,47,0,62,40,0,0,0,0,0,490,73,198,89,505,0,0,157,656,3,0,2,2,/en/players/01b8a2b2/matchlogs/2019-2020/passing_types/Wojciech-Szczesny-Match-Logs
537,Andrea Tabanelli,it,MF,Lecce,29,1990,10.7,353,341,12,8,0,77,3,12,1,0,0,0,242,56,55,54,268,19,3,2,281,1,0,3,12,/en/players/b59e02da/matchlogs/2019-2020/passing_types/Andrea-Tabanelli-Match-Logs
538,Panagiotis Tachtsidis,gr,MF,Lecce,28,1991,22.3,1200,1129,71,65,2,219,55,27,2,0,0,0,715,198,287,911,205,46,4,2,944,7,0,20,32,/en/players/e26bd2f4/matchlogs/2019-2020/passing_types/Panagiotis-Tachtsidis-Match-Logs
539,Adrien Tameze,cm,MF,Atalanta,25,1994,2.3,200,197,3,3,0,30,5,1,0,0,0,0,168,18,14,11,183,1,0,0,179,0,0,1,5,/en/players/8da74c05/matchlogs/2019-2020/passing_types/Adrien-Tameze-Match-Logs
540,Łukasz Teodorczyk,pl,FW,Udinese,28,1991,2.5,74,70,4,0,1,26,1,1,0,0,0,0,49,10,15,19,39,6,1,0,55,0,0,0,1,/en/players/7e81a17d/matchlogs/2019-2020/passing_types/Lukasz-Teodorczyk-Match-Logs
541,Hidde ter Avest,nl,DF,Udinese,22,1997,7.6,355,294,61,3,0,45,4,11,0,0,0,0,216,76,63,36,247,10,58,0,264,3,0,5,8,/en/players/18f9dbd0/matchlogs/2019-2020/passing_types/Hidde-ter-Avest-Match-Logs
542,Pietro Terracciano,it,GK,Fiorentina,29,1990,6.9,210,127,83,24,0,9,8,0,0,0,0,0,105,16,89,35,124,0,0,36,145,0,0,0,0,/en/players/e1b0a70d/matchlogs/2019-2020/passing_types/Pietro-Terracciano-Match-Logs
543,Aleksa Terzić,rs,DF,Fiorentina,19,1999,0.1,6,6,0,0,0,2,0,0,0,0,0,0,4,0,2,6,0,0,0,0,3,0,0,0,1,/en/players/3ef0a2d7/matchlogs/2019-2020/passing_types/Aleksa-Terzic-Match-Logs
544,Demba Thiam,sn,GK,SPAL,21,1998,2.0,71,37,34,7,0,4,1,0,0,0,0,0,43,7,21,0,55,1,0,13,54,0,0,0,0,/en/players/0f47717b/matchlogs/2019-2020/passing_types/Demba-Thiam-Match-Logs
545,Morten Thorsby,no,"MF,DF",Sampdoria,23,1996,20.7,793,754,39,5,1,189,13,15,1,0,1,0,507,128,158,91,545,55,33,2,608,0,1,9,29,/en/players/d1b49282/matchlogs/2019-2020/passing_types/Morten-Thorsby-Match-Logs
546,Jeremy Toljan,de,DF,Sassuolo,24,1994,24.3,1493,1232,261,38,0,199,17,57,1,0,1,0,1002,323,168,118,1126,16,222,6,1267,2,1,23,59,/en/players/a96e5dc0/matchlogs/2019-2020/passing_types/Jeremy-Toljan-Match-Logs
547,Rafael Tolói,br,DF,Atalanta,28,1990,29.0,1654,1581,73,35,3,240,37,13,0,0,0,0,1148,239,267,146,1389,55,38,0,1363,6,0,24,39,/en/players/c56dc39e/matchlogs/2019-2020/passing_types/Rafael-Toloi-Match-Logs
548,Takehiro Tomiyasu,jp,DF,Bologna,20,1998,28.1,1644,1370,274,35,1,210,22,32,0,0,0,0,1038,334,272,411,902,56,239,5,1367,3,0,32,40,/en/players/b3af9be1/matchlogs/2019-2020/passing_types/Takehiro-Tomiyasu-Match-Logs
549,Nenad Tomović,rs,DF,SPAL,31,1987,19.5,932,836,96,41,1,133,16,14,0,0,0,0,628,121,183,159,650,49,55,0,788,1,0,6,14,/en/players/6aafdc27/matchlogs/2019-2020/passing_types/Nenad-Tomovic-Match-Logs
550,Sandro Tonali,it,MF,Brescia,19,2000,33.5,1582,1233,349,186,6,210,122,185,128,17,67,17,922,190,470,152,1370,44,1,5,1137,9,67,23,50,/en/players/0db169ae/matchlogs/2019-2020/passing_types/Sandro-Tonali-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Lorenzo Tonelli,it,DF,Sampdoria,29,1990,7.8,368,353,15,14,0,46,20,2,0,0,0,0,233,49,86,50,281,24,1,5,307,1,0,6,4,/en/players/8cc29864/matchlogs/2019-2020/passing_types/Lorenzo-Tonelli-Match-Logs
552,Ernesto Torregrossa,it,FW,Brescia,27,1992,20.5,507,488,19,8,3,143,16,12,1,0,1,0,314,102,91,363,74,24,3,12,332,3,1,16,28,/en/players/bf39bdec/matchlogs/2019-2020/passing_types/Ernesto-Torregrossa-Match-Logs
553,Amad Traoré,ci,FW,Atalanta,17,2002,0.3,19,18,1,0,0,5,1,1,1,1,0,0,17,1,1,17,2,0,0,0,12,0,0,1,1,/en/players/9dc96f10/matchlogs/2019-2020/passing_types/Amad-Traore-Match-Logs
554,Luca Tremolada,it,MF,Brescia,27,1991,0.2,6,5,1,0,0,2,0,2,0,0,0,0,3,2,1,5,0,0,1,0,4,0,0,0,1,/en/players/ed65da8c/matchlogs/2019-2020/passing_types/Luca-Tremolada-Match-Logs
555,Alessandro Tripaldelli,it,DF,Sassuolo,20,1999,1.5,69,60,9,0,0,6,0,4,0,0,0,0,53,8,8,45,14,0,9,0,57,0,0,1,3,/en/players/4571fa88/matchlogs/2019-2020/passing_types/Alessandro-Tripaldelli-Match-Logs
556,William Troost-Ekong,ng,DF,Udinese,25,1993,28.6,1046,1009,37,36,0,132,30,1,0,0,0,0,749,85,212,114,860,43,1,5,859,1,0,9,12,/en/players/7ed4921e/matchlogs/2019-2020/passing_types/William-Troost-Ekong-Match-Logs
557,Georgi Tunjov,ee,MF,SPAL,18,2001,3.2,107,95,12,6,0,17,4,14,6,0,3,3,66,11,30,70,27,5,0,0,77,0,3,1,5,/en/players/7aa84ac5/matchlogs/2019-2020/passing_types/Georgi-Tunjov-Match-Logs
558,Stefano Turati,it,GK,Sassuolo,,,2.0,51,33,18,4,0,4,0,0,0,0,0,0,36,0,15,7,32,0,0,9,43,0,0,0,0,/en/players/bf168004/matchlogs/2019-2020/passing_types/Stefano-Turati-Match-Logs
559,Gennaro Tutino,it,FW,Hellas Verona,22,1996,2.5,74,69,5,1,0,22,1,0,0,0,0,0,42,21,11,3,51,10,1,1,54,1,0,3,2,/en/players/8b303bcb/matchlogs/2019-2020/passing_types/Gennaro-Tutino-Match-Logs
560,Samir Ujkani,xk,GK,Torino,31,1988,1.0,52,38,14,5,0,0,3,0,0,0,0,0,33,5,14,5,45,0,0,2,44,0,0,0,0,/en/players/96640846/matchlogs/2019-2020/passing_types/Samir-Ujkani-Match-Logs
561,Cengiz Ünder,tr,FW,Roma,22,1997,9.7,342,324,18,5,4,88,24,46,12,5,2,2,223,47,72,243,85,4,1,5,241,1,2,5,16,/en/players/1880614f/matchlogs/2019-2020/passing_types/Cengiz-Under-Match-Logs
562,Mirko Valdifiori,it,MF,SPAL,33,1986,15.6,901,775,126,55,3,103,41,76,55,17,32,0,547,144,210,45,815,31,2,0,741,4,32,6,13,/en/players/c710f7d5/matchlogs/2019-2020/passing_types/Mirko-Valdifiori-Match-Logs
563,Borja Valero,es,MF,Inter,34,1985,10.3,538,522,16,13,2,85,13,3,0,0,0,0,425,68,45,66,453,7,3,5,479,3,0,3,15,/en/players/0e21fc3c/matchlogs/2019-2020/passing_types/Borja-Valero-Match-Logs
564,Mattia Valoti,it,"MF,FW",SPAL,25,1993,17.0,580,562,18,14,2,109,19,22,1,0,1,0,347,119,114,60,440,42,2,6,460,1,1,9,13,/en/players/c414df9d/matchlogs/2019-2020/passing_types/Mattia-Valoti-Match-Logs
565,Denis Vavro,sk,DF,Lazio,23,1996,3.6,205,198,7,4,0,13,3,0,0,0,0,0,166,12,27,18,177,7,2,0,188,0,0,0,1,/en/players/08990838/matchlogs/2019-2020/passing_types/Denis-Vavro-Match-Logs
566,Matías Vecino,uy,MF,Inter,27,1991,14.2,542,535,7,3,1,99,9,18,0,0,0,0,376,94,72,41,466,17,4,7,418,1,0,12,27,/en/players/44ac04e9/matchlogs/2019-2020/passing_types/Matias-Vecino-Match-Logs
567,Miguel Veloso,pt,MF,Hellas Verona,33,1986,31.2,1683,1435,248,123,3,286,81,190,122,58,49,13,1038,212,433,1169,387,76,3,7,1288,8,49,19,37,/en/players/ab1ca213/matchlogs/2019-2020/passing_types/Miguel-Veloso-Match-Logs
568,Lorenzo Venuti,it,DF,Fiorentina,24,1995,9.5,482,419,63,7,0,49,12,25,1,0,0,0,302,99,81,87,319,16,55,1,400,1,0,3,17,/en/players/983ff2c7/matchlogs/2019-2020/passing_types/Lorenzo-Venuti-Match-Logs
569,Brayan Vera,co,"DF,MF",Lecce,20,1999,1.7,78,61,17,4,0,8,2,10,3,0,0,0,43,23,12,57,10,1,10,0,58,0,0,1,7,/en/players/80c718dd/matchlogs/2019-2020/passing_types/Brayan-Vera-Match-Logs
570,Simone Verdi,it,"MF,FW",Torino,27,1992,23.0,904,755,149,43,2,172,77,147,78,28,16,6,517,151,236,390,483,10,7,4,639,4,16,20,35,/en/players/0375723e/matchlogs/2019-2020/passing_types/Simone-Verdi-Match-Logs
571,Jordan Veretout,fr,MF,Roma,26,1993,29.2,1658,1558,100,38,1,207,77,76,55,6,33,7,1263,178,217,292,1325,27,6,1,1446,4,33,22,21,/en/players/4a56052c/matchlogs/2019-2020/passing_types/Jordan-Veretout-Match-Logs
572,Valerio Verre,it,"FW,MF",Hellas Verona,25,1994,19.7,709,671,38,8,4,208,18,27,12,0,7,3,446,134,129,159,506,17,1,12,524,10,7,18,30,/en/players/33ecf462/matchlogs/2019-2020/passing_types/Valerio-Verre-Match-Logs
573,Francesco Vicari,it,DF,SPAL,24,1994,32.2,1264,1197,67,64,0,145,39,1,0,0,0,0,869,162,233,100,1051,83,3,2,1101,5,0,3,12,/en/players/de045b15/matchlogs/2019-2020/passing_types/Francesco-Vicari-Match-Logs
574,Ronaldo Vieira,gw,MF,Sampdoria,21,1998,20.2,942,886,56,31,1,190,53,31,17,7,8,0,613,142,187,150,718,41,8,4,784,4,8,11,16,/en/players/75e60d75/matchlogs/2019-2020/passing_types/Ronaldo-Vieira-Match-Logs
575,Mauro Vigorito,it,GK,Lecce,29,1990,4.7,153,88,65,16,0,13,2,0,0,0,0,0,75,7,71,20,98,0,0,27,109,2,0,1,1,/en/players/582a251c/matchlogs/2019-2020/passing_types/Mauro-Vigorito-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Gonzalo Villar,es,MF,Roma,21,1998,3.3,144,141,3,2,0,25,3,0,0,0,0,0,124,12,8,19,118,4,0,1,134,0,0,1,0,/en/players/bdc74a8f/matchlogs/2019-2020/passing_types/Gonzalo-Villar-Match-Logs
577,Luigi Vitale,it,DF,Hellas Verona,31,1987,0.5,13,12,1,0,0,2,0,3,0,0,0,0,3,5,5,10,2,0,1,0,8,1,0,0,1,/en/players/fe479e17/matchlogs/2019-2020/passing_types/Luigi-Vitale-Match-Logs
578,Mattia Viviani,it,MF,Brescia,18,2000,3.8,190,173,17,10,0,22,8,3,4,0,0,0,140,14,36,38,146,4,0,0,161,1,0,3,7,/en/players/360b2bb1/matchlogs/2019-2020/passing_types/Mattia-Viviani-Match-Logs
579,Dušan Vlahović,rs,FW,Fiorentina,19,2000,16.7,343,320,23,0,1,124,4,13,1,0,0,0,237,66,40,225,71,12,1,7,236,1,0,15,27,/en/players/79443529/matchlogs/2019-2020/passing_types/Dusan-Vlahovic-Match-Logs
580,Stefan de Vrij,nl,DF,Inter,27,1992,31.4,1645,1615,30,29,0,169,25,0,0,0,0,0,1303,184,158,232,1299,66,1,10,1525,3,0,2,8,/en/players/d0d8dd44/matchlogs/2019-2020/passing_types/Stefan-de-Vrij-Match-Logs
581,Giacomo Vrioni,al,FW,Juventus,20,1998,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,/en/players/bf4d31d3/matchlogs/2019-2020/passing_types/Giacomo-Vrioni-Match-Logs
582,Walace,br,MF,Udinese,24,1995,12.7,684,671,13,10,2,111,18,3,0,0,0,0,530,86,68,77,570,26,3,1,611,0,0,11,9,/en/players/26db8853/matchlogs/2019-2020/passing_types/Walace-Match-Logs
583,Sebastian Walukiewicz,pl,DF,Cagliari,19,2000,12.9,606,556,50,17,1,39,16,4,0,0,0,0,437,71,98,42,499,24,33,0,528,0,0,9,5,/en/players/217875a4/matchlogs/2019-2020/passing_types/Sebastian-Walukiewicz-Match-Logs
584,Jawad El Yamiq,ma,DF,Genoa,27,1992,2.2,110,107,3,1,0,14,5,1,0,0,0,0,76,12,22,16,84,4,2,1,93,1,0,1,0,/en/players/f6f6b6e8/matchlogs/2019-2020/passing_types/Jawad-El-Yamiq-Match-Logs
585,Maya Yoshida,jp,DF,Sampdoria,30,1988,13.2,570,544,26,23,0,44,28,1,0,0,0,0,395,55,120,94,429,33,3,0,489,2,0,4,5,/en/players/caffaf5a/matchlogs/2019-2020/passing_types/Maya-Yoshida-Match-Logs
586,Amin Younes,de,"FW,MF",Napoli,25,1993,2.0,111,110,1,0,0,37,0,1,0,0,0,0,90,16,5,16,93,1,1,0,89,0,0,4,5,/en/players/228f73ae/matchlogs/2019-2020/passing_types/Amin-Younes-Match-Logs
587,Ashley Young,eng,DF,Inter,34,1985,13.2,634,531,103,2,1,80,10,39,2,0,1,0,359,148,127,89,426,14,99,3,506,4,1,10,30,/en/players/be927d03/matchlogs/2019-2020/passing_types/Ashley-Young-Match-Logs
588,Mattia Zaccagni,it,"FW,MF",Hellas Verona,24,1995,23.5,790,759,31,6,4,233,18,46,5,0,2,3,491,161,138,91,596,48,7,19,572,6,2,22,36,/en/players/d85c238b/matchlogs/2019-2020/passing_types/Mattia-Zaccagni-Match-Logs
589,Luca Zanimacchia,it,FW,Juventus,21,1998,1.3,58,53,5,1,0,7,1,10,3,2,0,1,41,7,10,8,48,0,1,0,44,0,0,0,2,/en/players/5e834dce/matchlogs/2019-2020/passing_types/Luca-Zanimacchia-Match-Logs
590,Nicolò Zaniolo,it,"FW,MF",Roma,20,1999,16.7,447,431,16,1,2,103,22,26,1,1,0,0,301,72,74,391,36,6,9,0,356,1,0,8,19,/en/players/9907b1c8/matchlogs/2019-2020/passing_types/Nicolo-Zaniolo-Match-Logs
591,Cristián Zapata,co,DF,Genoa,32,1986,19.1,874,827,47,43,0,165,12,1,0,0,0,0,698,70,106,238,566,36,4,0,809,1,0,3,4,/en/players/b1deecf8/matchlogs/2019-2020/passing_types/Cristian-Zapata-Match-Logs
592,Duván Zapata,co,FW,Atalanta,28,1991,22.5,601,550,51,1,2,173,10,30,0,0,0,0,440,100,61,116,425,25,5,13,458,1,0,10,32,/en/players/d3de9af0/matchlogs/2019-2020/passing_types/Duvan-Zapata-Match-Logs
593,Davide Zappacosta,it,DF,Roma,27,1992,5.0,246,198,48,3,0,24,7,23,0,0,0,0,162,45,39,25,170,6,45,0,200,0,0,1,13,/en/players/7fe90ccd/matchlogs/2019-2020/passing_types/Davide-Zappacosta-Match-Logs
594,Simone Zaza,it,FW,Torino,28,1991,18.2,331,306,25,4,1,106,11,8,0,0,0,0,168,96,67,203,54,19,1,21,213,4,0,8,20,/en/players/9592289a/matchlogs/2019-2020/passing_types/Simone-Zaza-Match-Logs
595,Marvin Zeegelaar,nl,DF,Udinese,28,1990,6.6,303,258,45,3,0,22,2,13,0,0,0,0,179,59,65,197,51,7,42,2,245,0,0,4,9,/en/players/8abd0c03/matchlogs/2019-2020/passing_types/Marvin-Zeegelaar-Match-Logs
596,Piotr Zieliński,pl,MF,Napoli,25,1994,32.5,2015,1970,45,33,6,352,61,42,7,3,1,1,1514,273,228,531,1426,32,5,8,1758,3,1,36,32,/en/players/a5296e55/matchlogs/2019-2020/passing_types/Piotr-Zielinski-Match-Logs
597,Jaromír Zmrhal,cz,MF,Brescia,25,1993,12.5,381,363,18,4,0,66,15,30,10,2,4,3,206,100,75,275,66,25,3,3,273,2,4,6,20,/en/players/cbec1196/matchlogs/2019-2020/passing_types/Jaromir-Zmrhal-Match-Logs
598,Ervin Zukanović,ba,DF,SPAL,32,1987,2.3,126,126,0,0,0,14,1,1,0,0,0,0,93,22,11,100,18,5,0,0,112,0,0,1,3,/en/players/1253a12e/matchlogs/2019-2020/passing_types/Ervin-Zukanovic-Match-Logs
599,Szymon Żurkowski,pl,MF,Fiorentina,21,1997,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,0,0,4,0,0,0,0,/en/players/4e1d5e59/matchlogs/2019-2020/passing_types/Szymon-Zurkowski-Match-Logs
600,Filip Đuričić,rs,"MF,FW",Sassuolo,27,1992,18.1,698,668,30,2,9,140,13,31,28,11,11,2,548,88,62,85,585,14,0,5,552,4,11,16,37,/en/players/eccbe56a/matchlogs/2019-2020/passing_types/Filip-Djuricic-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
