Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
436,Andrea Pinamonti,it,FW,Genoa,20,1999,24.8,21,14,3,10,8,21,26,3.8,25,490,99,20.2,3,10,8,27,2,0,25,9,30,16,0,/en/players/08aa9cd1/matchlogs/2019-2020/defense/Andrea-Pinamonti-Match-Logs
437,Simone Pinna,it,DF,Cagliari,21,1997,1.0,2,2,1,1,0,2,0,,0,14,3,21.4,1,1,0,3,1,0,2,5,7,2,0,/en/players/6523afa4/matchlogs/2019-2020/defense/Simone-Pinna-Match-Logs
438,Carlo Pinsoglio,it,GK,Juventus,29,1990,0.2,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/f6a06749/matchlogs/2019-2020/defense/Carlo-Pinsoglio-Match-Logs
439,Lorenzo Pirola,it,DF,Inter,17,2002,0.1,0,0,0,0,0,0,0,,0,3,1,33.3,0,0,0,0,0,0,0,1,1,0,0,/en/players/caec77da/matchlogs/2019-2020/defense/Lorenzo-Pirola-Match-Logs
440,Fabio Pisacane,it,DF,Cagliari,33,1986,27.1,40,25,25,15,0,40,44,43.2,25,224,79,35.3,25,15,0,58,29,1,29,28,68,134,1,/en/players/56400c01/matchlogs/2019-2020/defense/Fabio-Pisacane-Match-Logs
441,Miralem Pjanić,ba,MF,Juventus,29,1990,25.3,46,26,16,24,6,46,57,28.1,41,384,108,28.1,16,24,6,38,12,0,26,32,78,30,3,/en/players/ad6df2d5/matchlogs/2019-2020/defense/Miralem-Pjanic-Match-Logs
442,Andrea Poli,it,MF,Bologna,29,1989,21.3,52,40,21,25,6,52,61,27.9,44,508,152,29.9,21,25,6,33,4,0,29,39,91,21,0,/en/players/b3fd7075/matchlogs/2019-2020/defense/Andrea-Poli-Match-Logs
443,Matteo Politano,it,FW,Napoli,25,1993,8.3,12,8,8,1,3,12,12,25.0,9,102,25,24.5,8,1,3,10,0,0,10,5,17,2,0,/en/players/5e861944/matchlogs/2019-2020/defense/Matteo-Politano-Match-Logs
444,Matteo Politano,it,FW,Inter,25,1993,2.9,1,1,0,0,1,1,4,0.0,4,48,14,29.2,0,0,1,1,0,0,1,0,1,1,0,/en/players/5e861944/matchlogs/2019-2020/defense/Matteo-Politano-Match-Logs
445,Erick Pulgar,cl,MF,Fiorentina,25,1994,32.8,66,39,28,32,6,66,107,17.8,88,699,196,28.0,28,32,6,76,16,0,60,51,117,52,0,/en/players/4611e028/matchlogs/2019-2020/defense/Erick-Pulgar-Match-Logs
446,Ignacio Pussetto,ar,"FW,DF",Udinese,23,1995,3.8,6,3,2,3,1,6,9,11.1,8,105,22,21.0,2,3,1,5,1,0,4,4,10,7,0,/en/players/62437b4f/matchlogs/2019-2020/defense/Ignacio-Pussetto-Match-Logs
447,Fabio Quagliarella,it,FW,Sampdoria,36,1983,25.3,8,5,0,7,1,8,26,11.5,23,444,113,25.5,0,7,1,16,0,0,16,7,15,16,0,/en/players/ee4f2f3b/matchlogs/2019-2020/defense/Fabio-Quagliarella-Match-Logs
448,Adrien Rabiot,fr,MF,Juventus,24,1995,21.2,56,39,16,25,15,56,43,44.2,24,496,150,30.2,16,25,15,45,8,1,37,32,88,17,0,/en/players/8794e251/matchlogs/2019-2020/defense/Adrien-Rabiot-Match-Logs
449,Ivan Radovanović,rs,MF,Genoa,30,1988,14.6,28,18,19,8,1,28,26,34.6,17,237,63,26.6,19,8,1,28,5,0,23,8,36,48,0,/en/players/023937a9/matchlogs/2019-2020/defense/Ivan-Radovanovic-Match-Logs
450,Ionuț Radu,ro,GK,Genoa,22,1997,17.0,0,0,0,0,0,0,2,0.0,2,1,0,0.0,0,0,0,0,0,0,0,0,0,2,1,/en/players/67f649be/matchlogs/2019-2020/defense/Ionut-Radu-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Ștefan Radu,ro,DF,Lazio,32,1986,25.6,51,28,32,16,3,51,51,54.9,23,255,92,36.1,32,16,3,30,9,0,21,32,83,114,0,/en/players/53de807a/matchlogs/2019-2020/defense/Stefan-Radu-Match-Logs
452,Boris Radunović,rs,GK,Hellas Verona,23,1996,3.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/0dfce079/matchlogs/2019-2020/defense/Boris-Radunovic-Match-Logs
453,Rafael,br,GK,Cagliari,37,1982,5.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,/en/players/dd06d56c/matchlogs/2019-2020/defense/Rafael-Match-Logs
454,Daniele Ragatzu,it,"MF,FW",Cagliari,27,1991,3.5,2,2,0,2,0,2,4,0.0,4,38,13,34.2,0,2,0,3,0,0,3,1,3,3,0,/en/players/282b3a4d/matchlogs/2019-2020/defense/Daniele-Ragatzu-Match-Logs
455,Gastón Ramírez,uy,"MF,FW",Sampdoria,28,1990,15.5,31,20,12,12,7,31,44,15.9,37,378,89,23.5,12,12,7,25,2,0,23,12,43,8,0,/en/players/2c851997/matchlogs/2019-2020/defense/Gaston-Ramirez-Match-Logs
456,Aaron Ramsey,wal,MF,Juventus,28,1990,11.7,28,19,8,13,7,28,25,28.0,18,229,65,28.4,8,13,7,20,3,0,17,11,39,7,0,/en/players/ef619b0b/matchlogs/2019-2020/defense/Aaron-Ramsey-Match-Logs
457,Luca Ranieri,it,DF,Fiorentina,20,1999,2.6,4,2,3,1,0,4,4,50.0,2,21,10,47.6,3,1,0,3,1,0,2,2,6,15,0,/en/players/8c63fae5/matchlogs/2019-2020/defense/Luca-Ranieri-Match-Logs
458,Andrea Ranocchia,it,DF,Inter,31,1988,5.8,19,9,9,9,1,19,7,57.1,3,102,38,37.3,9,9,1,13,5,0,8,9,28,26,0,/en/players/539230cf/matchlogs/2019-2020/defense/Andrea-Ranocchia-Match-Logs
459,Giacomo Raspadori,it,"MF,FW",Sassuolo,19,2000,2.9,10,8,5,2,3,10,3,0.0,3,51,16,31.4,5,2,3,2,0,0,2,1,11,0,0,/en/players/6e058f06/matchlogs/2019-2020/defense/Giacomo-Raspadori-Match-Logs
460,Ante Rebić,hr,FW,Milan,25,1993,15.5,20,12,6,7,7,20,34,11.8,30,326,82,25.2,6,7,7,16,2,0,14,4,24,14,0,/en/players/536cebe5/matchlogs/2019-2020/defense/Ante-Rebic-Match-Logs
461,Arkadiusz Reca,pl,DF,SPAL,24,1995,21.4,46,27,28,10,8,46,56,26.8,41,325,96,29.5,28,10,8,23,2,0,21,29,75,40,2,/en/players/6213fd82/matchlogs/2019-2020/defense/Arkadiusz-Reca-Match-Logs
462,Vasco Regini,it,DF,Sampdoria,28,1990,1.9,4,1,3,1,0,4,2,0.0,2,26,8,30.8,3,1,0,6,2,0,4,1,5,7,0,/en/players/339c6ed4/matchlogs/2019-2020/defense/Vasco-Regini-Match-Logs
463,Vasco Regini,it,DF,Parma,28,1990,0.6,0,0,0,0,0,0,0,,0,3,0,0.0,0,0,0,0,0,0,0,0,0,3,0,/en/players/339c6ed4/matchlogs/2019-2020/defense/Vasco-Regini-Match-Logs
464,Pepe Reina,es,GK,Milan,36,1982,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/e358587b/matchlogs/2019-2020/defense/Pepe-Reina-Match-Logs
465,Franck Ribéry,fr,FW,Fiorentina,36,1983,15.7,16,12,8,6,2,16,19,26.3,14,278,74,26.6,8,6,2,9,0,0,9,3,19,2,0,/en/players/f61c7c4e/matchlogs/2019-2020/defense/Franck-Ribery-Match-Logs
466,Davide Riccardi,it,DF,Lecce,23,1996,0.2,0,0,0,0,0,0,3,0.0,3,2,0,0.0,0,0,0,0,0,0,0,0,0,1,0,/en/players/7b4b9221/matchlogs/2019-2020/defense/Davide-Riccardi-Match-Logs
467,Emiliano Rigoni,ar,"MF,FW",Sampdoria,26,1993,4.8,5,5,2,2,1,5,6,33.3,4,120,25,20.8,2,2,1,4,1,0,3,3,8,1,0,/en/players/a1216563/matchlogs/2019-2020/defense/Emiliano-Rigoni-Match-Logs
468,Tomás Rincón,ve,MF,Torino,31,1988,30.0,60,35,27,25,8,60,77,35.1,50,479,126,26.3,27,25,8,36,4,0,32,36,96,81,0,/en/players/f1cfc209/matchlogs/2019-2020/defense/Tomas-Rincon-Match-Logs
469,Andrea Rispoli,it,DF,Lecce,30,1988,21.2,29,22,13,12,4,29,40,45.0,22,197,49,24.9,13,12,4,58,8,0,50,36,65,68,0,/en/players/39ee6cb6/matchlogs/2019-2020/defense/Andrea-Rispoli-Match-Logs
470,Ricardo Rodríguez,ch,DF,Milan,26,1992,4.3,8,4,4,1,3,8,6,33.3,4,51,15,29.4,4,1,3,10,4,0,6,5,13,11,0,/en/players/7f78ad23/matchlogs/2019-2020/defense/Ricardo-Rodriguez-Match-Logs
471,Marko Rog,hr,MF,Cagliari,24,1995,25.7,86,61,42,34,10,86,81,25.9,60,633,187,29.5,42,34,10,55,15,0,40,24,110,11,0,/en/players/b6b2b820/matchlogs/2019-2020/defense/Marko-Rog-Match-Logs
472,Rogério,br,DF,Sassuolo,21,1998,11.3,25,12,13,7,5,25,19,47.4,10,122,38,31.1,13,7,5,29,4,0,25,8,33,25,0,/en/players/10e7f486/matchlogs/2019-2020/defense/Rogerio-Match-Logs
473,Filippo Romagna,it,DF,Sassuolo,22,1997,16.4,14,7,9,5,0,14,4,50.0,2,100,32,32.0,9,5,0,34,19,0,15,10,24,84,0,/en/players/84594618/matchlogs/2019-2020/defense/Filippo-Romagna-Match-Logs
474,Alessio Romagnoli,it,DF,Milan,24,1995,34.3,36,25,24,11,1,36,27,33.3,18,301,102,33.9,24,11,1,54,18,0,36,58,94,176,0,/en/players/3ead85f9/matchlogs/2019-2020/defense/Alessio-Romagnoli-Match-Logs
475,Cristian Romero,ar,DF,Genoa,21,1998,28.6,61,37,46,12,3,61,54,35.2,35,474,155,32.7,46,12,3,73,34,0,39,74,135,143,2,/en/players/a3d94a58/matchlogs/2019-2020/defense/Cristian-Romero-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Rômulo,it,MF,Brescia,32,1987,19.1,32,16,12,14,6,32,44,22.7,34,344,68,19.8,12,14,6,24,1,0,23,8,40,8,0,/en/players/07abb358/matchlogs/2019-2020/defense/Romulo-Match-Logs
477,Rômulo,it,DF,Genoa,32,1987,0.2,1,0,0,1,0,1,1,0.0,1,4,0,0.0,0,1,0,0,0,0,0,0,1,1,0,/en/players/07abb358/matchlogs/2019-2020/defense/Romulo-Match-Logs
478,Cristiano Ronaldo,pt,FW,Juventus,34,1985,32.4,16,10,4,6,6,16,20,20.0,16,249,55,22.1,4,6,6,16,6,0,10,5,21,23,0,/en/players/dea698d9/matchlogs/2019-2020/defense/Cristiano-Ronaldo-Match-Logs
479,Marten de Roon,nl,MF,Atalanta,28,1991,30.2,75,49,28,33,14,75,97,37.1,61,654,201,30.7,28,33,14,52,8,0,44,43,118,60,1,/en/players/2a1beb34/matchlogs/2019-2020/defense/Marten-de-Roon-Match-Logs
480,Antonio Rosati,it,GK,Torino,36,1983,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/28a15394/matchlogs/2019-2020/defense/Antonio-Rosati-Match-Logs
481,Luca Rossettini,it,DF,Lecce,34,1985,25.1,24,16,18,6,0,24,30,33.3,20,180,55,30.6,18,6,0,49,22,0,27,33,57,166,1,/en/players/47a500ae/matchlogs/2019-2020/defense/Luca-Rossettini-Match-Logs
482,Francesco Rossi,it,GK,Atalanta,28,1991,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2019-2020/defense/Francesco-Rossi-Match-Logs
483,Nicolò Rovella,it,MF,Genoa,17,2001,1.2,1,1,0,1,0,1,1,0.0,1,24,5,20.8,0,1,0,1,0,0,1,4,5,0,0,/en/players/e58cbfd5/matchlogs/2019-2020/defense/Nicolo-Rovella-Match-Logs
484,Amir Rrahmani,xk,DF,Hellas Verona,25,1994,35.9,63,39,35,23,5,63,53,50.9,26,483,139,28.8,35,23,5,76,37,1,39,32,95,200,2,/en/players/4b3e1a38/matchlogs/2019-2020/defense/Amir-Rrahmani-Match-Logs
485,Dion Ruffo Luci,it,MF,Bologna,18,2001,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/f239e6dd/matchlogs/2019-2020/defense/Dion-Ruffo-Luci-Match-Logs
486,Daniele Rugani,it,DF,Juventus,25,1994,7.7,8,6,5,3,0,8,5,80.0,1,53,15,28.3,5,3,0,12,6,0,6,9,17,46,0,/en/players/14b8fcdf/matchlogs/2019-2020/defense/Daniele-Rugani-Match-Logs
487,Mário Rui,pt,DF,Napoli,28,1991,21.8,37,25,17,13,7,37,27,44.4,15,229,81,35.4,17,13,7,43,6,1,37,22,59,46,0,/en/players/0b5a292a/matchlogs/2019-2020/defense/Mario-Rui-Match-Logs
488,Fabián Ruiz Peña,es,MF,Napoli,23,1996,29.8,48,33,22,20,6,48,71,29.6,50,552,163,29.5,22,20,6,47,4,0,43,32,80,22,1,/en/players/c0c7ff58/matchlogs/2019-2020/defense/Fabian-Ruiz-Pena-Match-Logs
489,Stefano Sabelli,it,DF,Brescia,26,1993,35.2,104,60,61,37,6,104,139,34.5,91,716,183,25.6,61,37,6,94,15,1,79,56,160,95,0,/en/players/0ccac09c/matchlogs/2019-2020/defense/Stefano-Sabelli-Match-Logs
490,Alexis Saelemaekers,be,"FW,MF",Milan,20,1999,7.6,14,6,4,7,3,14,21,33.3,14,130,34,26.2,4,7,3,12,0,0,12,11,25,2,0,/en/players/ee251371/matchlogs/2019-2020/defense/Alexis-Saelemaekers-Match-Logs
491,Jacopo Sala,it,DF,SPAL,27,1991,9.5,24,9,17,5,2,24,23,39.1,14,163,45,27.6,17,5,2,19,0,0,19,14,38,18,1,/en/players/da5a981b/matchlogs/2019-2020/defense/Jacopo-Sala-Match-Logs
492,Bartosz Salamon,pl,DF,SPAL,28,1991,3.8,1,1,1,0,0,1,2,0.0,2,25,6,24.0,1,0,0,7,4,0,3,7,8,19,0,/en/players/9b30df1e/matchlogs/2019-2020/defense/Bartosz-Salamon-Match-Logs
493,Eddy Salcedo,it,"FW,MF",Hellas Verona,17,2001,7.6,3,1,2,0,1,3,5,0.0,5,128,35,27.3,2,0,1,4,0,0,4,1,4,2,0,/en/players/0489bb30/matchlogs/2019-2020/defense/Eddy-Salcedo-Match-Logs
494,Antonio Sanabria,py,FW,Genoa,23,1996,15.4,13,10,3,6,4,13,11,27.3,8,309,80,25.9,3,6,4,14,1,0,13,3,16,13,0,/en/players/0a447501/matchlogs/2019-2020/defense/Antonio-Sanabria-Match-Logs
495,Alexis Sánchez,cl,FW,Inter,30,1988,10.3,9,8,1,5,3,9,11,18.2,9,209,63,30.1,1,5,3,9,2,0,7,3,12,2,0,/en/players/2c0f8e9e/matchlogs/2019-2020/defense/Alexis-Sanchez-Match-Logs
496,Alex Sandro,br,DF,Juventus,28,1991,26.5,43,25,23,13,7,43,35,34.3,23,298,84,28.2,23,13,7,48,6,1,42,43,86,57,2,/en/players/0d82903c/matchlogs/2019-2020/defense/Alex-Sandro-Match-Logs
497,Nicola Sansone,it,"FW,MF",Bologna,27,1991,25.2,34,20,12,16,6,34,62,24.2,47,458,125,27.3,12,16,6,28,1,0,27,11,45,10,0,/en/players/7eb97a8e/matchlogs/2019-2020/defense/Nicola-Sansone-Match-Logs
498,Federico Santander,py,FW,Bologna,28,1991,8.6,10,6,2,1,7,10,4,50.0,2,159,53,33.3,2,1,7,11,2,0,9,7,17,12,0,/en/players/df85d472/matchlogs/2019-2020/defense/Federico-Santander-Match-Logs
499,Davide Santon,it,DF,Roma,28,1991,6.9,13,9,6,6,1,13,14,28.6,10,104,33,31.7,6,6,1,15,2,0,13,10,23,15,0,/en/players/88c89891/matchlogs/2019-2020/defense/Davide-Santon-Match-Logs
500,Samir Santos,br,DF,Udinese,24,1994,17.2,44,28,29,12,3,44,28,46.4,15,218,83,38.1,29,12,3,29,9,0,20,34,78,81,1,/en/players/92b4758e/matchlogs/2019-2020/defense/Samir-Santos-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Riccardo Saponara,it,"MF,FW",Lecce,27,1991,10.5,10,7,2,7,1,10,13,30.8,9,114,25,21.9,2,7,1,6,0,0,6,5,15,2,0,/en/players/3bb7af3b/matchlogs/2019-2020/defense/Riccardo-Saponara-Match-Logs
502,Riccardo Saponara,it,"MF,FW",Genoa,27,1991,1.9,4,3,3,1,0,4,3,0.0,3,30,5,16.7,3,1,0,1,1,0,0,0,4,2,0,/en/players/3bb7af3b/matchlogs/2019-2020/defense/Riccardo-Saponara-Match-Logs
503,Lasse Schöne,dk,MF,Genoa,33,1986,27.0,46,28,12,32,2,46,54,27.8,39,488,139,28.5,12,32,2,38,7,1,31,34,80,25,2,/en/players/c3a8bcd8/matchlogs/2019-2020/defense/Lasse-Schone-Match-Logs
504,Jerdy Schouten,nl,MF,Bologna,22,1997,12.0,26,21,11,14,1,26,20,25.0,15,232,72,31.0,11,14,1,25,6,0,19,26,52,30,0,/en/players/2cfae697/matchlogs/2019-2020/defense/Jerdy-Schouten-Match-Logs
505,Matteo Scozzarella,it,MF,Parma,31,1988,10.2,22,15,11,9,2,22,29,34.5,19,171,39,22.8,11,9,2,28,13,0,15,28,50,34,0,/en/players/ea164f99/matchlogs/2019-2020/defense/Matteo-Scozzarella-Match-Logs
506,Ken Sema,se,"DF,MF",Udinese,25,1993,27.3,48,27,39,8,1,48,64,42.2,37,413,108,26.2,39,8,1,46,9,0,37,20,68,40,1,/en/players/1770bd68/matchlogs/2019-2020/defense/Ken-Sema-Match-Logs
507,Alessandro Semprini,it,DF,Brescia,21,1998,7.0,10,3,7,3,0,10,9,66.7,3,82,17,20.7,7,3,0,20,5,1,15,9,19,16,0,/en/players/dd29f81d/matchlogs/2019-2020/defense/Alessandro-Semprini-Match-Logs
508,Stefano Sensi,it,"MF,FW",Inter,23,1995,8.0,15,11,7,7,1,15,26,26.9,19,181,51,28.2,7,7,1,18,1,0,17,9,24,3,0,/en/players/b70bde8f/matchlogs/2019-2020/defense/Stefano-Sensi-Match-Logs
509,Luigi Sepe,it,GK,Parma,28,1991,34.0,1,0,1,0,0,1,2,50.0,1,5,1,20.0,1,0,0,0,0,0,0,0,1,0,1,/en/players/343f753a/matchlogs/2019-2020/defense/Luigi-Sepe-Match-Logs
510,Yevhen Shakhov,ua,"MF,FW",Lecce,28,1990,12.1,34,22,16,13,5,34,23,30.4,16,287,74,25.8,16,13,5,14,3,0,11,14,48,11,1,/en/players/ff764de3/matchlogs/2019-2020/defense/Yevhen-Shakhov-Match-Logs
511,Luca Siligardi,it,"FW,MF",Parma,31,1988,3.7,7,3,3,3,1,7,7,71.4,2,73,19,26.0,3,3,1,8,0,0,8,3,10,1,0,/en/players/1cac99dc/matchlogs/2019-2020/defense/Luca-Siligardi-Match-Logs
512,André Silva,pt,FW,Milan,23,1995,0.7,3,1,0,1,2,3,1,0.0,1,15,2,13.3,0,1,2,0,0,0,0,0,3,0,0,/en/players/3effaa34/matchlogs/2019-2020/defense/Andre-Silva-Match-Logs
513,Marco Silvestri,it,GK,Hellas Verona,28,1991,35.0,0,0,0,0,0,0,2,0.0,2,4,0,0.0,0,0,0,0,0,0,0,4,4,0,1,/en/players/0d422df7/matchlogs/2019-2020/defense/Marco-Silvestri-Match-Logs
514,Giovanni Simeone,ar,FW,Cagliari,24,1995,32.5,30,11,9,12,9,30,29,20.7,23,489,128,26.2,9,12,9,36,11,0,25,12,42,13,0,/en/players/343c0d52/matchlogs/2019-2020/defense/Giovanni-Simeone-Match-Logs
515,Wilfried Singo,ci,DF,Torino,18,2000,1.5,2,0,1,1,0,2,2,50.0,1,11,4,36.4,1,1,0,1,0,0,1,0,2,4,0,/en/players/8b609c34/matchlogs/2019-2020/defense/Wilfried-Singo-Match-Logs
516,Salvatore Sirigu,it,GK,Torino,32,1987,36.0,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,0,0,0,0,0,2,2,1,0,/en/players/10dc46f0/matchlogs/2019-2020/defense/Salvatore-Sirigu-Match-Logs
517,Łukasz Skorupski,pl,GK,Bologna,28,1991,37.0,1,0,1,0,0,1,0,,0,6,2,33.3,1,0,0,0,0,0,0,3,4,1,3,/en/players/ab4449d6/matchlogs/2019-2020/defense/Lukasz-Skorupski-Match-Logs
518,Andreas Skov Olsen,dk,"FW,MF",Bologna,19,1999,8.4,13,7,6,6,1,13,17,29.4,12,215,47,21.9,6,6,1,14,1,0,13,8,21,12,0,/en/players/c50cee19/matchlogs/2019-2020/defense/Andreas-Skov-Olsen-Match-Logs
519,Simon Skrabb,fi,"MF,FW",Brescia,24,1995,2.9,7,4,2,3,2,7,10,40.0,6,72,18,25.0,2,3,2,8,1,0,7,0,7,2,0,/en/players/45af5134/matchlogs/2019-2020/defense/Simon-Skrabb-Match-Logs
520,Milan Škriniar,sk,DF,Inter,24,1995,29.2,47,29,28,17,2,47,38,39.5,23,291,82,28.2,28,17,2,32,13,1,19,27,74,96,0,/en/players/30f5ffa9/matchlogs/2019-2020/defense/Milan-Skriniar-Match-Logs
521,Chris Smalling,eng,DF,Roma,29,1989,28.5,36,23,22,13,1,36,12,75.0,3,187,62,33.2,22,13,1,60,39,2,21,60,96,166,3,/en/players/b6964eb6/matchlogs/2019-2020/defense/Chris-Smalling-Match-Logs
522,Roberto Soriano,it,MF,Bologna,28,1991,27.4,52,37,15,28,9,52,55,30.9,38,455,134,29.5,15,28,9,31,2,0,29,18,70,20,1,/en/players/9d4c45d6/matchlogs/2019-2020/defense/Roberto-Soriano-Match-Logs
523,Riccardo Sottil,it,"FW,DF",Fiorentina,20,1999,5.7,5,3,4,1,0,5,11,27.3,8,73,12,16.4,4,1,0,9,1,0,8,0,5,0,0,/en/players/94816803/matchlogs/2019-2020/defense/Riccardo-Sottil-Match-Logs
524,Adama Soumaoro,fr,DF,Genoa,27,1992,7.1,6,5,4,2,0,6,3,66.7,1,48,17,35.4,4,2,0,13,9,0,4,8,14,45,0,/en/players/7b075c75/matchlogs/2019-2020/defense/Adama-Soumaoro-Match-Logs
525,Nikolas Špalek,sk,"MF,FW",Brescia,22,1997,17.5,21,14,6,11,4,21,33,15.2,28,497,116,23.3,6,11,4,23,0,0,23,8,29,10,0,/en/players/9e90fb5d/matchlogs/2019-2020/defense/Nikolas-Spalek-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Leonardo Spinazzola,it,DF,Roma,26,1993,17.2,18,10,9,7,2,18,27,40.7,16,203,62,30.5,9,7,2,34,5,0,29,21,39,44,1,/en/players/3626daea/matchlogs/2019-2020/defense/Leonardo-Spinazzola-Match-Logs
527,Marco Sportiello,it,GK,Atalanta,27,1992,5.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/ac4003af/matchlogs/2019-2020/defense/Marco-Sportiello-Match-Logs
528,Mattia Sprocati,it,FW,Parma,26,1992,6.6,4,3,4,0,0,4,4,0.0,4,92,31,33.7,4,0,0,10,1,0,9,1,5,2,0,/en/players/bdd0692f/matchlogs/2019-2020/defense/Mattia-Sprocati-Match-Logs
529,Mariusz Stępiński,pl,FW,Hellas Verona,24,1995,7.8,6,4,1,3,2,6,2,0.0,2,138,38,27.5,1,3,2,6,1,0,5,1,7,8,0,/en/players/7b536033/matchlogs/2019-2020/defense/Mariusz-Stepinski-Match-Logs
530,Thomas Strakosha,al,GK,Lazio,24,1995,38.0,0,0,0,0,0,0,1,0.0,1,4,0,0.0,0,0,0,2,1,0,1,0,0,1,2,/en/players/339fe0e8/matchlogs/2019-2020/defense/Thomas-Strakosha-Match-Logs
531,Jens Stryger Larsen,dk,DF,Udinese,28,1991,31.0,39,22,24,11,4,39,37,51.4,18,336,85,25.3,24,11,4,38,6,0,32,22,61,50,0,/en/players/f91e81c9/matchlogs/2019-2020/defense/Jens-Stryger-Larsen-Match-Logs
532,Stefano Sturaro,it,MF,Genoa,26,1993,13.9,35,26,11,17,7,35,38,23.7,29,285,86,30.2,11,17,7,27,4,0,23,10,45,30,0,/en/players/2334478a/matchlogs/2019-2020/defense/Stefano-Sturaro-Match-Logs
533,Suso,es,"FW,MF",Milan,25,1993,15.1,17,14,5,10,2,17,15,20.0,12,206,45,21.8,5,10,2,11,0,0,11,8,25,3,0,/en/players/4e219ad2/matchlogs/2019-2020/defense/Suso-Match-Logs
534,Bosko Sutalo,hr,DF,Atalanta,19,2000,3.1,3,2,1,1,1,3,1,0.0,1,43,11,25.6,1,1,1,4,0,0,4,6,9,9,1,/en/players/1d0bb7e4/matchlogs/2019-2020/defense/Bosko-Sutalo-Match-Logs
535,Mattias Svanberg,se,MF,Bologna,20,1999,11.7,17,14,9,5,3,17,31,12.9,27,268,56,20.9,9,5,3,22,5,0,17,14,31,14,0,/en/players/92d83c27/matchlogs/2019-2020/defense/Mattias-Svanberg-Match-Logs
536,Wojciech Szczęsny,pl,GK,Juventus,29,1990,28.8,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,0,0,0,0,0,1,1,2,3,/en/players/01b8a2b2/matchlogs/2019-2020/defense/Wojciech-Szczesny-Match-Logs
537,Andrea Tabanelli,it,MF,Lecce,29,1990,10.7,18,12,7,8,3,18,30,26.7,22,206,47,22.8,7,8,3,20,4,0,16,10,28,18,1,/en/players/b59e02da/matchlogs/2019-2020/defense/Andrea-Tabanelli-Match-Logs
538,Panagiotis Tachtsidis,gr,MF,Lecce,28,1991,22.3,62,45,32,21,9,62,72,41.7,42,437,127,29.1,32,21,9,41,12,0,29,30,92,43,1,/en/players/e26bd2f4/matchlogs/2019-2020/defense/Panagiotis-Tachtsidis-Match-Logs
539,Adrien Tameze,cm,MF,Atalanta,25,1994,2.3,4,3,2,1,1,4,6,0.0,6,52,16,30.8,2,1,1,5,1,0,4,3,7,3,0,/en/players/8da74c05/matchlogs/2019-2020/defense/Adrien-Tameze-Match-Logs
540,Łukasz Teodorczyk,pl,FW,Udinese,28,1991,2.5,8,5,2,4,2,8,6,33.3,4,79,18,22.8,2,4,2,1,0,0,1,0,8,2,0,/en/players/7e81a17d/matchlogs/2019-2020/defense/Lukasz-Teodorczyk-Match-Logs
541,Hidde ter Avest,nl,DF,Udinese,22,1997,7.6,17,8,11,3,3,17,15,60.0,6,117,23,19.7,11,3,3,21,1,0,20,10,27,30,0,/en/players/18f9dbd0/matchlogs/2019-2020/defense/Hidde-ter-Avest-Match-Logs
542,Pietro Terracciano,it,GK,Fiorentina,29,1990,6.9,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/e1b0a70d/matchlogs/2019-2020/defense/Pietro-Terracciano-Match-Logs
543,Aleksa Terzić,rs,DF,Fiorentina,19,1999,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/3ef0a2d7/matchlogs/2019-2020/defense/Aleksa-Terzic-Match-Logs
544,Demba Thiam,sn,GK,SPAL,21,1998,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,1,0,0,1,1,1,0,0,/en/players/0f47717b/matchlogs/2019-2020/defense/Demba-Thiam-Match-Logs
