Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
104,Martín Cáceres,uy,DF,Fiorentina,32,1987,27,"2,356",87,68.9,26.2,27,87,0,,5,1.41,35,26,+9,+0.34,+0.85,38.4,31.4,+7.0,+0.27,+0.85,/en/players/e94d79e3/matchlogs/2019-2020/summary/Martin-Caceres-Match-Logs
105,Felipe Caicedo,ec,FW,Lazio,30,1988,30,"1,406",47,41.1,15.6,18,66,12,18,6,2.13,35,14,+21,+1.34,+0.63,28.4,17.8,+10.6,+0.68,+0.63,/en/players/93b891d1/matchlogs/2019-2020/summary/Felipe-Caicedo-Match-Logs
106,Davide Calabria,it,DF,Milan,22,1996,25,"1,622",65,47.4,18.0,16,83,9,33,9,1.76,30,20,+10,+0.55,+0.20,27.3,22.0,+5.3,+0.30,+0.20,/en/players/2146785a/matchlogs/2019-2020/summary/Davide-Calabria-Match-Logs
107,Riccardo Calafiori,it,DF,Roma,17,2002,1,59,59,1.7,0.7,1,59,0,,3,3.00,3,1,+2,+3.05,+2.41,1.6,0.7,+0.9,+1.32,+2.41,/en/players/aded8e6f/matchlogs/2019-2020/summary/Riccardo-Calafiori-Match-Logs
108,Mattia Caldara,it,DF,Milan,25,1994,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/ac7e640b/matchlogs/2019-2020/summary/Mattia-Caldara-Match-Logs
109,Mattia Caldara,it,DF,Atalanta,25,1994,14,959,69,28.0,10.7,11,83,3,14,5,2.14,28,14,+14,+1.31,0.00,20.3,12.7,+7.6,+0.72,0.00,/en/players/ac7e640b/matchlogs/2019-2020/summary/Mattia-Caldara-Match-Logs
110,Marco Calderoni,it,DF,Lecce,30,1989,26,"2,064",79,60.4,22.9,24,85,2,11,3,0.92,32,59,-27,-1.18,-0.78,31.1,55.9,-24.7,-1.08,-0.78,/en/players/652811aa/matchlogs/2019-2020/summary/Marco-Calderoni-Match-Logs
111,Hakan Çalhanoğlu,tr,"MF,FW",Milan,25,1994,35,"2,704",77,79.1,30.0,34,78,1,45,0,1.69,51,41,+10,+0.33,-0.55,46.9,39.4,+7.5,+0.25,-0.55,/en/players/cd0fa27b/matchlogs/2019-2020/summary/Hakan-Calhanoglu-Match-Logs
112,José Callejón,es,"FW,MF",Napoli,32,1987,33,"2,172",66,63.5,24.1,25,80,8,22,5,1.52,37,35,+2,+0.08,-0.57,40.3,25.5,+14.8,+0.61,-0.57,/en/players/78841da9/matchlogs/2019-2020/summary/Jose-Callejon-Match-Logs
113,Drissa Camara,ci,MF,Parma,17,2002,0,,,,,0,,0,,6,,,,,,,,,,,,/en/players/543d9d2b/matchlogs/2019-2020/summary/Drissa-Camara-Match-Logs
114,Emre Can,de,MF,Juventus,25,1994,8,284,36,8.3,3.2,2,62,6,27,12,2.13,9,9,0,0.00,-0.95,8.0,5.5,+2.4,+0.77,-0.95,/en/players/a65ce836/matchlogs/2019-2020/summary/Emre-Can-Match-Logs
115,Antonio Candreva,it,DF,Inter,32,1987,32,"1,993",62,58.3,22.1,24,77,8,18,4,2.22,51,26,+25,+1.13,-0.13,42.2,26.1,+16.2,+0.73,-0.13,/en/players/356c9002/matchlogs/2019-2020/summary/Antonio-Candreva-Match-Logs
116,Gianmarco Cangiano,it,"FW,MF",Bologna,17,2001,3,21,7,0.6,0.2,0,,3,7,10,1.00,1,1,0,0.00,+0.34,0.5,0.7,-0.1,-0.54,+0.34,/en/players/a36084cd/matchlogs/2019-2020/summary/Gianmarco-Cangiano-Match-Logs
117,Paolo Cannistrà,it,DF,SPAL,18,2000,0,,,,,0,,0,,13,,,,,,,,,,,,/en/players/85909a5c/matchlogs/2019-2020/summary/Paolo-Cannistra-Match-Logs
118,Gianluca Caprari,it,"FW,MF",Parma,26,1993,12,589,49,17.2,6.5,7,71,5,18,5,0.92,11,10,+1,+0.15,+0.22,9.7,10.9,-1.2,-0.19,+0.22,/en/players/54e53b7e/matchlogs/2019-2020/summary/Gianluca-Caprari-Match-Logs
119,Gianluca Caprari,it,"FW,MF",Sampdoria,26,1993,18,667,37,19.5,7.4,5,75,13,22,2,0.94,8,17,-9,-1.21,-0.95,7.8,11.8,-4.1,-0.55,-0.95,/en/players/54e53b7e/matchlogs/2019-2020/summary/Gianluca-Caprari-Match-Logs
120,Francesco Caputo,it,FW,Sassuolo,31,1987,36,"2,931",81,85.7,32.6,33,87,3,21,1,1.39,60,54,+6,+0.18,+0.18,47.8,54.8,-7.0,-0.21,+0.18,/en/players/5bd72174/matchlogs/2019-2020/summary/Francesco-Caputo-Match-Logs
121,Andrea Carboni,it,"DF,MF",Cagliari,18,2001,7,368,53,10.8,4.1,5,68,2,15,6,1.14,5,7,-2,-0.49,-0.43,4.0,7.4,-3.4,-0.82,-0.43,/en/players/f7e2af2c/matchlogs/2019-2020/summary/Andrea-Carboni-Match-Logs
122,Matteo Cardinali,it,GK,Roma,18,2001,0,,,,,0,,0,,9,,,,,,,,,,,,/en/players/b4d60925/matchlogs/2019-2020/summary/Matteo-Cardinali-Match-Logs
123,Francesco Cassata,it,MF,Genoa,22,1997,24,"1,458",61,42.6,16.2,18,76,6,15,6,1.08,18,32,-14,-0.86,-0.31,17.6,25.5,-7.9,-0.48,-0.31,/en/players/96960855/matchlogs/2019-2020/summary/Francesco-Cassata-Match-Logs
124,Timothy Castagne,be,DF,Atalanta,23,1995,27,"1,769",66,51.7,19.7,19,86,8,17,7,2.04,47,24,+23,+1.17,-0.30,39.0,21.8,+17.2,+0.88,-0.30,/en/players/197640fd/matchlogs/2019-2020/summary/Timothy-Castagne-Match-Logs
125,Samu Castillejo,es,"FW,MF",Milan,24,1995,22,"1,209",55,35.4,13.4,16,70,6,14,6,1.78,23,13,+10,+0.74,+0.46,21.2,14.1,+7.1,+0.53,+0.46,/en/players/130a7a3f/matchlogs/2019-2020/summary/Samu-Castillejo-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,Lucas Castro,ar,MF,Cagliari,30,1989,15,606,40,17.7,6.7,6,70,9,20,2,1.87,12,6,+6,+0.89,+1.21,6.3,8.6,-2.3,-0.34,+1.21,/en/players/56b2957b/matchlogs/2019-2020/summary/Lucas-Castro-Match-Logs
127,Lucas Castro,ar,MF,SPAL,30,1989,7,425,61,12.4,4.7,6,67,1,22,7,0.00,3,11,-8,-1.69,-0.43,4.2,7.5,-3.4,-0.72,-0.43,/en/players/56b2957b/matchlogs/2019-2020/summary/Lucas-Castro-Match-Logs
128,Gaetano Castrovilli,it,MF,Fiorentina,22,1997,33,"2,673",81,78.2,29.7,31,84,2,34,1,1.36,36,37,-1,-0.03,-0.52,40.2,36.3,+3.9,+0.13,-0.52,/en/players/0728bebe/matchlogs/2019-2020/summary/Gaetano-Castrovilli-Match-Logs
129,Danilo Cataldi,it,MF,Lazio,24,1994,21,592,28,17.3,6.6,3,69,18,21,12,2.10,18,7,+11,+1.67,+0.84,11.8,13.3,-1.5,-0.23,+0.84,/en/players/ba3d3bea/matchlogs/2019-2020/summary/Danilo-Cataldi-Match-Logs
130,Federico Ceccherini,it,DF,Fiorentina,27,1992,15,835,56,24.4,9.3,8,85,7,23,23,1.27,6,15,-9,-0.97,-1.39,13.8,13.5,+0.2,+0.03,-1.39,/en/players/d9624b51/matchlogs/2019-2020/summary/Federico-Ceccherini-Match-Logs
131,Christian Celesia,it,DF,Torino,17,2002,1,1,1,0.0,0.0,0,,1,1,5,1.00,0,0,0,0.00,+0.58,0.2,0.0,+0.2,+16.25,+0.58,/en/players/d2fd20d6/matchlogs/2019-2020/summary/Christian-Celesia-Match-Logs
132,Luca Ceppitelli,it,DF,Cagliari,29,1989,16,"1,246",78,36.4,13.8,15,83,1,1,4,1.44,20,17,+3,+0.22,+0.51,13.5,18.7,-5.2,-0.38,+0.51,/en/players/7d50454d/matchlogs/2019-2020/summary/Luca-Ceppitelli-Match-Logs
133,Fabio Ceravolo,it,FW,Parma,32,1987,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/4cc93246/matchlogs/2019-2020/summary/Fabio-Ceravolo-Match-Logs
134,Michele Cerofolini,it,GK,Fiorentina,20,1999,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/efdeaff3/matchlogs/2019-2020/summary/Michele-Cerofolini-Match-Logs
135,Alberto Cerri,it,FW,SPAL,23,1996,8,420,53,12.3,4.7,5,76,3,14,2,0.00,3,17,-14,-3.00,-1.92,4.5,9.4,-4.9,-1.05,-1.92,/en/players/1079c685/matchlogs/2019-2020/summary/Alberto-Cerri-Match-Logs
136,Alberto Cerri,it,FW,Cagliari,23,1996,11,244,22,7.1,2.7,1,45,10,20,9,1.27,5,7,-2,-0.74,-0.68,2.8,5.2,-2.4,-0.88,-0.68,/en/players/1079c685/matchlogs/2019-2020/summary/Alberto-Cerri-Match-Logs
137,Julian Chabot,de,DF,Sampdoria,21,1998,8,569,71,16.6,6.3,7,78,1,26,28,0.88,11,13,-2,-0.32,+0.16,9.0,11.1,-2.1,-0.33,+0.16,/en/players/ae7058f9/matchlogs/2019-2020/summary/Julian-Chabot-Match-Logs
138,Jhon Chancellor,ve,DF,Brescia,27,1992,26,"2,244",86,65.6,24.9,26,86,0,,4,0.62,22,49,-27,-1.08,+0.22,26.1,48.0,-21.9,-0.88,+0.22,/en/players/84b6acaa/matchlogs/2019-2020/summary/Jhon-Chancellor-Match-Logs
139,Giorgio Chiellini,it,DF,Juventus,34,1984,4,202,51,5.9,2.2,3,63,1,13,4,2.50,4,1,+3,+1.34,+0.50,3.8,2.1,+1.7,+0.75,+0.50,/en/players/e85fb9b8/matchlogs/2019-2020/summary/Giorgio-Chiellini-Match-Logs
140,Federico Chiesa,it,"FW,DF",Fiorentina,21,1997,34,"2,637",78,77.1,29.3,31,82,3,29,1,1.44,41,33,+8,+0.27,+0.85,44.0,35.1,+8.9,+0.30,+0.85,/en/players/b0f7e36c/matchlogs/2019-2020/summary/Federico-Chiesa-Match-Logs
141,Niccolò Chiorra,it,GK,Fiorentina,18,2001,0,,,,,0,,0,,2,,,,,,,,,,,,/en/players/c89c821b/matchlogs/2019-2020/summary/Niccolo-Chiorra-Match-Logs
142,Vlad Chiricheș,ro,DF,Napoli,29,1989,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/c316607a/matchlogs/2019-2020/summary/Vlad-Chiriches-Match-Logs
143,Vlad Chiricheș,ro,DF,Sassuolo,29,1989,9,707,79,20.7,7.9,8,87,1,15,5,1.33,17,16,+1,+0.13,-0.04,11.1,13.8,-2.7,-0.34,-0.04,/en/players/c316607a/matchlogs/2019-2020/summary/Vlad-Chiriches-Match-Logs
144,Gianmarco Chironi,it,GK,Lecce,21,1997,0,,,,,0,,0,,10,,,,,,,,,,,,/en/players/3f64e88b/matchlogs/2019-2020/summary/Gianmarco-Chironi-Match-Logs
145,Luca Cigarini,it,MF,Cagliari,33,1986,22,"1,598",73,46.7,17.8,19,82,3,14,8,1.32,31,30,+1,+0.06,+0.30,22.1,24.0,-1.9,-0.10,+0.30,/en/players/ae64d449/matchlogs/2019-2020/summary/Luca-Cigarini-Match-Logs
146,Giuseppe Ciocci,it,GK,Cagliari,17,2002,0,,,,,0,,0,,13,,,,,,,,,,,,/en/players/d6416327/matchlogs/2019-2020/summary/Giuseppe-Ciocci-Match-Logs
147,Thiago Cionek,pl,DF,SPAL,33,1986,28,"2,169",77,63.4,24.1,23,88,5,29,7,0.57,18,41,-23,-0.95,+0.99,26.6,43.5,-16.9,-0.70,+0.99,/en/players/46f5c54d/matchlogs/2019-2020/summary/Thiago-Cionek-Match-Logs
148,Andrea Cistana,it,DF,Brescia,22,1997,21,"1,838",88,53.7,20.4,21,88,0,,2,0.62,17,35,-18,-0.88,+0.60,22.3,37.1,-14.8,-0.73,+0.60,/en/players/fe6a7685/matchlogs/2019-2020/summary/Andrea-Cistana-Match-Logs
149,Denilho Cleonise,nl,FW,Genoa,17,2001,4,47,12,1.4,0.5,0,,4,12,3,0.50,0,0,0,0.00,+0.69,1.0,0.7,+0.3,+0.60,+0.69,/en/players/91c9de34/matchlogs/2019-2020/summary/Denilho-Cleonise-Match-Logs
150,Luca Coccolo,it,DF,Juventus,21,1998,0,,,,,0,,0,,8,,,,,,,,,,,,/en/players/c426907e/matchlogs/2019-2020/summary/Luca-Coccolo-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,Silvio Colella,it,DF,Lecce,17,2002,0,,,,,0,,0,,8,,,,,,,,,,,,/en/players/66b14f6b/matchlogs/2019-2020/summary/Silvio-Colella-Match-Logs
152,Ebrima Colley,gm,FW,Atalanta,19,2000,5,82,16,2.4,0.9,0,,5,16,14,2.00,2,2,0,0.00,-1.35,2.0,0.8,+1.2,+1.26,-1.35,/en/players/bf356094/matchlogs/2019-2020/summary/Ebrima-Colley-Match-Logs
153,Omar Colley,gm,DF,Sampdoria,26,1992,31,"2,772",89,81.1,30.8,30,90,1,72,5,1.06,37,53,-16,-0.52,-0.38,40.4,42.9,-2.5,-0.08,-0.38,/en/players/8b95acda/matchlogs/2019-2020/summary/Omar-Colley-Match-Logs
154,Simone Colombi,it,GK,Parma,28,1991,4,360,90,10.5,4.0,4,90,0,,34,1.00,3,4,-1,-0.25,-0.25,4.1,6.6,-2.5,-0.61,-0.25,/en/players/72be9309/matchlogs/2019-2020/summary/Simone-Colombi-Match-Logs
155,Lorenzo Colombo,it,FW,Milan,17,2002,1,9,9,0.3,0.1,0,,1,9,5,3.00,1,0,+1,+10.00,+9.58,0.3,0.2,+0.2,+1.70,+9.58,/en/players/04df29a5/matchlogs/2019-2020/summary/Lorenzo-Colombo-Match-Logs
156,Mattia Compagnon,it,MF,Udinese,17,2001,0,,,,,0,,0,,5,,,,,,,,,,,,/en/players/270d0d18/matchlogs/2019-2020/summary/Mattia-Compagnon-Match-Logs
157,Andrea Consigli,it,GK,Sassuolo,32,1987,31,"2,790",90,81.6,31.0,31,90,0,,2,1.32,58,55,+3,+0.10,-0.33,48.6,51.8,-3.3,-0.11,-0.33,/en/players/8cabdc1e/matchlogs/2019-2020/summary/Andrea-Consigli-Match-Logs
158,Andrea Conti,it,DF,Milan,25,1994,23,"1,725",75,50.4,19.2,21,81,2,14,11,1.78,30,29,+1,+0.05,-0.80,30.4,27.3,+3.1,+0.16,-0.80,/en/players/8fef5412/matchlogs/2019-2020/summary/Andrea-Conti-Match-Logs
159,Gabriele Corbo,it,DF,Bologna,19,2000,2,122,61,3.6,1.4,1,90,1,32,35,0.00,0,5,-5,-3.69,-3.47,1.9,3.1,-1.2,-0.91,-3.47,/en/players/091795f2/matchlogs/2019-2020/summary/Gabriele-Corbo-Match-Logs
160,Andreas Cornelius,dk,FW,Parma,26,1993,26,"1,494",57,43.7,16.6,17,73,9,29,3,1.46,32,19,+13,+0.78,+1.44,24.0,28.8,-4.8,-0.29,+1.44,/en/players/c693347d/matchlogs/2019-2020/summary/Andreas-Cornelius-Match-Logs
161,Joaquín Correa,ar,"FW,MF",Lazio,24,1994,30,"2,002",67,58.5,22.2,22,81,8,27,1,2.23,47,26,+21,+0.94,-0.07,39.8,28.9,+10.9,+0.49,-0.07,/en/players/45b9b619/matchlogs/2019-2020/summary/Joaquin-Correa-Match-Logs
162,Edoardo Corvi,it,GK,Parma,18,2001,0,,,,,0,,0,,4,,,,,,,,,,,,/en/players/a89398db/matchlogs/2019-2020/summary/Edoardo-Corvi-Match-Logs
163,Angelo da Costa Júnior,br,GK,Bologna,35,1983,1,90,90,2.6,1.0,1,90,0,,37,1.00,1,1,0,0.00,+0.35,1.3,0.5,+0.8,+0.78,+0.35,/en/players/18736214/matchlogs/2019-2020/summary/Angelo-da-Costa-Junior-Match-Logs
164,Douglas Costa,br,"FW,MF",Juventus,28,1990,23,802,35,23.5,8.9,7,62,16,23,2,2.22,28,9,+19,+2.13,+1.65,17.9,8.4,+9.5,+1.06,+1.65,/en/players/4fa7cb9b/matchlogs/2019-2020/summary/Douglas-Costa-Match-Logs
165,Alessio Cragno,it,GK,Cagliari,25,1994,16,"1,440",90,42.1,16.0,16,90,0,,3,0.75,13,21,-8,-0.50,-0.68,16.1,24.1,-7.9,-0.50,-0.68,/en/players/f554e29b/matchlogs/2019-2020/summary/Alessio-Cragno-Match-Logs
166,Domenico Criscito,it,DF,Genoa,32,1986,26,"2,053",79,60.0,22.8,24,82,2,39,1,1.15,28,43,-15,-0.66,+0.07,28.8,37.7,-8.9,-0.39,+0.07,/en/players/35dd6d80/matchlogs/2019-2020/summary/Domenico-Criscito-Match-Logs
167,Bryan Cristante,it,MF,Roma,24,1995,26,"1,616",62,47.3,18.0,18,81,8,19,0,1.73,43,31,+12,+0.67,-0.03,36.2,24.6,+11.6,+0.65,-0.03,/en/players/16657b95/matchlogs/2019-2020/summary/Bryan-Cristante-Match-Logs
168,Sebastián Cristóforo,uy,MF,Fiorentina,25,1993,1,90,90,2.6,1.0,1,90,0,,17,0.00,0,1,-1,-1.00,-1.11,1.0,2.0,-1.0,-0.99,-1.11,/en/players/3c05c659/matchlogs/2019-2020/summary/Sebastian-Cristoforo-Match-Logs
169,Juan Cuadrado,co,DF,Juventus,31,1988,33,"2,654",80,77.6,29.5,28,89,5,34,3,2.21,60,26,+34,+1.15,+1.27,57.1,30.3,+26.8,+0.91,+1.27,/en/players/0ab1f153/matchlogs/2019-2020/summary/Juan-Cuadrado-Match-Logs
170,Jaume Cuéllar,bo,"FW,MF",SPAL,17,2001,2,70,35,2.0,0.8,1,60,1,10,5,0.00,1,2,-1,-1.29,+0.03,0.5,1.4,-0.9,-1.12,+0.03,/en/players/934e264d/matchlogs/2019-2020/summary/Jaume-Cuellar-Match-Logs
171,Felipe Curcio,br,DF,Brescia,26,1993,1,5,5,0.1,0.1,0,,1,5,2,0.00,0,0,0,0.00,+1.16,0.0,0.0,0.0,0.00,+1.16,/en/players/8913a9f9/matchlogs/2019-2020/summary/Felipe-Curcio-Match-Logs
172,Patrick Cutrone,it,FW,Fiorentina,21,1998,19,838,44,24.5,9.3,9,64,10,26,1,1.47,18,4,+14,+1.50,+1.89,16.3,13.2,+3.0,+0.33,+1.89,/en/players/a4fe8cda/matchlogs/2019-2020/summary/Patrick-Cutrone-Match-Logs
173,Lennart-Marten Czyborra,de,DF,Atalanta,20,1999,1,17,17,0.5,0.2,0,,1,17,15,3.00,0,1,-1,-5.29,-6.64,0.4,0.3,+0.2,+0.80,-6.64,/en/players/7ba1f1ef/matchlogs/2019-2020/summary/Lennart-Marten-Czyborra-Match-Logs
174,Marco D'Alessandro,it,"MF,DF",SPAL,28,1991,15,781,52,22.8,8.7,10,63,5,30,1,0.33,9,14,-5,-0.58,+0.96,6.8,16.5,-9.7,-1.11,+0.96,/en/players/060606ec/matchlogs/2019-2020/summary/Marco-DAlessandro-Match-Logs
175,Danilo D'Ambrosio,it,DF,Inter,30,1988,22,"1,402",64,41.0,15.6,15,86,7,16,8,2.36,37,9,+28,+1.80,+1.04,29.9,14.6,+15.3,+0.98,+1.04,/en/players/44eb9093/matchlogs/2019-2020/summary/Danilo-DAmbrosio-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,Felice D'Amico,it,MF,Sampdoria,18,2000,2,3,2,0.1,0.0,0,,2,2,5,1.50,0,0,0,0.00,+0.45,0.5,0.0,+0.5,+14.74,+0.45,/en/players/0c35d28d/matchlogs/2019-2020/summary/Felice-DAmico-Match-Logs
177,Jacopo Da Riva,it,FW,Atalanta,18,2000,1,1,1,0.0,0.0,0,,1,1,11,0.00,0,0,0,0.00,-1.32,0.0,0.0,0.0,+2.10,-1.32,/en/players/9591723b/matchlogs/2019-2020/summary/Jacopo-Da-Riva-Match-Logs
178,Bryan Dabo,bf,MF,SPAL,27,1992,16,"1,122",70,32.8,12.5,13,79,3,32,1,0.31,11,37,-26,-2.09,-1.15,11.6,25.6,-14.1,-1.13,-1.15,/en/players/c53083ad/matchlogs/2019-2020/summary/Bryan-Dabo-Match-Logs
179,Felipe dal Belo,br,DF,SPAL,35,1984,15,997,66,29.2,11.1,11,82,4,24,20,0.53,10,28,-18,-1.62,-0.44,12.9,20.7,-7.8,-0.70,-0.44,/en/players/8cea6319/matchlogs/2019-2020/summary/Felipe-dal-Belo-Match-Logs
180,Christian Dalle Mura,it,MF,Fiorentina,17,2002,1,1,1,0.0,0.0,0,,1,1,8,3.00,0,0,0,0.00,-0.08,0.0,0.0,0.0,0.00,-0.08,/en/players/f32df091/matchlogs/2019-2020/summary/Christian-Dalle-Mura-Match-Logs
181,Antonio Daniele,it,GK,Napoli,17,2002,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/1424fd81/matchlogs/2019-2020/summary/Antonio-Daniele-Match-Logs
182,Danilo,br,DF,Juventus,28,1991,22,"1,440",65,42.1,16.0,16,75,6,41,9,2.09,33,27,+6,+0.37,-0.85,23.9,22.0,+1.8,+0.11,-0.85,/en/players/94b2001f/matchlogs/2019-2020/summary/Danilo-Match-Logs
183,Andrea Danzi,it,MF,Hellas Verona,20,1999,1,1,1,0.0,0.0,0,,1,1,16,3.00,0,0,0,0.00,+0.11,0.0,0.1,-0.1,-12.98,+0.11,/en/players/263b855a/matchlogs/2019-2020/summary/Andrea-Danzi-Match-Logs
184,Ebrima Darboe,gm,MF,Roma,18,2001,0,,,,,0,,0,,1,,,,,,,,,,,,/en/players/cf043a33/matchlogs/2019-2020/summary/Ebrima-Darboe-Match-Logs
185,Matteo Darmian,it,DF,Parma,29,1989,33,"2,685",81,78.5,29.8,30,88,3,14,0,1.30,42,45,-3,-0.10,-0.35,36.3,49.3,-13.0,-0.44,-0.35,/en/players/96e0490d/matchlogs/2019-2020/summary/Matteo-Darmian-Match-Logs
186,Paweł Dawidowicz,pl,DF,Hellas Verona,24,1995,15,693,46,20.3,7.7,7,72,8,24,9,1.60,11,7,+4,+0.52,+0.78,12.3,9.7,+2.6,+0.34,+0.78,/en/players/16bb656a/matchlogs/2019-2020/summary/Pawel-Dawidowicz-Match-Logs
187,Sebastien De Maio,fr,DF,Udinese,32,1987,21,"1,500",71,43.9,16.7,17,87,4,7,15,1.43,15,17,-2,-0.12,+0.44,18.0,19.6,-1.6,-0.09,+0.44,/en/players/952a03fe/matchlogs/2019-2020/summary/Sebastien-De-Maio-Match-Logs
188,Rodrigo De Paul,ar,MF,Udinese,25,1994,34,"2,822",83,82.5,31.4,33,85,1,20,0,1.21,32,43,-11,-0.35,+0.10,34.0,43.0,-9.1,-0.29,+0.10,/en/players/162efffd/matchlogs/2019-2020/summary/Rodrigo-De-Paul-Match-Logs
189,Mattia De Sciglio,it,DF,Juventus,26,1992,9,471,52,13.8,5.2,6,73,3,11,10,2.67,10,3,+7,+1.34,+0.54,8.3,6.0,+2.4,+0.45,+0.54,/en/players/ae4e2852/matchlogs/2019-2020/summary/Mattia-De-Sciglio-Match-Logs
190,Lorenzo De Silvestri,it,DF,Torino,31,1988,29,"2,243",77,65.6,24.9,28,80,1,13,5,1.24,28,47,-19,-0.76,-0.53,25.4,39.2,-13.8,-0.55,-0.53,/en/players/e74f0e59/matchlogs/2019-2020/summary/Lorenzo-De-Silvestri-Match-Logs
191,Grégoire Defrel,mq,"FW,MF",Sassuolo,28,1991,17,980,58,28.7,10.9,9,82,8,30,4,1.59,24,20,+4,+0.37,+0.29,19.5,17.9,+1.6,+0.15,+0.29,/en/players/854ee61a/matchlogs/2019-2020/summary/Gregoire-Defrel-Match-Logs
192,Alessandro Deiola,it,MF,Cagliari,23,1995,1,1,1,0.0,0.0,0,,1,1,15,0.00,0,1,-1,-90.00,-89.92,0.0,0.1,-0.1,-10.84,-89.92,/en/players/7f267d66/matchlogs/2019-2020/summary/Alessandro-Deiola-Match-Logs
193,Alessandro Deiola,it,MF,Lecce,23,1995,10,717,72,21.0,8.0,8,85,2,18,0,1.40,10,20,-10,-1.26,-0.49,9.9,20.1,-10.2,-1.28,-0.49,/en/players/7f267d66/matchlogs/2019-2020/summary/Alessandro-Deiola-Match-Logs
194,Isaias Del Pupo,ar,MF,Cagliari,18,2001,0,,,,,0,,0,,3,,,,,,,,,,,,/en/players/a42aebea/matchlogs/2019-2020/summary/Isaias-Del-Pupo-Match-Logs
195,Cristian Dell'Orco,it,DF,Lecce,25,1994,14,"1,007",72,29.4,11.2,11,85,3,24,15,0.64,12,22,-10,-0.89,-0.04,15.1,21.2,-6.1,-0.55,-0.04,/en/players/b0243215/matchlogs/2019-2020/summary/Cristian-DellOrco-Match-Logs
196,Merih Demiral,tr,DF,Juventus,21,1998,6,418,70,12.2,4.6,5,76,1,40,19,2.50,13,4,+9,+1.94,+1.22,8.7,5.2,+3.5,+0.75,+1.22,/en/players/e3cceee6/matchlogs/2019-2020/summary/Merih-Demiral-Match-Logs
197,Diego Demme,de,MF,Napoli,27,1991,15,902,60,26.4,10.0,10,78,5,25,3,1.73,13,14,-1,-0.10,-0.53,14.4,11.5,+2.9,+0.29,-0.53,/en/players/dc3fa3b5/matchlogs/2019-2020/summary/Diego-Demme-Match-Logs
198,Stefano Denswil,nl,DF,Bologna,26,1993,26,"2,240",86,65.5,24.9,25,89,1,7,7,1.27,33,45,-12,-0.48,-0.41,36.7,34.9,+1.8,+0.07,-0.41,/en/players/5832ebfe/matchlogs/2019-2020/summary/Stefano-Denswil-Match-Logs
199,Fabio Depaoli,it,"MF,DF",Sampdoria,22,1997,29,"1,854",64,54.2,20.6,21,80,8,23,1,1.21,22,28,-6,-0.29,+0.34,23.3,27.4,-4.1,-0.20,+0.34,/en/players/d97f2e8d/matchlogs/2019-2020/summary/Fabio-Depaoli-Match-Logs
200,Kastriot Dermaku,al,DF,Parma,27,1992,16,"1,026",64,30.0,11.4,10,87,6,26,22,1.69,20,15,+5,+0.44,+0.66,17.3,16.2,+1.1,+0.10,+0.66,/en/players/2990c466/matchlogs/2019-2020/summary/Kastriot-Dermaku-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,Daniele Dessena,it,MF,Brescia,32,1987,24,"1,869",78,54.6,20.8,22,81,2,45,0,0.63,22,40,-18,-0.87,+0.64,21.8,43.1,-21.4,-1.03,+0.64,/en/players/02b2937c/matchlogs/2019-2020/summary/Daniele-Dessena-Match-Logs
202,Mattia Destro,it,"FW,MF",Genoa,28,1991,8,150,19,4.4,1.7,1,58,7,13,13,0.75,3,7,-4,-2.40,-1.79,3.6,3.4,+0.2,+0.11,-1.79,/en/players/d7d32194/matchlogs/2019-2020/summary/Mattia-Destro-Match-Logs
203,Mattia Destro,it,FW,Bologna,28,1991,5,185,37,5.4,2.1,2,71,3,14,6,1.40,1,1,0,0.00,+0.36,3.4,1.5,+1.9,+0.93,+0.36,/en/players/d7d32194/matchlogs/2019-2020/summary/Mattia-Destro-Match-Logs
204,Samuel Di Carmine,it,FW,Hellas Verona,30,1988,22,"1,293",59,37.8,14.4,17,69,5,24,9,0.95,17,22,-5,-0.35,-0.39,19.0,16.6,+2.4,+0.17,-0.39,/en/players/ef94dc2f/matchlogs/2019-2020/summary/Samuel-Di-Carmine-Match-Logs
205,Federico Di Francesco,it,FW,SPAL,25,1994,20,"1,082",54,31.6,12.0,13,74,7,17,5,0.55,11,27,-16,-1.33,-0.02,14.8,23.2,-8.4,-0.70,-0.02,/en/players/1fca9171/matchlogs/2019-2020/summary/Federico-Di-Francesco-Match-Logs
