Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Rk,,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31.0,2,0,0,0,6,0,0,3,0,0,0,0,124,0,0,,/en/players/048877f5/matchlogs/2018-2019/misc/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,0.2,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,/en/players/94816803/matchlogs/2018-2019/misc/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,6.7,0,0,0,3,2,1,29,4,5,0,0,0,55,7,4,63.6,/en/players/3626daea/matchlogs/2018-2019/misc/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,6.0,2,0,0,8,4,0,0,8,4,0,0,1,58,1,1,50.0,/en/players/9a560ebe/matchlogs/2018-2019/misc/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35.0,5,0,0,0,5,0,0,0,0,0,0,0,198,0,0,,/en/players/ac4003af/matchlogs/2018-2019/misc/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,7.2,0,0,0,5,21,0,20,7,3,0,0,0,47,4,7,36.4,/en/players/bdd0692f/matchlogs/2018-2019/misc/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,23.2,5,1,0,22,71,0,157,17,16,0,0,0,212,29,20,59.2,/en/players/edd6c8e9/matchlogs/2018-2019/misc/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,27.5,5,0,0,61,56,24,18,6,17,1,0,0,107,42,87,32.6,/en/players/7b536033/matchlogs/2018-2019/misc/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35.0,4,0,0,0,6,0,0,1,0,0,0,0,195,0,0,,/en/players/339fe0e8/matchlogs/2018-2019/misc/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1.0,0,0,0,1,0,0,0,2,1,0,0,0,6,1,1,50.0,/en/players/ef2e5e1a/matchlogs/2018-2019/misc/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,35.9,6,0,0,14,14,3,77,25,23,0,0,0,261,18,21,46.2,/en/players/f91e81c9/matchlogs/2018-2019/misc/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,16.1,3,1,0,13,29,1,51,34,16,0,0,0,157,7,10,41.2,/en/players/92948398/matchlogs/2018-2019/misc/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,2.4,0,1,0,5,6,0,6,3,4,0,0,0,24,2,7,22.2,/en/players/2334478a/matchlogs/2018-2019/misc/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,33.5,9,1,1,31,80,6,232,18,24,0,0,0,171,3,13,18.8,/en/players/4e219ad2/matchlogs/2018-2019/misc/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,13.1,2,0,0,27,33,1,20,12,12,0,0,0,93,9,15,37.5,/en/players/92d83c27/matchlogs/2018-2019/misc/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28.0,0,0,0,0,1,0,0,2,0,0,0,0,118,0,0,,/en/players/01b8a2b2/matchlogs/2018-2019/misc/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,0.2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0.0,/en/players/618ab91f/matchlogs/2018-2019/misc/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,2.0,1,0,0,4,4,0,9,2,1,0,0,0,31,3,0,100.0,/en/players/f1675fdd/matchlogs/2018-2019/misc/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,4.4,1,0,0,20,8,4,3,1,3,0,0,0,16,11,22,33.3,/en/players/7e81a17d/matchlogs/2018-2019/misc/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,10.8,0,0,0,5,6,0,23,10,19,0,0,0,88,7,13,35.0,/en/players/18f9dbd0/matchlogs/2018-2019/misc/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8.0,0,0,0,0,0,0,1,1,0,0,0,0,29,0,0,,/en/players/e1b0a70d/matchlogs/2018-2019/misc/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2.0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,,/en/players/e1b0a70d/matchlogs/2018-2019/misc/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,0.3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,/en/players/4d3ab428/matchlogs/2018-2019/misc/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,1.5,0,0,0,2,2,0,0,0,2,0,0,0,8,6,13,31.6,/en/players/4d3ab428/matchlogs/2018-2019/misc/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,19.4,1,1,0,10,14,1,11,36,26,0,1,1,209,16,19,45.7,/en/players/c56dc39e/matchlogs/2018-2019/misc/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,8.2,1,0,0,9,7,0,11,15,7,0,0,0,80,10,11,47.6,/en/players/6aafdc27/matchlogs/2018-2019/misc/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,18.4,6,0,0,24,36,0,0,23,17,0,1,1,189,41,19,68.3,/en/players/8cc29864/matchlogs/2018-2019/misc/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,34.0,4,0,0,28,11,1,2,41,14,0,1,0,269,83,39,68.0,/en/players/7ed4921e/matchlogs/2018-2019/misc/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,/en/players/acdad0aa/matchlogs/2018-2019/misc/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,4.4,0,0,0,8,3,3,5,3,6,0,0,0,23,3,12,20.0,/en/players/acdad0aa/matchlogs/2018-2019/misc/Marcello-Trotta-Match-Logs
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,0.1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,1,0.0,/en/players/5bdd44d8/matchlogs/2018-2019/misc/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,2.9,1,0,0,5,1,0,9,6,6,0,0,0,32,2,8,20.0,/en/players/fe154b26/matchlogs/2018-2019/misc/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,15.3,1,0,0,9,28,4,61,12,5,0,1,0,79,6,6,50.0,/en/players/1880614f/matchlogs/2018-2019/misc/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,1.4,0,0,0,2,2,0,3,1,0,0,0,0,15,1,0,100.0,/en/players/3300c14c/matchlogs/2018-2019/misc/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,7.4,3,0,0,14,8,0,49,6,17,0,0,0,59,4,3,57.1,/en/players/c710f7d5/matchlogs/2018-2019/misc/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,13.7,4,0,0,20,23,0,15,17,16,0,0,0,135,4,10,28.6,/en/players/0e21fc3c/matchlogs/2018-2019/misc/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,13.6,6,0,0,34,29,0,21,20,25,0,0,0,84,22,16,57.9,/en/players/c414df9d/matchlogs/2018-2019/misc/Mattia-Valoti-Match-Logs
538,Luca Valzania,it,MF,Frosinone,22,1996,10.0,4,0,0,13,18,0,9,17,13,0,0,0,88,8,10,44.4,/en/players/2b28ba9f/matchlogs/2018-2019/misc/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,0.8,0,0,0,0,0,0,0,1,3,0,0,0,8,3,0,100.0,/en/players/2b28ba9f/matchlogs/2018-2019/misc/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,22.4,8,0,0,42,29,4,36,16,33,0,0,0,208,48,44,52.2,/en/players/44ac04e9/matchlogs/2018-2019/misc/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,14.0,7,0,0,30,6,0,72,15,24,0,0,0,196,14,14,50.0,/en/players/ab1ca213/matchlogs/2018-2019/misc/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,0.1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,100.0,/en/players/0497a545/matchlogs/2018-2019/misc/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,7.8,0,0,0,14,9,1,36,4,10,0,0,0,43,0,5,0.0,/en/players/0375723e/matchlogs/2018-2019/misc/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,32.7,12,1,0,51,38,1,141,48,41,0,0,0,427,16,33,32.7,/en/players/4a56052c/matchlogs/2018-2019/misc/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,28.2,4,0,0,36,11,2,21,29,23,0,0,0,219,10,15,40.0,/en/players/d541e703/matchlogs/2018-2019/misc/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,25.9,6,0,0,16,13,0,2,33,26,0,0,0,215,40,25,61.5,/en/players/de045b15/matchlogs/2018-2019/misc/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,6.7,3,0,0,19,6,0,8,7,15,0,0,0,76,11,16,40.7,/en/players/75e60d75/matchlogs/2018-2019/misc/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,7.3,0,0,0,2,5,0,24,9,5,0,0,0,49,2,7,22.2,/en/players/ec5dae45/matchlogs/2018-2019/misc/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,3.7,1,0,0,4,5,0,10,8,6,0,0,0,37,2,3,40.0,/en/players/2258c078/matchlogs/2018-2019/misc/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,16.9,0,0,0,0,2,0,0,0,0,0,0,0,73,0,0,,/en/players/03760df0/matchlogs/2018-2019/misc/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,0.4,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,100.0,/en/players/0412b9cd/matchlogs/2018-2019/misc/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,1.8,0,0,0,5,2,0,3,0,0,0,0,0,11,2,7,22.2,/en/players/79443529/matchlogs/2018-2019/misc/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,1.4,0,0,0,3,3,0,2,1,2,0,0,0,9,1,3,25.0,/en/players/b32e8c5f/matchlogs/2018-2019/misc/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28.0,2,0,0,13,12,0,3,27,18,0,0,1,300,31,32,49.2,/en/players/d0d8dd44/matchlogs/2018-2019/misc/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,8.1,2,0,0,9,10,1,63,11,7,0,0,0,76,11,6,64.7,/en/players/46a8347f/matchlogs/2018-2019/misc/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,1.1,0,0,0,1,1,0,0,4,1,0,0,0,20,1,1,50.0,/en/players/a440d8ca/matchlogs/2018-2019/misc/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,13.7,3,0,0,17,11,0,7,30,6,0,0,1,148,16,14,53.3,/en/players/d61b3354/matchlogs/2018-2019/misc/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,2.2,1,0,0,2,2,0,1,2,1,0,0,0,16,2,0,100.0,/en/players/2876eaa3/matchlogs/2018-2019/misc/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,5.5,1,0,0,15,15,2,7,2,9,0,0,0,26,1,2,33.3,/en/players/228f73ae/matchlogs/2018-2019/misc/Amin-Younes-Match-Logs
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,13.0,2,1,1,17,11,5,57,5,1,0,0,0,85,3,10,23.1,/en/players/83e4643e/matchlogs/2018-2019/misc/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,23.4,1,0,0,32,26,5,79,15,30,0,1,0,180,9,15,37.5,/en/players/8e45910b/matchlogs/2018-2019/misc/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,19.6,8,0,0,46,33,2,34,16,26,0,0,0,135,8,25,24.2,/en/players/9907b1c8/matchlogs/2018-2019/misc/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,11.4,4,0,0,9,8,0,2,8,10,0,0,0,99,22,11,66.7,/en/players/b1deecf8/matchlogs/2018-2019/misc/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,32.2,5,0,0,59,80,31,32,4,10,0,0,0,135,45,76,37.2,/en/players/d3de9af0/matchlogs/2018-2019/misc/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,16.0,8,1,0,46,28,15,5,4,9,0,0,0,75,38,55,40.9,/en/players/9592289a/matchlogs/2018-2019/misc/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,10.6,6,1,1,18,7,1,13,16,23,0,0,0,65,15,16,48.4,/en/players/8abd0c03/matchlogs/2018-2019/misc/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,31.9,6,0,0,28,29,3,39,18,34,0,0,0,253,12,27,30.8,/en/players/a5296e55/matchlogs/2018-2019/misc/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,21.8,5,0,0,21,12,0,25,24,22,0,0,0,221,41,24,63.1,/en/players/1253a12e/matchlogs/2018-2019/misc/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,7.0,1,0,0,13,13,6,4,2,11,0,1,0,26,22,39,36.1,/en/players/dfb933e0/matchlogs/2018-2019/misc/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,13.9,2,1,0,23,37,7,16,8,12,1,0,0,92,8,17,32.0,/en/players/eccbe56a/matchlogs/2018-2019/misc/Filip-Djuricic-Match-Logs
