Rk,Player,Nation,Pos,Squad,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
397,Sergio Pellissier,it,FW,Chievo,39,1979,10.6,143,196,73.0,2245,309,143,196,73.0,143,196,73.0,143,196,73.0,1,0.9,+0.1,11,6,4,1,10,/en/players/878ee034/matchlogs/2018-2019/passing/Sergio-Pellissier-Match-Logs
398,Federico Peluso,it,DF,Sassuolo,34,1984,15.1,716,842,85.0,14755,5044,716,842,85.0,716,842,85.0,716,842,85.0,0,0.0,0.0,0,41,3,1,43,/en/players/4f2908e5/matchlogs/2018-2019/passing/Federico-Peluso-Match-Logs
399,Pepín,gq,MF,Parma,21,1996,0.9,22,29,75.9,370,73,22,29,75.9,22,29,75.9,22,29,75.9,1,0.4,+0.6,1,0,2,0,3,/en/players/7afb1573/matchlogs/2018-2019/passing/Pepin-Match-Logs
400,Pedro Pereira,pt,"DF,MF",Genoa,20,1998,15.4,482,684,70.5,8601,3773,482,684,70.5,482,684,70.5,482,684,70.5,0,1.2,-1.2,18,27,15,8,101,/en/players/c77be0cf/matchlogs/2018-2019/passing/Pedro-Pereira-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Stipe Perica,hr,FW,Frosinone,23,1995,5.3,72,100,72.0,1046,199,72,100,72.0,72,100,72.0,72,100,72.0,0,0.1,-0.1,1,8,0,0,6,/en/players/269b4638/matchlogs/2018-2019/passing/Stipe-Perica-Match-Logs
402,Mattia Perin,it,GK,Juventus,25,1992,9.0,174,225,77.3,5360,2931,174,225,77.3,174,225,77.3,174,225,77.3,0,0.0,0.0,0,0,0,0,0,/en/players/4c62d0c8/matchlogs/2018-2019/passing/Mattia-Perin-Match-Logs
403,Ivan Perišić,hr,"FW,MF",Inter,29,1989,30.0,964,1413,68.2,16889,4669,964,1413,68.2,964,1413,68.2,964,1413,68.2,3,6.2,-3.2,54,45,51,31,152,/en/players/6fe90922/matchlogs/2018-2019/passing/Ivan-Perisic-Match-Logs
404,Diego Perotti,ar,"FW,MF",Roma,30,1988,7.4,268,356,75.3,4035,980,268,356,75.3,268,356,75.3,268,356,75.3,0,1.2,-1.2,16,19,8,3,30,/en/players/a40d5a0c/matchlogs/2018-2019/passing/Diego-Perotti-Match-Logs
405,Matteo Pessina,it,MF,Atalanta,21,1997,2.6,162,188,86.2,2917,711,162,188,86.2,162,188,86.2,162,188,86.2,1,0.2,+0.8,3,13,5,0,20,/en/players/780e3631/matchlogs/2018-2019/passing/Matteo-Pessina-Match-Logs
406,Andrea Petagna,it,FW,SPAL,23,1995,33.7,590,778,75.8,10097,1634,590,778,75.8,590,778,75.8,590,778,75.8,1,2.2,-1.2,29,33,18,7,55,/en/players/03f946ed/matchlogs/2018-2019/passing/Andrea-Petagna-Match-Logs
407,Germán Pezzella,ar,DF,Fiorentina,27,1991,31.7,1394,1636,85.2,31871,9159,1394,1636,85.2,1394,1636,85.2,1394,1636,85.2,1,0.6,+0.4,6,61,4,0,87,/en/players/8c725b43/matchlogs/2018-2019/passing/German-Pezzella-Match-Logs
408,Giuseppe Pezzella,it,DF,Genoa,20,1997,1.2,30,43,69.8,637,347,30,43,69.8,30,43,69.8,30,43,69.8,0,0.1,-0.1,1,4,2,1,6,/en/players/149c5f5d/matchlogs/2018-2019/passing/Giuseppe-Pezzella-Match-Logs
409,Giuseppe Pezzella,it,"DF,MF",Udinese,20,1997,2.0,44,71,62.0,792,427,44,71,62.0,44,71,62.0,44,71,62.0,0,0.0,0.0,1,3,0,0,7,/en/players/149c5f5d/matchlogs/2018-2019/passing/Giuseppe-Pezzella-Match-Logs
410,Krzysztof Piątek,pl,FW,Milan,23,1995,15.3,196,252,77.8,2968,304,196,252,77.8,196,252,77.8,196,252,77.8,0,0.7,-0.7,12,7,6,1,11,/en/players/17f3620a/matchlogs/2018-2019/passing/Krzysztof-Piatek-Match-Logs
411,Krzysztof Piątek,pl,FW,Genoa,23,1995,17.7,227,321,70.7,3778,665,227,321,70.7,227,321,70.7,227,321,70.7,0,0.8,-0.8,16,17,9,0,21,/en/players/17f3620a/matchlogs/2018-2019/passing/Krzysztof-Piatek-Match-Logs
412,Lucas Piazon,br,"MF,FW",Chievo,24,1994,0.9,25,38,65.8,344,63,25,38,65.8,25,38,65.8,25,38,65.8,0,0.0,0.0,1,1,0,0,2,/en/players/f201798c/matchlogs/2018-2019/passing/Lucas-Piazon-Match-Logs
413,Roberto Piccoli,it,FW,Atalanta,17,2001,0.5,3,8,37.5,34,0,3,8,37.5,3,8,37.5,3,8,37.5,0,0.0,0.0,0,0,0,0,0,/en/players/1cadaf34/matchlogs/2018-2019/passing/Roberto-Piccoli-Match-Logs
414,Andrea Pinamonti,it,FW,Frosinone,19,1999,18.1,299,410,72.9,4601,705,299,410,72.9,299,410,72.9,299,410,72.9,3,0.9,+2.1,19,15,11,4,26,/en/players/08aa9cd1/matchlogs/2018-2019/passing/Andrea-Pinamonti-Match-Logs
415,Carlo Pinsoglio,it,GK,Juventus,28,1990,1.0,28,36,77.8,868,498,28,36,77.8,28,36,77.8,28,36,77.8,0,0.0,0.0,0,0,0,0,0,/en/players/f6a06749/matchlogs/2018-2019/passing/Carlo-Pinsoglio-Match-Logs
416,Fabio Pisacane,it,DF,Cagliari,32,1986,25.2,958,1156,82.9,20003,5879,958,1156,82.9,958,1156,82.9,958,1156,82.9,1,0.5,+0.5,2,33,1,0,48,/en/players/56400c01/matchlogs/2018-2019/passing/Fabio-Pisacane-Match-Logs
417,Marko Pjaca,hr,"FW,MF",Fiorentina,23,1995,8.3,176,238,73.9,2890,684,176,238,73.9,176,238,73.9,176,238,73.9,1,1.0,0.0,16,11,8,1,20,/en/players/2c38b327/matchlogs/2018-2019/passing/Marko-Pjaca-Match-Logs
418,Miralem Pjanić,ba,MF,Juventus,28,1990,25.3,1826,2075,88.0,38294,9633,1826,2075,88.0,1826,2075,88.0,1826,2075,88.0,6,6.2,-0.2,75,191,33,6,213,/en/players/ad6df2d5/matchlogs/2018-2019/passing/Miralem-Pjanic-Match-Logs
419,Andrea Poli,it,MF,Bologna,28,1989,21.5,668,765,87.3,11180,2880,668,765,87.3,668,765,87.3,668,765,87.3,1,0.9,+0.1,13,75,12,2,60,/en/players/b3fd7075/matchlogs/2018-2019/passing/Andrea-Poli-Match-Logs
420,Matteo Politano,it,"FW,MF",Inter,24,1993,28.3,1070,1476,72.5,19708,5904,1070,1476,72.5,1070,1476,72.5,1070,1476,72.5,6,6.4,-0.4,63,66,65,19,194,/en/players/5e861944/matchlogs/2018-2019/passing/Matteo-Politano-Match-Logs
421,Giacomo Poluzzi,it,GK,SPAL,30,1988,0.1,3,3,100.0,53,21,3,3,100.0,3,3,100.0,3,3,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/07f55871/matchlogs/2018-2019/passing/Giacomo-Poluzzi-Match-Logs
422,Manolo Portanova,it,MF,Juventus,18,2000,0.4,6,10,60.0,133,29,6,10,60.0,6,10,60.0,6,10,60.0,0,0.0,0.0,0,1,0,0,1,/en/players/c8c0dccd/matchlogs/2018-2019/passing/Manolo-Portanova-Match-Logs
423,Dennis Praet,be,MF,Sampdoria,24,1994,32.1,1560,1878,83.1,25939,6963,1560,1878,83.1,1560,1878,83.1,1560,1878,83.1,3,2.8,+0.2,37,137,47,14,175,/en/players/86695068/matchlogs/2018-2019/passing/Dennis-Praet-Match-Logs
424,Silvio Proto,be,GK,Lazio,35,1983,2.0,45,65,69.2,1805,1275,45,65,69.2,45,65,69.2,45,65,69.2,0,0.0,0.0,0,0,0,0,0,/en/players/c8a88acd/matchlogs/2018-2019/passing/Silvio-Proto-Match-Logs
425,Ivan Provedel,it,GK,Empoli,24,1994,16.0,349,481,72.6,11144,6713,349,481,72.6,349,481,72.6,349,481,72.6,0,0.2,-0.2,3,6,0,0,0,/en/players/277da414/matchlogs/2018-2019/passing/Ivan-Provedel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Manuel Pucciarelli,it,FW,Chievo,27,1991,3.4,73,98,74.5,977,111,73,98,74.5,73,98,74.5,73,98,74.5,0,0.0,0.0,2,4,0,0,1,/en/players/a1c7b425/matchlogs/2018-2019/passing/Manuel-Pucciarelli-Match-Logs
427,Erick Pulgar,cl,MF,Bologna,24,1994,26.2,1248,1591,78.4,25775,8442,1248,1591,78.4,1248,1591,78.4,1248,1591,78.4,2,3.1,-1.1,56,125,20,3,210,/en/players/4611e028/matchlogs/2018-2019/passing/Erick-Pulgar-Match-Logs
428,Ignacio Pussetto,ar,"FW,MF",Udinese,22,1995,24.2,503,720,69.9,7821,2244,503,720,69.9,503,720,69.9,503,720,69.9,4,2.1,+1.9,22,33,16,5,73,/en/players/62437b4f/matchlogs/2018-2019/passing/Ignacio-Pussetto-Match-Logs
429,Fabio Quagliarella,it,FW,Sampdoria,35,1983,35.5,627,929,67.5,9715,1992,627,929,67.5,627,929,67.5,627,929,67.5,8,4.2,+3.8,37,41,31,5,70,/en/players/ee4f2f3b/matchlogs/2018-2019/passing/Fabio-Quagliarella-Match-Logs
430,Ivan Radovanović,rs,MF,Chievo,29,1988,19.0,872,1038,84.0,20152,5586,872,1038,84.0,872,1038,84.0,872,1038,84.0,0,0.4,-0.4,8,103,5,0,107,/en/players/023937a9/matchlogs/2018-2019/passing/Ivan-Radovanovic-Match-Logs
431,Ivan Radovanović,rs,MF,Genoa,29,1988,14.2,563,674,83.5,12070,2717,563,674,83.5,563,674,83.5,563,674,83.5,0,0.1,-0.1,4,68,9,2,63,/en/players/023937a9/matchlogs/2018-2019/passing/Ivan-Radovanovic-Match-Logs
432,Ionuț Radu,ro,GK,Genoa,21,1997,33.0,454,959,47.3,20469,16261,454,959,47.3,454,959,47.3,454,959,47.3,0,0.5,-0.5,3,34,4,0,1,/en/players/67f649be/matchlogs/2018-2019/passing/Ionut-Radu-Match-Logs
433,Ștefan Radu,ro,DF,Lazio,31,1986,24.9,1126,1335,84.3,19439,8756,1126,1335,84.3,1126,1335,84.3,1126,1335,84.3,1,0.5,+0.5,8,116,16,8,154,/en/players/53de807a/matchlogs/2018-2019/passing/Stefan-Radu-Match-Logs
434,Gastón Ramírez,uy,"MF,FW",Sampdoria,27,1990,17.5,657,874,75.2,10047,2559,657,874,75.2,657,874,75.2,657,874,75.2,4,3.9,+0.1,32,51,27,5,83,/en/players/2c851997/matchlogs/2018-2019/passing/Gaston-Ramirez-Match-Logs
435,Andrea Ranocchia,it,"DF,MF",Inter,30,1988,0.7,17,30,56.7,457,198,17,30,56.7,17,30,56.7,17,30,56.7,0,0.0,0.0,0,2,0,0,1,/en/players/539230cf/matchlogs/2018-2019/passing/Andrea-Ranocchia-Match-Logs
436,Jacob Rasmussen,dk,"DF,MF",Empoli,21,1997,11.3,571,656,87.0,12630,4316,571,656,87.0,571,656,87.0,571,656,87.0,1,0.1,+0.9,3,46,0,0,31,/en/players/283699b4/matchlogs/2018-2019/passing/Jacob-Rasmussen-Match-Logs
437,Giacomo Raspadori,it,DF,Sassuolo,18,2000,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,/en/players/6e058f06/matchlogs/2018-2019/passing/Giacomo-Raspadori-Match-Logs
438,Arkadiusz Reca,pl,"DF,FW",Atalanta,23,1995,0.5,28,36,77.8,519,158,28,36,77.8,28,36,77.8,28,36,77.8,0,0.3,-0.3,2,1,2,1,4,/en/players/6213fd82/matchlogs/2018-2019/passing/Arkadiusz-Reca-Match-Logs
439,Vasco Regini,it,DF,SPAL,27,1990,0.9,32,41,78.0,500,196,32,41,78.0,32,41,78.0,32,41,78.0,0,0.0,0.0,0,2,0,0,3,/en/players/339c6ed4/matchlogs/2018-2019/passing/Vasco-Regini-Match-Logs
440,Pepe Reina,es,GK,Milan,35,1982,3.7,85,115,73.9,2689,1837,85,115,73.9,85,115,73.9,85,115,73.9,0,0.0,0.0,0,0,0,0,0,/en/players/e358587b/matchlogs/2018-2019/passing/Pepe-Reina-Match-Logs
441,Emiliano Rigoni,ar,"FW,MF",Atalanta,25,1993,5.8,153,246,62.2,2785,663,153,246,62.2,153,246,62.2,153,246,62.2,0,0.4,-0.4,10,11,7,3,25,/en/players/a1216563/matchlogs/2018-2019/passing/Emiliano-Rigoni-Match-Logs
442,Luca Rigoni,it,MF,Parma,33,1984,19.6,432,549,78.7,8351,2634,432,549,78.7,432,549,78.7,432,549,78.7,1,0.8,+0.2,11,45,7,1,60,/en/players/4dba2a97/matchlogs/2018-2019/passing/Luca-Rigoni-Match-Logs
443,Nicola Rigoni,it,MF,Chievo,27,1990,21.7,724,904,80.1,13694,5255,724,904,80.1,724,904,80.1,724,904,80.1,1,0.4,+0.6,11,102,7,1,110,/en/players/e327bd76/matchlogs/2018-2019/passing/Nicola-Rigoni-Match-Logs
444,Tomás Rincón,ve,MF,Torino,30,1988,31.1,1074,1380,77.8,21379,6637,1074,1380,77.8,1074,1380,77.8,1074,1380,77.8,1,1.4,-0.4,28,113,24,5,140,/en/players/f1cfc209/matchlogs/2018-2019/passing/Tomas-Rincon-Match-Logs
445,Alejandro Rodríguez,es,FW,Empoli,27,1991,0.3,2,5,40.0,25,11,2,5,40.0,2,5,40.0,2,5,40.0,0,0.0,0.0,0,0,0,0,0,/en/players/7602ddf6/matchlogs/2018-2019/passing/Alejandro-Rodriguez-Match-Logs
446,Ricardo Rodríguez,ch,DF,Milan,25,1992,33.9,1819,2169,83.9,35903,12418,1819,2169,83.9,1819,2169,83.9,1819,2169,83.9,3,1.5,+1.5,23,153,37,14,209,/en/players/7f78ad23/matchlogs/2018-2019/passing/Ricardo-Rodriguez-Match-Logs
447,Marko Rog,hr,MF,Napoli,23,1995,3.7,173,188,92.0,2407,593,173,188,92.0,173,188,92.0,173,188,92.0,0,0.2,-0.2,1,13,1,0,10,/en/players/b6b2b820/matchlogs/2018-2019/passing/Marko-Rog-Match-Logs
448,Rogério,br,"DF,MF",Sassuolo,20,1998,29.7,1394,1753,79.5,24521,8952,1394,1753,79.5,1394,1753,79.5,1394,1753,79.5,2,1.8,+0.2,20,74,24,15,193,/en/players/10e7f486/matchlogs/2018-2019/passing/Rogerio-Match-Logs
449,Esteban Rolón,ar,MF,Genoa,23,1995,11.6,281,371,75.7,4739,1216,281,371,75.7,281,371,75.7,281,371,75.7,0,0.8,-0.8,8,28,5,1,33,/en/players/10e25802/matchlogs/2018-2019/passing/Esteban-Rolon-Match-Logs
450,Filippo Romagna,it,DF,Cagliari,21,1997,16.4,589,669,88.0,12772,3672,589,669,88.0,589,669,88.0,589,669,88.0,0,0.0,0.0,0,22,1,0,33,/en/players/84594618/matchlogs/2018-2019/passing/Filippo-Romagna-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Alessio Romagnoli,it,DF,Milan,23,1995,31.6,1611,1757,91.7,33812,9551,1611,1757,91.7,1611,1757,91.7,1611,1757,91.7,0,0.1,-0.1,4,63,1,1,72,/en/players/3ead85f9/matchlogs/2018-2019/passing/Alessio-Romagnoli-Match-Logs
452,Cristian Romero,ar,DF,Genoa,20,1998,26.0,667,818,81.5,14805,4370,667,818,81.5,667,818,81.5,667,818,81.5,2,0.5,+1.5,3,35,1,0,43,/en/players/a3d94a58/matchlogs/2018-2019/passing/Cristian-Romero-Match-Logs
453,Rômulo,it,"MF,DF",Genoa,31,1987,15.0,494,679,72.8,8830,3230,494,679,72.8,494,679,72.8,494,679,72.8,2,1.7,+0.3,24,33,16,7,105,/en/players/07abb358/matchlogs/2018-2019/passing/Romulo-Match-Logs
454,Rômulo,it,"DF,MF",Lazio,31,1987,8.6,352,427,82.4,5875,1600,352,427,82.4,352,427,82.4,352,427,82.4,1,1.3,-0.3,12,12,11,8,37,/en/players/07abb358/matchlogs/2018-2019/passing/Romulo-Match-Logs
455,Cristiano Ronaldo,pt,FW,Juventus,33,1985,29.9,935,1137,82.2,14775,2616,935,1137,82.2,935,1137,82.2,935,1137,82.2,8,3.8,+4.2,45,51,40,13,85,/en/players/dea698d9/matchlogs/2018-2019/passing/Cristiano-Ronaldo-Match-Logs
456,Marten de Roon,nl,MF,Atalanta,27,1991,33.1,1936,2212,87.5,37068,11954,1936,2212,87.5,1936,2212,87.5,1936,2212,87.5,3,2.5,+0.5,31,236,36,7,256,/en/players/2a1beb34/matchlogs/2018-2019/passing/Marten-de-Roon-Match-Logs
457,Luca Rossettini,it,DF,Chievo,33,1985,20.3,694,829,83.7,16133,5297,694,829,83.7,694,829,83.7,694,829,83.7,0,0.1,-0.1,1,26,2,0,26,/en/players/47a500ae/matchlogs/2018-2019/passing/Luca-Rossettini-Match-Logs
458,Francesco Rossi,it,GK,Atalanta,27,1991,0.0,1,1,100.0,56,32,1,1,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2018-2019/passing/Francesco-Rossi-Match-Logs
459,Daniele Rugani,it,DF,Juventus,24,1994,15.0,705,781,90.3,14436,4482,705,781,90.3,705,781,90.3,705,781,90.3,0,0.0,0.0,1,35,1,0,31,/en/players/14b8fcdf/matchlogs/2018-2019/passing/Daniele-Rugani-Match-Logs
460,Mário Rui,pt,DF,Napoli,27,1991,15.7,1045,1300,80.4,17808,6690,1045,1300,80.4,1045,1300,80.4,1045,1300,80.4,1,2.2,-1.2,26,66,37,10,147,/en/players/0b5a292a/matchlogs/2018-2019/passing/Mario-Rui-Match-Logs
461,Fabián Ruiz Peña,es,"MF,FW",Napoli,22,1996,22.1,1636,1839,89.0,30036,7124,1636,1839,89.0,1636,1839,89.0,1636,1839,89.0,4,5.0,-1.0,62,192,47,7,186,/en/players/c0c7ff58/matchlogs/2018-2019/passing/Fabian-Ruiz-Pena-Match-Logs
462,Jacopo Sala,it,DF,Sampdoria,26,1991,16.9,980,1172,83.6,16566,6649,980,1172,83.6,980,1172,83.6,980,1172,83.6,1,1.3,-0.3,18,89,26,11,169,/en/players/da5a981b/matchlogs/2018-2019/passing/Jacopo-Sala-Match-Logs
463,Bartosz Salamon,pl,DF,Frosinone,27,1991,19.2,625,768,81.4,14364,4132,625,768,81.4,625,768,81.4,625,768,81.4,0,0.1,-0.1,1,36,8,0,35,/en/players/9b30df1e/matchlogs/2018-2019/passing/Bartosz-Salamon-Match-Logs
464,Paolo Sammarco,it,MF,Frosinone,35,1983,6.1,233,308,75.6,4461,1505,233,308,75.6,233,308,75.6,233,308,75.6,0,0.1,-0.1,3,39,6,0,41,/en/players/3c1e4e84/matchlogs/2018-2019/passing/Paolo-Sammarco-Match-Logs
465,Antonio Sanabria,py,FW,Genoa,22,1996,8.5,107,146,73.3,1736,353,107,146,73.3,107,146,73.3,107,146,73.3,0,0.3,-0.3,6,8,4,0,14,/en/players/0a447501/matchlogs/2018-2019/passing/Antonio-Sanabria-Match-Logs
466,Sandro,br,MF,Genoa,29,1989,7.9,264,325,81.2,4863,1236,264,325,81.2,264,325,81.2,264,325,81.2,1,0.1,+0.9,5,23,3,0,25,/en/players/c1c2c925/matchlogs/2018-2019/passing/Sandro-Match-Logs
467,Sandro,br,MF,Udinese,29,1989,6.6,200,242,82.6,3569,896,200,242,82.6,200,242,82.6,200,242,82.6,0,0.0,0.0,2,17,2,0,17,/en/players/c1c2c925/matchlogs/2018-2019/passing/Sandro-Match-Logs
468,Alex Sandro,br,DF,Juventus,27,1991,26.5,1540,1911,80.6,28506,9321,1540,1911,80.6,1540,1911,80.6,1540,1911,80.6,2,3.3,-1.3,38,106,42,15,189,/en/players/0d82903c/matchlogs/2018-2019/passing/Alex-Sandro-Match-Logs
469,Nicola Sansone,it,FW,Bologna,26,1991,12.7,280,386,72.5,4176,1193,280,386,72.5,280,386,72.5,280,386,72.5,4,2.4,+1.6,18,19,15,2,38,/en/players/7eb97a8e/matchlogs/2018-2019/passing/Nicola-Sansone-Match-Logs
470,Federico Santander,py,FW,Bologna,27,1991,22.9,339,570,59.5,4870,939,339,570,59.5,339,570,59.5,339,570,59.5,3,3.2,-0.2,35,19,9,2,31,/en/players/df85d472/matchlogs/2018-2019/passing/Federico-Santander-Match-Logs
471,Davide Santon,it,DF,Roma,27,1991,11.2,579,698,83.0,10760,3979,579,698,83.0,579,698,83.0,579,698,83.0,1,0.8,+0.2,14,42,12,5,91,/en/players/88c89891/matchlogs/2018-2019/passing/Davide-Santon-Match-Logs
472,Samir Santos,br,DF,Udinese,23,1994,20.0,645,819,78.8,12094,4699,645,819,78.8,645,819,78.8,645,819,78.8,0,1.4,-1.4,8,32,4,2,66,/en/players/92b4758e/matchlogs/2018-2019/passing/Samir-Santos-Match-Logs
473,Riccardo Saponara,it,"MF,FW",Sampdoria,26,1991,10.1,326,470,69.4,5309,1767,326,470,69.4,326,470,69.4,326,470,69.4,4,1.8,+2.2,23,44,27,2,66,/en/players/3bb7af3b/matchlogs/2018-2019/passing/Riccardo-Saponara-Match-Logs
474,Marco Sau,it,FW,Cagliari,30,1987,6.2,126,150,84.0,1886,190,126,150,84.0,126,150,84.0,126,150,84.0,0,0.7,-0.7,7,4,4,0,6,/en/players/1ad1f50d/matchlogs/2018-2019/passing/Marco-Sau-Match-Logs
475,Marco Sau,it,"MF,FW",Sampdoria,30,1987,0.6,22,27,81.5,302,40,22,27,81.5,22,27,81.5,22,27,81.5,0,0.0,0.0,0,3,0,0,1,/en/players/1ad1f50d/matchlogs/2018-2019/passing/Marco-Sau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Ezequiel Schelotto,it,"DF,MF",Chievo,29,1989,1.6,64,92,69.6,1199,608,64,92,69.6,64,92,69.6,64,92,69.6,0,0.6,-0.6,3,2,5,2,17,/en/players/a6e316c1/matchlogs/2018-2019/passing/Ezequiel-Schelotto-Match-Logs
477,Nicolás Schiappacasse,uy,FW,Parma,19,1999,0.9,9,16,56.3,85,0,9,16,56.3,9,16,56.3,9,16,56.3,0,0.0,0.0,0,0,0,0,0,/en/players/afe31d55/matchlogs/2018-2019/passing/Nicolas-Schiappacasse-Match-Logs
478,Pasquale Schiattarella,it,MF,SPAL,31,1987,20.5,1147,1363,84.2,20684,5925,1147,1363,84.2,1147,1363,84.2,1147,1363,84.2,4,1.8,+2.2,35,85,22,4,157,/en/players/bd84fc61/matchlogs/2018-2019/passing/Pasquale-Schiattarella-Match-Logs
479,Patrik Schick,cz,FW,Roma,22,1996,14.6,207,278,74.5,2837,490,207,278,74.5,207,278,74.5,207,278,74.5,0,1.2,-1.2,13,17,2,0,14,/en/players/5d4f7d61/matchlogs/2018-2019/passing/Patrik-Schick-Match-Logs
480,Matteo Scozzarella,it,MF,Parma,30,1988,16.2,527,692,76.2,11970,3051,527,692,76.2,527,692,76.2,527,692,76.2,3,1.5,+1.5,19,60,8,0,70,/en/players/ea164f99/matchlogs/2018-2019/passing/Matteo-Scozzarella-Match-Logs
481,Simone Scuffet,it,GK,Udinese,22,1996,9.0,173,257,67.3,6142,3758,173,257,67.3,173,257,67.3,173,257,67.3,0,0.0,0.0,0,1,0,0,1,/en/players/41bd99ea/matchlogs/2018-2019/passing/Simone-Scuffet-Match-Logs
482,Andrea Seculin,it,GK,Chievo,28,1990,1.0,11,20,55.0,408,303,11,20,55.0,11,20,55.0,11,20,55.0,0,0.0,0.0,0,0,0,0,0,/en/players/c4f573f4/matchlogs/2018-2019/passing/Andrea-Seculin-Match-Logs
483,Adrian Šemper,hr,GK,Chievo,20,1998,6.0,118,200,59.0,4535,2981,118,200,59.0,118,200,59.0,118,200,59.0,0,0.0,0.0,0,4,0,0,0,/en/players/f02dde20/matchlogs/2018-2019/passing/Adrian-Semper-Match-Logs
484,Stefano Sensi,it,MF,Sassuolo,22,1995,21.9,1222,1451,84.2,23313,5947,1222,1451,84.2,1222,1451,84.2,1222,1451,84.2,4,3.2,+0.8,45,144,11,2,124,/en/players/b70bde8f/matchlogs/2018-2019/passing/Stefano-Sensi-Match-Logs
485,Luigi Sepe,it,GK,Parma,27,1991,37.0,749,1202,62.3,30033,20547,749,1202,62.3,749,1202,62.3,749,1202,62.3,0,0.1,-0.1,1,15,0,0,1,/en/players/343f753a/matchlogs/2018-2019/passing/Luigi-Sepe-Match-Logs
486,Leonardo Sernicola,it,FW,Sassuolo,21,1997,0.1,4,4,100.0,45,2,4,4,100.0,4,4,100.0,4,4,100.0,0,0.0,0.0,0,0,0,0,0,/en/players/dd7febd8/matchlogs/2018-2019/passing/Leonardo-Sernicola-Match-Logs
487,Stephan El Shaarawy,it,FW,Roma,25,1992,23.4,699,869,80.4,12065,2651,699,869,80.4,699,869,80.4,699,869,80.4,3,5.7,-2.7,41,35,39,7,88,/en/players/d3aaad90/matchlogs/2018-2019/passing/Stephan-El-Shaarawy-Match-Logs
488,Francisco Sierralta,cl,DF,Parma,21,1997,3.0,65,93,69.9,1627,594,65,93,69.9,65,93,69.9,65,93,69.9,0,0.4,-0.4,2,9,1,0,7,/en/players/0f933743/matchlogs/2018-2019/passing/Francisco-Sierralta-Match-Logs
489,Luca Siligardi,it,FW,Parma,30,1988,18.2,334,522,64.0,5968,2105,334,522,64.0,334,522,64.0,334,522,64.0,2,2.6,-0.6,16,29,14,6,61,/en/players/1cac99dc/matchlogs/2018-2019/passing/Luca-Siligardi-Match-Logs
490,Matheus Pereira da Silva,br,MF,Juventus,20,1998,1.0,35,45,77.8,654,192,35,45,77.8,35,45,77.8,35,45,77.8,0,0.0,0.0,1,7,2,1,7,/en/players/bef22bc4/matchlogs/2018-2019/passing/Matheus-Pereira-da-Silva-Match-Logs
491,Matías Silvestre,ar,DF,Empoli,33,1984,34.0,1267,1484,85.4,30310,8619,1267,1484,85.4,1267,1484,85.4,1267,1484,85.4,0,0.1,-0.1,4,76,1,0,70,/en/players/b6ca47a2/matchlogs/2018-2019/passing/Matias-Silvestre-Match-Logs
492,Giovanni Simeone,ar,FW,Fiorentina,23,1995,27.3,248,366,67.8,3563,736,248,366,67.8,248,366,67.8,248,366,67.8,3,3.0,0.0,34,14,14,3,25,/en/players/343c0d52/matchlogs/2018-2019/passing/Giovanni-Simeone-Match-Logs
493,Lorenco Šimić,hr,DF,SPAL,22,1996,2.6,121,145,83.4,2503,775,121,145,83.4,121,145,83.4,121,145,83.4,0,0.0,0.0,0,8,0,0,6,/en/players/65e4dede/matchlogs/2018-2019/passing/Lorenco-Simic-Match-Logs
494,Salvatore Sirigu,it,GK,Torino,31,1987,35.2,703,1119,62.8,27202,18347,703,1119,62.8,703,1119,62.8,703,1119,62.8,0,0.0,0.0,1,17,0,0,1,/en/players/10dc46f0/matchlogs/2018-2019/passing/Salvatore-Sirigu-Match-Logs
495,Łukasz Skorupski,pl,GK,Bologna,27,1991,38.0,764,1126,67.9,27681,17463,764,1126,67.9,764,1126,67.9,764,1126,67.9,0,0.0,0.0,0,11,0,0,0,/en/players/ab4449d6/matchlogs/2018-2019/passing/Lukasz-Skorupski-Match-Logs
496,Milan Škriniar,sk,DF,Inter,23,1995,35.0,2227,2400,92.8,43957,15225,2227,2400,92.8,2227,2400,92.8,2227,2400,92.8,1,0.3,+0.7,6,129,5,1,134,/en/players/30f5ffa9/matchlogs/2018-2019/passing/Milan-Skriniar-Match-Logs
497,Cédric Soares,pt,DF,Inter,26,1991,2.9,157,206,76.2,3207,1062,157,206,76.2,157,206,76.2,157,206,76.2,1,0.3,+0.7,4,14,4,1,19,/en/players/839c14e1/matchlogs/2018-2019/passing/Cedric-Soares-Match-Logs
