Rk,Player,Nation,Pos,Squad,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Targ,Rec,Rec%,Miscon,Dispos,Matches
335,Sergej Milinković-Savić,rs,MF,Lazio,23,1995,26.6,1859,61,312,991,684,123,1826,44,76,57.9,49,2,1382,7562,3835,1754,1422,81.1,49,50,/en/players/4e6dbac4/matchlogs/2018-2019/possession/Sergej-Milinkovic-Savic-Match-Logs
336,Vanja Milinković-Savić,rs,GK,SPAL,21,1997,1.8,85,77,85,0,0,0,64,0,0,,0,0,38,200,90,30,30,100.0,1,0,/en/players/9fa26bc2/matchlogs/2018-2019/possession/Vanja-Milinkovic-Savic-Match-Logs
337,Vincenzo Millico,it,MF,Torino,17,2000,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0.0,0,0,/en/players/6817095b/matchlogs/2018-2019/possession/Vincenzo-Millico-Match-Logs
338,Kevin Mirallas,be,"FW,MF",Fiorentina,30,1987,14.4,620,13,72,250,359,58,563,16,38,42.1,20,3,454,3512,2132,569,418,73.5,27,23,/en/players/aa51343f/matchlogs/2018-2019/possession/Kevin-Mirallas-Match-Logs
339,Miranda,br,DF,Inter,33,1984,12.9,919,93,430,508,19,9,891,1,3,33.3,2,0,646,2801,1400,679,662,97.5,2,4,/en/players/314f2124/matchlogs/2018-2019/possession/Miranda-Match-Logs
340,Antonio Mirante,it,GK,Roma,35,1983,11.0,349,306,349,0,0,0,224,1,1,100.0,1,0,148,666,463,119,119,100.0,0,0,/en/players/30223b33/matchlogs/2018-2019/possession/Antonio-Mirante-Match-Logs
341,Simone Missiroli,it,MF,SPAL,32,1986,30.5,1826,78,419,1136,439,18,1790,27,41,65.9,28,0,1282,8040,4382,1370,1247,91.0,25,23,/en/players/331c0a43/matchlogs/2018-2019/possession/Simone-Missiroli-Match-Logs
342,Cristian Molinaro,it,"DF,MF",Frosinone,35,1983,12.9,688,55,252,312,174,8,573,8,14,57.1,8,0,403,2603,1686,409,370,90.5,6,5,/en/players/1c8c5aed/matchlogs/2018-2019/possession/Cristian-Molinaro-Match-Logs
343,Gabriele Moncini,it,MF,SPAL,22,1996,0.1,3,0,1,1,1,1,3,0,0,,0,0,1,11,1,2,2,100.0,0,0,/en/players/c4efe2b4/matchlogs/2018-2019/possession/Gabriele-Moncini-Match-Logs
344,Cristóbal Montiel Rodríguez,es,FW,Fiorentina,18,2000,0.1,7,0,0,3,5,1,7,0,0,,0,0,5,62,59,5,5,100.0,0,0,/en/players/dd52d069/matchlogs/2018-2019/possession/Cristobal-Montiel-Rodriguez-Match-Logs
345,Emiliano Moretti,it,DF,Torino,37,1981,22.3,1229,122,571,672,40,4,1179,4,5,80.0,4,0,797,3917,2217,793,777,98.0,5,5,/en/players/55667895/matchlogs/2018-2019/possession/Emiliano-Moretti-Match-Logs
346,Samuel Mráz,sk,FW,Empoli,21,1997,1.9,56,2,2,30,26,5,56,0,0,,0,0,47,195,57,77,46,59.7,4,4,/en/players/be6c1ccc/matchlogs/2018-2019/possession/Samuel-Mraz-Match-Logs
347,Gianni Munari,it,MF,Parma,35,1983,0.0,2,0,0,2,0,0,2,0,0,,0,0,1,14,0,3,2,66.7,0,0,/en/players/e50613bd/matchlogs/2018-2019/possession/Gianni-Munari-Match-Logs
348,Alessandro Murgia,it,MF,SPAL,21,1996,11.9,654,24,159,363,169,20,603,6,11,54.5,7,1,423,2319,1150,493,414,84.0,15,15,/en/players/fb2c533b/matchlogs/2018-2019/possession/Alessandro-Murgia-Match-Logs
349,Alessandro Murgia,it,MF,Lazio,21,1996,0.1,11,0,3,7,1,0,11,0,0,,0,0,7,8,3,9,9,100.0,1,1,/en/players/fb2c533b/matchlogs/2018-2019/possession/Alessandro-Murgia-Match-Logs
350,Luis Muriel,co,FW,Fiorentina,27,1991,16.0,618,6,27,290,352,67,593,38,65,58.5,46,4,488,3665,2233,727,459,63.1,47,32,/en/players/eb2fe5b6/matchlogs/2018-2019/possession/Luis-Muriel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Nicola Murru,it,DF,Sampdoria,23,1994,32.6,2362,137,745,1220,542,28,2052,20,36,55.6,23,4,1489,7535,4508,1496,1407,94.1,13,24,/en/players/d183e9d6/matchlogs/2018-2019/possession/Nicola-Murru-Match-Logs
352,Mateo Musacchio,ar,DF,Milan,27,1990,29.0,1980,257,1142,930,54,21,1913,9,11,81.8,9,1,1393,7841,4619,1480,1451,98.0,5,4,/en/players/91899ca8/matchlogs/2018-2019/possession/Mateo-Musacchio-Match-Logs
353,Juan Musso,ar,GK,Udinese,24,1994,29.0,977,884,974,4,0,0,601,0,0,,0,0,378,2026,1279,270,270,100.0,0,0,/en/players/a111cf41/matchlogs/2018-2019/possession/Juan-Musso-Match-Logs
354,Ádám Nagy,hu,MF,Bologna,23,1995,10.8,632,29,187,385,99,2,609,7,14,50.0,8,0,413,2488,1235,396,371,93.7,7,8,/en/players/788b31e2/matchlogs/2018-2019/possession/Adam-Nagy-Match-Logs
355,Radja Nainggolan,be,MF,Inter,30,1988,21.9,1280,11,109,653,613,53,1268,32,50,64.0,35,3,995,5406,2660,1186,990,83.5,39,43,/en/players/1f9328da/matchlogs/2018-2019/possession/Radja-Nainggolan-Match-Logs
356,Angelo Ndrecka,al,DF,Chievo,16,2001,1.0,57,5,15,27,17,0,52,1,1,100.0,1,0,40,116,35,38,35,92.1,0,0,/en/players/fcd20025/matchlogs/2018-2019/possession/Angelo-Ndrecka-Match-Logs
357,Pedro Neto,pt,FW,Lazio,18,2000,0.5,33,1,2,18,19,1,31,0,1,0.0,0,0,29,269,161,37,26,70.3,0,3,/en/players/7ba2eaa9/matchlogs/2018-2019/possession/Pedro-Neto-Match-Logs
358,Hans Nicolussi Caviglia,it,"MF,FW",Juventus,18,2000,0.6,37,1,5,21,13,2,33,0,2,0.0,0,0,22,153,82,30,25,83.3,1,1,/en/players/b136c945/matchlogs/2018-2019/possession/Hans-Nicolussi-Caviglia-Match-Logs
359,Dimitris Nikolaou,gr,DF,Empoli,19,1998,3.9,194,32,128,80,5,0,187,0,0,,0,0,137,1009,557,138,138,100.0,0,2,/en/players/cf961d8d/matchlogs/2018-2019/possession/Dimitris-Nikolaou-Match-Logs
360,Nicolas Nkoulou,cm,DF,Torino,28,1990,35.7,1791,218,1056,773,30,14,1717,9,12,75.0,10,0,1109,4491,1665,993,978,98.5,3,6,/en/players/93cf32a8/matchlogs/2018-2019/possession/Nicolas-Nkoulou-Match-Logs
361,Bram Nuytinck,nl,DF,Udinese,28,1990,23.6,1141,163,664,500,42,10,1100,1,2,50.0,1,0,649,3430,1786,659,644,97.7,4,4,/en/players/e33f36d5/matchlogs/2018-2019/possession/Bram-Nuytinck-Match-Logs
362,Steven Nzonzi,fr,MF,Roma,29,1988,29.1,1940,84,462,1266,315,40,1914,19,25,76.0,19,1,1347,5175,2379,1495,1385,92.6,9,13,/en/players/c7526c18/matchlogs/2018-2019/possession/Steven-Nzonzi-Match-Logs
363,Christian Nørgaard,dk,MF,Fiorentina,24,1994,3.6,209,15,47,134,37,0,201,3,3,100.0,3,0,138,622,372,128,120,93.8,3,5,/en/players/df0a4c90/matchlogs/2018-2019/possession/Christian-Norgaard-Match-Logs
364,Dimitri Oberlin,ch,FW,Empoli,20,1997,1.5,52,1,4,17,34,6,52,1,7,14.3,3,0,38,299,194,76,39,51.3,7,5,/en/players/af45e954/matchlogs/2018-2019/possession/Dimitri-Oberlin-Match-Logs
365,Joel Obi,ng,MF,Chievo,27,1991,7.3,394,19,112,224,80,11,385,6,11,54.5,6,0,257,1225,634,294,246,83.7,12,2,/en/players/614c38fb/matchlogs/2018-2019/possession/Joel-Obi-Match-Logs
366,Jens Odgaard,dk,FW,Sassuolo,19,1999,0.2,6,1,1,1,4,2,6,0,0,,0,0,4,23,12,9,3,33.3,1,0,/en/players/75374ee7/matchlogs/2018-2019/possession/Jens-Odgaard-Match-Logs
367,Stefano Okaka,it,FW,Udinese,28,1989,10.8,416,19,46,240,167,44,405,24,33,72.7,26,0,314,2360,1214,497,305,61.4,36,51,/en/players/601ef102/matchlogs/2018-2019/possession/Stefano-Okaka-Match-Logs
368,Orji Okwonkwo,ng,FW,Bologna,20,1998,2.9,80,0,5,42,46,8,80,1,3,33.3,1,0,52,742,505,112,57,50.9,9,9,/en/players/905a4f61/matchlogs/2018-2019/possession/Orji-Okwonkwo-Match-Logs
369,Robin Olsen,se,GK,Roma,28,1990,27.0,913,834,912,1,0,0,650,0,0,,0,0,477,1962,1154,383,380,99.2,0,0,/en/players/e7ee38c3/matchlogs/2018-2019/possession/Robin-Olsen-Match-Logs
370,Stephane Omeonga,be,MF,Genoa,22,1996,0.6,38,0,15,21,4,0,37,0,1,0.0,0,0,20,92,33,17,14,82.4,0,1,/en/players/72c803a0/matchlogs/2018-2019/possession/Stephane-Omeonga-Match-Logs
371,Nicholas Opoku,gh,DF,Udinese,20,1997,3.6,,,,,,,,,,,,,,,,,,,,,/en/players/b871bf55/matchlogs/2018-2019/possession/Nicholas-Opoku-Match-Logs
372,Nicholas Opoku,es,DF,Udinese,20,1997,6.5,,,,,,,,,,,,,,,,,,,,,/en/players/ae852b7d/matchlogs/2018-2019/possession/Nicholas-Opoku-Match-Logs
373,Riccardo Orsolini,it,"FW,MF",Bologna,21,1997,21.8,1108,29,178,481,530,75,1020,35,76,46.1,40,0,747,4876,3044,976,735,75.3,51,34,/en/players/e14ec482/matchlogs/2018-2019/possession/Riccardo-Orsolini-Match-Logs
374,David Ospina,co,GK,Napoli,29,1988,16.2,486,436,486,0,0,0,344,2,2,100.0,2,0,259,1138,615,208,207,99.5,0,0,/en/players/82b1198a/matchlogs/2018-2019/possession/David-Ospina-Match-Logs
375,Adam Ounas,dz,"MF,FW",Napoli,21,1996,6.0,380,2,28,158,237,37,375,19,35,54.3,20,2,343,2612,1903,360,311,86.4,15,12,/en/players/ed90babd/matchlogs/2018-2019/possession/Adam-Ounas-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,Simone Padoin,it,"DF,MF",Cagliari,34,1984,21.3,1224,85,370,629,296,13,1038,10,15,66.7,10,1,723,4217,2249,739,682,92.3,7,9,/en/players/5eb72339/matchlogs/2018-2019/possession/Simone-Padoin-Match-Logs
377,Luca Paganini,it,"DF,MF",Frosinone,25,1993,12.5,601,24,122,298,230,50,569,10,23,43.5,10,1,364,2272,1108,495,365,73.7,13,16,/en/players/e5b98a70/matchlogs/2018-2019/possession/Luca-Paganini-Match-Logs
378,Marko Pajač,hr,DF,Cagliari,25,1993,1.1,66,3,14,29,30,4,51,0,0,,0,0,44,247,148,38,36,94.7,2,3,/en/players/5df4ef30/matchlogs/2018-2019/possession/Marko-Pajac-Match-Logs
379,Marko Pajač,hr,DF,Empoli,25,1993,8.2,431,26,102,204,159,14,379,8,14,57.1,9,1,313,2115,1344,321,291,90.7,5,10,/en/players/5df4ef30/matchlogs/2018-2019/possession/Marko-Pajac-Match-Logs
380,Rodrigo Palacio,ar,FW,Bologna,36,1982,25.9,1190,21,105,501,682,162,1166,44,82,53.7,48,3,918,7585,4235,1459,928,63.6,74,61,/en/players/8d8178ac/matchlogs/2018-2019/possession/Rodrigo-Palacio-Match-Logs
381,Alberto Paloschi,it,FW,SPAL,28,1990,9.6,253,2,24,135,100,35,234,2,10,20.0,2,0,162,563,212,371,179,48.2,32,13,/en/players/b5cae4e6/matchlogs/2018-2019/possession/Alberto-Paloschi-Match-Logs
382,Goran Pandev,mk,"FW,MF",Genoa,35,1983,12.5,557,6,62,263,287,62,530,24,38,63.2,26,4,461,2758,1583,582,412,70.8,28,37,/en/players/d711d04f/matchlogs/2018-2019/possession/Goran-Pandev-Match-Logs
383,Lucas Paquetá,br,MF,Milan,20,1997,9.4,507,17,89,287,160,23,504,20,30,66.7,20,3,388,2011,1075,462,379,82.0,16,26,/en/players/9b6f7fd5/matchlogs/2018-2019/possession/Lucas-Paqueta-Match-Logs
384,Vittorio Parigini,it,"MF,FW",Torino,22,1996,4.2,231,2,44,97,121,13,207,9,24,37.5,9,2,167,1860,1277,174,132,75.9,17,12,/en/players/75efed2e/matchlogs/2018-2019/possession/Vittorio-Parigini-Match-Logs
385,Marco Parolo,it,MF,Lazio,33,1985,28.5,1420,63,297,675,508,108,1358,7,16,43.8,8,0,796,3448,1767,1065,874,82.1,24,18,/en/players/ed5886d2/matchlogs/2018-2019/possession/Marco-Parolo-Match-Logs
386,Mario Pašalić,hr,"MF,FW",Atalanta,23,1995,18.0,1211,21,201,704,389,66,1200,24,44,54.5,27,2,936,5571,2481,1075,920,85.6,34,31,/en/players/e599253a/matchlogs/2018-2019/possession/Mario-Pasalic-Match-Logs
387,Manuel Pasqual,it,"DF,MF",Empoli,36,1982,14.9,1161,45,282,542,392,17,957,5,10,50.0,5,1,741,2869,1642,803,742,92.4,3,8,/en/players/548902cc/matchlogs/2018-2019/possession/Manuel-Pasqual-Match-Logs
388,Javier Pastore,ar,MF,Roma,29,1989,6.6,458,7,41,232,228,34,441,17,25,68.0,17,1,377,2411,1464,419,366,87.4,8,9,/en/players/881ef58c/matchlogs/2018-2019/possession/Javier-Pastore-Match-Logs
389,Patric,es,"DF,MF",Lazio,25,1993,12.1,838,50,275,393,221,27,783,3,6,50.0,3,0,563,3043,1690,611,581,95.1,9,7,/en/players/f7223718/matchlogs/2018-2019/possession/Patric-Match-Logs
390,Leonardo Pavoletti,it,FW,Cagliari,29,1988,30.4,1199,21,93,598,553,155,1188,22,34,64.7,23,0,669,2143,577,1588,943,59.4,80,39,/en/players/d37b0350/matchlogs/2018-2019/possession/Leonardo-Pavoletti-Match-Logs
391,Nehuén Paz,ar,DF,Bologna,25,1993,1.3,52,4,35,21,1,0,51,1,1,100.0,1,0,36,190,129,38,38,100.0,0,0,/en/players/42b1a58a/matchlogs/2018-2019/possession/Nehuen-Paz-Match-Logs
392,João Pedro,br,"FW,MF",Cagliari,26,1992,28.4,1136,25,96,516,586,132,1044,27,64,42.2,30,2,743,4315,1890,1382,809,58.5,63,44,/en/players/81255c03/matchlogs/2018-2019/possession/Joao-Pedro-Match-Logs
393,Gianluca Pegolo,it,GK,Sassuolo,37,1981,2.3,79,73,79,0,0,0,45,0,0,,0,0,30,138,86,22,22,100.0,0,0,/en/players/f058ed1f/matchlogs/2018-2019/possession/Gianluca-Pegolo-Match-Logs
394,Lorenzo Pellegrini,it,MF,Roma,22,1996,20.2,1246,35,175,608,546,61,1121,31,53,58.5,36,2,880,4943,2340,1045,852,81.5,40,32,/en/players/4a5a45c7/matchlogs/2018-2019/possession/Lorenzo-Pellegrini-Match-Logs
395,Luca Pellegrini,it,DF,Roma,19,1999,1.8,136,4,33,73,38,2,117,1,2,50.0,1,0,100,502,323,93,86,92.5,0,4,/en/players/3b61c9ec/matchlogs/2018-2019/possession/Luca-Pellegrini-Match-Logs
396,Luca Pellegrini,it,DF,Cagliari,19,1999,10.4,620,33,200,275,189,10,511,9,20,45.0,11,0,361,2635,1691,361,333,92.2,14,8,/en/players/3b61c9ec/matchlogs/2018-2019/possession/Luca-Pellegrini-Match-Logs
397,Sergio Pellissier,it,FW,Chievo,39,1979,10.6,304,8,24,127,174,71,288,9,11,81.8,9,1,206,1111,430,447,225,50.3,23,19,/en/players/878ee034/matchlogs/2018-2019/possession/Sergio-Pellissier-Match-Logs
398,Federico Peluso,it,DF,Sassuolo,34,1984,15.1,971,82,481,533,39,2,919,9,9,100.0,9,0,653,4119,2393,679,667,98.2,1,1,/en/players/4f2908e5/matchlogs/2018-2019/possession/Federico-Peluso-Match-Logs
399,Pepín,gq,MF,Parma,21,1996,0.9,38,4,12,16,11,1,35,3,3,100.0,3,0,23,102,29,28,21,75.0,1,1,/en/players/7afb1573/matchlogs/2018-2019/possession/Pepin-Match-Logs
400,Pedro Pereira,pt,"DF,MF",Genoa,20,1998,15.4,859,57,218,389,323,15,695,15,28,53.6,15,1,519,3523,2302,529,458,86.6,20,17,/en/players/c77be0cf/matchlogs/2018-2019/possession/Pedro-Pereira-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Stipe Perica,hr,FW,Frosinone,23,1995,5.3,148,5,15,87,55,15,143,3,6,50.0,3,0,104,491,193,209,117,56.0,10,6,/en/players/269b4638/matchlogs/2018-2019/possession/Stipe-Perica-Match-Logs
402,Mattia Perin,it,GK,Juventus,25,1992,9.0,236,221,236,0,0,0,158,1,1,100.0,1,0,115,568,246,98,98,100.0,0,0,/en/players/4c62d0c8/matchlogs/2018-2019/possession/Mattia-Perin-Match-Logs
403,Ivan Perišić,hr,"FW,MF",Inter,29,1989,30.0,1778,62,203,655,1027,229,1666,34,57,59.6,34,4,1211,8698,5249,1635,1290,78.9,52,29,/en/players/6fe90922/matchlogs/2018-2019/possession/Ivan-Perisic-Match-Logs
404,Diego Perotti,ar,"FW,MF",Roma,30,1988,7.4,444,9,66,200,232,41,416,23,31,74.2,23,1,352,3293,2004,395,339,85.8,12,12,/en/players/a40d5a0c/matchlogs/2018-2019/possession/Diego-Perotti-Match-Logs
405,Matteo Pessina,it,MF,Atalanta,21,1997,2.6,212,5,38,124,64,2,206,0,0,,0,0,154,919,515,170,155,91.2,3,1,/en/players/780e3631/matchlogs/2018-2019/possession/Matteo-Pessina-Match-Logs
406,Andrea Petagna,it,FW,SPAL,23,1995,33.7,1189,27,104,550,643,168,1147,43,80,53.8,48,4,927,7166,2995,1384,930,67.2,85,74,/en/players/03f946ed/matchlogs/2018-2019/possession/Andrea-Petagna-Match-Logs
407,Germán Pezzella,ar,DF,Fiorentina,27,1991,31.7,1997,224,1098,948,73,41,1921,6,7,85.7,6,0,1166,6917,3584,1216,1197,98.4,10,6,/en/players/8c725b43/matchlogs/2018-2019/possession/German-Pezzella-Match-Logs
408,Giuseppe Pezzella,it,DF,Genoa,20,1997,1.2,54,5,20,19,17,0,49,0,0,,0,0,33,154,68,39,31,79.5,0,1,/en/players/149c5f5d/matchlogs/2018-2019/possession/Giuseppe-Pezzella-Match-Logs
409,Giuseppe Pezzella,it,"DF,MF",Udinese,20,1997,2.0,90,10,30,49,14,1,71,1,2,50.0,1,0,42,285,157,40,36,90.0,1,1,/en/players/149c5f5d/matchlogs/2018-2019/possession/Giuseppe-Pezzella-Match-Logs
410,Krzysztof Piątek,pl,FW,Milan,23,1995,15.3,431,14,34,177,233,87,403,7,19,36.8,8,0,291,1360,527,698,322,46.1,49,21,/en/players/17f3620a/matchlogs/2018-2019/possession/Krzysztof-Piatek-Match-Logs
411,Krzysztof Piątek,pl,FW,Genoa,23,1995,17.7,558,19,49,223,319,105,534,15,25,60.0,17,1,375,2496,1180,825,405,49.1,44,27,/en/players/17f3620a/matchlogs/2018-2019/possession/Krzysztof-Piatek-Match-Logs
412,Lucas Piazon,br,"MF,FW",Chievo,24,1994,0.9,50,0,11,28,16,1,44,1,3,33.3,1,0,34,225,114,41,30,73.2,1,5,/en/players/f201798c/matchlogs/2018-2019/possession/Lucas-Piazon-Match-Logs
413,Roberto Piccoli,it,FW,Atalanta,17,2001,0.5,20,0,0,6,15,5,20,0,0,,0,0,10,33,19,30,16,53.3,7,1,/en/players/1cadaf34/matchlogs/2018-2019/possession/Roberto-Piccoli-Match-Logs
414,Andrea Pinamonti,it,FW,Frosinone,19,1999,18.1,630,15,61,308,293,82,618,16,30,53.3,17,1,429,2183,900,906,467,51.5,43,30,/en/players/08aa9cd1/matchlogs/2018-2019/possession/Andrea-Pinamonti-Match-Logs
415,Carlo Pinsoglio,it,GK,Juventus,28,1990,1.0,37,36,37,0,0,0,23,0,0,,0,0,15,80,36,14,14,100.0,0,0,/en/players/f6a06749/matchlogs/2018-2019/possession/Carlo-Pinsoglio-Match-Logs
416,Fabio Pisacane,it,DF,Cagliari,32,1986,25.2,1405,189,771,651,63,19,1358,3,7,42.9,4,0,865,5128,2295,834,813,97.5,5,9,/en/players/56400c01/matchlogs/2018-2019/possession/Fabio-Pisacane-Match-Logs
417,Marko Pjaca,hr,"FW,MF",Fiorentina,23,1995,8.3,352,6,37,142,198,42,346,16,35,45.7,18,1,279,1910,1269,341,262,76.8,19,17,/en/players/2c38b327/matchlogs/2018-2019/possession/Marko-Pjaca-Match-Logs
418,Miralem Pjanić,ba,MF,Juventus,28,1990,25.3,2272,47,431,1344,627,25,2035,16,22,72.7,17,0,1602,6870,3443,1717,1628,94.8,14,21,/en/players/ad6df2d5/matchlogs/2018-2019/possession/Miralem-Pjanic-Match-Logs
419,Andrea Poli,it,MF,Bologna,28,1989,21.5,1021,21,248,542,295,50,996,15,29,51.7,18,2,751,3663,1860,773,645,83.4,26,22,/en/players/b3fd7075/matchlogs/2018-2019/possession/Andrea-Poli-Match-Logs
420,Matteo Politano,it,"FW,MF",Inter,24,1993,28.3,1789,14,149,658,1137,118,1623,45,82,54.9,50,0,1371,10976,6466,1587,1341,84.5,36,55,/en/players/5e861944/matchlogs/2018-2019/possession/Matteo-Politano-Match-Logs
421,Giacomo Poluzzi,it,GK,SPAL,30,1988,0.1,3,3,3,0,0,0,3,0,0,,0,0,2,3,0,2,2,100.0,0,0,/en/players/07f55871/matchlogs/2018-2019/possession/Giacomo-Poluzzi-Match-Logs
422,Manolo Portanova,it,MF,Juventus,18,2000,0.4,17,1,4,12,3,1,17,1,2,50.0,1,1,12,77,44,11,9,81.8,0,2,/en/players/c8c0dccd/matchlogs/2018-2019/possession/Manolo-Portanova-Match-Logs
423,Dennis Praet,be,MF,Sampdoria,24,1994,32.1,2220,70,391,1177,807,76,2134,53,86,61.6,55,2,1703,8616,4712,1792,1613,90.0,33,37,/en/players/86695068/matchlogs/2018-2019/possession/Dennis-Praet-Match-Logs
424,Silvio Proto,be,GK,Lazio,35,1983,2.0,72,68,72,0,0,0,46,0,0,,0,0,32,164,72,30,30,100.0,0,0,/en/players/c8a88acd/matchlogs/2018-2019/possession/Silvio-Proto-Match-Logs
425,Ivan Provedel,it,GK,Empoli,24,1994,16.0,529,503,529,0,0,0,342,0,0,,0,0,216,1063,658,157,157,100.0,1,0,/en/players/277da414/matchlogs/2018-2019/possession/Ivan-Provedel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Manuel Pucciarelli,it,FW,Chievo,27,1991,3.4,134,1,16,74,53,4,130,2,6,33.3,2,0,104,570,282,135,95,70.4,10,8,/en/players/a1c7b425/matchlogs/2018-2019/possession/Manuel-Pucciarelli-Match-Logs
427,Erick Pulgar,cl,MF,Bologna,24,1994,26.2,1880,99,449,1075,456,15,1622,22,32,68.8,24,2,1105,5540,2793,1035,995,96.1,18,21,/en/players/4611e028/matchlogs/2018-2019/possession/Erick-Pulgar-Match-Logs
428,Ignacio Pussetto,ar,"FW,MF",Udinese,22,1995,24.2,1146,37,177,567,503,112,1080,51,99,51.5,53,2,765,5679,3565,1146,732,63.9,72,61,/en/players/62437b4f/matchlogs/2018-2019/possession/Ignacio-Pussetto-Match-Logs
429,Fabio Quagliarella,it,FW,Sampdoria,35,1983,35.5,1369,22,116,568,743,204,1278,35,61,57.4,39,4,965,3937,1382,1799,1009,56.1,80,60,/en/players/ee4f2f3b/matchlogs/2018-2019/possession/Fabio-Quagliarella-Match-Logs
430,Ivan Radovanović,rs,MF,Chievo,29,1988,19.0,1188,53,338,799,139,5,1137,9,10,90.0,9,0,824,3787,1886,818,786,96.1,6,7,/en/players/023937a9/matchlogs/2018-2019/possession/Ivan-Radovanovic-Match-Logs
431,Ivan Radovanović,rs,MF,Genoa,29,1988,14.2,811,26,188,546,122,4,768,6,6,100.0,6,0,524,2854,1382,488,466,95.5,4,5,/en/players/023937a9/matchlogs/2018-2019/possession/Ivan-Radovanovic-Match-Logs
432,Ionuț Radu,ro,GK,Genoa,21,1997,33.0,1045,895,1039,8,0,0,630,4,4,100.0,4,0,410,2063,1348,304,303,99.7,0,0,/en/players/67f649be/matchlogs/2018-2019/possession/Ionut-Radu-Match-Logs
433,Ștefan Radu,ro,DF,Lazio,31,1986,24.9,1556,103,563,843,282,17,1473,6,11,54.5,6,0,1021,6543,4097,980,956,97.6,11,13,/en/players/53de807a/matchlogs/2018-2019/possession/Stefan-Radu-Match-Logs
434,Gastón Ramírez,uy,"MF,FW",Sampdoria,27,1990,17.5,1118,31,165,523,495,53,1043,24,44,54.5,26,1,780,3674,1842,1073,816,76.0,29,47,/en/players/2c851997/matchlogs/2018-2019/possession/Gaston-Ramirez-Match-Logs
435,Andrea Ranocchia,it,"DF,MF",Inter,30,1988,0.7,39,2,19,16,6,3,39,0,0,,0,0,19,83,65,41,28,68.3,0,0,/en/players/539230cf/matchlogs/2018-2019/possession/Andrea-Ranocchia-Match-Logs
436,Jacob Rasmussen,dk,"DF,MF",Empoli,21,1997,11.3,772,82,413,365,38,8,744,1,2,50.0,1,1,478,2084,1210,489,478,97.8,2,2,/en/players/283699b4/matchlogs/2018-2019/possession/Jacob-Rasmussen-Match-Logs
437,Giacomo Raspadori,it,DF,Sassuolo,18,2000,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,/en/players/6e058f06/matchlogs/2018-2019/possession/Giacomo-Raspadori-Match-Logs
438,Arkadiusz Reca,pl,"DF,FW",Atalanta,23,1995,0.5,43,0,9,14,23,2,40,2,6,33.3,3,0,34,214,132,33,30,90.9,0,0,/en/players/6213fd82/matchlogs/2018-2019/possession/Arkadiusz-Reca-Match-Logs
439,Vasco Regini,it,DF,SPAL,27,1990,0.9,56,5,27,25,6,0,49,0,0,,0,0,30,235,165,29,29,100.0,1,0,/en/players/339c6ed4/matchlogs/2018-2019/possession/Vasco-Regini-Match-Logs
440,Pepe Reina,es,GK,Milan,35,1982,3.7,121,109,121,0,0,0,84,0,0,,0,0,56,237,155,49,49,100.0,0,0,/en/players/e358587b/matchlogs/2018-2019/possession/Pepe-Reina-Match-Logs
441,Emiliano Rigoni,ar,"FW,MF",Atalanta,25,1993,5.8,336,2,18,134,209,26,320,26,47,55.3,29,1,286,1963,1044,332,255,76.8,21,15,/en/players/a1216563/matchlogs/2018-2019/possession/Emiliano-Rigoni-Match-Logs
442,Luca Rigoni,it,MF,Parma,33,1984,19.6,728,70,252,384,135,31,721,8,15,53.3,8,1,457,2484,1315,509,425,83.5,10,18,/en/players/4dba2a97/matchlogs/2018-2019/possession/Luca-Rigoni-Match-Logs
443,Nicola Rigoni,it,MF,Chievo,27,1990,21.7,1093,69,291,671,170,18,1064,7,10,70.0,8,2,674,2152,1066,726,663,91.3,8,12,/en/players/e327bd76/matchlogs/2018-2019/possession/Nicola-Rigoni-Match-Logs
444,Tomás Rincón,ve,MF,Torino,30,1988,31.1,1722,62,366,1049,423,25,1634,29,43,67.4,31,0,1097,6602,3625,1038,964,92.9,13,39,/en/players/f1cfc209/matchlogs/2018-2019/possession/Tomas-Rincon-Match-Logs
445,Alejandro Rodríguez,es,FW,Empoli,27,1991,0.3,10,1,2,5,4,1,9,0,0,,0,0,5,7,5,17,6,35.3,2,0,/en/players/7602ddf6/matchlogs/2018-2019/possession/Alejandro-Rodriguez-Match-Logs
446,Ricardo Rodríguez,ch,DF,Milan,25,1992,33.9,2463,137,853,1374,444,15,2161,20,30,66.7,23,1,1711,9784,5550,1713,1643,95.9,12,16,/en/players/7f78ad23/matchlogs/2018-2019/possession/Ricardo-Rodriguez-Match-Logs
447,Marko Rog,hr,MF,Napoli,23,1995,3.7,239,2,42,170,47,3,233,6,11,54.5,7,0,192,738,423,180,163,90.6,4,4,/en/players/b6b2b820/matchlogs/2018-2019/possession/Marko-Rog-Match-Logs
