Rk,Player,Nation,Pos,Squad,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,OG,Matches
497,Cédric Soares,pt,DF,Inter,26,1991,2.9,9,3.13,4,2,0,2,1,2,0.69,4,2,0,2,1,0,/en/players/839c14e1/matchlogs/2018-2019/gca/Cedric-Soares-Match-Logs
498,Danilo Soddimo,it,MF,Frosinone,30,1987,2.8,11,3.93,7,2,0,2,0,1,0.36,7,2,0,2,0,0,/en/players/098139eb/matchlogs/2018-2019/gca/Danilo-Soddimo-Match-Logs
499,Roberto Soriano,it,"MF,FW",Torino,27,1991,5.2,15,2.88,12,0,0,1,2,2,0.38,12,0,0,1,2,0,/en/players/9d4c45d6/matchlogs/2018-2019/gca/Roberto-Soriano-Match-Logs
500,Roberto Soriano,it,MF,Bologna,27,1991,16.5,45,2.72,34,1,4,3,3,6,0.36,34,1,4,3,3,0,/en/players/9d4c45d6/matchlogs/2018-2019/gca/Roberto-Soriano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31.0,3,0.10,2,1,0,0,0,0,0.00,2,1,0,0,0,0,/en/players/048877f5/matchlogs/2018-2019/gca/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,0.2,1,4.50,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/94816803/matchlogs/2018-2019/gca/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,6.7,20,3.00,16,0,1,3,0,2,0.30,16,0,1,3,0,0,/en/players/3626daea/matchlogs/2018-2019/gca/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,6.0,2,0.33,1,0,0,1,0,0,0.00,1,0,0,1,0,0,/en/players/9a560ebe/matchlogs/2018-2019/gca/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35.0,5,0.14,2,3,0,0,0,0,0.00,2,3,0,0,0,0,/en/players/ac4003af/matchlogs/2018-2019/gca/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,7.2,22,3.07,15,2,0,2,3,2,0.28,15,2,0,2,3,0,/en/players/bdd0692f/matchlogs/2018-2019/gca/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,23.2,61,2.63,42,15,0,1,3,5,0.22,42,15,0,1,3,0,/en/players/edd6c8e9/matchlogs/2018-2019/gca/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,27.5,60,2.18,47,0,4,3,6,4,0.15,47,0,4,3,6,0,/en/players/7b536033/matchlogs/2018-2019/gca/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35.0,8,0.23,7,1,0,0,0,0,0.00,7,1,0,0,0,0,/en/players/339fe0e8/matchlogs/2018-2019/gca/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1.0,2,2.00,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/ef2e5e1a/matchlogs/2018-2019/gca/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,35.9,57,1.59,52,2,1,2,0,7,0.19,52,2,1,2,0,0,/en/players/f91e81c9/matchlogs/2018-2019/gca/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,16.1,38,2.36,23,11,3,0,1,3,0.19,23,11,3,0,1,0,/en/players/92948398/matchlogs/2018-2019/gca/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,2.4,8,3.38,5,3,0,0,0,0,0.00,5,3,0,0,0,0,/en/players/2334478a/matchlogs/2018-2019/gca/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,33.5,194,5.79,140,18,26,4,5,21,0.63,140,18,26,4,5,1,/en/players/4e219ad2/matchlogs/2018-2019/gca/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,13.1,31,2.37,20,5,2,1,3,4,0.31,20,5,2,1,3,0,/en/players/92d83c27/matchlogs/2018-2019/gca/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28.0,2,0.07,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/01b8a2b2/matchlogs/2018-2019/gca/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,0.2,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/618ab91f/matchlogs/2018-2019/gca/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,2.0,3,1.47,3,0,0,0,0,0,0.00,3,0,0,0,0,0,/en/players/f1675fdd/matchlogs/2018-2019/gca/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,4.4,9,2.03,6,0,1,1,1,2,0.45,6,0,1,1,1,0,/en/players/7e81a17d/matchlogs/2018-2019/gca/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,10.8,22,2.03,21,0,1,0,0,2,0.18,21,0,1,0,0,0,/en/players/18f9dbd0/matchlogs/2018-2019/gca/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8.0,2,0.25,1,1,0,0,0,0,0.00,1,1,0,0,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/gca/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2.0,1,0.50,1,0,0,0,0,1,0.50,1,0,0,0,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/gca/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,0.3,1,3.00,0,0,0,1,0,0,0.00,0,0,0,1,0,0,/en/players/4d3ab428/matchlogs/2018-2019/gca/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,1.5,2,1.37,1,0,0,0,1,0,0.00,1,0,0,0,1,0,/en/players/4d3ab428/matchlogs/2018-2019/gca/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,19.4,32,1.65,25,0,2,5,0,3,0.15,25,0,2,5,0,0,/en/players/c56dc39e/matchlogs/2018-2019/gca/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,8.2,8,0.97,8,0,0,0,0,1,0.12,8,0,0,0,0,0,/en/players/6aafdc27/matchlogs/2018-2019/gca/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,18.4,10,0.54,9,0,0,0,1,3,0.16,9,0,0,0,1,0,/en/players/8cc29864/matchlogs/2018-2019/gca/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,34.0,8,0.23,8,0,0,0,0,0,0.00,8,0,0,0,0,0,/en/players/7ed4921e/matchlogs/2018-2019/gca/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/acdad0aa/matchlogs/2018-2019/gca/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,4.4,9,2.04,7,1,0,1,0,0,0.00,7,1,0,1,0,0,/en/players/acdad0aa/matchlogs/2018-2019/gca/Marcello-Trotta-Match-Logs
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,0.1,1,10.00,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/5bdd44d8/matchlogs/2018-2019/gca/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,2.9,12,4.17,9,1,1,1,0,2,0.69,9,1,1,1,0,0,/en/players/fe154b26/matchlogs/2018-2019/gca/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,15.3,67,4.39,46,8,7,4,2,11,0.72,46,8,7,4,2,0,/en/players/1880614f/matchlogs/2018-2019/gca/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,1.4,1,0.71,1,0,0,0,0,0,0.00,1,0,0,0,0,0,/en/players/3300c14c/matchlogs/2018-2019/gca/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,7.4,31,4.18,15,13,2,1,0,2,0.27,15,13,2,1,0,0,/en/players/c710f7d5/matchlogs/2018-2019/gca/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,13.7,47,3.44,43,1,1,0,2,5,0.37,43,1,1,0,2,0,/en/players/0e21fc3c/matchlogs/2018-2019/gca/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,13.6,27,1.99,21,0,0,2,4,2,0.15,21,0,0,2,4,0,/en/players/c414df9d/matchlogs/2018-2019/gca/Mattia-Valoti-Match-Logs
538,Luca Valzania,it,MF,Frosinone,22,1996,10.0,30,3.01,21,1,1,3,4,1,0.10,21,1,1,3,4,0,/en/players/2b28ba9f/matchlogs/2018-2019/gca/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,0.8,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/2b28ba9f/matchlogs/2018-2019/gca/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,22.4,55,2.46,45,1,1,6,2,7,0.31,45,1,1,6,2,0,/en/players/44ac04e9/matchlogs/2018-2019/gca/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,14.0,43,3.08,24,13,1,5,0,1,0.07,24,13,1,5,0,0,/en/players/ab1ca213/matchlogs/2018-2019/gca/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,0.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/0497a545/matchlogs/2018-2019/gca/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,7.8,31,3.96,23,4,1,3,0,4,0.51,23,4,1,3,0,0,/en/players/0375723e/matchlogs/2018-2019/gca/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,32.7,115,3.52,79,30,4,1,1,4,0.12,79,30,4,1,1,0,/en/players/4a56052c/matchlogs/2018-2019/gca/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,28.2,15,0.53,11,3,0,1,0,0,0.00,11,3,0,1,0,0,/en/players/d541e703/matchlogs/2018-2019/gca/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,25.9,6,0.23,6,0,0,0,0,2,0.08,6,0,0,0,0,0,/en/players/de045b15/matchlogs/2018-2019/gca/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,6.7,11,1.65,10,1,0,0,0,0,0.00,10,1,0,0,0,0,/en/players/75e60d75/matchlogs/2018-2019/gca/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,7.3,20,2.75,12,5,2,1,0,1,0.14,12,5,2,1,0,0,/en/players/ec5dae45/matchlogs/2018-2019/gca/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,3.7,5,1.34,2,2,0,0,1,0,0.00,2,2,0,0,1,0,/en/players/2258c078/matchlogs/2018-2019/gca/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,16.9,2,0.12,2,0,0,0,0,1,0.06,2,0,0,0,0,0,/en/players/03760df0/matchlogs/2018-2019/gca/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,0.4,2,5.63,2,0,0,0,0,0,0.00,2,0,0,0,0,0,/en/players/0412b9cd/matchlogs/2018-2019/gca/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,1.8,4,2.25,4,0,0,0,0,0,0.00,4,0,0,0,0,0,/en/players/79443529/matchlogs/2018-2019/gca/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,1.4,6,4.43,4,0,1,1,0,0,0.00,4,0,1,1,0,0,/en/players/b32e8c5f/matchlogs/2018-2019/gca/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28.0,12,0.43,10,0,0,2,0,1,0.04,10,0,0,2,0,0,/en/players/d0d8dd44/matchlogs/2018-2019/gca/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,8.1,21,2.60,14,7,0,0,0,2,0.25,14,7,0,0,0,0,/en/players/46a8347f/matchlogs/2018-2019/gca/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,1.1,0,0.00,0,0,0,0,0,0,0.00,0,0,0,0,0,0,/en/players/a440d8ca/matchlogs/2018-2019/gca/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,13.7,6,0.44,5,0,0,1,0,1,0.07,5,0,0,1,0,0,/en/players/d61b3354/matchlogs/2018-2019/gca/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,2.2,1,0.45,0,0,0,0,1,0,0.00,0,0,0,0,1,0,/en/players/2876eaa3/matchlogs/2018-2019/gca/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,5.5,31,5.60,22,0,5,1,3,8,1.45,22,0,5,1,3,0,/en/players/228f73ae/matchlogs/2018-2019/gca/Amin-Younes-Match-Logs
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,13.0,60,4.63,34,17,4,2,3,5,0.39,34,17,4,2,3,0,/en/players/83e4643e/matchlogs/2018-2019/gca/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,23.4,32,1.37,25,5,1,0,1,2,0.09,25,5,1,0,1,0,/en/players/8e45910b/matchlogs/2018-2019/gca/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,19.6,50,2.55,32,0,7,7,4,6,0.31,32,0,7,7,4,0,/en/players/9907b1c8/matchlogs/2018-2019/gca/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,11.4,7,0.61,6,0,1,0,0,0,0.00,6,0,1,0,0,0,/en/players/b1deecf8/matchlogs/2018-2019/gca/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,32.2,123,3.82,81,0,22,15,5,18,0.56,81,0,22,15,5,0,/en/players/d3de9af0/matchlogs/2018-2019/gca/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,16.0,41,2.57,25,0,1,6,9,5,0.31,25,0,1,6,9,0,/en/players/9592289a/matchlogs/2018-2019/gca/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,10.6,16,1.51,12,1,1,0,2,0,0.00,12,1,1,0,2,0,/en/players/8abd0c03/matchlogs/2018-2019/gca/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,31.9,119,3.73,107,3,4,3,2,8,0.25,107,3,4,3,2,0,/en/players/a5296e55/matchlogs/2018-2019/gca/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,21.8,17,0.78,14,1,0,1,1,2,0.09,14,1,0,1,1,0,/en/players/1253a12e/matchlogs/2018-2019/gca/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,7.0,10,1.42,6,0,1,2,1,0,0.00,6,0,1,2,1,0,/en/players/dfb933e0/matchlogs/2018-2019/gca/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,13.9,46,3.31,30,3,6,1,6,3,0.22,30,3,6,1,6,0,/en/players/eccbe56a/matchlogs/2018-2019/gca/Filip-Djuricic-Match-Logs
