Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
425,Ivan Provedel,it,GK,Empoli,24,1994,16.0,481,292,189,63,0,19,18,0,0,0,0,0,223,39,219,33,329,0,0,101,349,1,0,2,1,/en/players/277da414/matchlogs/2018-2019/passing_types/Ivan-Provedel-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,Manuel Pucciarelli,it,FW,Chievo,27,1991,3.4,98,92,6,3,0,23,1,2,0,0,0,0,72,16,10,16,73,6,0,0,73,0,0,2,5,/en/players/a1c7b425/matchlogs/2018-2019/passing_types/Manuel-Pucciarelli-Match-Logs
427,Erick Pulgar,cl,MF,Bologna,24,1994,26.2,1591,1328,263,135,3,215,72,135,103,22,7,11,1037,180,374,146,1349,56,2,4,1248,5,7,33,27,/en/players/4611e028/matchlogs/2018-2019/passing_types/Erick-Pulgar-Match-Logs
428,Ignacio Pussetto,ar,"FW,MF",Udinese,22,1995,24.2,720,648,72,10,0,167,13,31,2,0,0,0,428,153,139,46,504,55,43,8,503,1,0,10,37,/en/players/62437b4f/matchlogs/2018-2019/passing_types/Ignacio-Pussetto-Match-Logs
429,Fabio Quagliarella,it,FW,Sampdoria,35,1983,35.5,929,853,76,5,3,183,32,34,0,0,0,0,586,189,154,163,678,53,6,16,627,1,0,31,44,/en/players/ee4f2f3b/matchlogs/2018-2019/passing_types/Fabio-Quagliarella-Match-Logs
430,Ivan Radovanović,rs,MF,Chievo,29,1988,19.0,1038,984,54,54,2,155,93,5,0,0,0,0,703,98,237,118,847,55,0,4,872,2,0,14,7,/en/players/023937a9/matchlogs/2018-2019/passing_types/Ivan-Radovanovic-Match-Logs
431,Ivan Radovanović,rs,MF,Genoa,29,1988,14.2,674,629,45,39,2,144,24,8,1,0,1,0,455,69,150,66,549,26,5,4,563,4,1,8,7,/en/players/023937a9/matchlogs/2018-2019/passing_types/Ivan-Radovanovic-Match-Logs
432,Ionuț Radu,ro,GK,Genoa,21,1997,33.0,959,542,417,119,2,54,17,0,0,0,0,0,201,23,735,37,724,1,0,102,454,4,0,7,1,/en/players/67f649be/matchlogs/2018-2019/passing_types/Ionut-Radu-Match-Logs
433,Ștefan Radu,ro,DF,Lazio,31,1986,24.9,1335,1247,88,30,1,203,32,31,0,0,0,0,950,133,252,1045,141,69,58,6,1126,8,0,11,17,/en/players/53de807a/matchlogs/2018-2019/passing_types/Stefan-Radu-Match-Logs
434,Gastón Ramírez,uy,"MF,FW",Sampdoria,27,1990,17.5,874,797,77,31,4,161,36,78,42,5,0,1,581,132,161,731,85,32,4,4,657,3,0,26,24,/en/players/2c851997/matchlogs/2018-2019/passing_types/Gaston-Ramirez-Match-Logs
435,Andrea Ranocchia,it,"DF,MF",Inter,30,1988,0.7,30,30,0,0,0,5,0,0,0,0,0,0,12,1,17,2,19,6,0,0,17,0,0,0,1,/en/players/539230cf/matchlogs/2018-2019/passing_types/Andrea-Ranocchia-Match-Logs
436,Jacob Rasmussen,dk,"DF,MF",Empoli,21,1997,11.3,656,626,30,15,0,89,28,1,0,0,0,0,504,49,103,483,99,44,15,1,571,3,0,7,5,/en/players/283699b4/matchlogs/2018-2019/passing_types/Jacob-Rasmussen-Match-Logs
437,Giacomo Raspadori,it,DF,Sassuolo,18,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/players/6e058f06/matchlogs/2018-2019/passing_types/Giacomo-Raspadori-Match-Logs
438,Arkadiusz Reca,pl,"DF,FW",Atalanta,23,1995,0.5,36,33,3,0,0,3,2,5,0,0,0,0,21,5,10,15,14,2,3,0,28,0,0,2,2,/en/players/6213fd82/matchlogs/2018-2019/passing_types/Arkadiusz-Reca-Match-Logs
439,Vasco Regini,it,DF,SPAL,27,1990,0.9,41,34,7,4,0,3,0,0,0,0,0,0,28,3,10,33,3,2,3,0,32,0,0,0,2,/en/players/339c6ed4/matchlogs/2018-2019/passing_types/Vasco-Regini-Match-Logs
440,Pepe Reina,es,GK,Milan,35,1982,3.7,115,77,38,14,0,8,4,0,0,0,0,0,61,7,47,14,79,0,0,19,85,1,0,0,0,/en/players/e358587b/matchlogs/2018-2019/passing_types/Pepe-Reina-Match-Logs
441,Emiliano Rigoni,ar,"FW,MF",Atalanta,25,1993,5.8,246,229,17,4,1,38,13,44,10,0,0,0,148,42,56,160,67,10,3,2,153,0,0,0,20,/en/players/a1216563/matchlogs/2018-2019/passing_types/Emiliano-Rigoni-Match-Logs
442,Luca Rigoni,it,MF,Parma,33,1984,19.6,549,539,10,8,2,91,9,7,0,0,0,0,373,76,100,52,443,43,2,0,432,2,0,11,11,/en/players/4dba2a97/matchlogs/2018-2019/passing_types/Luca-Rigoni-Match-Logs
443,Nicola Rigoni,it,MF,Chievo,27,1990,21.7,904,872,32,24,2,146,18,9,1,0,1,0,581,108,215,99,705,66,6,2,724,3,1,16,15,/en/players/e327bd76/matchlogs/2018-2019/passing_types/Nicola-Rigoni-Match-Logs
444,Tomás Rincón,ve,MF,Torino,30,1988,31.1,1380,1279,101,70,0,255,74,32,0,0,0,0,855,170,355,141,1076,76,29,3,1074,5,0,20,27,/en/players/f1cfc209/matchlogs/2018-2019/passing_types/Tomas-Rincon-Match-Logs
445,Alejandro Rodríguez,es,FW,Empoli,27,1991,0.3,5,4,1,0,0,1,0,0,0,0,0,0,1,1,3,0,3,1,0,0,2,0,0,0,0,/en/players/7602ddf6/matchlogs/2018-2019/passing_types/Alejandro-Rodriguez-Match-Logs
446,Ricardo Rodríguez,ch,DF,Milan,25,1992,33.9,2169,1857,312,44,5,339,88,89,8,0,1,0,1445,266,458,1378,459,51,260,4,1819,7,1,32,48,/en/players/7f78ad23/matchlogs/2018-2019/passing_types/Ricardo-Rodriguez-Match-Logs
447,Marko Rog,hr,MF,Napoli,23,1995,3.7,188,182,6,3,0,37,0,1,1,0,0,0,164,17,7,15,165,4,0,1,173,2,0,3,2,/en/players/b6b2b820/matchlogs/2018-2019/passing_types/Marko-Rog-Match-Logs
448,Rogério,br,"DF,MF",Sassuolo,20,1998,29.7,1753,1432,321,30,0,257,43,110,1,0,0,0,1068,305,380,1249,152,50,290,3,1394,4,0,38,64,/en/players/10e7f486/matchlogs/2018-2019/passing_types/Rogerio-Match-Logs
449,Esteban Rolón,ar,MF,Genoa,23,1995,11.6,371,356,15,8,1,77,7,13,2,0,0,0,239,46,86,53,287,21,4,1,281,1,0,15,8,/en/players/10e25802/matchlogs/2018-2019/passing_types/Esteban-Rolon-Match-Logs
450,Filippo Romagna,it,DF,Cagliari,21,1997,16.4,669,650,19,17,0,107,14,3,0,0,0,0,519,41,109,60,549,40,2,2,589,0,0,5,5,/en/players/84594618/matchlogs/2018-2019/passing_types/Filippo-Romagna-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Alessio Romagnoli,it,DF,Milan,23,1995,31.6,1757,1711,46,42,1,197,40,2,0,0,0,0,1440,117,200,1463,186,58,4,7,1611,3,0,9,7,/en/players/3ead85f9/matchlogs/2018-2019/passing_types/Alessio-Romagnoli-Match-Logs
452,Cristian Romero,ar,DF,Genoa,20,1998,26.0,818,781,37,35,0,140,22,0,0,0,0,0,543,106,169,88,637,62,2,7,667,5,0,9,9,/en/players/a3d94a58/matchlogs/2018-2019/passing_types/Cristian-Romero-Match-Logs
453,Rômulo,it,"MF,DF",Genoa,31,1987,15.0,679,544,135,29,0,89,34,101,34,0,0,0,407,89,183,42,548,15,71,1,494,0,0,17,24,/en/players/07abb358/matchlogs/2018-2019/passing_types/Romulo-Match-Logs
454,Rômulo,it,"DF,MF",Lazio,31,1987,8.6,427,351,76,8,0,58,11,46,14,2,6,1,264,71,92,17,346,6,54,1,352,0,6,5,13,/en/players/07abb358/matchlogs/2018-2019/passing_types/Romulo-Match-Logs
455,Cristiano Ronaldo,pt,FW,Juventus,33,1985,29.9,1137,1088,49,12,5,260,24,59,3,0,0,0,880,128,129,172,887,29,26,12,935,2,0,28,31,/en/players/dea698d9/matchlogs/2018-2019/passing_types/Cristiano-Ronaldo-Match-Logs
456,Marten de Roon,nl,MF,Atalanta,27,1991,33.1,2212,2135,77,59,6,319,47,28,0,0,0,0,1762,199,251,303,1771,87,18,4,1936,3,0,30,34,/en/players/2a1beb34/matchlogs/2018-2019/passing_types/Marten-de-Roon-Match-Logs
457,Luca Rossettini,it,DF,Chievo,33,1985,20.3,829,808,21,18,0,82,21,3,0,0,0,0,556,77,196,135,600,70,3,3,694,3,0,7,6,/en/players/47a500ae/matchlogs/2018-2019/passing_types/Luca-Rossettini-Match-Logs
458,Francesco Rossi,it,GK,Atalanta,27,1991,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,/en/players/7b5f516f/matchlogs/2018-2019/passing_types/Francesco-Rossi-Match-Logs
459,Daniele Rugani,it,DF,Juventus,24,1994,15.0,781,765,16,16,0,109,17,0,0,0,0,0,623,59,99,91,624,39,0,2,705,1,0,5,1,/en/players/14b8fcdf/matchlogs/2018-2019/passing_types/Daniele-Rugani-Match-Logs
460,Mário Rui,pt,DF,Napoli,27,1991,15.7,1300,1149,151,15,5,168,26,86,10,0,0,0,821,190,289,1043,86,35,126,7,1045,3,0,18,43,/en/players/0b5a292a/matchlogs/2018-2019/passing_types/Mario-Rui-Match-Logs
461,Fabián Ruiz Peña,es,"MF,FW",Napoli,22,1996,22.1,1839,1790,49,27,7,315,66,29,4,0,1,0,1469,196,174,1602,177,29,16,7,1636,5,1,34,29,/en/players/c0c7ff58/matchlogs/2018-2019/passing_types/Fabian-Ruiz-Pena-Match-Logs
462,Jacopo Sala,it,DF,Sampdoria,26,1991,16.9,1172,1011,161,32,1,139,34,51,3,2,1,0,788,181,203,115,885,36,126,8,980,3,1,22,33,/en/players/da5a981b/matchlogs/2018-2019/passing_types/Jacopo-Sala-Match-Logs
463,Bartosz Salamon,pl,DF,Frosinone,27,1991,19.2,768,732,36,33,1,93,17,1,0,0,0,0,534,62,172,121,563,70,3,4,625,3,0,5,6,/en/players/9b30df1e/matchlogs/2018-2019/passing_types/Bartosz-Salamon-Match-Logs
464,Paolo Sammarco,it,MF,Frosinone,35,1983,6.1,308,296,12,9,0,57,8,15,3,0,2,0,178,46,84,28,260,14,0,0,233,1,2,7,7,/en/players/3c1e4e84/matchlogs/2018-2019/passing_types/Paolo-Sammarco-Match-Logs
465,Antonio Sanabria,py,FW,Genoa,22,1996,8.5,146,142,4,0,0,57,3,2,0,0,0,0,89,27,30,24,95,5,0,1,107,0,0,3,5,/en/players/0a447501/matchlogs/2018-2019/passing_types/Antonio-Sanabria-Match-Logs
466,Sandro,br,MF,Genoa,29,1989,7.9,325,321,4,4,0,35,7,0,0,0,0,0,218,48,59,44,229,39,0,2,264,0,0,4,8,/en/players/c1c2c925/matchlogs/2018-2019/passing_types/Sandro-Match-Logs
467,Sandro,br,MF,Udinese,29,1989,6.6,242,232,10,9,0,36,5,0,0,0,0,0,178,32,32,28,186,22,0,0,200,1,0,7,2,/en/players/c1c2c925/matchlogs/2018-2019/passing_types/Sandro-Match-Logs
468,Alex Sandro,br,DF,Juventus,27,1991,26.5,1911,1705,206,23,3,291,61,116,0,0,0,0,1260,306,345,1500,123,66,183,7,1540,12,0,37,59,/en/players/0d82903c/matchlogs/2018-2019/passing_types/Alex-Sandro-Match-Logs
469,Nicola Sansone,it,FW,Bologna,26,1991,12.7,386,372,14,4,5,89,8,31,9,2,0,0,276,46,64,67,303,9,1,2,280,1,0,7,16,/en/players/7eb97a8e/matchlogs/2018-2019/passing_types/Nicola-Sansone-Match-Logs
470,Federico Santander,py,FW,Bologna,27,1991,22.9,570,557,13,0,1,178,5,17,0,0,0,0,286,131,153,46,310,93,5,17,339,3,0,17,23,/en/players/df85d472/matchlogs/2018-2019/passing_types/Federico-Santander-Match-Logs
471,Davide Santon,it,DF,Roma,27,1991,11.2,698,572,126,13,0,98,10,29,0,0,0,0,447,109,142,58,497,24,113,2,579,1,0,15,15,/en/players/88c89891/matchlogs/2018-2019/passing_types/Davide-Santon-Match-Logs
472,Samir Santos,br,DF,Udinese,23,1994,20.0,819,703,116,28,0,111,14,21,0,0,0,0,533,84,202,541,119,48,88,1,645,2,0,10,16,/en/players/92b4758e/matchlogs/2018-2019/passing_types/Samir-Santos-Match-Logs
473,Riccardo Saponara,it,"MF,FW",Sampdoria,26,1991,10.1,470,458,12,4,6,126,11,9,5,0,0,0,329,81,60,145,302,11,3,5,326,3,0,26,23,/en/players/3bb7af3b/matchlogs/2018-2019/passing_types/Riccardo-Saponara-Match-Logs
474,Marco Sau,it,FW,Cagliari,30,1987,6.2,150,145,5,0,0,39,3,10,0,0,0,0,110,22,18,24,115,7,1,2,126,0,0,0,4,/en/players/1ad1f50d/matchlogs/2018-2019/passing_types/Marco-Sau-Match-Logs
475,Marco Sau,it,"MF,FW",Sampdoria,30,1987,0.6,27,27,0,0,0,7,0,2,0,0,0,0,19,6,2,1,25,0,0,0,22,0,0,1,1,/en/players/1ad1f50d/matchlogs/2018-2019/passing_types/Marco-Sau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Ezequiel Schelotto,it,"DF,MF",Chievo,29,1989,1.6,92,76,16,1,1,12,4,5,0,0,0,0,42,18,32,5,63,7,15,0,64,0,0,3,4,/en/players/a6e316c1/matchlogs/2018-2019/passing_types/Ezequiel-Schelotto-Match-Logs
477,Nicolás Schiappacasse,uy,FW,Parma,19,1999,0.9,16,12,4,0,0,4,0,1,0,0,0,0,7,4,5,1,12,2,0,0,9,0,0,0,2,/en/players/afe31d55/matchlogs/2018-2019/passing_types/Nicolas-Schiappacasse-Match-Logs
478,Pasquale Schiattarella,it,MF,SPAL,31,1987,20.5,1363,1222,141,85,2,247,25,77,49,2,1,0,1030,135,198,149,1153,47,4,2,1147,4,1,26,24,/en/players/bd84fc61/matchlogs/2018-2019/passing_types/Pasquale-Schiattarella-Match-Logs
479,Patrik Schick,cz,FW,Roma,22,1996,14.6,278,265,13,0,2,72,3,3,0,0,0,0,159,71,48,164,37,38,1,6,207,2,0,3,7,/en/players/5d4f7d61/matchlogs/2018-2019/passing_types/Patrik-Schick-Match-Logs
480,Matteo Scozzarella,it,MF,Parma,30,1988,16.2,692,594,98,45,3,108,36,71,51,9,6,2,388,102,202,79,580,29,2,1,527,4,6,10,11,/en/players/ea164f99/matchlogs/2018-2019/passing_types/Matteo-Scozzarella-Match-Logs
481,Simone Scuffet,it,GK,Udinese,22,1996,9.0,257,149,108,16,0,14,6,1,0,0,0,0,106,7,144,14,201,0,0,34,173,0,0,2,2,/en/players/41bd99ea/matchlogs/2018-2019/passing_types/Simone-Scuffet-Match-Logs
482,Andrea Seculin,it,GK,Chievo,28,1990,1.0,20,15,5,3,0,0,0,0,0,0,0,0,6,0,14,0,17,0,0,3,11,1,0,0,0,/en/players/c4f573f4/matchlogs/2018-2019/passing_types/Andrea-Seculin-Match-Logs
483,Adrian Šemper,hr,GK,Chievo,20,1998,6.0,200,124,76,24,0,14,4,0,0,0,0,0,57,16,127,10,142,0,0,30,118,2,0,0,0,/en/players/f02dde20/matchlogs/2018-2019/passing_types/Adrian-Semper-Match-Logs
484,Stefano Sensi,it,MF,Sassuolo,22,1995,21.9,1451,1313,138,62,2,187,57,97,68,7,17,3,1081,142,228,248,1157,20,3,13,1222,6,17,27,20,/en/players/b70bde8f/matchlogs/2018-2019/passing_types/Stefano-Sensi-Match-Logs
485,Luigi Sepe,it,GK,Parma,27,1991,37.0,1202,622,580,129,0,65,61,0,0,0,0,0,377,47,778,788,198,0,0,129,749,11,0,1,2,/en/players/343f753a/matchlogs/2018-2019/passing_types/Luigi-Sepe-Match-Logs
486,Leonardo Sernicola,it,FW,Sassuolo,21,1997,0.1,4,4,0,0,0,2,0,0,0,0,0,0,3,0,1,0,3,0,0,0,4,0,0,0,0,/en/players/dd7febd8/matchlogs/2018-2019/passing_types/Leonardo-Sernicola-Match-Logs
487,Stephan El Shaarawy,it,FW,Roma,25,1992,23.4,869,848,21,2,7,235,25,41,2,0,0,0,597,155,117,70,746,23,17,2,699,1,0,19,26,/en/players/d3aaad90/matchlogs/2018-2019/passing_types/Stephan-El-Shaarawy-Match-Logs
488,Francisco Sierralta,cl,DF,Parma,21,1997,3.0,93,84,9,3,0,12,4,2,0,0,0,0,49,12,32,5,71,6,6,0,65,0,0,3,2,/en/players/0f933743/matchlogs/2018-2019/passing_types/Francisco-Sierralta-Match-Logs
489,Luca Siligardi,it,FW,Parma,30,1988,18.2,522,481,41,10,4,134,31,70,21,4,0,1,292,96,134,429,44,31,6,0,334,7,0,26,23,/en/players/1cac99dc/matchlogs/2018-2019/passing_types/Luca-Siligardi-Match-Logs
490,Matheus Pereira da Silva,br,MF,Juventus,20,1998,1.0,45,41,4,0,0,4,1,5,2,0,0,1,30,10,5,35,5,2,2,0,35,0,0,0,4,/en/players/bef22bc4/matchlogs/2018-2019/passing_types/Matheus-Pereira-da-Silva-Match-Logs
491,Matías Silvestre,ar,DF,Empoli,33,1984,34.0,1484,1426,58,54,0,154,86,3,0,0,0,0,1005,133,346,190,1162,93,4,3,1267,0,0,11,16,/en/players/b6ca47a2/matchlogs/2018-2019/passing_types/Matias-Silvestre-Match-Logs
492,Giovanni Simeone,ar,FW,Fiorentina,23,1995,27.3,366,340,26,0,2,77,3,21,0,0,0,0,245,74,47,41,265,35,1,9,248,2,0,18,21,/en/players/343c0d52/matchlogs/2018-2019/passing_types/Giovanni-Simeone-Match-Logs
493,Lorenco Šimić,hr,DF,SPAL,22,1996,2.6,145,141,4,4,0,16,1,0,0,0,0,0,112,9,24,11,128,5,0,0,121,0,0,2,1,/en/players/65e4dede/matchlogs/2018-2019/passing_types/Lorenco-Simic-Match-Logs
494,Salvatore Sirigu,it,GK,Torino,31,1987,35.2,1119,709,410,117,0,84,28,0,0,0,0,0,304,83,732,47,844,0,0,121,703,5,0,5,2,/en/players/10dc46f0/matchlogs/2018-2019/passing_types/Salvatore-Sirigu-Match-Logs
495,Łukasz Skorupski,pl,GK,Bologna,27,1991,38.0,1126,701,425,82,0,52,33,0,0,0,0,0,435,75,616,76,763,0,0,223,764,5,0,3,3,/en/players/ab4449d6/matchlogs/2018-2019/passing_types/Lukasz-Skorupski-Match-Logs
496,Milan Škriniar,sk,DF,Inter,23,1995,35.0,2400,2329,71,65,1,277,63,1,1,0,0,0,2029,160,211,358,1899,98,5,11,2227,4,0,18,9,/en/players/30f5ffa9/matchlogs/2018-2019/passing_types/Milan-Skriniar-Match-Logs
497,Cédric Soares,pt,DF,Inter,26,1991,2.9,206,159,47,11,0,65,9,27,10,5,3,0,111,29,66,22,150,5,26,0,157,0,3,2,8,/en/players/839c14e1/matchlogs/2018-2019/passing_types/Cedric-Soares-Match-Logs
498,Danilo Soddimo,it,MF,Frosinone,30,1987,2.8,126,115,11,4,0,16,4,15,3,0,0,0,83,16,27,19,94,4,4,0,90,1,0,1,4,/en/players/098139eb/matchlogs/2018-2019/passing_types/Danilo-Soddimo-Match-Logs
499,Roberto Soriano,it,"MF,FW",Torino,27,1991,5.2,235,224,11,4,1,47,3,16,4,0,0,0,176,29,30,39,170,17,2,2,191,0,0,3,11,/en/players/9d4c45d6/matchlogs/2018-2019/passing_types/Roberto-Soriano-Match-Logs
500,Roberto Soriano,it,MF,Bologna,27,1991,16.5,633,623,10,3,3,135,4,16,1,0,0,0,455,112,66,110,469,34,5,4,509,6,0,20,23,/en/players/9d4c45d6/matchlogs/2018-2019/passing_types/Roberto-Soriano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31.0,895,475,420,130,0,43,9,0,0,0,0,0,310,48,537,17,730,0,0,94,589,2,0,3,2,/en/players/048877f5/matchlogs/2018-2019/passing_types/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,0.2,9,9,0,0,0,2,0,1,0,0,0,0,6,3,0,0,9,0,0,0,7,0,0,0,1,/en/players/94816803/matchlogs/2018-2019/passing_types/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,6.7,383,339,44,2,0,62,11,29,0,0,0,0,254,57,72,75,246,11,42,3,303,0,0,5,14,/en/players/3626daea/matchlogs/2018-2019/passing_types/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,6.0,201,195,6,5,0,16,5,0,0,0,0,0,146,25,30,8,165,25,1,2,167,0,0,2,1,/en/players/9a560ebe/matchlogs/2018-2019/passing_types/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35.0,1229,752,477,138,0,104,18,0,0,0,0,0,557,87,585,70,888,0,1,229,818,7,0,6,2,/en/players/ac4003af/matchlogs/2018-2019/passing_types/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,7.2,219,211,8,0,1,42,5,20,6,4,1,0,131,47,41,75,128,8,2,2,148,1,1,8,8,/en/players/bdd0692f/matchlogs/2018-2019/passing_types/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,23.2,1639,1323,316,47,1,278,52,157,33,0,5,0,865,269,505,76,1243,59,236,5,1248,9,5,34,55,/en/players/edd6c8e9/matchlogs/2018-2019/passing_types/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,27.5,586,545,41,1,2,150,11,18,0,0,0,0,387,128,71,126,376,29,5,19,438,1,0,23,26,/en/players/7b536033/matchlogs/2018-2019/passing_types/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35.0,1081,771,310,75,0,76,33,0,0,0,0,0,498,71,512,51,831,0,1,163,754,6,0,5,6,/en/players/339fe0e8/matchlogs/2018-2019/passing_types/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1.0,38,37,1,0,0,7,0,0,0,0,0,0,25,10,3,30,4,2,1,0,30,0,0,0,2,/en/players/ef2e5e1a/matchlogs/2018-2019/passing_types/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,35.9,1649,1444,205,24,0,260,30,77,3,0,2,0,977,288,384,133,1242,76,178,5,1262,3,2,34,46,/en/players/f91e81c9/matchlogs/2018-2019/passing_types/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,16.1,702,634,68,32,1,112,32,51,35,4,2,0,473,79,150,98,560,36,1,1,564,2,2,5,6,/en/players/92948398/matchlogs/2018-2019/passing_types/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,2.4,72,67,5,4,0,16,1,6,1,0,0,0,39,14,19,18,50,2,0,0,43,0,0,7,3,/en/players/2334478a/matchlogs/2018-2019/passing_types/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,33.5,1768,1607,161,41,17,332,106,232,88,20,0,0,1182,200,386,1560,152,17,32,4,1327,5,0,50,62,/en/players/4e219ad2/matchlogs/2018-2019/passing_types/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,13.1,346,319,27,7,1,52,10,20,15,0,0,0,236,54,56,59,257,21,2,2,260,0,0,8,15,/en/players/92d83c27/matchlogs/2018-2019/passing_types/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28.0,731,495,236,39,0,49,48,0,0,0,0,0,400,52,279,57,538,0,0,120,585,3,0,3,1,/en/players/01b8a2b2/matchlogs/2018-2019/passing_types/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,0.2,14,14,0,0,0,2,0,0,0,0,0,0,12,0,2,2,12,0,0,0,13,0,0,0,0,/en/players/618ab91f/matchlogs/2018-2019/passing_types/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,2.0,198,185,13,4,0,21,3,9,0,0,0,0,158,20,20,169,11,6,9,1,174,1,0,2,4,/en/players/f1675fdd/matchlogs/2018-2019/passing_types/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,4.4,87,83,4,0,1,18,5,3,0,0,0,0,47,14,26,13,50,10,1,5,54,0,0,1,9,/en/players/7e81a17d/matchlogs/2018-2019/passing_types/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,10.8,500,410,90,6,0,61,11,23,1,0,1,0,308,100,92,43,349,20,83,0,366,3,1,17,18,/en/players/18f9dbd0/matchlogs/2018-2019/passing_types/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8.0,230,157,73,6,0,21,8,1,0,0,0,0,138,11,81,18,178,0,0,33,184,2,0,1,0,/en/players/e1b0a70d/matchlogs/2018-2019/passing_types/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2.0,66,47,19,8,0,5,2,0,0,0,0,0,37,1,28,2,44,0,0,16,45,1,0,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/passing_types/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,0.3,10,10,0,0,0,2,0,0,0,0,0,0,9,1,0,1,9,0,0,0,10,0,0,0,0,/en/players/4d3ab428/matchlogs/2018-2019/passing_types/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,1.5,62,61,1,0,0,23,0,0,0,0,0,0,34,22,6,5,44,6,0,2,46,0,0,3,0,/en/players/4d3ab428/matchlogs/2018-2019/passing_types/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,19.4,1252,1178,74,16,1,195,36,11,0,0,0,0,905,161,186,108,1023,49,58,5,1061,3,0,24,20,/en/players/c56dc39e/matchlogs/2018-2019/passing_types/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,8.2,391,344,47,4,0,51,9,11,0,0,0,0,243,56,92,49,261,30,43,0,317,0,0,9,7,/en/players/6aafdc27/matchlogs/2018-2019/passing_types/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,18.4,1212,1143,69,67,0,145,27,0,0,0,0,0,956,124,132,122,996,58,1,14,1072,2,0,13,12,/en/players/8cc29864/matchlogs/2018-2019/passing_types/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,34.0,1118,1065,53,44,0,152,53,2,0,0,0,0,792,99,227,96,900,70,9,4,921,2,0,7,10,/en/players/7ed4921e/matchlogs/2018-2019/passing_types/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,/en/players/acdad0aa/matchlogs/2018-2019/passing_types/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,4.4,116,111,5,1,0,26,3,5,0,0,0,0,67,36,13,81,22,8,1,1,85,0,0,2,3,/en/players/acdad0aa/matchlogs/2018-2019/passing_types/Marcello-Trotta-Match-Logs
