Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
488,Francisco Sierralta,cl,DF,Parma,21,1997,6,2,269,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.0,0.0,0.4,0.0,0.4,0.15,0.0,0.15,/en/players/0f933743/matchlogs/2018-2019/summary/Francisco-Sierralta-Match-Logs
489,Luca Siligardi,it,FW,Parma,30,1988,29,19,"1,639",1,2,0,0,2,0,1,2,0.16,0.05,0.16,1.8,1.8,2.6,1.8,2.6,0.24,1.8,0.24,/en/players/1cac99dc/matchlogs/2018-2019/summary/Luca-Siligardi-Match-Logs
490,Matheus Pereira da Silva,br,MF,Juventus,20,1998,3,1,92,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.0,0.13,0.1,0.13,/en/players/bef22bc4/matchlogs/2018-2019/summary/Matheus-Pereira-da-Silva-Match-Logs
491,Matías Silvestre,ar,DF,Empoli,33,1984,34,34,"3,060",2,0,0,0,6,0,2,0,0.06,0.06,0.06,0.8,0.8,0.1,0.8,0.1,0.03,0.8,0.03,/en/players/b6ca47a2/matchlogs/2018-2019/summary/Matias-Silvestre-Match-Logs
492,Giovanni Simeone,ar,FW,Fiorentina,23,1995,36,27,"2,454",6,3,0,0,2,0,6,3,0.33,0.22,0.33,10.7,10.7,3.0,10.7,3.0,0.50,10.7,0.50,/en/players/343c0d52/matchlogs/2018-2019/summary/Giovanni-Simeone-Match-Logs
493,Lorenco Šimić,hr,DF,SPAL,22,1996,8,2,238,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.0,0.35,0.9,0.35,/en/players/65e4dede/matchlogs/2018-2019/summary/Lorenco-Simic-Match-Logs
494,Salvatore Sirigu,it,GK,Torino,31,1987,36,36,"3,169",0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/10dc46f0/matchlogs/2018-2019/summary/Salvatore-Sirigu-Match-Logs
495,Łukasz Skorupski,pl,GK,Bologna,27,1991,38,38,"3,420",0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/ab4449d6/matchlogs/2018-2019/summary/Lukasz-Skorupski-Match-Logs
496,Milan Škriniar,sk,DF,Inter,23,1995,35,35,"3,150",0,1,0,0,4,0,0,1,0.03,0.00,0.03,1.0,1.0,0.3,1.0,0.3,0.03,1.0,0.03,/en/players/30f5ffa9/matchlogs/2018-2019/summary/Milan-Skriniar-Match-Logs
497,Cédric Soares,pt,DF,Inter,26,1991,4,3,259,0,1,0,0,0,0,0,1,0.35,0.00,0.35,0.2,0.2,0.3,0.2,0.3,0.15,0.2,0.15,/en/players/839c14e1/matchlogs/2018-2019/summary/Cedric-Soares-Match-Logs
498,Danilo Soddimo,it,MF,Frosinone,30,1987,10,1,252,0,1,0,0,2,0,0,1,0.36,0.00,0.36,0.2,0.2,0.4,0.2,0.4,0.24,0.2,0.24,/en/players/098139eb/matchlogs/2018-2019/summary/Danilo-Soddimo-Match-Logs
499,Roberto Soriano,it,"MF,FW",Torino,27,1991,11,6,468,0,2,0,0,1,0,0,2,0.38,0.00,0.38,0.3,0.3,0.8,0.3,0.8,0.21,0.3,0.21,/en/players/9d4c45d6/matchlogs/2018-2019/summary/Roberto-Soriano-Match-Logs
500,Roberto Soriano,it,MF,Bologna,27,1991,17,17,"1,489",2,2,0,0,5,0,2,2,0.24,0.12,0.24,3.2,3.2,1.7,3.2,1.7,0.30,3.2,0.30,/en/players/9d4c45d6/matchlogs/2018-2019/summary/Roberto-Soriano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31,31,"2,789",0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.00,0.0,0.00,/en/players/048877f5/matchlogs/2018-2019/summary/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,2,0,20,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.0,0.88,0.2,0.88,/en/players/94816803/matchlogs/2018-2019/summary/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,10,6,601,0,1,0,0,0,0,0,1,0.15,0.00,0.15,0.3,0.3,0.4,0.3,0.4,0.11,0.3,0.11,/en/players/3626daea/matchlogs/2018-2019/summary/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,7,7,538,0,0,0,0,2,0,0,0,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.0,0.03,0.2,0.03,/en/players/9a560ebe/matchlogs/2018-2019/summary/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35,35,"3,150",0,0,0,0,5,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/ac4003af/matchlogs/2018-2019/summary/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,16,5,644,1,0,0,0,0,0,1,0,0.14,0.14,0.14,0.5,0.5,0.6,0.5,0.6,0.15,0.5,0.15,/en/players/bdd0692f/matchlogs/2018-2019/summary/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,26,24,"2,087",0,3,0,0,5,1,0,3,0.13,0.00,0.13,0.4,0.4,4.0,0.4,4.0,0.19,0.4,0.19,/en/players/edd6c8e9/matchlogs/2018-2019/summary/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,35,27,"2,476",6,2,0,0,5,0,6,2,0.29,0.22,0.29,8.2,8.2,1.4,8.2,1.4,0.35,8.2,0.35,/en/players/7b536033/matchlogs/2018-2019/summary/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35,35,"3,150",0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/339fe0e8/matchlogs/2018-2019/summary/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1,1,90,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,0.07,0.0,0.07,/en/players/ef2e5e1a/matchlogs/2018-2019/summary/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,36,36,"3,234",1,4,0,0,6,0,1,4,0.14,0.03,0.14,1.6,1.6,1.8,1.6,1.8,0.10,1.6,0.10,/en/players/f91e81c9/matchlogs/2018-2019/summary/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,26,17,"1,452",0,2,0,0,3,1,0,2,0.12,0.00,0.12,0.7,0.7,2.1,0.7,2.1,0.17,0.7,0.17,/en/players/92948398/matchlogs/2018-2019/summary/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,5,4,213,1,0,0,0,0,1,1,0,0.42,0.42,0.42,0.1,0.1,0.2,0.1,0.2,0.12,0.1,0.12,/en/players/2334478a/matchlogs/2018-2019/summary/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,35,35,"3,018",7,10,0,0,9,1,7,10,0.51,0.21,0.51,3.8,3.8,9.2,3.8,9.2,0.39,3.8,0.39,/en/players/4e219ad2/matchlogs/2018-2019/summary/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,23,13,"1,176",0,3,0,0,2,0,0,3,0.23,0.00,0.23,0.9,0.9,1.0,0.9,1.0,0.15,0.9,0.15,/en/players/92d83c27/matchlogs/2018-2019/summary/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28,28,"2,520",0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/01b8a2b2/matchlogs/2018-2019/summary/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,1,0,17,0,0,0,0,2,1,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.13,/en/players/618ab91f/matchlogs/2018-2019/summary/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,3,2,184,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.2,0.0,0.2,0.13,0.0,0.13,/en/players/f1675fdd/matchlogs/2018-2019/summary/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,16,2,400,1,0,0,1,1,0,1,0,0.23,0.23,0.23,1.9,1.0,0.0,1.9,0.0,0.45,1.0,0.24,/en/players/7e81a17d/matchlogs/2018-2019/summary/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,13,12,973,0,1,0,0,0,0,0,1,0.09,0.00,0.09,0.2,0.2,0.9,0.2,0.9,0.10,0.2,0.10,/en/players/18f9dbd0/matchlogs/2018-2019/summary/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8,8,720,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/e1b0a70d/matchlogs/2018-2019/summary/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2,2,180,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/e1b0a70d/matchlogs/2018-2019/summary/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,2,0,30,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.0,0.16,0.1,0.16,/en/players/4d3ab428/matchlogs/2018-2019/summary/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,5,1,131,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.0,0.04,0.1,0.04,/en/players/4d3ab428/matchlogs/2018-2019/summary/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,21,20,"1,746",1,3,0,0,1,1,1,3,0.21,0.05,0.21,1.7,1.7,2.0,1.7,2.0,0.19,1.7,0.19,/en/players/c56dc39e/matchlogs/2018-2019/summary/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,10,9,739,1,0,0,0,1,0,1,0,0.12,0.12,0.12,0.6,0.6,0.1,0.6,0.1,0.08,0.6,0.08,/en/players/6aafdc27/matchlogs/2018-2019/summary/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,19,17,"1,655",1,0,0,0,6,0,1,0,0.05,0.05,0.05,0.4,0.4,0.0,0.4,0.0,0.02,0.4,0.02,/en/players/8cc29864/matchlogs/2018-2019/summary/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,35,35,"3,064",0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.1,0.02,0.4,0.02,/en/players/7ed4921e/matchlogs/2018-2019/summary/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,1,0,6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/acdad0aa/matchlogs/2018-2019/summary/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,12,4,398,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.5,0.5,0.4,0.5,0.4,0.20,0.5,0.20,/en/players/acdad0aa/matchlogs/2018-2019/summary/Marcello-Trotta-Match-Logs
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,2,0,9,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.1,0.0,0.1,1.08,0.0,1.08,/en/players/5bdd44d8/matchlogs/2018-2019/summary/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,14,1,259,1,1,0,0,1,0,1,1,0.69,0.35,0.69,1.1,1.1,1.3,1.1,1.3,0.85,1.1,0.85,/en/players/fe154b26/matchlogs/2018-2019/summary/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,26,17,"1,375",3,7,0,0,1,0,3,7,0.65,0.20,0.65,3.3,3.3,4.7,3.3,4.7,0.53,3.3,0.53,/en/players/1880614f/matchlogs/2018-2019/summary/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,3,1,126,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/3300c14c/matchlogs/2018-2019/summary/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,15,8,668,0,1,0,0,3,0,0,1,0.13,0.00,0.13,0.2,0.2,1.5,0.2,1.5,0.24,0.2,0.24,/en/players/c710f7d5/matchlogs/2018-2019/summary/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,27,12,"1,231",0,1,0,0,4,0,0,1,0.07,0.00,0.07,0.7,0.7,1.4,0.7,1.4,0.15,0.7,0.15,/en/players/0e21fc3c/matchlogs/2018-2019/summary/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,24,14,"1,222",2,0,0,0,6,0,2,0,0.15,0.15,0.15,1.4,1.4,0.5,1.4,0.5,0.14,1.4,0.14,/en/players/c414df9d/matchlogs/2018-2019/summary/Mattia-Valoti-Match-Logs
538,Luca Valzania,it,MF,Frosinone,22,1996,13,11,897,2,1,0,0,4,0,2,1,0.30,0.20,0.30,1.5,1.5,2.6,1.5,2.6,0.42,1.5,0.42,/en/players/2b28ba9f/matchlogs/2018-2019/summary/Luca-Valzania-Match-Logs
539,Luca Valzania,it,"MF,FW",Atalanta,22,1996,2,1,73,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,/en/players/2b28ba9f/matchlogs/2018-2019/summary/Luca-Valzania-Match-Logs
540,Matías Vecino,uy,MF,Inter,26,1991,30,23,"2,015",3,1,0,0,8,0,3,1,0.18,0.13,0.18,5.1,5.1,1.8,5.1,1.8,0.31,5.1,0.31,/en/players/44ac04e9/matchlogs/2018-2019/summary/Matias-Vecino-Match-Logs
541,Miguel Veloso,pt,MF,Genoa,32,1986,21,14,"1,257",0,1,0,0,7,0,0,1,0.07,0.00,0.07,1.0,1.0,1.4,1.0,1.4,0.17,1.0,0.17,/en/players/ab1ca213/matchlogs/2018-2019/summary/Miguel-Veloso-Match-Logs
542,Francesco Verde,it,FW,Cagliari,19,1999,1,0,12,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/0497a545/matchlogs/2018-2019/summary/Francesco-Verde-Match-Logs
543,Simone Verdi,it,"MF,FW",Napoli,26,1992,22,9,704,3,3,1,1,0,0,3,3,0.77,0.26,0.64,2.4,1.6,1.2,2.4,1.2,0.46,1.6,0.37,/en/players/0375723e/matchlogs/2018-2019/summary/Simone-Verdi-Match-Logs
544,Jordan Veretout,fr,MF,Fiorentina,25,1993,33,33,"2,941",5,3,5,6,12,1,5,3,0.24,0.00,0.09,5.7,1.1,5.4,5.7,5.4,0.34,1.1,0.20,/en/players/4a56052c/matchlogs/2018-2019/summary/Jordan-Veretout-Match-Logs
545,Freddie Veseli,al,DF,Empoli,25,1992,31,28,"2,539",0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.3,0.3,0.4,0.3,0.4,0.02,0.3,0.02,/en/players/d541e703/matchlogs/2018-2019/summary/Freddie-Veseli-Match-Logs
546,Francesco Vicari,it,DF,SPAL,23,1994,28,26,"2,335",2,1,0,0,6,0,2,1,0.12,0.08,0.12,0.3,0.3,0.3,0.3,0.3,0.02,0.3,0.02,/en/players/de045b15/matchlogs/2018-2019/summary/Francesco-Vicari-Match-Logs
547,Ronaldo Vieira,gw,MF,Sampdoria,20,1998,14,6,599,0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.4,0.4,0.1,0.4,0.1,0.08,0.4,0.08,/en/players/75e60d75/matchlogs/2018-2019/summary/Ronaldo-Vieira-Match-Logs
548,Emanuel Vignato,it,MF,Chievo,17,2000,10,8,655,1,1,0,0,0,0,1,1,0.27,0.14,0.27,0.4,0.4,0.5,0.4,0.5,0.13,0.4,0.13,/en/players/ec5dae45/matchlogs/2018-2019/summary/Emanuel-Vignato-Match-Logs
549,Federico Viviani,it,MF,Frosinone,26,1992,5,5,337,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.2,0.2,0.2,0.2,0.2,0.10,0.2,0.10,/en/players/2258c078/matchlogs/2018-2019/summary/Federico-Viviani-Match-Logs
550,Emiliano Viviano,it,GK,SPAL,32,1985,17,17,"1,524",0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.00,/en/players/03760df0/matchlogs/2018-2019/summary/Emiliano-Viviano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Felipe Vizeu,br,"FW,DF",Udinese,21,1997,5,0,32,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,/en/players/0412b9cd/matchlogs/2018-2019/summary/Felipe-Vizeu-Match-Logs
552,Dušan Vlahović,rs,"FW,MF",Fiorentina,18,2000,10,1,160,0,0,0,0,0,0,0,0,0.00,0.00,0.00,1.1,1.1,0.2,1.1,0.2,0.70,1.1,0.70,/en/players/79443529/matchlogs/2018-2019/summary/Dusan-Vlahovic-Match-Logs
553,Rai Vloet,nl,"FW,DF",Frosinone,23,1995,5,1,122,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.3,0.3,0.3,0.3,0.3,0.48,0.3,0.48,/en/players/b32e8c5f/matchlogs/2018-2019/summary/Rai-Vloet-Match-Logs
554,Stefan de Vrij,nl,DF,Inter,26,1992,28,28,"2,520",2,0,0,0,2,0,2,0,0.07,0.07,0.07,2.0,2.0,0.5,2.0,0.5,0.09,2.0,0.09,/en/players/d0d8dd44/matchlogs/2018-2019/summary/Stefan-de-Vrij-Match-Logs
555,Šime Vrsaljko,hr,DF,Inter,26,1992,10,8,727,0,2,0,0,2,0,0,2,0.25,0.00,0.25,0.0,0.0,1.1,0.0,1.1,0.14,0.0,0.14,/en/players/46a8347f/matchlogs/2018-2019/summary/Sime-Vrsaljko-Match-Logs
556,Molla Wagué,ml,DF,Udinese,27,1991,2,1,95,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.0,0.22,0.2,0.22,/en/players/a440d8ca/matchlogs/2018-2019/summary/Molla-Wague-Match-Logs
557,Wallace,br,DF,Lazio,23,1994,16,14,"1,233",0,0,0,0,3,0,0,0,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.0,0.05,0.7,0.05,/en/players/d61b3354/matchlogs/2018-2019/summary/Wallace-Match-Logs
558,Ben Wilmot,eng,"DF,MF",Udinese,18,1999,5,2,199,0,0,0,0,1,0,0,0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,/en/players/2876eaa3/matchlogs/2018-2019/summary/Ben-Wilmot-Match-Logs
559,Amin Younes,de,"FW,MF",Napoli,24,1993,12,6,498,3,2,0,0,1,0,3,2,0.90,0.54,0.90,1.5,1.5,0.9,1.5,0.9,0.44,1.5,0.44,/en/players/228f73ae/matchlogs/2018-2019/summary/Amin-Younes-Match-Logs
560,Miha Zajc,si,"FW,MF",Empoli,24,1994,20,12,"1,166",3,2,0,0,2,1,3,2,0.39,0.23,0.39,4.5,4.5,2.9,4.5,2.9,0.57,4.5,0.57,/en/players/83e4643e/matchlogs/2018-2019/summary/Miha-Zajc-Match-Logs
561,Francesco Zampano,it,"DF,MF",Frosinone,24,1993,27,24,"2,102",0,1,0,0,1,0,0,1,0.04,0.00,0.04,0.8,0.8,1.4,0.8,1.4,0.09,0.8,0.09,/en/players/8e45910b/matchlogs/2018-2019/summary/Francesco-Zampano-Match-Logs
562,Nicolò Zaniolo,it,"MF,FW",Roma,19,1999,27,20,"1,766",4,2,0,0,8,0,4,2,0.31,0.20,0.31,4.2,4.2,1.7,4.2,1.7,0.30,4.2,0.30,/en/players/9907b1c8/matchlogs/2018-2019/summary/Nicolo-Zaniolo-Match-Logs
563,Cristián Zapata,co,DF,Milan,31,1986,13,12,"1,026",0,0,0,0,4,0,0,0,0.00,0.00,0.00,0.2,0.2,0.7,0.2,0.7,0.08,0.2,0.08,/en/players/b1deecf8/matchlogs/2018-2019/summary/Cristian-Zapata-Match-Logs
564,Duván Zapata,co,FW,Atalanta,27,1991,37,32,"2,896",23,7,1,2,5,0,23,7,0.93,0.68,0.90,17.6,16.1,7.6,17.6,7.6,0.79,16.1,0.74,/en/players/d3de9af0/matchlogs/2018-2019/summary/Duvan-Zapata-Match-Logs
565,Simone Zaza,it,FW,Torino,27,1991,29,11,"1,437",4,3,0,0,8,1,4,3,0.44,0.25,0.44,7.6,7.6,1.1,7.6,1.1,0.55,7.6,0.55,/en/players/9592289a/matchlogs/2018-2019/summary/Simone-Zaza-Match-Logs
566,Marvin Zeegelaar,nl,DF,Udinese,27,1990,12,10,956,0,0,0,0,6,1,0,0,0.00,0.00,0.00,0.0,0.0,0.2,0.0,0.2,0.02,0.0,0.02,/en/players/8abd0c03/matchlogs/2018-2019/summary/Marvin-Zeegelaar-Match-Logs
567,Piotr Zieliński,pl,"MF,FW",Napoli,24,1994,36,33,"2,875",6,2,0,0,6,0,6,2,0.25,0.19,0.25,6.5,6.5,5.1,6.5,5.1,0.36,6.5,0.36,/en/players/a5296e55/matchlogs/2018-2019/summary/Piotr-Zielinski-Match-Logs
568,Ervin Zukanović,ba,DF,Genoa,31,1987,25,22,"1,960",0,0,0,0,5,0,0,0,0.00,0.00,0.00,1.0,1.0,0.5,1.0,0.5,0.07,1.0,0.07,/en/players/1253a12e/matchlogs/2018-2019/summary/Ervin-Zukanovic-Match-Logs
569,Filip Đorđević,rs,FW,Chievo,30,1987,13,6,634,1,1,0,0,1,0,1,1,0.28,0.14,0.28,2.7,2.7,0.4,2.7,0.4,0.44,2.7,0.44,/en/players/dfb933e0/matchlogs/2018-2019/summary/Filip-Djordjevic-Match-Logs
570,Filip Đuričić,rs,"FW,MF",Sassuolo,26,1992,23,16,"1,252",2,1,0,0,2,1,2,1,0.22,0.14,0.22,1.4,1.4,1.1,1.4,1.1,0.18,1.4,0.18,/en/players/eccbe56a/matchlogs/2018-2019/summary/Filip-Djuricic-Match-Logs
