Rk,Player,Nation,Pos,Squad,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
429,Fabio Quagliarella,it,FW,Sampdoria,35,1983,35.5,16,12,8,4,4,16,23,17.4,19,726,161,22.2,8,4,4,39,4,0,35,7,23,20,0,/en/players/ee4f2f3b/matchlogs/2018-2019/defense/Fabio-Quagliarella-Match-Logs
430,Ivan Radovanović,rs,MF,Chievo,29,1988,19.0,32,21,16,15,1,32,33,30.3,23,266,76,28.6,16,15,1,28,9,0,19,28,60,30,1,/en/players/023937a9/matchlogs/2018-2019/defense/Ivan-Radovanovic-Match-Logs
431,Ivan Radovanović,rs,MF,Genoa,29,1988,14.2,25,18,16,7,2,25,24,37.5,15,201,62,30.8,16,7,2,20,5,0,15,12,37,43,1,/en/players/023937a9/matchlogs/2018-2019/defense/Ivan-Radovanovic-Match-Logs
432,Ionuț Radu,ro,GK,Genoa,21,1997,33.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,0,0,0,0,0,0,1,1,1,2,/en/players/67f649be/matchlogs/2018-2019/defense/Ionut-Radu-Match-Logs
433,Ștefan Radu,ro,DF,Lazio,31,1986,24.9,40,24,24,11,5,40,36,44.4,20,170,58,34.1,24,11,5,30,15,0,15,41,81,78,2,/en/players/53de807a/matchlogs/2018-2019/defense/Stefan-Radu-Match-Logs
434,Gastón Ramírez,uy,"MF,FW",Sampdoria,27,1990,17.5,29,17,10,15,4,29,27,22.2,21,410,87,21.2,10,15,4,35,5,0,30,9,38,20,1,/en/players/2c851997/matchlogs/2018-2019/defense/Gaston-Ramirez-Match-Logs
435,Andrea Ranocchia,it,"DF,MF",Inter,30,1988,0.7,2,1,1,1,0,2,0,,0,10,3,30.0,1,1,0,1,0,0,1,0,2,3,0,/en/players/539230cf/matchlogs/2018-2019/defense/Andrea-Ranocchia-Match-Logs
436,Jacob Rasmussen,dk,"DF,MF",Empoli,21,1997,11.3,20,11,10,8,2,20,13,38.5,8,134,52,38.8,10,8,2,24,14,0,10,10,30,54,0,/en/players/283699b4/matchlogs/2018-2019/defense/Jacob-Rasmussen-Match-Logs
437,Giacomo Raspadori,it,DF,Sassuolo,18,2000,0.0,0,0,0,0,0,0,0,,0,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/6e058f06/matchlogs/2018-2019/defense/Giacomo-Raspadori-Match-Logs
438,Arkadiusz Reca,pl,"DF,FW",Atalanta,23,1995,0.5,2,1,1,0,1,2,1,0.0,1,7,4,57.1,1,0,1,0,0,0,0,3,5,0,0,/en/players/6213fd82/matchlogs/2018-2019/defense/Arkadiusz-Reca-Match-Logs
439,Vasco Regini,it,DF,SPAL,27,1990,0.9,1,1,1,0,0,1,2,0.0,2,19,6,31.6,1,0,0,2,2,0,0,0,1,9,0,/en/players/339c6ed4/matchlogs/2018-2019/defense/Vasco-Regini-Match-Logs
440,Pepe Reina,es,GK,Milan,35,1982,3.7,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/e358587b/matchlogs/2018-2019/defense/Pepe-Reina-Match-Logs
441,Emiliano Rigoni,ar,"FW,MF",Atalanta,25,1993,5.8,4,3,1,2,1,4,7,14.3,6,108,29,26.9,1,2,1,5,0,0,5,3,7,1,0,/en/players/a1216563/matchlogs/2018-2019/defense/Emiliano-Rigoni-Match-Logs
442,Luca Rigoni,it,MF,Parma,33,1984,19.6,44,34,31,11,2,44,47,42.6,27,340,75,22.1,31,11,2,32,5,0,27,19,63,38,0,/en/players/4dba2a97/matchlogs/2018-2019/defense/Luca-Rigoni-Match-Logs
443,Nicola Rigoni,it,MF,Chievo,27,1990,21.7,48,34,24,16,8,48,58,24.1,44,428,102,23.8,24,16,8,28,4,0,24,26,74,51,1,/en/players/e327bd76/matchlogs/2018-2019/defense/Nicola-Rigoni-Match-Logs
444,Tomás Rincón,ve,MF,Torino,30,1988,31.1,79,60,30,38,11,79,70,30.0,49,653,197,30.2,30,38,11,45,3,0,42,40,119,76,0,/en/players/f1cfc209/matchlogs/2018-2019/defense/Tomas-Rincon-Match-Logs
445,Alejandro Rodríguez,es,FW,Empoli,27,1991,0.3,0,0,0,0,0,0,0,,0,5,1,20.0,0,0,0,0,0,0,0,0,0,1,0,/en/players/7602ddf6/matchlogs/2018-2019/defense/Alejandro-Rodriguez-Match-Logs
446,Ricardo Rodríguez,ch,DF,Milan,25,1992,33.9,55,34,38,17,0,55,54,55.6,24,407,110,27.0,38,17,0,65,7,2,58,38,93,88,0,/en/players/7f78ad23/matchlogs/2018-2019/defense/Ricardo-Rodriguez-Match-Logs
447,Marko Rog,hr,MF,Napoli,23,1995,3.7,14,11,3,8,3,14,13,46.2,7,104,23,22.1,3,8,3,10,2,0,8,5,19,1,0,/en/players/b6b2b820/matchlogs/2018-2019/defense/Marko-Rog-Match-Logs
448,Rogério,br,"DF,MF",Sassuolo,20,1998,29.7,58,34,38,13,7,58,48,43.8,27,454,138,30.4,38,13,7,67,7,0,60,35,93,85,1,/en/players/10e7f486/matchlogs/2018-2019/defense/Rogerio-Match-Logs
449,Esteban Rolón,ar,MF,Genoa,23,1995,11.6,39,21,11,21,7,39,39,30.8,27,344,93,27.0,11,21,7,18,2,0,16,17,56,17,0,/en/players/10e25802/matchlogs/2018-2019/defense/Esteban-Rolon-Match-Logs
450,Filippo Romagna,it,DF,Cagliari,21,1997,16.4,15,8,14,1,0,15,11,45.5,6,148,41,27.7,14,1,0,28,13,0,15,19,34,71,1,/en/players/84594618/matchlogs/2018-2019/defense/Filippo-Romagna-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Alessio Romagnoli,it,DF,Milan,23,1995,31.6,41,26,27,9,5,41,17,64.7,6,199,59,29.6,27,9,5,64,36,0,28,37,78,181,1,/en/players/3ead85f9/matchlogs/2018-2019/defense/Alessio-Romagnoli-Match-Logs
452,Cristian Romero,ar,DF,Genoa,20,1998,26.0,71,40,48,19,4,71,50,58.0,21,310,102,32.9,48,19,4,60,28,2,32,38,109,147,0,/en/players/a3d94a58/matchlogs/2018-2019/defense/Cristian-Romero-Match-Logs
453,Rômulo,it,"MF,DF",Genoa,31,1987,15.0,22,14,10,9,3,22,21,33.3,14,220,45,20.5,10,9,3,26,5,0,21,18,40,17,0,/en/players/07abb358/matchlogs/2018-2019/defense/Romulo-Match-Logs
454,Rômulo,it,"DF,MF",Lazio,31,1987,8.6,10,6,5,4,1,10,8,25.0,6,121,32,26.4,5,4,1,18,3,0,15,4,14,9,0,/en/players/07abb358/matchlogs/2018-2019/defense/Romulo-Match-Logs
455,Cristiano Ronaldo,pt,FW,Juventus,33,1985,29.9,10,8,4,4,2,10,12,33.3,8,281,64,22.8,4,4,2,9,3,0,6,8,18,29,0,/en/players/dea698d9/matchlogs/2018-2019/defense/Cristiano-Ronaldo-Match-Logs
456,Marten de Roon,nl,MF,Atalanta,27,1991,33.1,94,68,37,48,9,94,107,28.0,77,776,221,28.5,37,48,9,58,10,0,48,52,146,70,0,/en/players/2a1beb34/matchlogs/2018-2019/defense/Marten-de-Roon-Match-Logs
457,Luca Rossettini,it,DF,Chievo,33,1985,20.3,21,17,15,4,2,21,22,50.0,11,137,40,29.2,15,4,2,23,12,0,11,36,57,106,2,/en/players/47a500ae/matchlogs/2018-2019/defense/Luca-Rossettini-Match-Logs
458,Francesco Rossi,it,GK,Atalanta,27,1991,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/7b5f516f/matchlogs/2018-2019/defense/Francesco-Rossi-Match-Logs
459,Daniele Rugani,it,DF,Juventus,24,1994,15.0,9,7,5,4,0,9,8,37.5,5,98,29,29.6,5,4,0,19,15,1,4,18,27,69,2,/en/players/14b8fcdf/matchlogs/2018-2019/defense/Daniele-Rugani-Match-Logs
460,Mário Rui,pt,DF,Napoli,27,1991,15.7,23,12,11,10,2,23,25,36.0,16,172,39,22.7,11,10,2,25,2,0,23,22,45,32,0,/en/players/0b5a292a/matchlogs/2018-2019/defense/Mario-Rui-Match-Logs
461,Fabián Ruiz Peña,es,"MF,FW",Napoli,22,1996,22.1,52,41,20,22,10,52,67,38.8,41,483,138,28.6,20,22,10,32,4,0,28,21,73,23,0,/en/players/c0c7ff58/matchlogs/2018-2019/defense/Fabian-Ruiz-Pena-Match-Logs
462,Jacopo Sala,it,DF,Sampdoria,26,1991,16.9,38,23,23,13,2,38,45,37.8,28,218,59,27.1,23,13,2,30,2,0,28,22,60,47,0,/en/players/da5a981b/matchlogs/2018-2019/defense/Jacopo-Sala-Match-Logs
463,Bartosz Salamon,pl,DF,Frosinone,27,1991,19.2,17,11,11,5,1,17,15,26.7,11,138,50,36.2,11,5,1,33,20,0,13,29,46,157,0,/en/players/9b30df1e/matchlogs/2018-2019/defense/Bartosz-Salamon-Match-Logs
464,Paolo Sammarco,it,MF,Frosinone,35,1983,6.1,14,11,6,5,3,14,13,38.5,8,97,29,29.9,6,5,3,6,0,0,6,3,17,7,0,/en/players/3c1e4e84/matchlogs/2018-2019/defense/Paolo-Sammarco-Match-Logs
465,Antonio Sanabria,py,FW,Genoa,22,1996,8.5,6,4,1,2,3,6,2,100.0,0,225,50,22.2,1,2,3,11,1,0,10,4,10,3,0,/en/players/0a447501/matchlogs/2018-2019/defense/Antonio-Sanabria-Match-Logs
466,Sandro,br,MF,Genoa,29,1989,7.9,30,24,14,13,3,30,19,68.4,6,122,37,30.3,14,13,3,21,6,1,15,19,49,30,0,/en/players/c1c2c925/matchlogs/2018-2019/defense/Sandro-Match-Logs
467,Sandro,br,MF,Udinese,29,1989,6.6,29,19,14,13,2,29,14,50.0,7,121,26,21.5,14,13,2,16,6,0,10,12,41,32,2,/en/players/c1c2c925/matchlogs/2018-2019/defense/Sandro-Match-Logs
468,Alex Sandro,br,DF,Juventus,27,1991,26.5,62,41,29,27,6,62,44,34.1,29,364,100,27.5,29,27,6,53,10,2,43,38,100,53,0,/en/players/0d82903c/matchlogs/2018-2019/defense/Alex-Sandro-Match-Logs
469,Nicola Sansone,it,FW,Bologna,26,1991,12.7,27,19,12,10,5,27,28,28.6,20,294,83,28.2,12,10,5,16,0,0,16,6,33,8,0,/en/players/7eb97a8e/matchlogs/2018-2019/defense/Nicola-Sansone-Match-Logs
470,Federico Santander,py,FW,Bologna,27,1991,22.9,20,11,3,13,4,20,24,12.5,21,512,112,21.9,3,13,4,20,6,0,14,9,29,26,0,/en/players/df85d472/matchlogs/2018-2019/defense/Federico-Santander-Match-Logs
471,Davide Santon,it,DF,Roma,27,1991,11.2,12,7,7,5,0,12,21,33.3,14,132,37,28.0,7,5,0,29,7,0,22,16,28,16,0,/en/players/88c89891/matchlogs/2018-2019/defense/Davide-Santon-Match-Logs
472,Samir Santos,br,DF,Udinese,23,1994,20.0,47,30,28,16,3,47,31,61.3,12,258,75,29.1,28,16,3,38,7,0,31,35,82,105,0,/en/players/92b4758e/matchlogs/2018-2019/defense/Samir-Santos-Match-Logs
473,Riccardo Saponara,it,"MF,FW",Sampdoria,26,1991,10.1,7,5,2,2,3,7,11,18.2,9,188,33,17.6,2,2,3,7,1,0,6,5,12,12,0,/en/players/3bb7af3b/matchlogs/2018-2019/defense/Riccardo-Saponara-Match-Logs
474,Marco Sau,it,FW,Cagliari,30,1987,6.2,8,7,0,4,4,8,7,14.3,6,92,21,22.8,0,4,4,4,0,0,4,1,9,3,0,/en/players/1ad1f50d/matchlogs/2018-2019/defense/Marco-Sau-Match-Logs
475,Marco Sau,it,"MF,FW",Sampdoria,30,1987,0.6,0,0,0,0,0,0,0,,0,21,7,33.3,0,0,0,1,0,0,1,0,0,0,0,/en/players/1ad1f50d/matchlogs/2018-2019/defense/Marco-Sau-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Ezequiel Schelotto,it,"DF,MF",Chievo,29,1989,1.6,7,6,5,2,0,7,4,75.0,1,18,7,38.9,5,2,0,4,0,0,4,3,10,9,0,/en/players/a6e316c1/matchlogs/2018-2019/defense/Ezequiel-Schelotto-Match-Logs
477,Nicolás Schiappacasse,uy,FW,Parma,19,1999,0.9,1,1,1,0,0,1,1,100.0,0,27,4,14.8,1,0,0,2,0,0,2,0,1,0,0,/en/players/afe31d55/matchlogs/2018-2019/defense/Nicolas-Schiappacasse-Match-Logs
478,Pasquale Schiattarella,it,MF,SPAL,31,1987,20.5,44,33,23,17,4,44,52,36.5,33,317,88,27.8,23,17,4,21,5,0,16,23,67,31,1,/en/players/bd84fc61/matchlogs/2018-2019/defense/Pasquale-Schiattarella-Match-Logs
479,Patrik Schick,cz,FW,Roma,22,1996,14.6,9,5,1,5,3,9,22,4.5,21,308,71,23.1,1,5,3,22,2,0,20,4,13,17,0,/en/players/5d4f7d61/matchlogs/2018-2019/defense/Patrik-Schick-Match-Logs
480,Matteo Scozzarella,it,MF,Parma,30,1988,16.2,20,8,9,9,2,20,44,20.5,35,249,55,22.1,9,9,2,34,11,0,23,24,44,39,0,/en/players/ea164f99/matchlogs/2018-2019/defense/Matteo-Scozzarella-Match-Logs
481,Simone Scuffet,it,GK,Udinese,22,1996,9.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,/en/players/41bd99ea/matchlogs/2018-2019/defense/Simone-Scuffet-Match-Logs
482,Andrea Seculin,it,GK,Chievo,28,1990,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,/en/players/c4f573f4/matchlogs/2018-2019/defense/Andrea-Seculin-Match-Logs
483,Adrian Šemper,hr,GK,Chievo,20,1998,6.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,/en/players/f02dde20/matchlogs/2018-2019/defense/Adrian-Semper-Match-Logs
484,Stefano Sensi,it,MF,Sassuolo,22,1995,21.9,40,34,17,19,4,40,35,25.7,26,371,117,31.5,17,19,4,40,8,0,32,31,71,15,0,/en/players/b70bde8f/matchlogs/2018-2019/defense/Stefano-Sensi-Match-Logs
485,Luigi Sepe,it,GK,Parma,27,1991,37.0,0,0,0,0,0,0,1,0.0,1,1,1,100.0,0,0,0,0,0,0,0,3,3,1,3,/en/players/343f753a/matchlogs/2018-2019/defense/Luigi-Sepe-Match-Logs
486,Leonardo Sernicola,it,FW,Sassuolo,21,1997,0.1,0,0,0,0,0,0,0,,0,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/dd7febd8/matchlogs/2018-2019/defense/Leonardo-Sernicola-Match-Logs
487,Stephan El Shaarawy,it,FW,Roma,25,1992,23.4,23,14,9,8,6,23,32,31.3,22,374,92,24.6,9,8,6,21,2,0,19,21,44,7,0,/en/players/d3aaad90/matchlogs/2018-2019/defense/Stephan-El-Shaarawy-Match-Logs
488,Francisco Sierralta,cl,DF,Parma,21,1997,3.0,14,7,10,4,0,14,8,62.5,3,58,14,24.1,10,4,0,2,1,0,1,4,18,27,0,/en/players/0f933743/matchlogs/2018-2019/defense/Francisco-Sierralta-Match-Logs
489,Luca Siligardi,it,FW,Parma,30,1988,18.2,26,16,9,10,7,26,26,30.8,18,465,98,21.1,9,10,7,19,2,0,17,15,41,13,0,/en/players/1cac99dc/matchlogs/2018-2019/defense/Luca-Siligardi-Match-Logs
490,Matheus Pereira da Silva,br,MF,Juventus,20,1998,1.0,2,1,1,1,0,2,3,33.3,2,14,6,42.9,1,1,0,2,0,0,2,0,2,0,0,/en/players/bef22bc4/matchlogs/2018-2019/defense/Matheus-Pereira-da-Silva-Match-Logs
491,Matías Silvestre,ar,DF,Empoli,33,1984,34.0,27,16,21,6,0,27,20,50.0,10,211,72,34.1,21,6,0,41,25,0,16,27,54,184,0,/en/players/b6ca47a2/matchlogs/2018-2019/defense/Matias-Silvestre-Match-Logs
492,Giovanni Simeone,ar,FW,Fiorentina,23,1995,27.3,32,24,9,19,4,32,38,21.1,30,482,113,23.4,9,19,4,32,4,0,28,5,37,10,0,/en/players/343c0d52/matchlogs/2018-2019/defense/Giovanni-Simeone-Match-Logs
493,Lorenco Šimić,hr,DF,SPAL,22,1996,2.6,8,6,6,1,1,8,5,40.0,3,22,5,22.7,6,1,1,5,2,0,3,12,20,16,0,/en/players/65e4dede/matchlogs/2018-2019/defense/Lorenco-Simic-Match-Logs
494,Salvatore Sirigu,it,GK,Torino,31,1987,35.2,0,0,0,0,0,0,2,0.0,2,2,0,0.0,0,0,0,0,0,0,0,3,3,1,0,/en/players/10dc46f0/matchlogs/2018-2019/defense/Salvatore-Sirigu-Match-Logs
495,Łukasz Skorupski,pl,GK,Bologna,27,1991,38.0,0,0,0,0,0,0,0,,0,4,1,25.0,0,0,0,0,0,0,0,3,3,2,2,/en/players/ab4449d6/matchlogs/2018-2019/defense/Lukasz-Skorupski-Match-Logs
496,Milan Škriniar,sk,DF,Inter,23,1995,35.0,66,44,46,17,3,66,61,54.1,28,233,85,36.5,46,17,3,55,32,0,23,28,94,149,1,/en/players/30f5ffa9/matchlogs/2018-2019/defense/Milan-Skriniar-Match-Logs
497,Cédric Soares,pt,DF,Inter,26,1991,2.9,8,4,2,4,2,8,8,62.5,3,52,9,17.3,2,4,2,7,1,0,6,2,10,3,0,/en/players/839c14e1/matchlogs/2018-2019/defense/Cedric-Soares-Match-Logs
498,Danilo Soddimo,it,MF,Frosinone,30,1987,2.8,11,9,4,5,2,11,12,33.3,8,71,15,21.1,4,5,2,6,1,0,5,6,17,1,0,/en/players/098139eb/matchlogs/2018-2019/defense/Danilo-Soddimo-Match-Logs
499,Roberto Soriano,it,"MF,FW",Torino,27,1991,5.2,9,8,2,4,3,9,10,30.0,7,91,26,28.6,2,4,3,12,0,0,12,4,13,2,0,/en/players/9d4c45d6/matchlogs/2018-2019/defense/Roberto-Soriano-Match-Logs
500,Roberto Soriano,it,MF,Bologna,27,1991,16.5,27,18,12,10,5,27,21,23.8,16,380,102,26.8,12,10,5,18,0,0,18,4,31,9,0,/en/players/9d4c45d6/matchlogs/2018-2019/defense/Roberto-Soriano-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,Stefano Sorrentino,it,GK,Chievo,39,1979,31.0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0,0,0,0,0,0,3,3,0,0,/en/players/048877f5/matchlogs/2018-2019/defense/Stefano-Sorrentino-Match-Logs
502,Riccardo Sottil,it,"FW,MF",Fiorentina,19,1999,0.2,1,1,0,1,0,1,1,100.0,0,5,1,20.0,0,1,0,0,0,0,0,0,1,0,0,/en/players/94816803/matchlogs/2018-2019/defense/Riccardo-Sottil-Match-Logs
503,Leonardo Spinazzola,it,DF,Juventus,25,1993,6.7,7,5,4,2,1,7,9,44.4,5,84,26,31.0,4,2,1,7,0,0,7,4,11,5,0,/en/players/3626daea/matchlogs/2018-2019/defense/Leonardo-Spinazzola-Match-Logs
504,Nicolás Spolli,ar,DF,Genoa,35,1983,6.0,6,4,4,2,0,6,3,33.3,2,32,17,53.1,4,2,0,9,6,0,3,8,14,23,0,/en/players/9a560ebe/matchlogs/2018-2019/defense/Nicolas-Spolli-Match-Logs
505,Marco Sportiello,it,GK,Frosinone,26,1992,35.0,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,0,0,0,0,0,0,0,2,1,/en/players/ac4003af/matchlogs/2018-2019/defense/Marco-Sportiello-Match-Logs
506,Mattia Sprocati,it,"FW,MF",Parma,25,1992,7.2,8,3,4,3,1,8,10,50.0,5,114,24,21.1,4,3,1,12,0,0,12,7,15,5,0,/en/players/bdd0692f/matchlogs/2018-2019/defense/Mattia-Sprocati-Match-Logs
507,Darijo Srna,hr,DF,Cagliari,36,1982,23.2,31,16,11,16,4,31,21,52.4,10,183,48,26.2,11,16,4,34,7,0,27,17,48,58,0,/en/players/edd6c8e9/matchlogs/2018-2019/defense/Darijo-Srna-Match-Logs
508,Mariusz Stępiński,pl,FW,Chievo,23,1995,27.5,26,17,2,13,11,26,23,26.1,17,630,120,19.0,2,13,11,20,6,1,14,6,32,19,0,/en/players/7b536033/matchlogs/2018-2019/defense/Mariusz-Stepinski-Match-Logs
509,Thomas Strakosha,al,GK,Lazio,23,1995,35.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,/en/players/339fe0e8/matchlogs/2018-2019/defense/Thomas-Strakosha-Match-Logs
510,Kevin Strootman,nl,MF,Roma,28,1990,1.0,1,1,0,0,1,1,4,25.0,3,35,4,11.4,0,0,1,4,0,0,4,2,3,2,0,/en/players/ef2e5e1a/matchlogs/2018-2019/defense/Kevin-Strootman-Match-Logs
511,Jens Stryger Larsen,dk,"DF,MF",Udinese,27,1991,35.9,41,23,27,11,3,41,54,42.6,31,373,87,23.3,27,11,3,52,8,2,44,25,66,80,0,/en/players/f91e81c9/matchlogs/2018-2019/defense/Jens-Stryger-Larsen-Match-Logs
512,Leo Štulac,si,MF,Parma,23,1994,16.1,21,16,7,12,2,21,21,23.8,16,324,75,23.1,7,12,2,36,12,0,24,34,55,36,1,/en/players/92948398/matchlogs/2018-2019/defense/Leo-Stulac-Match-Logs
513,Stefano Sturaro,it,MF,Genoa,25,1993,2.4,5,4,0,4,1,5,8,25.0,6,57,15,26.3,0,4,1,5,2,0,3,3,8,1,0,/en/players/2334478a/matchlogs/2018-2019/defense/Stefano-Sturaro-Match-Logs
514,Suso,es,"FW,MF",Milan,24,1993,33.5,34,24,8,17,9,34,59,20.3,47,495,140,28.3,8,17,9,25,1,0,24,18,52,3,0,/en/players/4e219ad2/matchlogs/2018-2019/defense/Suso-Match-Logs
515,Mattias Svanberg,se,MF,Bologna,19,1999,13.1,24,12,15,9,0,24,24,25.0,18,334,72,21.6,15,9,0,31,5,0,26,12,36,9,0,/en/players/92d83c27/matchlogs/2018-2019/defense/Mattias-Svanberg-Match-Logs
516,Wojciech Szczęsny,pl,GK,Juventus,28,1990,28.0,1,0,1,0,0,1,1,0.0,1,2,0,0.0,1,0,0,0,0,0,0,2,3,0,2,/en/players/01b8a2b2/matchlogs/2018-2019/defense/Wojciech-Szczesny-Match-Logs
517,Strahinja Tanasijević,rs,DF,Chievo,21,1997,0.2,0,0,0,0,0,0,0,,0,4,1,25.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/618ab91f/matchlogs/2018-2019/defense/Strahinja-Tanasijevic-Match-Logs
518,Júnior Tavares,br,DF,Sampdoria,21,1996,2.0,3,1,1,2,0,3,3,33.3,2,21,4,19.0,1,2,0,1,0,0,1,2,5,1,0,/en/players/f1675fdd/matchlogs/2018-2019/defense/Junior-Tavares-Match-Logs
519,Łukasz Teodorczyk,pl,"FW,MF",Udinese,27,1991,4.4,5,3,2,1,2,5,7,14.3,6,101,15,14.9,2,1,2,7,2,0,5,1,6,5,0,/en/players/7e81a17d/matchlogs/2018-2019/defense/Lukasz-Teodorczyk-Match-Logs
520,Hidde ter Avest,nl,"DF,MF",Udinese,21,1997,10.8,30,19,20,7,3,30,27,59.3,11,181,43,23.8,20,7,3,32,2,0,30,10,40,23,0,/en/players/18f9dbd0/matchlogs/2018-2019/defense/Hidde-ter-Avest-Match-Logs
521,Pietro Terracciano,it,GK,Empoli,28,1990,8.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,1,1,0,0,/en/players/e1b0a70d/matchlogs/2018-2019/defense/Pietro-Terracciano-Match-Logs
522,Pietro Terracciano,it,GK,Fiorentina,28,1990,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,/en/players/e1b0a70d/matchlogs/2018-2019/defense/Pietro-Terracciano-Match-Logs
523,Cyril Théréau,fr,FW,Fiorentina,35,1983,0.3,0,0,0,0,0,0,0,,0,4,1,25.0,0,0,0,0,0,0,0,0,0,1,0,/en/players/4d3ab428/matchlogs/2018-2019/defense/Cyril-Thereau-Match-Logs
524,Cyril Théréau,fr,"FW,MF",Cagliari,35,1983,1.5,2,2,0,1,1,2,3,33.3,2,28,5,17.9,0,1,1,0,0,0,0,0,2,2,0,/en/players/4d3ab428/matchlogs/2018-2019/defense/Cyril-Thereau-Match-Logs
525,Rafael Tolói,br,DF,Atalanta,27,1990,19.4,34,26,17,14,3,34,31,61.3,12,143,42,29.4,17,14,3,24,9,1,15,36,70,60,0,/en/players/c56dc39e/matchlogs/2018-2019/defense/Rafael-Toloi-Match-Logs
Rk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,Nenad Tomović,rs,DF,Chievo,30,1987,8.2,11,7,6,5,0,11,10,40.0,6,80,16,20.0,6,5,0,12,2,0,10,15,26,21,0,/en/players/6aafdc27/matchlogs/2018-2019/defense/Nenad-Tomovic-Match-Logs
527,Lorenzo Tonelli,it,DF,Sampdoria,28,1990,18.4,32,17,21,9,2,32,27,55.6,12,147,47,32.0,21,9,2,31,20,0,11,23,55,85,0,/en/players/8cc29864/matchlogs/2018-2019/defense/Lorenzo-Tonelli-Match-Logs
528,William Troost-Ekong,ng,DF,Udinese,24,1993,34.0,29,14,24,5,0,29,33,45.5,18,250,75,30.0,24,5,0,78,44,0,34,41,70,226,2,/en/players/7ed4921e/matchlogs/2018-2019/defense/William-Troost-Ekong-Match-Logs
529,Marcello Trotta,it,FW,Sassuolo,25,1992,0.1,0,0,0,0,0,0,1,0.0,1,2,1,50.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/acdad0aa/matchlogs/2018-2019/defense/Marcello-Trotta-Match-Logs
530,Marcello Trotta,it,FW,Frosinone,25,1992,4.4,8,6,1,5,2,8,5,20.0,4,103,27,26.2,1,5,2,5,2,0,3,3,11,4,0,/en/players/acdad0aa/matchlogs/2018-2019/defense/Marcello-Trotta-Match-Logs
531,Marco Tumminello,it,"FW,DF",Atalanta,19,1998,0.1,0,0,0,0,0,0,2,0.0,2,4,2,50.0,0,0,0,0,0,0,0,0,0,0,0,/en/players/5bdd44d8/matchlogs/2018-2019/defense/Marco-Tumminello-Match-Logs
532,Salih Uçan,tr,"MF,DF",Empoli,24,1994,2.9,10,6,3,5,2,10,15,40.0,9,94,18,19.1,3,5,2,8,0,0,8,6,16,1,0,/en/players/fe154b26/matchlogs/2018-2019/defense/Salih-Ucan-Match-Logs
533,Cengiz Ünder,tr,FW,Roma,21,1997,15.3,7,5,3,4,0,7,20,20.0,16,230,46,20.0,3,4,0,12,0,0,12,12,19,5,0,/en/players/1880614f/matchlogs/2018-2019/defense/Cengiz-Under-Match-Logs
534,Joel Untersee,ch,DF,Empoli,24,1994,1.4,2,0,0,2,0,2,1,100.0,0,21,1,4.8,0,2,0,2,1,0,1,1,3,4,0,/en/players/3300c14c/matchlogs/2018-2019/defense/Joel-Untersee-Match-Logs
535,Mirko Valdifiori,it,MF,SPAL,32,1986,7.4,22,17,10,11,1,22,18,50.0,9,131,32,24.4,10,11,1,8,2,0,6,6,28,8,0,/en/players/c710f7d5/matchlogs/2018-2019/defense/Mirko-Valdifiori-Match-Logs
536,Borja Valero,es,MF,Inter,33,1985,13.7,24,16,8,11,5,24,32,21.9,25,314,88,28.0,8,11,5,20,1,0,19,17,41,20,0,/en/players/0e21fc3c/matchlogs/2018-2019/defense/Borja-Valero-Match-Logs
537,Mattia Valoti,it,MF,SPAL,24,1993,13.6,37,25,16,16,5,37,29,44.8,16,310,77,24.8,16,16,5,28,2,0,26,20,57,23,0,/en/players/c414df9d/matchlogs/2018-2019/defense/Mattia-Valoti-Match-Logs
